,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,KC%,wFA/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFS,vSI,vSL,vKC,FF_ba,SL_ba,FS_ba,CU_ba,SI_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCU,CH_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
0,2023-05-08,718251,Groundout,field_out,True,543760,669302,Marcus Semien,Logan Gilbert,0,0,0,ef1e7729-bdcd-4421-8e32-fd8e840831a3,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
1,2023-05-08,718251,Flyout,field_out,True,543257,669302,Robbie Grossman,Logan Gilbert,1,1,0,d8e1f001-0c85-4c82-809d-cd23b0079bf7,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
2,2023-05-08,718251,Groundout,field_out,True,663993,669302,Nathaniel Lowe,Logan Gilbert,1,0,0,36e2c3fc-877e-43cf-b430-095067578d15,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
3,2023-05-08,718251,Strikeout,strikeout,True,677594,592351,Julio Rodríguez,Jon Gray,0,0,0,1bbf8a8e-36a8-490e-b80f-c4094ba27591,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,82.0,100.0,92.0,,,,116.0,103.0,109.0,,,,,,,,0.424,,0.39799999999999996,,-1.83,,,2.33,,95.7,,,87.2,,0.346,0.194,,0.263,,88.8,77.0,96.0,97.0,99.0,90.0,98.0,0.062,0.11599999999999999,-1.69,1.71,78.2,0.211,0.105,,,,,,,
4,2023-05-08,718251,Home Run,home_run,False,664034,592351,Ty France,Jon Gray,0,0,0,64b248df-3453-416c-81d1-cc952b21e2dc,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,82.0,100.0,92.0,,,,116.0,103.0,109.0,,,,,,,,0.424,,0.39799999999999996,,-1.83,,,2.33,,95.7,,,87.2,,0.346,0.194,,0.263,,88.8,77.0,96.0,97.0,99.0,90.0,98.0,0.062,0.11599999999999999,-1.69,1.71,78.2,0.211,0.105,,,,,,,
5,2023-05-08,718251,Lineout,field_out,True,672284,592351,Jarred Kelenic,Jon Gray,0,0,0,7ee71665-173b-4ca3-9b56-6b0a7346a749,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,82.0,100.0,92.0,,,,116.0,103.0,109.0,,,,,,,,0.424,,0.39799999999999996,,-1.83,,,2.33,,95.7,,,87.2,,0.346,0.194,,0.263,,88.8,77.0,96.0,97.0,99.0,90.0,98.0,0.062,0.11599999999999999,-1.69,1.71,78.2,0.211,0.105,,,,,,,
6,2023-05-08,718251,Groundout,field_out,True,553993,592351,Eugenio Suárez,Jon Gray,1,0,0,9b21583e-68fd-457f-a705-83f5216cdd6d,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,82.0,100.0,92.0,,,,116.0,103.0,109.0,,,,,,,,0.424,,0.39799999999999996,,-1.83,,,2.33,,95.7,,,87.2,,0.346,0.194,,0.263,,88.8,77.0,96.0,97.0,99.0,90.0,98.0,0.062,0.11599999999999999,-1.69,1.71,78.2,0.211,0.105,,,,,,,
7,2023-05-08,718251,Strikeout,strikeout,True,666969,669302,Adolis García,Logan Gilbert,0,0,0,6bd593cf-cf51-4847-8485-b15aa270734c,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
8,2023-05-08,718251,Strikeout,strikeout,True,673962,669302,Josh Jung,Logan Gilbert,0,0,0,abbea041-a41f-4a0b-856d-cdf3275ac179,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
9,2023-05-08,718251,Strikeout,strikeout,True,641680,669302,Jonah Heim,Logan Gilbert,0,0,0,1a0e5a4e-bbbf-42ca-91ba-22b9379f18e6,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
