,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CU_ba,CH_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,FS%,wFS/C,vFS,ST_ba
10,2023-08-13,717011,Single,single,False,643396,691587,Isiah Kiner-Falefa,Eury Pérez,0,0,1,d36ddde8-0f3d-476b-a3fd-7aa9c335cde4,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,101.0,102.0,107.0,0.45399999999999996,0.308,0.14,0.098,-0.47,0.99,1.89,0.99,97.5,86.4,81.2,0.289,0.183,0.098,0.045,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-08-13,717011,Pop Out,field_out,True,683011,691587,Anthony Volpe,Eury Pérez,1,1,1,ba349755-6738-4298-ae44-f1956f442375,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,101.0,102.0,107.0,0.45399999999999996,0.308,0.14,0.098,-0.47,0.99,1.89,0.99,97.5,86.4,81.2,0.289,0.183,0.098,0.045,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-08-13,717011,Strikeout,strikeout,True,666163,691587,Ben Rortvedt,Eury Pérez,0,0,0,9a706514-c2ef-4cf2-bfea-dd7549054bf6,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,101.0,102.0,107.0,0.45399999999999996,0.308,0.14,0.098,-0.47,0.99,1.89,0.99,97.5,86.4,81.2,0.289,0.183,0.098,0.045,,,,,,,,,,,,,,,,,,,,,,,,
13,2023-08-13,717011,Strikeout,strikeout,True,669394,543037,Jake Burger,Gerrit Cole,0,0,0,85d6a448-725e-4148-83a3-46c104a520d0,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,,,,125.0,104.0,108.0,136.0,105.0,114.0,0.53,0.20800000000000002,,0.071,1.66,1.69,,-0.54,96.7,89.1,,0.201,0.185,0.215,0.235,114.0,103.0,113.0,107.0,103.0,102.0,0.07,0.121,0.61,0.94,92.7,82.9,0.271,,,,,,,,,,,
14,2023-08-13,717011,Groundout,field_out,True,660821,543037,Jesús Sánchez,Gerrit Cole,1,0,0,b07927dd-7408-4eb1-a204-96b2842425f3,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,,,,125.0,104.0,108.0,136.0,105.0,114.0,0.53,0.20800000000000002,,0.071,1.66,1.69,,-0.54,96.7,89.1,,0.201,0.185,0.215,0.235,114.0,103.0,113.0,107.0,103.0,102.0,0.07,0.121,0.61,0.94,92.7,82.9,0.271,,,,,,,,,,,
15,2023-08-13,717011,Groundout,field_out,True,493329,543037,Yuli Gurriel,Gerrit Cole,1,0,0,d1669952-a5ea-407c-9e57-32e1d61518e1,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,,,,125.0,104.0,108.0,136.0,105.0,114.0,0.53,0.20800000000000002,,0.071,1.66,1.69,,-0.54,96.7,89.1,,0.201,0.185,0.215,0.235,114.0,103.0,113.0,107.0,103.0,102.0,0.07,0.121,0.61,0.94,92.7,82.9,0.271,,,,,,,,,,,
16,2023-08-13,717011,Strikeout,strikeout,True,641343,691587,Jake Bauers,Eury Pérez,0,0,0,56acf135-a17b-4f66-a83c-7f3729435a58,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,101.0,102.0,107.0,0.45399999999999996,0.308,0.14,0.098,-0.47,0.99,1.89,0.99,97.5,86.4,81.2,0.289,0.183,0.098,0.045,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-08-13,717011,Walk,walk,False,592450,691587,Aaron Judge,Eury Pérez,0,0,0,2cc8322c-6646-4fef-8cdf-b87589572241,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,101.0,102.0,107.0,0.45399999999999996,0.308,0.14,0.098,-0.47,0.99,1.89,0.99,97.5,86.4,81.2,0.289,0.183,0.098,0.045,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-08-13,717011,Flyout,field_out,True,650402,691587,Gleyber Torres,Eury Pérez,0,0,0,d92e9465-ac92-4600-b852-f694740e3a1d,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,101.0,102.0,107.0,0.45399999999999996,0.308,0.14,0.098,-0.47,0.99,1.89,0.99,97.5,86.4,81.2,0.289,0.183,0.098,0.045,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-08-13,717011,Double,double,False,519317,691587,Giancarlo Stanton,Eury Pérez,1,1,1,1a645c97-56bd-4fb9-9b7f-6fb3e98a921d,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,101.0,102.0,107.0,0.45399999999999996,0.308,0.14,0.098,-0.47,0.99,1.89,0.99,97.5,86.4,81.2,0.289,0.183,0.098,0.045,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-08-13,717011,Flyout,field_out,True,664056,691587,Harrison Bader,Eury Pérez,1,0,0,6883e560-8737-4b9d-bd6c-1dc226141262,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,101.0,102.0,107.0,0.45399999999999996,0.308,0.14,0.098,-0.47,0.99,1.89,0.99,97.5,86.4,81.2,0.289,0.183,0.098,0.045,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-08-13,717011,Single,single,False,621563,543037,Joey Wendle,Gerrit Cole,1,1,0,ba857f87-421c-4271-8adb-4efffef0717c,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,,,,125.0,104.0,108.0,136.0,105.0,114.0,0.53,0.20800000000000002,,0.071,1.66,1.69,,-0.54,96.7,89.1,,0.201,0.185,0.215,0.235,114.0,103.0,113.0,107.0,103.0,102.0,0.07,0.121,0.61,0.94,92.7,82.9,0.271,,,,,,,,,,,
22,2023-08-13,717011,Walk,walk,False,607732,543037,Jacob Stallings,Gerrit Cole,1,0,1,72b680b3-ca12-456b-a6cc-e9be1c65243a,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,,,,125.0,104.0,108.0,136.0,105.0,114.0,0.53,0.20800000000000002,,0.071,1.66,1.69,,-0.54,96.7,89.1,,0.201,0.185,0.215,0.235,114.0,103.0,113.0,107.0,103.0,102.0,0.07,0.121,0.61,0.94,92.7,82.9,0.271,,,,,,,,,,,
23,2023-08-13,717011,Flyout,field_out,True,665862,543037,Jazz Chisholm Jr.,Gerrit Cole,0,0,0,036b3bb9-c545-4147-acfa-4ed8116d809d,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,,,,125.0,104.0,108.0,136.0,105.0,114.0,0.53,0.20800000000000002,,0.071,1.66,1.69,,-0.54,96.7,89.1,,0.201,0.185,0.215,0.235,114.0,103.0,113.0,107.0,103.0,102.0,0.07,0.121,0.61,0.94,92.7,82.9,0.271,,,,,,,,,,,
24,2023-08-13,717011,Forceout,force_out,True,605137,543037,Josh Bell,Gerrit Cole,0,0,1,786b22c1-208f-41f9-be0a-87ae48653349,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,,,,125.0,104.0,108.0,136.0,105.0,114.0,0.53,0.20800000000000002,,0.071,1.66,1.69,,-0.54,96.7,89.1,,0.201,0.185,0.215,0.235,114.0,103.0,113.0,107.0,103.0,102.0,0.07,0.121,0.61,0.94,92.7,82.9,0.271,,,,,,,,,,,
25,2023-08-13,717011,Single,single,False,650333,543037,Luis Arraez,Gerrit Cole,0,0,1,646b93a4-a387-4a7f-aa06-f1fe2fee6283,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,,,,125.0,104.0,108.0,136.0,105.0,114.0,0.53,0.20800000000000002,,0.071,1.66,1.69,,-0.54,96.7,89.1,,0.201,0.185,0.215,0.235,114.0,103.0,113.0,107.0,103.0,102.0,0.07,0.121,0.61,0.94,92.7,82.9,0.271,,,,,,,,,,,
26,2023-08-13,717011,Flyout,field_out,True,650559,543037,Bryan De La Cruz,Gerrit Cole,0,0,0,df787565-1e64-4fd4-8f08-b60addac34f3,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,,,,125.0,104.0,108.0,136.0,105.0,114.0,0.53,0.20800000000000002,,0.071,1.66,1.69,,-0.54,96.7,89.1,,0.201,0.185,0.215,0.235,114.0,103.0,113.0,107.0,103.0,102.0,0.07,0.121,0.61,0.94,92.7,82.9,0.271,,,,,,,,,,,
27,2023-08-13,717011,Single,single,False,641856,691587,Billy McKinney,Eury Pérez,0,0,0,59037843-31af-471e-980b-95e199bd931c,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,101.0,102.0,107.0,0.45399999999999996,0.308,0.14,0.098,-0.47,0.99,1.89,0.99,97.5,86.4,81.2,0.289,0.183,0.098,0.045,,,,,,,,,,,,,,,,,,,,,,,,
28,2023-08-13,717011,Lineout,field_out,True,643396,691587,Isiah Kiner-Falefa,Eury Pérez,1,1,0,5027e0c2-729e-4990-9f20-c5bab3b225b0,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,101.0,102.0,107.0,0.45399999999999996,0.308,0.14,0.098,-0.47,0.99,1.89,0.99,97.5,86.4,81.2,0.289,0.183,0.098,0.045,,,,,,,,,,,,,,,,,,,,,,,,
29,2023-08-13,717011,Home Run,home_run,False,683011,691587,Anthony Volpe,Eury Pérez,0,0,1,23c07ab7-f5ae-4d2b-a9dc-140f8b474f70,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,101.0,102.0,107.0,0.45399999999999996,0.308,0.14,0.098,-0.47,0.99,1.89,0.99,97.5,86.4,81.2,0.289,0.183,0.098,0.045,,,,,,,,,,,,,,,,,,,,,,,,
30,2023-08-13,717011,Pop Out,field_out,True,666163,691587,Ben Rortvedt,Eury Pérez,1,0,0,8dc7db7f-cecf-4729-8105-3a03dd21b08f,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,101.0,102.0,107.0,0.45399999999999996,0.308,0.14,0.098,-0.47,0.99,1.89,0.99,97.5,86.4,81.2,0.289,0.183,0.098,0.045,,,,,,,,,,,,,,,,,,,,,,,,
31,2023-08-13,717011,Strikeout,strikeout,True,641343,691587,Jake Bauers,Eury Pérez,0,0,0,5345fad3-7779-4c24-b5e4-437b5b2ec5f7,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,101.0,102.0,107.0,0.45399999999999996,0.308,0.14,0.098,-0.47,0.99,1.89,0.99,97.5,86.4,81.2,0.289,0.183,0.098,0.045,,,,,,,,,,,,,,,,,,,,,,,,
32,2023-08-13,717011,Single,single,False,669394,543037,Jake Burger,Gerrit Cole,1,0,0,cabfc437-e5b1-4696-9636-d55f9a9b61a5,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,,,,125.0,104.0,108.0,136.0,105.0,114.0,0.53,0.20800000000000002,,0.071,1.66,1.69,,-0.54,96.7,89.1,,0.201,0.185,0.215,0.235,114.0,103.0,113.0,107.0,103.0,102.0,0.07,0.121,0.61,0.94,92.7,82.9,0.271,,,,,,,,,,,
33,2023-08-13,717011,Lineout,field_out,True,660821,543037,Jesús Sánchez,Gerrit Cole,1,0,0,c2f96571-a72d-442e-979d-92560178bf85,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,,,,125.0,104.0,108.0,136.0,105.0,114.0,0.53,0.20800000000000002,,0.071,1.66,1.69,,-0.54,96.7,89.1,,0.201,0.185,0.215,0.235,114.0,103.0,113.0,107.0,103.0,102.0,0.07,0.121,0.61,0.94,92.7,82.9,0.271,,,,,,,,,,,
34,2023-08-13,717011,Grounded Into DP,grounded_into_double_play,True,493329,543037,Yuli Gurriel,Gerrit Cole,1,0,1,61d71f8d-dbd6-4c2a-90c3-ecb9fd10d5c0,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,,,,125.0,104.0,108.0,136.0,105.0,114.0,0.53,0.20800000000000002,,0.071,1.66,1.69,,-0.54,96.7,89.1,,0.201,0.185,0.215,0.235,114.0,103.0,113.0,107.0,103.0,102.0,0.07,0.121,0.61,0.94,92.7,82.9,0.271,,,,,,,,,,,
35,2023-08-13,717011,Walk,walk,False,592450,623211,Aaron Judge,Huascar Brazoban,0,0,0,acdc89b9-0fc4-4394-a3c6-6d082e8e6327,623211.0,huascarbrazoban,Brazoban,Right,Huascar Brazoban,4.14,3.58,58.2,102.0,91.0,98.0,0.701,9.97,4.76,8.13,0.77,1.78,0.204,0.541,0.191,0.318,0.369,89.3,79.0,102.0,102.0,,,,100.0,105.0,103.0,,,,0.175,,,0.28300000000000003,1.37,,,1.87,96.6,,,0.213,,,0.159,,,,84.0,103.0,95.0,0.32799999999999996,,-0.5,,87.4,,0.217,109.0,98.0,95.0,0.214,-1.09,96.0,0.462,,,,
36,2023-08-13,717011,Forceout,force_out,True,650402,623211,Gleyber Torres,Huascar Brazoban,1,0,1,5b84d247-9e65-4af5-8587-cdf41786e316,623211.0,huascarbrazoban,Brazoban,Right,Huascar Brazoban,4.14,3.58,58.2,102.0,91.0,98.0,0.701,9.97,4.76,8.13,0.77,1.78,0.204,0.541,0.191,0.318,0.369,89.3,79.0,102.0,102.0,,,,100.0,105.0,103.0,,,,0.175,,,0.28300000000000003,1.37,,,1.87,96.6,,,0.213,,,0.159,,,,84.0,103.0,95.0,0.32799999999999996,,-0.5,,87.4,,0.217,109.0,98.0,95.0,0.214,-1.09,96.0,0.462,,,,
37,2023-08-13,717011,Walk,walk,False,519317,623211,Giancarlo Stanton,Huascar Brazoban,0,0,1,cd3e661a-8970-4a8b-ab36-57ec4f73ac0a,623211.0,huascarbrazoban,Brazoban,Right,Huascar Brazoban,4.14,3.58,58.2,102.0,91.0,98.0,0.701,9.97,4.76,8.13,0.77,1.78,0.204,0.541,0.191,0.318,0.369,89.3,79.0,102.0,102.0,,,,100.0,105.0,103.0,,,,0.175,,,0.28300000000000003,1.37,,,1.87,96.6,,,0.213,,,0.159,,,,84.0,103.0,95.0,0.32799999999999996,,-0.5,,87.4,,0.217,109.0,98.0,95.0,0.214,-1.09,96.0,0.462,,,,
