,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSL,vCU,FF_ba,FC_ba,SL_ba,CH_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,vSC (sc),SC%,wSC/C,ST_ba,SC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-04-20,718494,Walk,walk,False,572761,669194,Matt Carpenter,Ryne Nelson,0,0,1,fe3ae181-6b27-4a93-818c-2d60b81d81d2,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,99.0,94.0,98.0,102.0,104.0,103.0,106.0,105.0,113.0,101.0,111.0,105.0,0.546,0.135,0.134,0.052000000000000005,0.133,-0.72,-1.72,0.52,-2.44,-0.16,94.4,85.6,81.7,76.4,0.308,0.326,0.177,0.203,0.429,,,,,,,,,,,,,,,,,,,
11,2023-04-20,718494,Strikeout,strikeout,True,673490,669194,Ha-Seong Kim,Ryne Nelson,0,0,0,36698e77-fd86-4b6e-918d-8b7b2c3f6a01,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,99.0,94.0,98.0,102.0,104.0,103.0,106.0,105.0,113.0,101.0,111.0,105.0,0.546,0.135,0.134,0.052000000000000005,0.133,-0.72,-1.72,0.52,-2.44,-0.16,94.4,85.6,81.7,76.4,0.308,0.326,0.177,0.203,0.429,,,,,,,,,,,,,,,,,,,
12,2023-04-20,718494,Double,double,False,663757,669194,Trent Grisham,Ryne Nelson,0,0,1,b1de846e-55b5-4678-a609-bedb48f0a925,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,99.0,94.0,98.0,102.0,104.0,103.0,106.0,105.0,113.0,101.0,111.0,105.0,0.546,0.135,0.134,0.052000000000000005,0.133,-0.72,-1.72,0.52,-2.44,-0.16,94.4,85.6,81.7,76.4,0.308,0.326,0.177,0.203,0.429,,,,,,,,,,,,,,,,,,,
13,2023-04-20,718494,Groundout,field_out,True,543592,669194,Austin Nola,Ryne Nelson,0,0,0,ee722aa3-b8c7-4649-b793-cea8f8cc4b55,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,99.0,94.0,98.0,102.0,104.0,103.0,106.0,105.0,113.0,101.0,111.0,105.0,0.546,0.135,0.134,0.052000000000000005,0.133,-0.72,-1.72,0.52,-2.44,-0.16,94.4,85.6,81.7,76.4,0.308,0.326,0.177,0.203,0.429,,,,,,,,,,,,,,,,,,,
14,2023-04-20,718494,Lineout,field_out,True,672515,608379,Gabriel Moreno,Michael Wacha,1,0,0,688587c0-9149-4d40-a85d-7826c264c282,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,,,,96.0,100.0,96.0,0.28800000000000003,0.124,,0.11,0.345,1.23,-2.13,,1.04,1.06,92.0,86.9,,74.0,0.188,0.364,,0.207,0.172,84.0,103.0,103.0,0.133,-0.36,91.9,0.25,,,,,,,,,,,,
15,2023-04-20,718494,Double,double,False,677950,608379,Alek Thomas,Michael Wacha,0,0,0,4d1480ee-9a09-4fbf-9f66-37e47186eec9,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,,,,96.0,100.0,96.0,0.28800000000000003,0.124,,0.11,0.345,1.23,-2.13,,1.04,1.06,92.0,86.9,,74.0,0.188,0.364,,0.207,0.172,84.0,103.0,103.0,0.133,-0.36,91.9,0.25,,,,,,,,,,,,
16,2023-04-20,718494,Groundout,field_out,True,605113,608379,Nick Ahmed,Michael Wacha,0,0,0,43c63fb5-55ac-4471-aa6d-479c5032a628,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,,,,96.0,100.0,96.0,0.28800000000000003,0.124,,0.11,0.345,1.23,-2.13,,1.04,1.06,92.0,86.9,,74.0,0.188,0.364,,0.207,0.172,84.0,103.0,103.0,0.133,-0.36,91.9,0.25,,,,,,,,,,,,
17,2023-04-20,718494,Triple,triple,False,672695,608379,Geraldo Perdomo,Michael Wacha,0,0,1,a8db62a7-a3dd-40d4-90b9-2009decb7593,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,,,,96.0,100.0,96.0,0.28800000000000003,0.124,,0.11,0.345,1.23,-2.13,,1.04,1.06,92.0,86.9,,74.0,0.188,0.364,,0.207,0.172,84.0,103.0,103.0,0.133,-0.36,91.9,0.25,,,,,,,,,,,,
18,2023-04-20,718494,Walk,walk,False,668942,608379,Josh Rojas,Michael Wacha,1,0,0,a72939ff-0efc-4042-bba9-0971764f5329,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,,,,96.0,100.0,96.0,0.28800000000000003,0.124,,0.11,0.345,1.23,-2.13,,1.04,1.06,92.0,86.9,,74.0,0.188,0.364,,0.207,0.172,84.0,103.0,103.0,0.133,-0.36,91.9,0.25,,,,,,,,,,,,
19,2023-04-20,718494,Strikeout,strikeout,True,666971,608379,Lourdes Gurriel Jr.,Michael Wacha,0,0,0,3ca4049f-e0f7-4fac-ac54-0791aac047c5,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,,,,96.0,100.0,96.0,0.28800000000000003,0.124,,0.11,0.345,1.23,-2.13,,1.04,1.06,92.0,86.9,,74.0,0.188,0.364,,0.207,0.172,84.0,103.0,103.0,0.133,-0.36,91.9,0.25,,,,,,,,,,,,
20,2023-04-20,718494,Groundout,field_out,True,665487,669194,Fernando Tatis Jr.,Ryne Nelson,1,0,0,b38b2340-f995-4cb3-a86b-9881ef81007b,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,99.0,94.0,98.0,102.0,104.0,103.0,106.0,105.0,113.0,101.0,111.0,105.0,0.546,0.135,0.134,0.052000000000000005,0.133,-0.72,-1.72,0.52,-2.44,-0.16,94.4,85.6,81.7,76.4,0.308,0.326,0.177,0.203,0.429,,,,,,,,,,,,,,,,,,,
21,2023-04-20,718494,Walk,walk,False,665742,669194,Juan Soto,Ryne Nelson,1,0,0,c91a0ee0-dc33-41db-8411-d9979e084e01,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,99.0,94.0,98.0,102.0,104.0,103.0,106.0,105.0,113.0,101.0,111.0,105.0,0.546,0.135,0.134,0.052000000000000005,0.133,-0.72,-1.72,0.52,-2.44,-0.16,94.4,85.6,81.7,76.4,0.308,0.326,0.177,0.203,0.429,,,,,,,,,,,,,,,,,,,
22,2023-04-20,718494,Flyout,field_out,True,592518,669194,Manny Machado,Ryne Nelson,1,0,0,73ec2be7-271f-4836-89a0-211465029687,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,99.0,94.0,98.0,102.0,104.0,103.0,106.0,105.0,113.0,101.0,111.0,105.0,0.546,0.135,0.134,0.052000000000000005,0.133,-0.72,-1.72,0.52,-2.44,-0.16,94.4,85.6,81.7,76.4,0.308,0.326,0.177,0.203,0.429,,,,,,,,,,,,,,,,,,,
23,2023-04-20,718494,Home Run,home_run,False,593428,669194,Xander Bogaerts,Ryne Nelson,0,0,1,c8b7f00a-f7c1-48b2-b209-6a063ca55bd6,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,99.0,94.0,98.0,102.0,104.0,103.0,106.0,105.0,113.0,101.0,111.0,105.0,0.546,0.135,0.134,0.052000000000000005,0.133,-0.72,-1.72,0.52,-2.44,-0.16,94.4,85.6,81.7,76.4,0.308,0.326,0.177,0.203,0.429,,,,,,,,,,,,,,,,,,,
24,2023-04-20,718494,Flyout,field_out,True,630105,669194,Jake Cronenworth,Ryne Nelson,0,0,0,22107753-96dc-4a24-a284-befbc423380a,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,99.0,94.0,98.0,102.0,104.0,103.0,106.0,105.0,113.0,101.0,111.0,105.0,0.546,0.135,0.134,0.052000000000000005,0.133,-0.72,-1.72,0.52,-2.44,-0.16,94.4,85.6,81.7,76.4,0.308,0.326,0.177,0.203,0.429,,,,,,,,,,,,,,,,,,,
25,2023-04-20,718494,Groundout,field_out,True,682998,608379,Corbin Carroll,Michael Wacha,0,0,0,3d592613-fd63-4304-a633-3792479dc3ad,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,,,,96.0,100.0,96.0,0.28800000000000003,0.124,,0.11,0.345,1.23,-2.13,,1.04,1.06,92.0,86.9,,74.0,0.188,0.364,,0.207,0.172,84.0,103.0,103.0,0.133,-0.36,91.9,0.25,,,,,,,,,,,,
26,2023-04-20,718494,Double,double,False,572233,608379,Christian Walker,Michael Wacha,1,0,0,0baa9098-e78c-4418-a3c9-b40fdc167a61,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,,,,96.0,100.0,96.0,0.28800000000000003,0.124,,0.11,0.345,1.23,-2.13,,1.04,1.06,92.0,86.9,,74.0,0.188,0.364,,0.207,0.172,84.0,103.0,103.0,0.133,-0.36,91.9,0.25,,,,,,,,,,,,
27,2023-04-20,718494,Strikeout,strikeout,True,664983,608379,Jake McCarthy,Michael Wacha,0,0,0,52dfc826-106e-4aad-a21e-cf0d729ec181,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,,,,96.0,100.0,96.0,0.28800000000000003,0.124,,0.11,0.345,1.23,-2.13,,1.04,1.06,92.0,86.9,,74.0,0.188,0.364,,0.207,0.172,84.0,103.0,103.0,0.133,-0.36,91.9,0.25,,,,,,,,,,,,
28,2023-04-20,718494,Lineout,field_out,True,672515,608379,Gabriel Moreno,Michael Wacha,1,1,0,f70e84e5-644e-4855-aba5-21e8334966db,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,,,,96.0,100.0,96.0,0.28800000000000003,0.124,,0.11,0.345,1.23,-2.13,,1.04,1.06,92.0,86.9,,74.0,0.188,0.364,,0.207,0.172,84.0,103.0,103.0,0.133,-0.36,91.9,0.25,,,,,,,,,,,,
29,2023-04-20,718494,Home Run,home_run,False,572761,669194,Matt Carpenter,Ryne Nelson,1,0,0,f8dcaf82-a719-49f5-af16-1413720ac938,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,99.0,94.0,98.0,102.0,104.0,103.0,106.0,105.0,113.0,101.0,111.0,105.0,0.546,0.135,0.134,0.052000000000000005,0.133,-0.72,-1.72,0.52,-2.44,-0.16,94.4,85.6,81.7,76.4,0.308,0.326,0.177,0.203,0.429,,,,,,,,,,,,,,,,,,,
30,2023-04-20,718494,Flyout,field_out,True,673490,669194,Ha-Seong Kim,Ryne Nelson,0,0,0,c693c466-57da-40f8-8254-e562505ec16e,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,99.0,94.0,98.0,102.0,104.0,103.0,106.0,105.0,113.0,101.0,111.0,105.0,0.546,0.135,0.134,0.052000000000000005,0.133,-0.72,-1.72,0.52,-2.44,-0.16,94.4,85.6,81.7,76.4,0.308,0.326,0.177,0.203,0.429,,,,,,,,,,,,,,,,,,,
31,2023-04-20,718494,Groundout,field_out,True,663757,669194,Trent Grisham,Ryne Nelson,0,0,0,37d2db4b-1af1-4b97-99b4-c84a2ae84368,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,99.0,94.0,98.0,102.0,104.0,103.0,106.0,105.0,113.0,101.0,111.0,105.0,0.546,0.135,0.134,0.052000000000000005,0.133,-0.72,-1.72,0.52,-2.44,-0.16,94.4,85.6,81.7,76.4,0.308,0.326,0.177,0.203,0.429,,,,,,,,,,,,,,,,,,,
32,2023-04-20,718494,Groundout,field_out,True,543592,669194,Austin Nola,Ryne Nelson,0,0,0,d6bee1b4-7943-4ab8-9f76-e4b932dab7ac,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,99.0,94.0,98.0,102.0,104.0,103.0,106.0,105.0,113.0,101.0,111.0,105.0,0.546,0.135,0.134,0.052000000000000005,0.133,-0.72,-1.72,0.52,-2.44,-0.16,94.4,85.6,81.7,76.4,0.308,0.326,0.177,0.203,0.429,,,,,,,,,,,,,,,,,,,
33,2023-04-20,718494,Single,single,False,677950,608379,Alek Thomas,Michael Wacha,1,0,0,e6e27133-1476-4dd5-9b5e-6a1d525e9a24,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,,,,96.0,100.0,96.0,0.28800000000000003,0.124,,0.11,0.345,1.23,-2.13,,1.04,1.06,92.0,86.9,,74.0,0.188,0.364,,0.207,0.172,84.0,103.0,103.0,0.133,-0.36,91.9,0.25,,,,,,,,,,,,
34,2023-04-20,718494,Groundout,field_out,True,605113,608379,Nick Ahmed,Michael Wacha,0,0,1,813cb924-ce09-42e0-8c42-d0691426d5fc,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,,,,96.0,100.0,96.0,0.28800000000000003,0.124,,0.11,0.345,1.23,-2.13,,1.04,1.06,92.0,86.9,,74.0,0.188,0.364,,0.207,0.172,84.0,103.0,103.0,0.133,-0.36,91.9,0.25,,,,,,,,,,,,
35,2023-04-20,718494,Single,single,False,672695,608379,Geraldo Perdomo,Michael Wacha,0,0,1,518b8ef4-76af-47fe-8e2c-2283aa7e3cd1,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,,,,96.0,100.0,96.0,0.28800000000000003,0.124,,0.11,0.345,1.23,-2.13,,1.04,1.06,92.0,86.9,,74.0,0.188,0.364,,0.207,0.172,84.0,103.0,103.0,0.133,-0.36,91.9,0.25,,,,,,,,,,,,
36,2023-04-20,718494,Single,single,False,668942,608379,Josh Rojas,Michael Wacha,1,0,1,b5cf841f-33de-4266-a02b-05688f2a35a7,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,,,,96.0,100.0,96.0,0.28800000000000003,0.124,,0.11,0.345,1.23,-2.13,,1.04,1.06,92.0,86.9,,74.0,0.188,0.364,,0.207,0.172,84.0,103.0,103.0,0.133,-0.36,91.9,0.25,,,,,,,,,,,,
