,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,wFA/C,wFS/C,wSL/C,vFA,vFS,vSL,FF_ba,FS_ba,SL_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CU%,CH%,wFC/C,wSI/C,wCU/C,wCH/C,vFC,vSI,vCU,FC_ba,SI_ba,CH_ba,CU_ba,ST_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2023-05-21,718087,Flyout,field_out,True,683002,592332,Gunnar Henderson,Kevin Gausman,0,0,0,c66ad5cf-7d9a-4561-9a72-f2266315393c,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-05-21,718087,Flyout,field_out,True,543510,592332,James McCann,Kevin Gausman,0,0,0,a6221b89-8948-4107-944f-1b80ea5672aa,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-05-21,718087,Home Run,home_run,False,656305,665152,Matt Chapman,Dean Kremer,0,0,0,a0b463d1-9198-46b3-bc71-8706d26460df,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,106.0,103.0,102.0,116.0,98.0,105.0,,,,0.371,,0.033,0.43,,-1.43,94.6,,82.8,0.252,,,85.3,86.0,91.0,93.0,93.0,94.0,98.0,84.0,106.0,99.0,104.0,106.0,102.0,0.145,0.239,0.08900000000000001,0.12300000000000001,0.02,1.81,-2.29,-1.4,88.8,91.9,78.1,0.222,0.269,0.26,0.347,0.25,,,,,,
13,2023-05-21,718087,Groundout,field_out,True,593160,665152,Whit Merrifield,Dean Kremer,0,0,0,8e64ea1b-7770-483b-b5a1-0d0ecc8d0302,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,106.0,103.0,102.0,116.0,98.0,105.0,,,,0.371,,0.033,0.43,,-1.43,94.6,,82.8,0.252,,,85.3,86.0,91.0,93.0,93.0,94.0,98.0,84.0,106.0,99.0,104.0,106.0,102.0,0.145,0.239,0.08900000000000001,0.12300000000000001,0.02,1.81,-2.29,-1.4,88.8,91.9,78.1,0.222,0.269,0.26,0.347,0.25,,,,,,
14,2023-05-21,718087,Double,double,False,672386,665152,Alejandro Kirk,Dean Kremer,1,0,0,06cd9c60-f447-4339-b762-a7e51e4b43b9,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,106.0,103.0,102.0,116.0,98.0,105.0,,,,0.371,,0.033,0.43,,-1.43,94.6,,82.8,0.252,,,85.3,86.0,91.0,93.0,93.0,94.0,98.0,84.0,106.0,99.0,104.0,106.0,102.0,0.145,0.239,0.08900000000000001,0.12300000000000001,0.02,1.81,-2.29,-1.4,88.8,91.9,78.1,0.222,0.269,0.26,0.347,0.25,,,,,,
15,2023-05-21,718087,Walk,walk,False,664770,665152,Nathan Lukes,Dean Kremer,1,0,0,a7af6567-d51f-4891-97a9-9df20234c45a,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,106.0,103.0,102.0,116.0,98.0,105.0,,,,0.371,,0.033,0.43,,-1.43,94.6,,82.8,0.252,,,85.3,86.0,91.0,93.0,93.0,94.0,98.0,84.0,106.0,99.0,104.0,106.0,102.0,0.145,0.239,0.08900000000000001,0.12300000000000001,0.02,1.81,-2.29,-1.4,88.8,91.9,78.1,0.222,0.269,0.26,0.347,0.25,,,,,,
16,2023-05-21,718087,Strikeout,strikeout,True,595281,665152,Kevin Kiermaier,Dean Kremer,0,0,0,66e1e401-b6e9-45c1-8fb0-8b164a95e9ab,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,106.0,103.0,102.0,116.0,98.0,105.0,,,,0.371,,0.033,0.43,,-1.43,94.6,,82.8,0.252,,,85.3,86.0,91.0,93.0,93.0,94.0,98.0,84.0,106.0,99.0,104.0,106.0,102.0,0.145,0.239,0.08900000000000001,0.12300000000000001,0.02,1.81,-2.29,-1.4,88.8,91.9,78.1,0.222,0.269,0.26,0.347,0.25,,,,,,
17,2023-05-21,718087,Single,single,False,543807,665152,George Springer,Dean Kremer,0,0,1,b0f94ad3-b7e8-4751-a91f-0218fc7ac031,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,106.0,103.0,102.0,116.0,98.0,105.0,,,,0.371,,0.033,0.43,,-1.43,94.6,,82.8,0.252,,,85.3,86.0,91.0,93.0,93.0,94.0,98.0,84.0,106.0,99.0,104.0,106.0,102.0,0.145,0.239,0.08900000000000001,0.12300000000000001,0.02,1.81,-2.29,-1.4,88.8,91.9,78.1,0.222,0.269,0.26,0.347,0.25,,,,,,
18,2023-05-21,718087,Flyout,field_out,True,666182,665152,Bo Bichette,Dean Kremer,0,0,0,a2e28566-1f47-436e-9b55-baa334aa4960,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,106.0,103.0,102.0,116.0,98.0,105.0,,,,0.371,,0.033,0.43,,-1.43,94.6,,82.8,0.252,,,85.3,86.0,91.0,93.0,93.0,94.0,98.0,84.0,106.0,99.0,104.0,106.0,102.0,0.145,0.239,0.08900000000000001,0.12300000000000001,0.02,1.81,-2.29,-1.4,88.8,91.9,78.1,0.222,0.269,0.26,0.347,0.25,,,,,,
19,2023-05-21,718087,Double,double,False,687401,592332,Joey Ortiz,Kevin Gausman,0,0,0,67008d3d-ad4c-4595-a68f-922f09945bc2,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-05-21,718087,Single,single,False,656775,592332,Cedric Mullins,Kevin Gausman,0,0,1,2db54116-c6fc-41ae-bac3-1a91461fc5f1,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-05-21,718087,Groundout,field_out,True,668939,592332,Adley Rutschman,Kevin Gausman,1,0,1,8b26859e-72df-41a6-9848-ab978aa74426,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-05-21,718087,Fielders Choice,fielders_choice,False,623993,592332,Anthony Santander,Kevin Gausman,0,0,1,9d286309-fa05-44c1-87f2-9fdd4d6f1a4d,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-05-21,718087,Strikeout,strikeout,True,663624,592332,Ryan Mountcastle,Kevin Gausman,0,0,0,85bbf54e-5859-413e-b918-a33fb8faadbb,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-05-21,718087,Groundout,field_out,True,624428,592332,Adam Frazier,Kevin Gausman,0,0,0,dfd7481d-85a4-4151-93f0-1cc640b214af,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-05-21,718087,Strikeout,strikeout,True,665489,665152,Vladimir Guerrero Jr.,Dean Kremer,0,0,0,53e11c3d-0144-4277-9a8a-ce57374fdb42,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,106.0,103.0,102.0,116.0,98.0,105.0,,,,0.371,,0.033,0.43,,-1.43,94.6,,82.8,0.252,,,85.3,86.0,91.0,93.0,93.0,94.0,98.0,84.0,106.0,99.0,104.0,106.0,102.0,0.145,0.239,0.08900000000000001,0.12300000000000001,0.02,1.81,-2.29,-1.4,88.8,91.9,78.1,0.222,0.269,0.26,0.347,0.25,,,,,,
26,2023-05-21,718087,Double,double,False,474832,665152,Brandon Belt,Dean Kremer,0,0,0,b0320b74-4c4d-4e16-b5e1-4e82539dea9c,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,106.0,103.0,102.0,116.0,98.0,105.0,,,,0.371,,0.033,0.43,,-1.43,94.6,,82.8,0.252,,,85.3,86.0,91.0,93.0,93.0,94.0,98.0,84.0,106.0,99.0,104.0,106.0,102.0,0.145,0.239,0.08900000000000001,0.12300000000000001,0.02,1.81,-2.29,-1.4,88.8,91.9,78.1,0.222,0.269,0.26,0.347,0.25,,,,,,
27,2023-05-21,718087,Fielders Choice Out,fielders_choice_out,True,656305,665152,Matt Chapman,Dean Kremer,0,0,1,adfed061-37ab-4970-91d4-a35f38f58da9,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,106.0,103.0,102.0,116.0,98.0,105.0,,,,0.371,,0.033,0.43,,-1.43,94.6,,82.8,0.252,,,85.3,86.0,91.0,93.0,93.0,94.0,98.0,84.0,106.0,99.0,104.0,106.0,102.0,0.145,0.239,0.08900000000000001,0.12300000000000001,0.02,1.81,-2.29,-1.4,88.8,91.9,78.1,0.222,0.269,0.26,0.347,0.25,,,,,,
28,2023-05-21,718087,Flyout,field_out,True,593160,665152,Whit Merrifield,Dean Kremer,0,0,0,bf5f136c-8b30-46d6-ac0d-90703bbf06bf,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,106.0,103.0,102.0,116.0,98.0,105.0,,,,0.371,,0.033,0.43,,-1.43,94.6,,82.8,0.252,,,85.3,86.0,91.0,93.0,93.0,94.0,98.0,84.0,106.0,99.0,104.0,106.0,102.0,0.145,0.239,0.08900000000000001,0.12300000000000001,0.02,1.81,-2.29,-1.4,88.8,91.9,78.1,0.222,0.269,0.26,0.347,0.25,,,,,,
29,2023-05-21,718087,Walk,walk,False,669720,592332,Austin Hays,Kevin Gausman,1,0,0,b81f669f-a003-4e2d-9db1-84184862d7c6,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2023-05-21,718087,Flyout,field_out,True,683002,592332,Gunnar Henderson,Kevin Gausman,0,0,0,bf3718f7-d447-43ef-aaef-cf814c3338c5,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2023-05-21,718087,Grounded Into DP,grounded_into_double_play,True,543510,592332,James McCann,Kevin Gausman,1,0,1,261c0b74-afda-4e36-9128-82f34bf6199b,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2023-05-21,718087,Lineout,field_out,True,672386,665152,Alejandro Kirk,Dean Kremer,0,0,0,21dd724e-ac4c-423b-bfc9-59e5f5451fe7,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,106.0,103.0,102.0,116.0,98.0,105.0,,,,0.371,,0.033,0.43,,-1.43,94.6,,82.8,0.252,,,85.3,86.0,91.0,93.0,93.0,94.0,98.0,84.0,106.0,99.0,104.0,106.0,102.0,0.145,0.239,0.08900000000000001,0.12300000000000001,0.02,1.81,-2.29,-1.4,88.8,91.9,78.1,0.222,0.269,0.26,0.347,0.25,,,,,,
33,2023-05-21,718087,Single,single,False,664770,665152,Nathan Lukes,Dean Kremer,0,0,0,35b16009-2d46-4626-890e-cb54406062bd,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,106.0,103.0,102.0,116.0,98.0,105.0,,,,0.371,,0.033,0.43,,-1.43,94.6,,82.8,0.252,,,85.3,86.0,91.0,93.0,93.0,94.0,98.0,84.0,106.0,99.0,104.0,106.0,102.0,0.145,0.239,0.08900000000000001,0.12300000000000001,0.02,1.81,-2.29,-1.4,88.8,91.9,78.1,0.222,0.269,0.26,0.347,0.25,,,,,,
34,2023-05-21,718087,Single,single,False,595281,665152,Kevin Kiermaier,Dean Kremer,0,0,1,c3a52573-9cfc-499f-94fe-2e671694cf03,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,106.0,103.0,102.0,116.0,98.0,105.0,,,,0.371,,0.033,0.43,,-1.43,94.6,,82.8,0.252,,,85.3,86.0,91.0,93.0,93.0,94.0,98.0,84.0,106.0,99.0,104.0,106.0,102.0,0.145,0.239,0.08900000000000001,0.12300000000000001,0.02,1.81,-2.29,-1.4,88.8,91.9,78.1,0.222,0.269,0.26,0.347,0.25,,,,,,
35,2023-05-21,718087,Grounded Into DP,grounded_into_double_play,True,543807,665152,George Springer,Dean Kremer,1,0,1,b0581b7c-585d-420e-a25f-b26043600517,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,106.0,103.0,102.0,116.0,98.0,105.0,,,,0.371,,0.033,0.43,,-1.43,94.6,,82.8,0.252,,,85.3,86.0,91.0,93.0,93.0,94.0,98.0,84.0,106.0,99.0,104.0,106.0,102.0,0.145,0.239,0.08900000000000001,0.12300000000000001,0.02,1.81,-2.29,-1.4,88.8,91.9,78.1,0.222,0.269,0.26,0.347,0.25,,,,,,
36,2023-05-21,718087,Groundout,field_out,True,687401,592332,Joey Ortiz,Kevin Gausman,0,0,0,1b3e3ac8-ab78-4a96-a8bf-7023436b045c,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2023-05-21,718087,Single,single,False,656775,592332,Cedric Mullins,Kevin Gausman,1,0,0,2db19290-22ce-469a-a73e-a8e96fefa50e,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
