,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vFC,vSI,vSL,vCU,vKC,ST_ba,FF_ba,SI_ba,CU_ba,FC_ba,CH_ba,SL_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,Stf+ KC,Loc+ KC,Pit+ KC
10,2023-04-07,718684,Flyout,field_out,True,669304,664353,Jose Miranda,José Urquidy,0,0,0,1c3a933a-af9a-4aa5-9194-0028f73629d6,664353.0,joseurquidy,Urquidy,Right,José Urquidy,5.29,4.7,63.0,103.0,102.0,104.0,0.784,6.43,3.57,9.29,1.57,0.83,0.281,0.335,0.20199999999999999,0.266,0.391,86.1,93.0,107.0,106.0,95.0,106.0,104.0,104.0,100.0,102.0,83.0,109.0,99.0,120.0,100.0,108.0,,,,0.096,0.385,,0.188,0.115,,0.21600000000000003,-1.58,,-1.38,-1.1,0.77,,1.98,93.1,,93.8,80.6,79.6,,0.262,0.287,0.405,0.174,,0.172,,,,,,,,,,,
11,2023-04-07,718684,Flyout,field_out,True,456781,664353,Donovan Solano,José Urquidy,0,0,0,7fdd8213-a40f-4318-833d-488c29fbca6f,664353.0,joseurquidy,Urquidy,Right,José Urquidy,5.29,4.7,63.0,103.0,102.0,104.0,0.784,6.43,3.57,9.29,1.57,0.83,0.281,0.335,0.20199999999999999,0.266,0.391,86.1,93.0,107.0,106.0,95.0,106.0,104.0,104.0,100.0,102.0,83.0,109.0,99.0,120.0,100.0,108.0,,,,0.096,0.385,,0.188,0.115,,0.21600000000000003,-1.58,,-1.38,-1.1,0.77,,1.98,93.1,,93.8,80.6,79.6,,0.262,0.287,0.405,0.174,,0.172,,,,,,,,,,,
12,2023-04-07,718684,Strikeout,strikeout,True,571657,664353,Kyle Farmer,José Urquidy,0,0,0,ef750e58-216f-49ee-b7a5-d11d984d0c62,664353.0,joseurquidy,Urquidy,Right,José Urquidy,5.29,4.7,63.0,103.0,102.0,104.0,0.784,6.43,3.57,9.29,1.57,0.83,0.281,0.335,0.20199999999999999,0.266,0.391,86.1,93.0,107.0,106.0,95.0,106.0,104.0,104.0,100.0,102.0,83.0,109.0,99.0,120.0,100.0,108.0,,,,0.096,0.385,,0.188,0.115,,0.21600000000000003,-1.58,,-1.38,-1.1,0.77,,1.98,93.1,,93.8,80.6,79.6,,0.262,0.287,0.405,0.174,,0.172,,,,,,,,,,,
13,2023-04-07,718684,Double,double,False,643289,543243,Mauricio Dubón,Sonny Gray,0,0,0,d15d7818-cbd7-4557-9753-bd5099a43ab6,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.001,0.067,0.61,1.3,-0.46,3.25,0.87,-0.41,-0.63,92.9,87.6,92.8,84.3,79.6,72.9,0.096,0.301,0.275,0.257,0.265,0.27,,,,,,,,,,,
14,2023-04-07,718684,Sac Bunt,sac_bunt,True,455117,543243,Martín Maldonado,Sonny Gray,0,0,1,edd669ad-f0ea-4282-8626-b0a12d1063df,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.001,0.067,0.61,1.3,-0.46,3.25,0.87,-0.41,-0.63,92.9,87.6,92.8,84.3,79.6,72.9,0.096,0.301,0.275,0.257,0.265,0.27,,,,,,,,,,,
15,2023-04-07,718684,Strikeout,strikeout,True,665161,543243,Jeremy Peña,Sonny Gray,0,0,0,6612e276-1015-4786-a5d0-e63c43c13ee9,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.001,0.067,0.61,1.3,-0.46,3.25,0.87,-0.41,-0.63,92.9,87.6,92.8,84.3,79.6,72.9,0.096,0.301,0.275,0.257,0.265,0.27,,,,,,,,,,,
16,2023-04-07,718684,Single,single,False,608324,543243,Alex Bregman,Sonny Gray,0,0,1,424fac33-e4b0-45f0-b984-c0f7e667a7d6,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.001,0.067,0.61,1.3,-0.46,3.25,0.87,-0.41,-0.63,92.9,87.6,92.8,84.3,79.6,72.9,0.096,0.301,0.275,0.257,0.265,0.27,,,,,,,,,,,
17,2023-04-07,718684,Flyout,field_out,True,670541,543243,Yordan Alvarez,Sonny Gray,0,0,0,2c2d3cc0-17d5-410a-8992-7cd2ef2dcfc1,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.001,0.067,0.61,1.3,-0.46,3.25,0.87,-0.41,-0.63,92.9,87.6,92.8,84.3,79.6,72.9,0.096,0.301,0.275,0.257,0.265,0.27,,,,,,,,,,,
18,2023-04-07,718684,Pop Out,field_out,True,608336,664353,Joey Gallo,José Urquidy,1,1,0,93baebe5-b101-43a5-b993-498fc39bfa93,664353.0,joseurquidy,Urquidy,Right,José Urquidy,5.29,4.7,63.0,103.0,102.0,104.0,0.784,6.43,3.57,9.29,1.57,0.83,0.281,0.335,0.20199999999999999,0.266,0.391,86.1,93.0,107.0,106.0,95.0,106.0,104.0,104.0,100.0,102.0,83.0,109.0,99.0,120.0,100.0,108.0,,,,0.096,0.385,,0.188,0.115,,0.21600000000000003,-1.58,,-1.38,-1.1,0.77,,1.98,93.1,,93.8,80.6,79.6,,0.262,0.287,0.405,0.174,,0.172,,,,,,,,,,,
19,2023-04-07,718684,Strikeout,strikeout,True,543877,664353,Christian Vázquez,José Urquidy,0,0,0,35337642-b267-4da7-aba2-4e24124c4332,664353.0,joseurquidy,Urquidy,Right,José Urquidy,5.29,4.7,63.0,103.0,102.0,104.0,0.784,6.43,3.57,9.29,1.57,0.83,0.281,0.335,0.20199999999999999,0.266,0.391,86.1,93.0,107.0,106.0,95.0,106.0,104.0,104.0,100.0,102.0,83.0,109.0,99.0,120.0,100.0,108.0,,,,0.096,0.385,,0.188,0.115,,0.21600000000000003,-1.58,,-1.38,-1.1,0.77,,1.98,93.1,,93.8,80.6,79.6,,0.262,0.287,0.405,0.174,,0.172,,,,,,,,,,,
20,2023-04-07,718684,Single,single,False,572191,664353,Michael A. Taylor,José Urquidy,0,0,0,b067ab5f-266c-413e-a06a-bcec5b7cfafc,664353.0,joseurquidy,Urquidy,Right,José Urquidy,5.29,4.7,63.0,103.0,102.0,104.0,0.784,6.43,3.57,9.29,1.57,0.83,0.281,0.335,0.20199999999999999,0.266,0.391,86.1,93.0,107.0,106.0,95.0,106.0,104.0,104.0,100.0,102.0,83.0,109.0,99.0,120.0,100.0,108.0,,,,0.096,0.385,,0.188,0.115,,0.21600000000000003,-1.58,,-1.38,-1.1,0.77,,1.98,93.1,,93.8,80.6,79.6,,0.262,0.287,0.405,0.174,,0.172,,,,,,,,,,,
21,2023-04-07,718684,Single,single,False,621439,664353,Byron Buxton,José Urquidy,0,0,1,ce50ba8d-a532-4767-8eaf-131bf36a73cf,664353.0,joseurquidy,Urquidy,Right,José Urquidy,5.29,4.7,63.0,103.0,102.0,104.0,0.784,6.43,3.57,9.29,1.57,0.83,0.281,0.335,0.20199999999999999,0.266,0.391,86.1,93.0,107.0,106.0,95.0,106.0,104.0,104.0,100.0,102.0,83.0,109.0,99.0,120.0,100.0,108.0,,,,0.096,0.385,,0.188,0.115,,0.21600000000000003,-1.58,,-1.38,-1.1,0.77,,1.98,93.1,,93.8,80.6,79.6,,0.262,0.287,0.405,0.174,,0.172,,,,,,,,,,,
22,2023-04-07,718684,Strikeout,strikeout,True,621043,664353,Carlos Correa,José Urquidy,0,0,0,23da1bc3-3d1a-4a63-9154-f1745cc7ce98,664353.0,joseurquidy,Urquidy,Right,José Urquidy,5.29,4.7,63.0,103.0,102.0,104.0,0.784,6.43,3.57,9.29,1.57,0.83,0.281,0.335,0.20199999999999999,0.266,0.391,86.1,93.0,107.0,106.0,95.0,106.0,104.0,104.0,100.0,102.0,83.0,109.0,99.0,120.0,100.0,108.0,,,,0.096,0.385,,0.188,0.115,,0.21600000000000003,-1.58,,-1.38,-1.1,0.77,,1.98,93.1,,93.8,80.6,79.6,,0.262,0.287,0.405,0.174,,0.172,,,,,,,,,,,
23,2023-04-07,718684,Strikeout,strikeout,True,547989,543243,José Abreu,Sonny Gray,0,0,0,fa9bed42-5417-490a-b722-3bfe57ab021a,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.001,0.067,0.61,1.3,-0.46,3.25,0.87,-0.41,-0.63,92.9,87.6,92.8,84.3,79.6,72.9,0.096,0.301,0.275,0.257,0.265,0.27,,,,,,,,,,,
24,2023-04-07,718684,Double,double,False,663656,543243,Kyle Tucker,Sonny Gray,1,0,0,09344785-c0c9-4c57-ab92-50e41f8d8b1f,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.001,0.067,0.61,1.3,-0.46,3.25,0.87,-0.41,-0.63,92.9,87.6,92.8,84.3,79.6,72.9,0.096,0.301,0.275,0.257,0.265,0.27,,,,,,,,,,,
25,2023-04-07,718684,Strikeout,strikeout,True,682073,543243,David Hensley,Sonny Gray,0,0,0,b21d7c3a-d6ab-49e6-8b7b-8e346bad4d26,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.001,0.067,0.61,1.3,-0.46,3.25,0.87,-0.41,-0.63,92.9,87.6,92.8,84.3,79.6,72.9,0.096,0.301,0.275,0.257,0.265,0.27,,,,,,,,,,,
26,2023-04-07,718684,Strikeout,strikeout,True,676801,543243,Chas McCormick,Sonny Gray,0,0,0,71ec6f52-63bf-4ffa-8104-4b41ecd27cd5,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.001,0.067,0.61,1.3,-0.46,3.25,0.87,-0.41,-0.63,92.9,87.6,92.8,84.3,79.6,72.9,0.096,0.301,0.275,0.257,0.265,0.27,,,,,,,,,,,
27,2023-04-07,718684,Flyout,field_out,True,663616,664353,Trevor Larnach,José Urquidy,0,0,0,2ab19c68-31cd-4f2d-83cf-70060f92c337,664353.0,joseurquidy,Urquidy,Right,José Urquidy,5.29,4.7,63.0,103.0,102.0,104.0,0.784,6.43,3.57,9.29,1.57,0.83,0.281,0.335,0.20199999999999999,0.266,0.391,86.1,93.0,107.0,106.0,95.0,106.0,104.0,104.0,100.0,102.0,83.0,109.0,99.0,120.0,100.0,108.0,,,,0.096,0.385,,0.188,0.115,,0.21600000000000003,-1.58,,-1.38,-1.1,0.77,,1.98,93.1,,93.8,80.6,79.6,,0.262,0.287,0.405,0.174,,0.172,,,,,,,,,,,
28,2023-04-07,718684,Single,single,False,669304,664353,Jose Miranda,José Urquidy,0,0,0,69e84fe6-b62c-4feb-a24a-87423236a5ac,664353.0,joseurquidy,Urquidy,Right,José Urquidy,5.29,4.7,63.0,103.0,102.0,104.0,0.784,6.43,3.57,9.29,1.57,0.83,0.281,0.335,0.20199999999999999,0.266,0.391,86.1,93.0,107.0,106.0,95.0,106.0,104.0,104.0,100.0,102.0,83.0,109.0,99.0,120.0,100.0,108.0,,,,0.096,0.385,,0.188,0.115,,0.21600000000000003,-1.58,,-1.38,-1.1,0.77,,1.98,93.1,,93.8,80.6,79.6,,0.262,0.287,0.405,0.174,,0.172,,,,,,,,,,,
29,2023-04-07,718684,Single,single,False,456781,664353,Donovan Solano,José Urquidy,1,0,1,93e934f2-967c-4aa4-a00c-9b78a914c85d,664353.0,joseurquidy,Urquidy,Right,José Urquidy,5.29,4.7,63.0,103.0,102.0,104.0,0.784,6.43,3.57,9.29,1.57,0.83,0.281,0.335,0.20199999999999999,0.266,0.391,86.1,93.0,107.0,106.0,95.0,106.0,104.0,104.0,100.0,102.0,83.0,109.0,99.0,120.0,100.0,108.0,,,,0.096,0.385,,0.188,0.115,,0.21600000000000003,-1.58,,-1.38,-1.1,0.77,,1.98,93.1,,93.8,80.6,79.6,,0.262,0.287,0.405,0.174,,0.172,,,,,,,,,,,
30,2023-04-07,718684,Flyout,field_out,True,571657,664353,Kyle Farmer,José Urquidy,0,0,0,fe355029-417e-47d7-a7b3-f2f0417f3bbc,664353.0,joseurquidy,Urquidy,Right,José Urquidy,5.29,4.7,63.0,103.0,102.0,104.0,0.784,6.43,3.57,9.29,1.57,0.83,0.281,0.335,0.20199999999999999,0.266,0.391,86.1,93.0,107.0,106.0,95.0,106.0,104.0,104.0,100.0,102.0,83.0,109.0,99.0,120.0,100.0,108.0,,,,0.096,0.385,,0.188,0.115,,0.21600000000000003,-1.58,,-1.38,-1.1,0.77,,1.98,93.1,,93.8,80.6,79.6,,0.262,0.287,0.405,0.174,,0.172,,,,,,,,,,,
31,2023-04-07,718684,Walk,walk,False,608336,664353,Joey Gallo,José Urquidy,1,0,1,0cc1efaf-a339-4954-b884-da1f61584f63,664353.0,joseurquidy,Urquidy,Right,José Urquidy,5.29,4.7,63.0,103.0,102.0,104.0,0.784,6.43,3.57,9.29,1.57,0.83,0.281,0.335,0.20199999999999999,0.266,0.391,86.1,93.0,107.0,106.0,95.0,106.0,104.0,104.0,100.0,102.0,83.0,109.0,99.0,120.0,100.0,108.0,,,,0.096,0.385,,0.188,0.115,,0.21600000000000003,-1.58,,-1.38,-1.1,0.77,,1.98,93.1,,93.8,80.6,79.6,,0.262,0.287,0.405,0.174,,0.172,,,,,,,,,,,
32,2023-04-07,718684,Pop Out,field_out,True,543877,664353,Christian Vázquez,José Urquidy,1,0,0,2ef3b6d0-74a6-4866-8795-f14f7d63d521,664353.0,joseurquidy,Urquidy,Right,José Urquidy,5.29,4.7,63.0,103.0,102.0,104.0,0.784,6.43,3.57,9.29,1.57,0.83,0.281,0.335,0.20199999999999999,0.266,0.391,86.1,93.0,107.0,106.0,95.0,106.0,104.0,104.0,100.0,102.0,83.0,109.0,99.0,120.0,100.0,108.0,,,,0.096,0.385,,0.188,0.115,,0.21600000000000003,-1.58,,-1.38,-1.1,0.77,,1.98,93.1,,93.8,80.6,79.6,,0.262,0.287,0.405,0.174,,0.172,,,,,,,,,,,
33,2023-04-07,718684,Strikeout,strikeout,True,643289,543243,Mauricio Dubón,Sonny Gray,0,0,0,861bcf5f-d66f-48f1-9e71-bde4113769d4,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.001,0.067,0.61,1.3,-0.46,3.25,0.87,-0.41,-0.63,92.9,87.6,92.8,84.3,79.6,72.9,0.096,0.301,0.275,0.257,0.265,0.27,,,,,,,,,,,
34,2023-04-07,718684,Strikeout,strikeout,True,455117,543243,Martín Maldonado,Sonny Gray,0,0,0,18bda87b-64d1-4572-a266-763ccba3a297,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.001,0.067,0.61,1.3,-0.46,3.25,0.87,-0.41,-0.63,92.9,87.6,92.8,84.3,79.6,72.9,0.096,0.301,0.275,0.257,0.265,0.27,,,,,,,,,,,
