,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,FF_ba,SI_ba,SL_ba,ST_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
10,2023-09-12,716606,Groundout,field_out,True,681351,693433,Logan O'Hoppe,Bryan Woo,1,0,0,d72f50e3-7d45-443b-aec9-1681d66dfda5,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,,,,,
11,2023-09-12,716606,Flyout,field_out,True,500871,693433,Eduardo Escobar,Bryan Woo,1,0,0,67a583ce-ab8a-4ba6-8db4-dc9a71cff1fe,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,,,,,
12,2023-09-12,716606,Strikeout,strikeout,True,642136,693433,Matt Thaiss,Bryan Woo,0,0,0,5c4fa01c-d2dd-4b1b-aaa7-df55e22260bf,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,,,,,
13,2023-09-12,716606,Groundout,field_out,True,664059,663776,Sam Haggerty,Patrick Sandoval,0,0,0,11f2072c-a914-4275-93a2-f8274ed377b0,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.256,0.285,0.258,-1.22,0.36,0.02,0.3,93.0,93.2,86.5,0.336,0.269,0.267,0.2,0.184,99.0,96.0,101.0,0.09,0.27,76.5,0.286,,,,,,,,,,,,,,
14,2023-09-12,716606,Strikeout,strikeout,True,676609,663776,José Caballero,Patrick Sandoval,0,0,0,84137e8f-8b45-49bb-9d0f-582c53059cc3,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.256,0.285,0.258,-1.22,0.36,0.02,0.3,93.0,93.2,86.5,0.336,0.269,0.267,0.2,0.184,99.0,96.0,101.0,0.09,0.27,76.5,0.286,,,,,,,,,,,,,,
15,2023-09-12,716606,Groundout,field_out,True,641487,663776,J.P. Crawford,Patrick Sandoval,0,0,0,ee7f9eec-6c9c-42ea-a328-d964329a4a0a,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.256,0.285,0.258,-1.22,0.36,0.02,0.3,93.0,93.2,86.5,0.336,0.269,0.267,0.2,0.184,99.0,96.0,101.0,0.09,0.27,76.5,0.286,,,,,,,,,,,,,,
16,2023-09-12,716606,Flyout,field_out,True,545341,693433,Randal Grichuk,Bryan Woo,1,0,0,ba2119c3-1180-48eb-87b3-44093c9db81f,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,,,,,
17,2023-09-12,716606,Single,single,False,621433,693433,Brett Phillips,Bryan Woo,0,0,0,74980b62-61d1-4573-b545-7230935c97a7,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,,,,,
18,2023-09-12,716606,Strikeout,strikeout,True,677941,693433,Jordyn Adams,Bryan Woo,0,0,0,2d8c43ed-101e-439a-8273-19f6be9fd51f,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,,,,,
19,2023-09-12,716606,Single,single,False,694384,693433,Nolan Schanuel,Bryan Woo,1,1,1,76dc00be-5518-401a-aaba-0b7b1315f10c,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,,,,,
20,2023-09-12,716606,Lineout,field_out,True,687263,693433,Zach Neto,Bryan Woo,1,0,0,85ff832f-bf00-48b8-a357-5b649d24ebd1,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,,,,,
21,2023-09-12,716606,Flyout,field_out,True,677594,663776,Julio Rodríguez,Patrick Sandoval,0,0,0,ea2eb17f-9f40-4592-86a6-f11f76de7c17,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.256,0.285,0.258,-1.22,0.36,0.02,0.3,93.0,93.2,86.5,0.336,0.269,0.267,0.2,0.184,99.0,96.0,101.0,0.09,0.27,76.5,0.286,,,,,,,,,,,,,,
22,2023-09-12,716606,Flyout,field_out,True,606192,663776,Teoscar Hernández,Patrick Sandoval,0,0,0,f11cafd2-1e34-4e36-ad2f-89192eb86bb5,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.256,0.285,0.258,-1.22,0.36,0.02,0.3,93.0,93.2,86.5,0.336,0.269,0.267,0.2,0.184,99.0,96.0,101.0,0.09,0.27,76.5,0.286,,,,,,,,,,,,,,
23,2023-09-12,716606,Flyout,field_out,True,663728,663776,Cal Raleigh,Patrick Sandoval,1,1,0,a6c87fe2-b228-410b-ba05-f8b076fefc21,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.256,0.285,0.258,-1.22,0.36,0.02,0.3,93.0,93.2,86.5,0.336,0.269,0.267,0.2,0.184,99.0,96.0,101.0,0.09,0.27,76.5,0.286,,,,,,,,,,,,,,
24,2023-09-12,716606,Pop Out,field_out,True,519058,693433,Mike Moustakas,Bryan Woo,0,0,0,f18946da-c823-469f-9f8a-4f33477f3cc1,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,,,,,
25,2023-09-12,716606,Groundout,field_out,True,681351,693433,Logan O'Hoppe,Bryan Woo,1,0,0,53c5da00-8203-464a-a05d-082b336335a1,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,,,,,
26,2023-09-12,716606,Groundout,field_out,True,500871,693433,Eduardo Escobar,Bryan Woo,0,0,0,b787d543-bfd2-490e-8c41-354ad9de2337,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,,,,,
27,2023-09-12,716606,Groundout,field_out,True,553993,663776,Eugenio Suárez,Patrick Sandoval,1,1,0,4a8c0357-a09b-4e81-9660-5c58abf4a033,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.256,0.285,0.258,-1.22,0.36,0.02,0.3,93.0,93.2,86.5,0.336,0.269,0.267,0.2,0.184,99.0,96.0,101.0,0.09,0.27,76.5,0.286,,,,,,,,,,,,,,
28,2023-09-12,716606,Field Error,field_error,False,664034,663776,Ty France,Patrick Sandoval,0,0,0,9006723d-48aa-4380-a458-d1c65c80ef38,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.256,0.285,0.258,-1.22,0.36,0.02,0.3,93.0,93.2,86.5,0.336,0.269,0.267,0.2,0.184,99.0,96.0,101.0,0.09,0.27,76.5,0.286,,,,,,,,,,,,,,
29,2023-09-12,716606,Single,single,False,664238,663776,Dylan Moore,Patrick Sandoval,1,0,1,9a6aa870-4596-44c4-8468-0ebaea3ea6bf,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.256,0.285,0.258,-1.22,0.36,0.02,0.3,93.0,93.2,86.5,0.336,0.269,0.267,0.2,0.184,99.0,96.0,101.0,0.09,0.27,76.5,0.286,,,,,,,,,,,,,,
30,2023-09-12,716606,Single,single,False,664059,663776,Sam Haggerty,Patrick Sandoval,0,0,1,6a91111d-0e23-490a-aa24-a87111c6a642,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.256,0.285,0.258,-1.22,0.36,0.02,0.3,93.0,93.2,86.5,0.336,0.269,0.267,0.2,0.184,99.0,96.0,101.0,0.09,0.27,76.5,0.286,,,,,,,,,,,,,,
31,2023-09-12,716606,Strikeout,strikeout,True,676609,663776,José Caballero,Patrick Sandoval,0,0,0,88398586-1c17-43fb-86dd-05f6c90274ab,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.256,0.285,0.258,-1.22,0.36,0.02,0.3,93.0,93.2,86.5,0.336,0.269,0.267,0.2,0.184,99.0,96.0,101.0,0.09,0.27,76.5,0.286,,,,,,,,,,,,,,
32,2023-09-12,716606,Double,double,False,641487,663776,J.P. Crawford,Patrick Sandoval,0,0,1,96506dc1-0614-49a0-8bca-aaf7acf4634d,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.256,0.285,0.258,-1.22,0.36,0.02,0.3,93.0,93.2,86.5,0.336,0.269,0.267,0.2,0.184,99.0,96.0,101.0,0.09,0.27,76.5,0.286,,,,,,,,,,,,,,
33,2023-09-12,716606,Single,single,False,677594,663776,Julio Rodríguez,Patrick Sandoval,0,0,1,04674e78-89eb-4221-8708-b53ad9e2e68e,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.256,0.285,0.258,-1.22,0.36,0.02,0.3,93.0,93.2,86.5,0.336,0.269,0.267,0.2,0.184,99.0,96.0,101.0,0.09,0.27,76.5,0.286,,,,,,,,,,,,,,
34,2023-09-12,716606,Groundout,field_out,True,606192,663776,Teoscar Hernández,Patrick Sandoval,1,0,0,e704b928-7da4-4852-a257-30a23792562d,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.256,0.285,0.258,-1.22,0.36,0.02,0.3,93.0,93.2,86.5,0.336,0.269,0.267,0.2,0.184,99.0,96.0,101.0,0.09,0.27,76.5,0.286,,,,,,,,,,,,,,
35,2023-09-12,716606,Strikeout,strikeout,True,642136,693433,Matt Thaiss,Bryan Woo,0,0,0,75c5564c-0749-4b33-9bc4-628a5d46e8e2,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,,,,,
36,2023-09-12,716606,Double,double,False,545341,693433,Randal Grichuk,Bryan Woo,1,0,0,4fb56e0a-2764-4a6c-8be6-55493c2fadde,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,,,,,
37,2023-09-12,716606,Strikeout,strikeout,True,621433,693433,Brett Phillips,Bryan Woo,0,0,0,0541bc08-7adf-4835-a616-c1f5ea962c4d,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,,,,,
