,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vSI,vSL,vKC,FF_ba,SL_ba,CH_ba,CU_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,SV_ba
10,2023-05-28,717982,Single,single,False,516782,596295,Starling Marte,Austin Gomber,0,0,0,0983fb25-4ac1-4ffc-8d8a-23f771353e2b,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,,
11,2023-05-28,717982,Single,single,False,502054,596295,Tommy Pham,Austin Gomber,0,0,1,68c54c6d-6905-408d-8948-e55af9919c44,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,,
12,2023-05-28,717982,Walk,walk,False,592192,596295,Mark Canha,Austin Gomber,1,0,1,8dd5cc28-1ce0-4b05-bf65-f248bed87d3a,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,,
13,2023-05-28,717982,Forceout,force_out,True,500871,596295,Eduardo Escobar,Austin Gomber,0,0,1,6f770f60-2911-454c-9ba8-72f6b372bb0f,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,,
14,2023-05-28,717982,Single,single,False,605612,656731,Harold Castro,Tylor Megill,0,0,0,807c3649-03c6-4a10-a75a-e63d4bca5374,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,86.0,95.0,89.0,,,,96.0,103.0,106.0,,,,,0.557,0.20600000000000002,,0.149,-0.4,,-1.04,,-0.09,94.9,,84.4,,0.314,0.264,0.264,0.167,,101.0,91.0,96.0,116.0,83.0,118.0,0.002,0.086,5.58,-0.05,86.1,77.2,,,,,,,,,
15,2023-05-28,717982,Single,single,False,666134,656731,Nolan Jones,Tylor Megill,1,0,1,6e07bb09-9264-42fc-b428-cbe0313d7ed1,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,86.0,95.0,89.0,,,,96.0,103.0,106.0,,,,,0.557,0.20600000000000002,,0.149,-0.4,,-1.04,,-0.09,94.9,,84.4,,0.314,0.264,0.264,0.167,,101.0,91.0,96.0,116.0,83.0,118.0,0.002,0.086,5.58,-0.05,86.1,77.2,,,,,,,,,
16,2023-05-28,717982,Flyout,field_out,True,678662,656731,Ezequiel Tovar,Tylor Megill,0,0,0,16e4b968-b53a-4405-a6d1-2d3d397f7337,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,86.0,95.0,89.0,,,,96.0,103.0,106.0,,,,,0.557,0.20600000000000002,,0.149,-0.4,,-1.04,,-0.09,94.9,,84.4,,0.314,0.264,0.264,0.167,,101.0,91.0,96.0,116.0,83.0,118.0,0.002,0.086,5.58,-0.05,86.1,77.2,,,,,,,,,
17,2023-05-28,717982,Flyout,field_out,True,642851,656731,Austin Wynns,Tylor Megill,0,0,0,e979309d-2f66-487d-9d8b-dcd11ae6e851,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,86.0,95.0,89.0,,,,96.0,103.0,106.0,,,,,0.557,0.20600000000000002,,0.149,-0.4,,-1.04,,-0.09,94.9,,84.4,,0.314,0.264,0.264,0.167,,101.0,91.0,96.0,116.0,83.0,118.0,0.002,0.086,5.58,-0.05,86.1,77.2,,,,,,,,,
18,2023-05-28,717982,Single,single,False,607043,596295,Brandon Nimmo,Austin Gomber,0,0,0,9ea36a82-9d7b-4b50-bc2c-1570109a9cf6,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,,
19,2023-05-28,717982,Grounded Into DP,grounded_into_double_play,True,682626,596295,Francisco Alvarez,Austin Gomber,0,0,1,ffbd77f5-a1bf-4a0a-a849-d23724c11c8a,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,,
20,2023-05-28,717982,Flyout,field_out,True,596019,596295,Francisco Lindor,Austin Gomber,0,0,0,2e973706-6b4f-49fb-ae04-3b0cc8bc7969,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,,
21,2023-05-28,717982,Field Error,field_error,False,453568,656731,Charlie Blackmon,Tylor Megill,0,0,0,c223f6f8-8406-468b-b7c8-e2a62106dd87,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,86.0,95.0,89.0,,,,96.0,103.0,106.0,,,,,0.557,0.20600000000000002,,0.149,-0.4,,-1.04,,-0.09,94.9,,84.4,,0.314,0.264,0.264,0.167,,101.0,91.0,96.0,116.0,83.0,118.0,0.002,0.086,5.58,-0.05,86.1,77.2,,,,,,,,,
22,2023-05-28,717982,Strikeout,strikeout,True,595777,656731,Jurickson Profar,Tylor Megill,0,0,0,e87ed4a0-42a5-43fe-95c9-dc50f8142e60,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,86.0,95.0,89.0,,,,96.0,103.0,106.0,,,,,0.557,0.20600000000000002,,0.149,-0.4,,-1.04,,-0.09,94.9,,84.4,,0.314,0.264,0.264,0.167,,101.0,91.0,96.0,116.0,83.0,118.0,0.002,0.086,5.58,-0.05,86.1,77.2,,,,,,,,,
23,2023-05-28,717982,Pop Out,field_out,True,592178,656731,Kris Bryant,Tylor Megill,0,0,0,b1cb2855-845b-4577-951c-c1b58ab39206,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,86.0,95.0,89.0,,,,96.0,103.0,106.0,,,,,0.557,0.20600000000000002,,0.149,-0.4,,-1.04,,-0.09,94.9,,84.4,,0.314,0.264,0.264,0.167,,101.0,91.0,96.0,116.0,83.0,118.0,0.002,0.086,5.58,-0.05,86.1,77.2,,,,,,,,,
24,2023-05-28,717982,Walk,walk,False,641857,656731,Ryan McMahon,Tylor Megill,0,0,1,1f4f61f6-0bfd-4400-91c3-068f4f145ec0,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,86.0,95.0,89.0,,,,96.0,103.0,106.0,,,,,0.557,0.20600000000000002,,0.149,-0.4,,-1.04,,-0.09,94.9,,84.4,,0.314,0.264,0.264,0.167,,101.0,91.0,96.0,116.0,83.0,118.0,0.002,0.086,5.58,-0.05,86.1,77.2,,,,,,,,,
25,2023-05-28,717982,Single,single,False,545341,656731,Randal Grichuk,Tylor Megill,0,0,1,9f46f942-15d6-4ad3-9290-47e4ddd7f0b5,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,86.0,95.0,89.0,,,,96.0,103.0,106.0,,,,,0.557,0.20600000000000002,,0.149,-0.4,,-1.04,,-0.09,94.9,,84.4,,0.314,0.264,0.264,0.167,,101.0,91.0,96.0,116.0,83.0,118.0,0.002,0.086,5.58,-0.05,86.1,77.2,,,,,,,,,
26,2023-05-28,717982,Single,single,False,605612,656731,Harold Castro,Tylor Megill,0,0,1,c60fcae3-22ca-4481-8b60-4c09006734b7,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,86.0,95.0,89.0,,,,96.0,103.0,106.0,,,,,0.557,0.20600000000000002,,0.149,-0.4,,-1.04,,-0.09,94.9,,84.4,,0.314,0.264,0.264,0.167,,101.0,91.0,96.0,116.0,83.0,118.0,0.002,0.086,5.58,-0.05,86.1,77.2,,,,,,,,,
27,2023-05-28,717982,Strikeout,strikeout,True,666134,656731,Nolan Jones,Tylor Megill,0,0,0,8844fe96-6bba-491c-9eac-17c8212bb848,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,86.0,95.0,89.0,,,,96.0,103.0,106.0,,,,,0.557,0.20600000000000002,,0.149,-0.4,,-1.04,,-0.09,94.9,,84.4,,0.314,0.264,0.264,0.167,,101.0,91.0,96.0,116.0,83.0,118.0,0.002,0.086,5.58,-0.05,86.1,77.2,,,,,,,,,
28,2023-05-28,717982,Double,double,False,624413,596295,Pete Alonso,Austin Gomber,0,0,0,95dffb02-5088-4e4d-910a-99dba8f3ec0b,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,,
29,2023-05-28,717982,Groundout,field_out,True,668901,596295,Mark Vientos,Austin Gomber,0,0,0,8ec1fa54-9e84-4a85-b88d-a031408c7908,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,,
30,2023-05-28,717982,Walk,walk,False,516782,596295,Starling Marte,Austin Gomber,0,0,0,f9e86491-0b9a-4f78-9faf-21130300b28f,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,,
31,2023-05-28,717982,Double,double,False,502054,596295,Tommy Pham,Austin Gomber,1,0,1,e39093d4-419e-488b-bbb9-7bdaae02386e,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,,
32,2023-05-28,717982,Walk,walk,False,592192,596295,Mark Canha,Austin Gomber,0,0,1,b3fc7c52-b3f0-4e99-a286-74b13761b520,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,,
33,2023-05-28,717982,Single,single,False,500871,596295,Eduardo Escobar,Austin Gomber,0,0,1,7adefb47-78c4-427b-82b2-8f6fdd3d1100,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,,
34,2023-05-28,717982,Strikeout,strikeout,True,607043,596295,Brandon Nimmo,Austin Gomber,0,0,0,cb72aad2-c744-4d0e-b062-2bacfd75959c,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,,
35,2023-05-28,717982,Home Run,home_run,False,682626,596295,Francisco Alvarez,Austin Gomber,0,0,1,621d098a-5ac5-491e-bc39-0208b9da8654,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,,
