,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSL,vCU,FF_ba,CH_ba,ST_ba,CU_ba,FC_ba,SL_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ KC,Loc+ KC,Pit+ KC,FS%,KC%,wFS/C,wKC/C,vFS,vKC
14,2023-04-11,718618,Lineout,field_out,True,543510,666205,James McCann,Kyle Muller,0,0,0,e1a2d9fe-7c1b-43f6-8d44-46d9639565d9,666205.0,kylemuller,Muller,Left,Kyle Muller,7.6,7.35,77.0,97.0,88.0,94.0,0.8109999999999999,6.55,4.56,13.09,1.87,1.2,0.19699999999999998,0.46,0.113,0.391,0.45299999999999996,87.9,74.0,72.0,74.0,97.0,103.0,104.0,87.0,99.0,92.0,90.0,98.0,99.0,,,,0.517,,0.253,0.149,0.081,-2.52,,-0.45,-2.07,-3.21,93.5,,87.1,81.2,0.395,0.333,,0.268,,0.293,,,,,,,,,,,,,,,,
15,2023-04-11,718618,Groundout,field_out,True,683002,666205,Gunnar Henderson,Kyle Muller,0,0,0,5fb6e4c4-c5c5-430a-8fdb-87dec656e126,666205.0,kylemuller,Muller,Left,Kyle Muller,7.6,7.35,77.0,97.0,88.0,94.0,0.8109999999999999,6.55,4.56,13.09,1.87,1.2,0.19699999999999998,0.46,0.113,0.391,0.45299999999999996,87.9,74.0,72.0,74.0,97.0,103.0,104.0,87.0,99.0,92.0,90.0,98.0,99.0,,,,0.517,,0.253,0.149,0.081,-2.52,,-0.45,-2.07,-3.21,93.5,,87.1,81.2,0.395,0.333,,0.268,,0.293,,,,,,,,,,,,,,,,
16,2023-04-11,718618,Groundout,field_out,True,643393,680570,Tony Kemp,Grayson Rodriguez,0,0,0,870f6798-53a7-49fc-81ce-d0bb5b0d590f,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,,,,
17,2023-04-11,718618,Single,single,False,676116,680570,Ryan Noda,Grayson Rodriguez,1,0,0,0db8dc5f-5cea-46bc-a03f-34080fdb9a93,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,,,,
18,2023-04-11,718618,Strikeout,strikeout,True,542583,680570,Jesús Aguilar,Grayson Rodriguez,0,0,0,e2e5cec5-9d82-43b0-94f8-ca1bd1d5d840,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,,,,
19,2023-04-11,718618,Single,single,False,667670,680570,Brent Rooker,Grayson Rodriguez,1,0,1,724d7cfb-2ebb-4139-a840-57e2f74cd976,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,,,,
20,2023-04-11,718618,Single,single,False,607054,680570,Jace Peterson,Grayson Rodriguez,1,0,1,2215ec64-d033-4947-8075-fac3849d2ee6,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,,,,
21,2023-04-11,718618,Strikeout,strikeout,True,675656,680570,Kevin Smith,Grayson Rodriguez,0,0,0,2c9a8d62-2529-4f65-88bf-edbaac31ccb6,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,,,,
22,2023-04-11,718618,Single,single,False,622761,666205,Jorge Mateo,Kyle Muller,1,0,0,f8178ecc-fc73-49a6-83b7-6a880a8ddedb,666205.0,kylemuller,Muller,Left,Kyle Muller,7.6,7.35,77.0,97.0,88.0,94.0,0.8109999999999999,6.55,4.56,13.09,1.87,1.2,0.19699999999999998,0.46,0.113,0.391,0.45299999999999996,87.9,74.0,72.0,74.0,97.0,103.0,104.0,87.0,99.0,92.0,90.0,98.0,99.0,,,,0.517,,0.253,0.149,0.081,-2.52,,-0.45,-2.07,-3.21,93.5,,87.1,81.2,0.395,0.333,,0.268,,0.293,,,,,,,,,,,,,,,,
23,2023-04-11,718618,Sac Bunt,sac_bunt,True,656775,666205,Cedric Mullins,Kyle Muller,0,0,1,70cbb967-7cd8-499d-8d6c-ea5ff765d6e7,666205.0,kylemuller,Muller,Left,Kyle Muller,7.6,7.35,77.0,97.0,88.0,94.0,0.8109999999999999,6.55,4.56,13.09,1.87,1.2,0.19699999999999998,0.46,0.113,0.391,0.45299999999999996,87.9,74.0,72.0,74.0,97.0,103.0,104.0,87.0,99.0,92.0,90.0,98.0,99.0,,,,0.517,,0.253,0.149,0.081,-2.52,,-0.45,-2.07,-3.21,93.5,,87.1,81.2,0.395,0.333,,0.268,,0.293,,,,,,,,,,,,,,,,
24,2023-04-11,718618,Strikeout,strikeout,True,669720,666205,Austin Hays,Kyle Muller,0,0,1,6e69a9b2-bc75-4107-accb-87d38a305f05,666205.0,kylemuller,Muller,Left,Kyle Muller,7.6,7.35,77.0,97.0,88.0,94.0,0.8109999999999999,6.55,4.56,13.09,1.87,1.2,0.19699999999999998,0.46,0.113,0.391,0.45299999999999996,87.9,74.0,72.0,74.0,97.0,103.0,104.0,87.0,99.0,92.0,90.0,98.0,99.0,,,,0.517,,0.253,0.149,0.081,-2.52,,-0.45,-2.07,-3.21,93.5,,87.1,81.2,0.395,0.333,,0.268,,0.293,,,,,,,,,,,,,,,,
25,2023-04-11,718618,Walk,walk,False,668939,666205,Adley Rutschman,Kyle Muller,0,0,0,e70de058-259c-42d8-b458-a65d2f3e5060,666205.0,kylemuller,Muller,Left,Kyle Muller,7.6,7.35,77.0,97.0,88.0,94.0,0.8109999999999999,6.55,4.56,13.09,1.87,1.2,0.19699999999999998,0.46,0.113,0.391,0.45299999999999996,87.9,74.0,72.0,74.0,97.0,103.0,104.0,87.0,99.0,92.0,90.0,98.0,99.0,,,,0.517,,0.253,0.149,0.081,-2.52,,-0.45,-2.07,-3.21,93.5,,87.1,81.2,0.395,0.333,,0.268,,0.293,,,,,,,,,,,,,,,,
26,2023-04-11,718618,Single,single,False,663624,666205,Ryan Mountcastle,Kyle Muller,1,0,1,ea0aa097-5276-461f-9ee5-c5639b834732,666205.0,kylemuller,Muller,Left,Kyle Muller,7.6,7.35,77.0,97.0,88.0,94.0,0.8109999999999999,6.55,4.56,13.09,1.87,1.2,0.19699999999999998,0.46,0.113,0.391,0.45299999999999996,87.9,74.0,72.0,74.0,97.0,103.0,104.0,87.0,99.0,92.0,90.0,98.0,99.0,,,,0.517,,0.253,0.149,0.081,-2.52,,-0.45,-2.07,-3.21,93.5,,87.1,81.2,0.395,0.333,,0.268,,0.293,,,,,,,,,,,,,,,,
27,2023-04-11,718618,Strikeout,strikeout,True,623993,666205,Anthony Santander,Kyle Muller,0,0,0,20b8695a-878d-4e88-8783-a4110d5ab496,666205.0,kylemuller,Muller,Left,Kyle Muller,7.6,7.35,77.0,97.0,88.0,94.0,0.8109999999999999,6.55,4.56,13.09,1.87,1.2,0.19699999999999998,0.46,0.113,0.391,0.45299999999999996,87.9,74.0,72.0,74.0,97.0,103.0,104.0,87.0,99.0,92.0,90.0,98.0,99.0,,,,0.517,,0.253,0.149,0.081,-2.52,,-0.45,-2.07,-3.21,93.5,,87.1,81.2,0.395,0.333,,0.268,,0.293,,,,,,,,,,,,,,,,
28,2023-04-11,718618,Single,single,False,668843,680570,Conner Capel,Grayson Rodriguez,1,0,0,e2b94c0d-1e5e-45d4-86b8-a908beaa4fcd,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,,,,
29,2023-04-11,718618,Flyout,field_out,True,669127,680570,Shea Langeliers,Grayson Rodriguez,0,0,0,a1c13b91-6c40-42a7-b490-58046aa483ea,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,,,,
30,2023-04-11,718618,Groundout,field_out,True,665923,680570,Esteury Ruiz,Grayson Rodriguez,1,1,1,bc107ffc-e3be-44d6-af3e-2b73d5ea59bb,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,,,,
31,2023-04-11,718618,Flyout,field_out,True,643393,680570,Tony Kemp,Grayson Rodriguez,0,0,0,4c8204f6-cda7-4e6f-8ea0-4e073e100543,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,,,,
32,2023-04-11,718618,Walk,walk,False,602104,666205,Ramón Urías,Kyle Muller,1,0,0,f0328aab-7200-44b7-8617-56ec71b9112d,666205.0,kylemuller,Muller,Left,Kyle Muller,7.6,7.35,77.0,97.0,88.0,94.0,0.8109999999999999,6.55,4.56,13.09,1.87,1.2,0.19699999999999998,0.46,0.113,0.391,0.45299999999999996,87.9,74.0,72.0,74.0,97.0,103.0,104.0,87.0,99.0,92.0,90.0,98.0,99.0,,,,0.517,,0.253,0.149,0.081,-2.52,,-0.45,-2.07,-3.21,93.5,,87.1,81.2,0.395,0.333,,0.268,,0.293,,,,,,,,,,,,,,,,
33,2023-04-11,718618,Double,double,False,543510,666205,James McCann,Kyle Muller,0,0,1,0f649c95-2d2c-4401-b001-a0d81063ab7c,666205.0,kylemuller,Muller,Left,Kyle Muller,7.6,7.35,77.0,97.0,88.0,94.0,0.8109999999999999,6.55,4.56,13.09,1.87,1.2,0.19699999999999998,0.46,0.113,0.391,0.45299999999999996,87.9,74.0,72.0,74.0,97.0,103.0,104.0,87.0,99.0,92.0,90.0,98.0,99.0,,,,0.517,,0.253,0.149,0.081,-2.52,,-0.45,-2.07,-3.21,93.5,,87.1,81.2,0.395,0.333,,0.268,,0.293,,,,,,,,,,,,,,,,
34,2023-04-11,718618,Groundout,field_out,True,683002,666205,Gunnar Henderson,Kyle Muller,0,0,1,297fbcd2-2137-4485-abae-060405ecc861,666205.0,kylemuller,Muller,Left,Kyle Muller,7.6,7.35,77.0,97.0,88.0,94.0,0.8109999999999999,6.55,4.56,13.09,1.87,1.2,0.19699999999999998,0.46,0.113,0.391,0.45299999999999996,87.9,74.0,72.0,74.0,97.0,103.0,104.0,87.0,99.0,92.0,90.0,98.0,99.0,,,,0.517,,0.253,0.149,0.081,-2.52,,-0.45,-2.07,-3.21,93.5,,87.1,81.2,0.395,0.333,,0.268,,0.293,,,,,,,,,,,,,,,,
35,2023-04-11,718618,Fielders Choice Out,fielders_choice_out,True,622761,666205,Jorge Mateo,Kyle Muller,0,0,1,a8c03211-ceaf-4065-a266-bd99297879a5,666205.0,kylemuller,Muller,Left,Kyle Muller,7.6,7.35,77.0,97.0,88.0,94.0,0.8109999999999999,6.55,4.56,13.09,1.87,1.2,0.19699999999999998,0.46,0.113,0.391,0.45299999999999996,87.9,74.0,72.0,74.0,97.0,103.0,104.0,87.0,99.0,92.0,90.0,98.0,99.0,,,,0.517,,0.253,0.149,0.081,-2.52,,-0.45,-2.07,-3.21,93.5,,87.1,81.2,0.395,0.333,,0.268,,0.293,,,,,,,,,,,,,,,,
36,2023-04-11,718618,Groundout,field_out,True,656775,666205,Cedric Mullins,Kyle Muller,0,0,0,4e038d5b-57d8-4dcc-9d64-689a63a2e718,666205.0,kylemuller,Muller,Left,Kyle Muller,7.6,7.35,77.0,97.0,88.0,94.0,0.8109999999999999,6.55,4.56,13.09,1.87,1.2,0.19699999999999998,0.46,0.113,0.391,0.45299999999999996,87.9,74.0,72.0,74.0,97.0,103.0,104.0,87.0,99.0,92.0,90.0,98.0,99.0,,,,0.517,,0.253,0.149,0.081,-2.52,,-0.45,-2.07,-3.21,93.5,,87.1,81.2,0.395,0.333,,0.268,,0.293,,,,,,,,,,,,,,,,
