,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,ST_ba,CH_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SL_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,SV_ba,FC_ba
0,2023-04-30,718357,Flyout,field_out,True,621028,686610,Kevin Newman,Ken Waldichuk,1,0,0,95ffe6b3-6150-412b-9e20-0c7e0d2b621f,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,93.0,77.0,85.0,89.0,95.0,92.0,96.0,99.0,100.0,0.5429999999999999,0.271,0.02,0.166,-0.52,-0.79,-3.62,-1.4,93.3,81.1,74.5,0.275,0.218,0.34,0.333,,,,,,,,,,,,,,,,
1,2023-04-30,718357,Pop Out,field_out,True,668715,686610,Spencer Steer,Ken Waldichuk,1,0,0,6b1ab1a4-2055-4f41-8fdd-5e43a2114784,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,93.0,77.0,85.0,89.0,95.0,92.0,96.0,99.0,100.0,0.5429999999999999,0.271,0.02,0.166,-0.52,-0.79,-3.62,-1.4,93.3,81.1,74.5,0.275,0.218,0.34,0.333,,,,,,,,,,,,,,,,
2,2023-04-30,718357,Strikeout,strikeout,True,656413,686610,Stuart Fairchild,Ken Waldichuk,0,0,0,cbe2947a-b192-4c98-a12e-acf2b7941fba,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,93.0,77.0,85.0,89.0,95.0,92.0,96.0,99.0,100.0,0.5429999999999999,0.271,0.02,0.166,-0.52,-0.79,-3.62,-1.4,93.3,81.1,74.5,0.275,0.218,0.34,0.333,,,,,,,,,,,,,,,,
3,2023-04-30,718357,Groundout,field_out,True,665923,666157,Esteury Ruiz,Nick Lodolo,0,0,0,dcf68385-8552-4813-ab5a-e344a7ded873,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,6.29,4.83,34.1,101.0,97.0,98.0,0.722,12.32,2.62,13.11,2.62,1.24,0.304,0.382,0.13699999999999998,0.314,0.41200000000000003,87.3,78.0,99.0,88.0,97.0,94.0,97.0,103.0,106.0,100.0,,,,0.46399999999999997,,0.358,0.125,-0.45,,-2.74,-4.06,93.2,,79.6,0.297,,0.471,0.286,92.0,102.0,101.0,0.053,-7.52,93.4,0.7,,,,,,,,,
4,2023-04-30,718357,Strikeout,strikeout,True,657656,666157,Ramón Laureano,Nick Lodolo,0,0,0,3c83cfc4-643e-43ba-b8fe-6b030a47e13b,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,6.29,4.83,34.1,101.0,97.0,98.0,0.722,12.32,2.62,13.11,2.62,1.24,0.304,0.382,0.13699999999999998,0.314,0.41200000000000003,87.3,78.0,99.0,88.0,97.0,94.0,97.0,103.0,106.0,100.0,,,,0.46399999999999997,,0.358,0.125,-0.45,,-2.74,-4.06,93.2,,79.6,0.297,,0.471,0.286,92.0,102.0,101.0,0.053,-7.52,93.4,0.7,,,,,,,,,
5,2023-04-30,718357,Single,single,False,667670,666157,Brent Rooker,Nick Lodolo,1,1,0,21a78c4d-5cee-49db-881f-0ec996dd05de,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,6.29,4.83,34.1,101.0,97.0,98.0,0.722,12.32,2.62,13.11,2.62,1.24,0.304,0.382,0.13699999999999998,0.314,0.41200000000000003,87.3,78.0,99.0,88.0,97.0,94.0,97.0,103.0,106.0,100.0,,,,0.46399999999999997,,0.358,0.125,-0.45,,-2.74,-4.06,93.2,,79.6,0.297,,0.471,0.286,92.0,102.0,101.0,0.053,-7.52,93.4,0.7,,,,,,,,,
6,2023-04-30,718357,Home Run,home_run,False,542583,666157,Jesús Aguilar,Nick Lodolo,0,0,1,a2f1106a-7b85-4f65-91f1-35881e411e83,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,6.29,4.83,34.1,101.0,97.0,98.0,0.722,12.32,2.62,13.11,2.62,1.24,0.304,0.382,0.13699999999999998,0.314,0.41200000000000003,87.3,78.0,99.0,88.0,97.0,94.0,97.0,103.0,106.0,100.0,,,,0.46399999999999997,,0.358,0.125,-0.45,,-2.74,-4.06,93.2,,79.6,0.297,,0.471,0.286,92.0,102.0,101.0,0.053,-7.52,93.4,0.7,,,,,,,,,
7,2023-04-30,718357,Groundout,field_out,True,542208,666157,Carlos Pérez,Nick Lodolo,0,0,0,9b48a157-5577-4cd3-a656-b988d74ab5b2,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,6.29,4.83,34.1,101.0,97.0,98.0,0.722,12.32,2.62,13.11,2.62,1.24,0.304,0.382,0.13699999999999998,0.314,0.41200000000000003,87.3,78.0,99.0,88.0,97.0,94.0,97.0,103.0,106.0,100.0,,,,0.46399999999999997,,0.358,0.125,-0.45,,-2.74,-4.06,93.2,,79.6,0.297,,0.471,0.286,92.0,102.0,101.0,0.053,-7.52,93.4,0.7,,,,,,,,,
8,2023-04-30,718357,Strikeout,strikeout,True,663886,686610,Tyler Stephenson,Ken Waldichuk,0,0,0,4b9b25f4-ea13-41a0-a0a7-8d7b1f517841,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,93.0,77.0,85.0,89.0,95.0,92.0,96.0,99.0,100.0,0.5429999999999999,0.271,0.02,0.166,-0.52,-0.79,-3.62,-1.4,93.3,81.1,74.5,0.275,0.218,0.34,0.333,,,,,,,,,,,,,,,,
9,2023-04-30,718357,Strikeout,strikeout,True,592656,686610,Henry Ramos,Ken Waldichuk,0,0,0,b386a0c3-e668-4b45-98b7-76f70341c73f,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,93.0,77.0,85.0,89.0,95.0,92.0,96.0,99.0,100.0,0.5429999999999999,0.271,0.02,0.166,-0.52,-0.79,-3.62,-1.4,93.3,81.1,74.5,0.275,0.218,0.34,0.333,,,,,,,,,,,,,,,,
10,2023-04-30,718357,Home Run,home_run,False,669222,686610,Nick Senzel,Ken Waldichuk,0,0,0,721900bd-11fa-4d2b-8cb5-b67ee127fc0f,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,93.0,77.0,85.0,89.0,95.0,92.0,96.0,99.0,100.0,0.5429999999999999,0.271,0.02,0.166,-0.52,-0.79,-3.62,-1.4,93.3,81.1,74.5,0.275,0.218,0.34,0.333,,,,,,,,,,,,,,,,
