,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CU_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,wSI/C,wKC/C,vSI,vKC,SI_ba,FC%,wFC/C,vFC,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC_ba
10,2023-07-01,717535,Hit By Pitch,hit_by_pitch,False,624413,543101,Pete Alonso,Anthony DeSclafani,0,0,0,9fa29b7b-a72c-4b35-b11c-cc12de88c7df,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,,,,86.0,88.0,84.0,101.0,97.0,101.0,0.126,0.44799999999999995,,0.098,-1.8,0.88,,-1.71,93.1,87.4,,0.306,0.257,0.16,0.344,90.0,106.0,99.0,106.0,109.0,109.0,0.27699999999999997,0.05,-0.66,-0.59,93.1,82.2,0.283,,,,,,,,
11,2023-07-01,717535,Grounded Into DP,grounded_into_double_play,True,596129,543101,Daniel Vogelbach,Anthony DeSclafani,1,0,1,dbda9e1a-9a6e-4a95-90f4-70ec831ce312,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,,,,86.0,88.0,84.0,101.0,97.0,101.0,0.126,0.44799999999999995,,0.098,-1.8,0.88,,-1.71,93.1,87.4,,0.306,0.257,0.16,0.344,90.0,106.0,99.0,106.0,109.0,109.0,0.27699999999999997,0.05,-0.66,-0.59,93.1,82.2,0.283,,,,,,,,
12,2023-07-01,717535,Flyout,field_out,True,502054,543101,Tommy Pham,Anthony DeSclafani,1,0,0,61bd3b57-b03f-4477-b0c9-38fd11d38a29,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,,,,86.0,88.0,84.0,101.0,97.0,101.0,0.126,0.44799999999999995,,0.098,-1.8,0.88,,-1.71,93.1,87.4,,0.306,0.257,0.16,0.344,90.0,106.0,99.0,106.0,109.0,109.0,0.27699999999999997,0.05,-0.66,-0.59,93.1,82.2,0.283,,,,,,,,
13,2023-07-01,717535,Groundout,field_out,True,543063,434378,Brandon Crawford,Justin Verlander,0,0,0,bf79a0bb-7a18-42f6-a776-2dc2cd259540,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,
14,2023-07-01,717535,Groundout,field_out,True,682641,434378,Luis Matos,Justin Verlander,0,0,0,86945cb6-d2d6-45fc-b7c5-1ded3785f900,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,
15,2023-07-01,717535,Strikeout,strikeout,True,592626,434378,Joc Pederson,Justin Verlander,0,0,0,57a8837f-b8e2-433a-9fb2-b8a0bcc61f87,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,
16,2023-07-01,717535,Strikeout,strikeout,True,683146,543101,Brett Baty,Anthony DeSclafani,0,0,0,6f804263-2472-4350-a15e-d9f1ea442bc8,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,,,,86.0,88.0,84.0,101.0,97.0,101.0,0.126,0.44799999999999995,,0.098,-1.8,0.88,,-1.71,93.1,87.4,,0.306,0.257,0.16,0.344,90.0,106.0,99.0,106.0,109.0,109.0,0.27699999999999997,0.05,-0.66,-0.59,93.1,82.2,0.283,,,,,,,,
17,2023-07-01,717535,Home Run,home_run,False,682626,543101,Francisco Alvarez,Anthony DeSclafani,0,0,0,ad2c75cb-e2a6-4142-8d4c-0271a2c2b110,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,,,,86.0,88.0,84.0,101.0,97.0,101.0,0.126,0.44799999999999995,,0.098,-1.8,0.88,,-1.71,93.1,87.4,,0.306,0.257,0.16,0.344,90.0,106.0,99.0,106.0,109.0,109.0,0.27699999999999997,0.05,-0.66,-0.59,93.1,82.2,0.283,,,,,,,,
18,2023-07-01,717535,Strikeout,strikeout,True,641645,543101,Luis Guillorme,Anthony DeSclafani,0,0,0,1ec46c3d-4acc-4b52-a25a-963605a3135c,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,,,,86.0,88.0,84.0,101.0,97.0,101.0,0.126,0.44799999999999995,,0.098,-1.8,0.88,,-1.71,93.1,87.4,,0.306,0.257,0.16,0.344,90.0,106.0,99.0,106.0,109.0,109.0,0.27699999999999997,0.05,-0.66,-0.59,93.1,82.2,0.283,,,,,,,,
19,2023-07-01,717535,Home Run,home_run,False,607043,543101,Brandon Nimmo,Anthony DeSclafani,1,0,0,2055a538-0ff1-438b-9c2d-819fc4c43d8c,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,,,,86.0,88.0,84.0,101.0,97.0,101.0,0.126,0.44799999999999995,,0.098,-1.8,0.88,,-1.71,93.1,87.4,,0.306,0.257,0.16,0.344,90.0,106.0,99.0,106.0,109.0,109.0,0.27699999999999997,0.05,-0.66,-0.59,93.1,82.2,0.283,,,,,,,,
20,2023-07-01,717535,Home Run,home_run,False,596019,543101,Francisco Lindor,Anthony DeSclafani,1,1,0,e4885710-5d40-4b2a-a7dd-3fd1b5a2be4d,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,,,,86.0,88.0,84.0,101.0,97.0,101.0,0.126,0.44799999999999995,,0.098,-1.8,0.88,,-1.71,93.1,87.4,,0.306,0.257,0.16,0.344,90.0,106.0,99.0,106.0,109.0,109.0,0.27699999999999997,0.05,-0.66,-0.59,93.1,82.2,0.283,,,,,,,,
21,2023-07-01,717535,Strikeout,strikeout,True,643446,543101,Jeff McNeil,Anthony DeSclafani,0,0,0,dce66262-21ad-45b2-be07-a5f0b350ec57,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,,,,86.0,88.0,84.0,101.0,97.0,101.0,0.126,0.44799999999999995,,0.098,-1.8,0.88,,-1.71,93.1,87.4,,0.306,0.257,0.16,0.344,90.0,106.0,99.0,106.0,109.0,109.0,0.27699999999999997,0.05,-0.66,-0.59,93.1,82.2,0.283,,,,,,,,
22,2023-07-01,717535,Groundout,field_out,True,527038,434378,Wilmer Flores,Justin Verlander,1,0,0,cdda69b8-448c-4ba2-b67d-5c079d31bac2,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,
23,2023-07-01,717535,Strikeout,strikeout,True,605204,434378,J.D. Davis,Justin Verlander,0,0,0,2a00a52a-9f07-4228-9561-7a77f91d0998,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,
24,2023-07-01,717535,Flyout,field_out,True,672275,434378,Patrick Bailey,Justin Verlander,0,0,0,8da5630d-b144-415b-9322-3fbc6e9f60ed,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,
25,2023-07-01,717535,Walk,walk,False,624413,640455,Pete Alonso,Sean Manaea,0,0,0,b3754c9a-760a-4d86-9b1b-516d4c77dfea,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,,,,90.0,105.0,95.0,92.0,95.0,98.0,0.562,0.26,,0.17,0.91,-0.93,,1.06,93.6,82.3,,0.235,0.317,,0.224,121.0,109.0,108.0,,,,0.008,,-6.19,,94.0,,0.4,0.0,-5.8,90.3,0.122,,,,
26,2023-07-01,717535,Strikeout,strikeout,True,596129,640455,Daniel Vogelbach,Sean Manaea,0,0,0,0670c0a9-0797-4915-b610-2341e67547f8,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,,,,90.0,105.0,95.0,92.0,95.0,98.0,0.562,0.26,,0.17,0.91,-0.93,,1.06,93.6,82.3,,0.235,0.317,,0.224,121.0,109.0,108.0,,,,0.008,,-6.19,,94.0,,0.4,0.0,-5.8,90.3,0.122,,,,
27,2023-07-01,717535,Double,double,False,502054,640455,Tommy Pham,Sean Manaea,1,0,1,416b1a1c-706b-4a9b-aa7d-29c6616c9493,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,,,,90.0,105.0,95.0,92.0,95.0,98.0,0.562,0.26,,0.17,0.91,-0.93,,1.06,93.6,82.3,,0.235,0.317,,0.224,121.0,109.0,108.0,,,,0.008,,-6.19,,94.0,,0.4,0.0,-5.8,90.3,0.122,,,,
28,2023-07-01,717535,Groundout,field_out,True,683146,640455,Brett Baty,Sean Manaea,0,0,1,b6fe615b-89f8-4d92-a8bd-30642a884bc9,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,,,,90.0,105.0,95.0,92.0,95.0,98.0,0.562,0.26,,0.17,0.91,-0.93,,1.06,93.6,82.3,,0.235,0.317,,0.224,121.0,109.0,108.0,,,,0.008,,-6.19,,94.0,,0.4,0.0,-5.8,90.3,0.122,,,,
29,2023-07-01,717535,Flyout,field_out,True,682626,640455,Francisco Alvarez,Sean Manaea,1,1,0,6f171120-859f-4499-bec1-75a583aabc36,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,,,,90.0,105.0,95.0,92.0,95.0,98.0,0.562,0.26,,0.17,0.91,-0.93,,1.06,93.6,82.3,,0.235,0.317,,0.224,121.0,109.0,108.0,,,,0.008,,-6.19,,94.0,,0.4,0.0,-5.8,90.3,0.122,,,,
30,2023-07-01,717535,Single,single,False,642731,434378,Thairo Estrada,Justin Verlander,1,0,0,be76d12d-3655-491e-95fe-0879b03712d7,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,
31,2023-07-01,717535,Double Play,double_play,True,666165,434378,Blake Sabol,Justin Verlander,1,0,1,b8657d4f-69a5-4968-99e4-2078cea42d40,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,
32,2023-07-01,717535,Flyout,field_out,True,596103,434378,Austin Slater,Justin Verlander,1,0,0,976f88bf-f528-4caa-bd59-bbd14e3f31e3,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,
33,2023-07-01,717535,Strikeout,strikeout,True,641645,640455,Luis Guillorme,Sean Manaea,0,0,0,783ba533-2276-4791-9db4-b4da5e0e6e17,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,,,,90.0,105.0,95.0,92.0,95.0,98.0,0.562,0.26,,0.17,0.91,-0.93,,1.06,93.6,82.3,,0.235,0.317,,0.224,121.0,109.0,108.0,,,,0.008,,-6.19,,94.0,,0.4,0.0,-5.8,90.3,0.122,,,,
34,2023-07-01,717535,Flyout,field_out,True,607043,640455,Brandon Nimmo,Sean Manaea,0,0,0,9642364c-65ea-4d8f-b531-5e4869b59ccb,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,,,,90.0,105.0,95.0,92.0,95.0,98.0,0.562,0.26,,0.17,0.91,-0.93,,1.06,93.6,82.3,,0.235,0.317,,0.224,121.0,109.0,108.0,,,,0.008,,-6.19,,94.0,,0.4,0.0,-5.8,90.3,0.122,,,,
35,2023-07-01,717535,Lineout,field_out,True,596019,640455,Francisco Lindor,Sean Manaea,1,0,0,db63ab3b-ca1a-47e0-a06b-c2577d833afc,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,,,,90.0,105.0,95.0,92.0,95.0,98.0,0.562,0.26,,0.17,0.91,-0.93,,1.06,93.6,82.3,,0.235,0.317,,0.224,121.0,109.0,108.0,,,,0.008,,-6.19,,94.0,,0.4,0.0,-5.8,90.3,0.122,,,,
36,2023-07-01,717535,Pop Out,field_out,True,543063,434378,Brandon Crawford,Justin Verlander,0,0,0,c6bf98c0-4a98-486b-b373-1d40bb8d7391,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,
37,2023-07-01,717535,Single,single,False,682641,434378,Luis Matos,Justin Verlander,0,0,0,508257fa-22c7-43b1-9c89-e95ec67f7301,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,
38,2023-07-01,717535,Strikeout,strikeout,True,592626,434378,Joc Pederson,Justin Verlander,0,0,1,a31571f1-0465-4954-b189-0b785bed6142,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,
