,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CH_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,FS_ba,SI_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
0,2023-06-27,717594,Strikeout,strikeout,True,605141,657756,Mookie Betts,Connor Seabold,0,0,0,91fa8114-5967-4300-9c8f-1f0a2ab25753,657756.0,connorseabold,Seabold,Right,Connor Seabold,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,80.6,72.0,88.0,86.0,100.0,101.0,103.0,74.0,104.0,93.0,93.0,104.0,102.0,0.544,0.305,0.018000000000000002,0.133,-1.53,-2.41,-8.0,0.41,92.6,85.3,78.7,0.338,0.313,0.204,0.5,,,,,,,,,,,,,,,,,,,,,,
1,2023-06-27,717594,Groundout,field_out,True,518692,657756,Freddie Freeman,Connor Seabold,0,0,0,9b806ad0-e25e-4c34-9703-3a6488a33ffa,657756.0,connorseabold,Seabold,Right,Connor Seabold,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,80.6,72.0,88.0,86.0,100.0,101.0,103.0,74.0,104.0,93.0,93.0,104.0,102.0,0.544,0.305,0.018000000000000002,0.133,-1.53,-2.41,-8.0,0.41,92.6,85.3,78.7,0.338,0.313,0.204,0.5,,,,,,,,,,,,,,,,,,,,,,
2,2023-06-27,717594,Flyout,field_out,True,669257,657756,Will Smith,Connor Seabold,1,1,0,a6d59e8b-5c4c-4981-996f-0542deb67836,657756.0,connorseabold,Seabold,Right,Connor Seabold,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,80.6,72.0,88.0,86.0,100.0,101.0,103.0,74.0,104.0,93.0,93.0,104.0,102.0,0.544,0.305,0.018000000000000002,0.133,-1.53,-2.41,-8.0,0.41,92.6,85.3,78.7,0.338,0.313,0.204,0.5,,,,,,,,,,,,,,,,,,,,,,
3,2023-06-27,717594,Lineout,field_out,True,595777,477132,Jurickson Profar,Clayton Kershaw,0,0,0,d4dc7f4c-bd67-4b9a-9bb7-b4f17d60be61,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,112.0,102.0,104.0,0.369,0.434,0.175,0.017,0.23,2.06,0.13,-0.46,90.7,86.5,73.4,0.281,0.167,0.2,0.212,90.0,115.0,107.0,116.0,127.0,165.0,0.002,0.002,13.51,14.84,84.4,90.9,0.0,0.0,,,,,,,,
4,2023-06-27,717594,Pop Out,field_out,True,678662,477132,Ezequiel Tovar,Clayton Kershaw,1,0,0,09457650-3a84-4dc0-996b-d3f69616dbab,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,112.0,102.0,104.0,0.369,0.434,0.175,0.017,0.23,2.06,0.13,-0.46,90.7,86.5,73.4,0.281,0.167,0.2,0.212,90.0,115.0,107.0,116.0,127.0,165.0,0.002,0.002,13.51,14.84,84.4,90.9,0.0,0.0,,,,,,,,
5,2023-06-27,717594,Groundout,field_out,True,641857,477132,Ryan McMahon,Clayton Kershaw,1,1,0,f3ffd0cc-2a0f-4549-a0f2-4f47e2f49553,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,112.0,102.0,104.0,0.369,0.434,0.175,0.017,0.23,2.06,0.13,-0.46,90.7,86.5,73.4,0.281,0.167,0.2,0.212,90.0,115.0,107.0,116.0,127.0,165.0,0.002,0.002,13.51,14.84,84.4,90.9,0.0,0.0,,,,,,,,
6,2023-06-27,717594,Walk,walk,False,571970,657756,Max Muncy,Connor Seabold,1,0,0,6b9ac852-e1ef-4faa-adc7-d0bc7f016cca,657756.0,connorseabold,Seabold,Right,Connor Seabold,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,80.6,72.0,88.0,86.0,100.0,101.0,103.0,74.0,104.0,93.0,93.0,104.0,102.0,0.544,0.305,0.018000000000000002,0.133,-1.53,-2.41,-8.0,0.41,92.6,85.3,78.7,0.338,0.313,0.204,0.5,,,,,,,,,,,,,,,,,,,,,,
7,2023-06-27,717594,Flyout,field_out,True,502110,657756,J.D. Martinez,Connor Seabold,0,0,0,604a9880-cc39-47e6-9261-30ac959e5dfd,657756.0,connorseabold,Seabold,Right,Connor Seabold,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,80.6,72.0,88.0,86.0,100.0,101.0,103.0,74.0,104.0,93.0,93.0,104.0,102.0,0.544,0.305,0.018000000000000002,0.133,-1.53,-2.41,-8.0,0.41,92.6,85.3,78.7,0.338,0.313,0.204,0.5,,,,,,,,,,,,,,,,,,,,,,
8,2023-06-27,717594,Double,double,False,444482,657756,David Peralta,Connor Seabold,0,0,1,45ac55bd-f05d-4437-a663-90652b33e4bd,657756.0,connorseabold,Seabold,Right,Connor Seabold,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,80.6,72.0,88.0,86.0,100.0,101.0,103.0,74.0,104.0,93.0,93.0,104.0,102.0,0.544,0.305,0.018000000000000002,0.133,-1.53,-2.41,-8.0,0.41,92.6,85.3,78.7,0.338,0.313,0.204,0.5,,,,,,,,,,,,,,,,,,,,,,
9,2023-06-27,717594,Hit By Pitch,hit_by_pitch,False,518792,657756,Jason Heyward,Connor Seabold,1,0,0,eedc3fa3-5a9b-43aa-8b0a-4f345c9bfa83,657756.0,connorseabold,Seabold,Right,Connor Seabold,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,80.6,72.0,88.0,86.0,100.0,101.0,103.0,74.0,104.0,93.0,93.0,104.0,102.0,0.544,0.305,0.018000000000000002,0.133,-1.53,-2.41,-8.0,0.41,92.6,85.3,78.7,0.338,0.313,0.204,0.5,,,,,,,,,,,,,,,,,,,,,,
