,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wCU/C,wCH/C,vFA,vFC,vCU,FF_ba,SV_ba,CH_ba,FC_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,wSI/C,wKC/C,vSI,vKC,CU_ba,SI_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-04-16,718547,Flyout,field_out,True,641355,628711,Cody Bellinger,Julio Urías,0,0,0,8f29706d-944f-410b-9f33-c0eb73ea955d,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-04-16,718547,Flyout,field_out,True,571970,592767,Max Muncy,Drew Smyly,1,1,0,108c8a82-bfd7-4e48-8031-992c0db8e67d,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,86.0,94.0,82.0,,0.11699999999999999,,,,-0.51,,,,88.6,,,,,0.293,77.0,94.0,88.0,105.0,102.0,103.0,0.389,0.494,-1.32,-0.09,91.9,78.6,0.229,0.314,,,,,,,,,,,,,,,
12,2023-04-16,718547,Strikeout,strikeout,True,572204,592767,Trayce Thompson,Drew Smyly,0,0,0,9896f739-3ffc-45a5-947f-e856f1b62682,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,86.0,94.0,82.0,,0.11699999999999999,,,,-0.51,,,,88.6,,,,,0.293,77.0,94.0,88.0,105.0,102.0,103.0,0.389,0.494,-1.32,-0.09,91.9,78.6,0.229,0.314,,,,,,,,,,,,,,,
13,2023-04-16,718547,Single,single,False,678246,592767,Miguel Vargas,Drew Smyly,1,0,0,ad610647-7d97-4eaf-ae1b-8655ef22bbb8,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,86.0,94.0,82.0,,0.11699999999999999,,,,-0.51,,,,88.6,,,,,0.293,77.0,94.0,88.0,105.0,102.0,103.0,0.389,0.494,-1.32,-0.09,91.9,78.6,0.229,0.314,,,,,,,,,,,,,,,
14,2023-04-16,718547,Flyout,field_out,True,681546,592767,James Outman,Drew Smyly,0,0,0,9993036f-e6bb-4bff-943e-497e8ca5db0d,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,86.0,94.0,82.0,,0.11699999999999999,,,,-0.51,,,,88.6,,,,,0.293,77.0,94.0,88.0,105.0,102.0,103.0,0.389,0.494,-1.32,-0.09,91.9,78.6,0.229,0.314,,,,,,,,,,,,,,,
15,2023-04-16,718547,Groundout,field_out,True,543228,628711,Yan Gomes,Julio Urías,1,1,0,b43fadb4-c631-44e6-bb12-4193e251b109,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-04-16,718547,Strikeout,strikeout,True,620443,628711,Luis Torrens,Julio Urías,0,0,0,efc4becb-c173-416e-91e7-acde013b05d2,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-04-16,718547,Groundout,field_out,True,663538,628711,Nico Hoerner,Julio Urías,0,0,0,ec6cd41e-c98e-45e7-a7cd-b34ca1a45118,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-04-16,718547,Home Run,home_run,False,621035,592767,Chris Taylor,Drew Smyly,0,0,0,3329bf1d-6ad3-4933-836c-016516f4503f,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,86.0,94.0,82.0,,0.11699999999999999,,,,-0.51,,,,88.6,,,,,0.293,77.0,94.0,88.0,105.0,102.0,103.0,0.389,0.494,-1.32,-0.09,91.9,78.6,0.229,0.314,,,,,,,,,,,,,,,
19,2023-04-16,718547,Flyout,field_out,True,605131,592767,Austin Barnes,Drew Smyly,0,0,0,7324bd47-ff9c-42b2-b883-f2ca1160aef6,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,86.0,94.0,82.0,,0.11699999999999999,,,,-0.51,,,,88.6,,,,,0.293,77.0,94.0,88.0,105.0,102.0,103.0,0.389,0.494,-1.32,-0.09,91.9,78.6,0.229,0.314,,,,,,,,,,,,,,,
20,2023-04-16,718547,Double,double,False,605141,592767,Mookie Betts,Drew Smyly,1,0,0,8d550b7e-3613-40ce-803d-334d2cb25a3a,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,86.0,94.0,82.0,,0.11699999999999999,,,,-0.51,,,,88.6,,,,,0.293,77.0,94.0,88.0,105.0,102.0,103.0,0.389,0.494,-1.32,-0.09,91.9,78.6,0.229,0.314,,,,,,,,,,,,,,,
21,2023-04-16,718547,Strikeout,strikeout,True,518692,592767,Freddie Freeman,Drew Smyly,0,0,0,3016e389-f630-4d61-8340-86a2e72ddd48,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,86.0,94.0,82.0,,0.11699999999999999,,,,-0.51,,,,88.6,,,,,0.293,77.0,94.0,88.0,105.0,102.0,103.0,0.389,0.494,-1.32,-0.09,91.9,78.6,0.229,0.314,,,,,,,,,,,,,,,
22,2023-04-16,718547,Groundout,field_out,True,502110,592767,J.D. Martinez,Drew Smyly,0,0,0,ce7d36bf-510b-45df-97b8-2c07b13e6850,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,86.0,94.0,82.0,,0.11699999999999999,,,,-0.51,,,,88.6,,,,,0.293,77.0,94.0,88.0,105.0,102.0,103.0,0.389,0.494,-1.32,-0.09,91.9,78.6,0.229,0.314,,,,,,,,,,,,,,,
23,2023-04-16,718547,Single,single,False,621020,628711,Dansby Swanson,Julio Urías,0,0,0,1c70c96a-c944-49a6-b29d-e40fd1cb328a,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-04-16,718547,Flyout,field_out,True,664023,628711,Ian Happ,Julio Urías,0,0,0,ea36b611-a947-4155-9725-16a7a65359c2,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-04-16,718547,Strikeout,strikeout,True,673548,628711,Seiya Suzuki,Julio Urías,0,0,1,70f2c3e1-94ae-47f6-a5e8-8efd06b9c58c,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-04-16,718547,Groundout,field_out,True,641820,628711,Trey Mancini,Julio Urías,0,0,0,265aade6-7cf9-462a-beb2-c39e62f2ebb9,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-04-16,718547,Groundout,field_out,True,571970,592767,Max Muncy,Drew Smyly,1,0,0,baf23836-ba2f-41f5-8e1b-1144cb14a449,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,86.0,94.0,82.0,,0.11699999999999999,,,,-0.51,,,,88.6,,,,,0.293,77.0,94.0,88.0,105.0,102.0,103.0,0.389,0.494,-1.32,-0.09,91.9,78.6,0.229,0.314,,,,,,,,,,,,,,,
28,2023-04-16,718547,Flyout,field_out,True,572204,592767,Trayce Thompson,Drew Smyly,0,0,0,5255a832-5be7-4d99-86b2-d08c0efcf860,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,86.0,94.0,82.0,,0.11699999999999999,,,,-0.51,,,,88.6,,,,,0.293,77.0,94.0,88.0,105.0,102.0,103.0,0.389,0.494,-1.32,-0.09,91.9,78.6,0.229,0.314,,,,,,,,,,,,,,,
29,2023-04-16,718547,Lineout,field_out,True,678246,592767,Miguel Vargas,Drew Smyly,1,0,0,f871b47e-10f1-40e5-8cd8-200f904f3827,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,86.0,94.0,82.0,,0.11699999999999999,,,,-0.51,,,,88.6,,,,,0.293,77.0,94.0,88.0,105.0,102.0,103.0,0.389,0.494,-1.32,-0.09,91.9,78.6,0.229,0.314,,,,,,,,,,,,,,,
30,2023-04-16,718547,Strikeout,strikeout,True,621550,628711,Patrick Wisdom,Julio Urías,0,0,0,e17d5315-f137-4614-8dd3-12ba417d5340,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2023-04-16,718547,Field Error,field_error,False,641355,628711,Cody Bellinger,Julio Urías,1,0,0,0119b74a-7435-4e99-a16c-859fe42f0739,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2023-04-16,718547,Groundout,field_out,True,543228,628711,Yan Gomes,Julio Urías,1,0,1,3c34ad9e-8f4e-45c5-9528-6724003d41c4,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2023-04-16,718547,Single,single,False,620443,628711,Luis Torrens,Julio Urías,1,0,1,8f68f78f-31ec-4d48-8c60-6495ddeeb0b1,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2023-04-16,718547,Single,single,False,663538,628711,Nico Hoerner,Julio Urías,1,0,1,f40cb337-8916-464d-98b4-ac97c0a19675,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2023-04-16,718547,Single,single,False,621020,628711,Dansby Swanson,Julio Urías,0,0,1,ae3691c2-3372-4f6e-b6c9-8ec79d765bed,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2023-04-16,718547,Groundout,field_out,True,664023,628711,Ian Happ,Julio Urías,0,0,0,9781abb9-5b09-441c-a7b3-53d5db2a0e81,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2023-04-16,718547,Walk,walk,False,681546,592767,James Outman,Drew Smyly,1,0,0,59d6d0cb-7f79-4dd5-8df5-51a84555fe3e,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,86.0,94.0,82.0,,0.11699999999999999,,,,-0.51,,,,88.6,,,,,0.293,77.0,94.0,88.0,105.0,102.0,103.0,0.389,0.494,-1.32,-0.09,91.9,78.6,0.229,0.314,,,,,,,,,,,,,,,
38,2023-04-16,718547,Forceout,force_out,True,621035,592767,Chris Taylor,Drew Smyly,1,0,1,a379c805-adfe-410b-9ace-1f5d6f2b1299,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,86.0,94.0,82.0,,0.11699999999999999,,,,-0.51,,,,88.6,,,,,0.293,77.0,94.0,88.0,105.0,102.0,103.0,0.389,0.494,-1.32,-0.09,91.9,78.6,0.229,0.314,,,,,,,,,,,,,,,
39,2023-04-16,718547,Groundout,field_out,True,605131,592767,Austin Barnes,Drew Smyly,1,0,1,f3e4d868-2e50-4a21-8941-b10a04f8f599,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,86.0,94.0,82.0,,0.11699999999999999,,,,-0.51,,,,88.6,,,,,0.293,77.0,94.0,88.0,105.0,102.0,103.0,0.389,0.494,-1.32,-0.09,91.9,78.6,0.229,0.314,,,,,,,,,,,,,,,
