,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,SL_ba,FF_ba,CH_ba,CU_ba,SI_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
0,2023-06-30,717549,Groundout,field_out,True,672695,656288,Geraldo Perdomo,Griffin Canning,0,0,0,37bbd947-6613-44d3-be50-a8a99b980acc,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,0.006,0.348,0.299,0.134,0.213,-0.21,-8.61,0.1,-0.53,1.6,94.7,95.0,88.4,81.8,0.261,0.235,0.213,0.271,0.333,,,,,,,
1,2023-06-30,717549,Flyout,field_out,True,606466,656288,Ketel Marte,Griffin Canning,1,0,0,537287fc-d652-4789-a4cb-c9a9e8953e5c,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,0.006,0.348,0.299,0.134,0.213,-0.21,-8.61,0.1,-0.53,1.6,94.7,95.0,88.4,81.8,0.261,0.235,0.213,0.271,0.333,,,,,,,
2,2023-06-30,717549,Single,single,False,666971,656288,Lourdes Gurriel Jr.,Griffin Canning,0,0,0,4ae964ef-b844-4bdd-8077-613f64846920,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,0.006,0.348,0.299,0.134,0.213,-0.21,-8.61,0.1,-0.53,1.6,94.7,95.0,88.4,81.8,0.261,0.235,0.213,0.271,0.333,,,,,,,
3,2023-06-30,717549,Walk,walk,False,572233,656288,Christian Walker,Griffin Canning,1,0,1,a9bf8c02-9b50-424b-a00a-2b34bdbe4ed7,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,0.006,0.348,0.299,0.134,0.213,-0.21,-8.61,0.1,-0.53,1.6,94.7,95.0,88.4,81.8,0.261,0.235,0.213,0.271,0.333,,,,,,,
4,2023-06-30,717549,Single,single,False,446334,656288,Evan Longoria,Griffin Canning,1,0,1,2e40d7d2-2841-4dcc-9ca8-c6f98809c76c,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,0.006,0.348,0.299,0.134,0.213,-0.21,-8.61,0.1,-0.53,1.6,94.7,95.0,88.4,81.8,0.261,0.235,0.213,0.271,0.333,,,,,,,
5,2023-06-30,717549,Groundout,field_out,True,666150,656288,Dominic Fletcher,Griffin Canning,1,0,0,99dc1f5e-133a-4b40-8d65-d1693420744f,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,0.006,0.348,0.299,0.134,0.213,-0.21,-8.61,0.1,-0.53,1.6,94.7,95.0,88.4,81.8,0.261,0.235,0.213,0.271,0.333,,,,,,,
6,2023-06-30,717549,Lineout,field_out,True,621493,674072,Taylor Ward,Tommy Henry,0,0,0,05490d87-c6e0-46c4-b770-6c323663477f,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,,,,92.0,101.0,93.0,,0.49,0.127,0.191,0.193,-0.88,,2.53,0.71,-0.09,90.7,,83.1,79.1,0.158,0.292,0.278,0.229,,,,,,,,
7,2023-06-30,717549,Walk,walk,False,660271,674072,Shohei Ohtani,Tommy Henry,0,0,0,9e24f8f9-f9b0-4975-92c0-8b4c591b9a58,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,,,,92.0,101.0,93.0,,0.49,0.127,0.191,0.193,-0.88,,2.53,0.71,-0.09,90.7,,83.1,79.1,0.158,0.292,0.278,0.229,,,,,,,,
8,2023-06-30,717549,Single,single,False,545361,674072,Mike Trout,Tommy Henry,0,0,1,ee9b69df-b311-424d-8305-c1d6577283f2,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,,,,92.0,101.0,93.0,,0.49,0.127,0.191,0.193,-0.88,,2.53,0.71,-0.09,90.7,,83.1,79.1,0.158,0.292,0.278,0.229,,,,,,,,
9,2023-06-30,717549,Strikeout,strikeout,True,543685,674072,Anthony Rendon,Tommy Henry,0,0,0,3923f212-3209-4ada-8b30-f2d52551e2ca,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,,,,92.0,101.0,93.0,,0.49,0.127,0.191,0.193,-0.88,,2.53,0.71,-0.09,90.7,,83.1,79.1,0.158,0.292,0.278,0.229,,,,,,,,
10,2023-06-30,717549,Strikeout,strikeout,True,519058,674072,Mike Moustakas,Tommy Henry,0,0,0,20721987-61af-4270-a57b-795c38dad0f1,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,,,,92.0,101.0,93.0,,0.49,0.127,0.191,0.193,-0.88,,2.53,0.71,-0.09,90.7,,83.1,79.1,0.158,0.292,0.278,0.229,,,,,,,,
11,2023-06-30,717549,Groundout,field_out,True,677950,656288,Alek Thomas,Griffin Canning,1,0,0,c92bdbff-e532-4d3a-bfb3-ec7c88744338,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,0.006,0.348,0.299,0.134,0.213,-0.21,-8.61,0.1,-0.53,1.6,94.7,95.0,88.4,81.8,0.261,0.235,0.213,0.271,0.333,,,,,,,
12,2023-06-30,717549,Pop Out,field_out,True,608348,656288,Carson Kelly,Griffin Canning,0,0,0,5f8188d5-d51f-4494-abbd-e3d263ef00b0,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,0.006,0.348,0.299,0.134,0.213,-0.21,-8.61,0.1,-0.53,1.6,94.7,95.0,88.4,81.8,0.261,0.235,0.213,0.271,0.333,,,,,,,
13,2023-06-30,717549,Walk,walk,False,664983,656288,Jake McCarthy,Griffin Canning,1,0,0,b344f69b-876d-459f-ab05-a774b61af070,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,0.006,0.348,0.299,0.134,0.213,-0.21,-8.61,0.1,-0.53,1.6,94.7,95.0,88.4,81.8,0.261,0.235,0.213,0.271,0.333,,,,,,,
14,2023-06-30,717549,Walk,walk,False,672695,656288,Geraldo Perdomo,Griffin Canning,0,0,1,3fe51287-ee62-4a54-a452-f95d2f9a5bf5,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,0.006,0.348,0.299,0.134,0.213,-0.21,-8.61,0.1,-0.53,1.6,94.7,95.0,88.4,81.8,0.261,0.235,0.213,0.271,0.333,,,,,,,
15,2023-06-30,717549,Walk,walk,False,606466,656288,Ketel Marte,Griffin Canning,0,0,1,c7aeae42-b5bf-4fcf-9988-9e733bc16784,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,0.006,0.348,0.299,0.134,0.213,-0.21,-8.61,0.1,-0.53,1.6,94.7,95.0,88.4,81.8,0.261,0.235,0.213,0.271,0.333,,,,,,,
16,2023-06-30,717549,Home Run,home_run,False,666971,656288,Lourdes Gurriel Jr.,Griffin Canning,1,1,1,c1a1657e-d67e-482c-bacb-5c2f489e904f,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,0.006,0.348,0.299,0.134,0.213,-0.21,-8.61,0.1,-0.53,1.6,94.7,95.0,88.4,81.8,0.261,0.235,0.213,0.271,0.333,,,,,,,
17,2023-06-30,717549,Strikeout,strikeout,True,572233,656288,Christian Walker,Griffin Canning,0,0,0,c230ef78-6d53-422b-acee-3e4a4e924b76,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,0.006,0.348,0.299,0.134,0.213,-0.21,-8.61,0.1,-0.53,1.6,94.7,95.0,88.4,81.8,0.261,0.235,0.213,0.271,0.333,,,,,,,
