,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CH%,wSI/C,wSL/C,wCH/C,vSI,vSL,SI_ba,CH_ba,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,CU%,wFA/C,wFC/C,wCU/C,vFA,vFC,vCU,FF_ba,FC_ba,CU_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2023-07-24,717280,Strikeout,strikeout,True,602104,650911,Ramón Urías,Cristopher Sánchez,0,0,0,b0ff9192-1cd9-4a54-b5e7-819dd2e83852,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-07-24,717280,Lineout,field_out,True,681082,665152,Bryson Stott,Dean Kremer,0,0,0,e93fc4c2-8f88-4761-94d6-3b142b2292a7,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,84.0,106.0,99.0,116.0,98.0,105.0,0.145,0.033,0.12300000000000001,1.81,-1.43,-1.4,91.9,82.8,0.269,0.26,,93.0,94.0,98.0,106.0,103.0,102.0,104.0,106.0,102.0,0.371,0.239,0.08900000000000001,0.43,0.02,-2.29,94.6,88.8,78.1,0.252,0.222,0.347,0.25,,,,,,,,,,,,,
12,2023-07-24,717280,Groundout,field_out,True,543281,665152,Josh Harrison,Dean Kremer,0,0,0,909215e7-0486-4a62-bd4b-ffc8913a2659,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,84.0,106.0,99.0,116.0,98.0,105.0,0.145,0.033,0.12300000000000001,1.81,-1.43,-1.4,91.9,82.8,0.269,0.26,,93.0,94.0,98.0,106.0,103.0,102.0,104.0,106.0,102.0,0.371,0.239,0.08900000000000001,0.43,0.02,-2.29,94.6,88.8,78.1,0.252,0.222,0.347,0.25,,,,,,,,,,,,,
13,2023-07-24,717280,Groundout,field_out,True,595909,665152,Jake Cave,Dean Kremer,0,0,0,876b1182-cd7c-4bd2-bafc-ef57a00e2bc2,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,84.0,106.0,99.0,116.0,98.0,105.0,0.145,0.033,0.12300000000000001,1.81,-1.43,-1.4,91.9,82.8,0.269,0.26,,93.0,94.0,98.0,106.0,103.0,102.0,104.0,106.0,102.0,0.371,0.239,0.08900000000000001,0.43,0.02,-2.29,94.6,88.8,78.1,0.252,0.222,0.347,0.25,,,,,,,,,,,,,
14,2023-07-24,717280,Single,single,False,543510,650911,James McCann,Cristopher Sánchez,1,0,0,e95ee617-7c2f-4309-a3e0-ab86633382d2,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2023-07-24,717280,Grounded Into DP,grounded_into_double_play,True,622761,650911,Jorge Mateo,Cristopher Sánchez,0,0,1,1100fb11-bc54-4472-9a4c-d4e37a4ca689,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-07-24,717280,Strikeout,strikeout,True,669720,650911,Austin Hays,Cristopher Sánchez,0,0,0,0a7556c0-e9d6-404b-97eb-47aa0cceabad,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-07-24,717280,Lineout,field_out,True,596117,665152,Garrett Stubbs,Dean Kremer,0,0,0,ac2772c7-537e-4917-a418-f25638d11cb9,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,84.0,106.0,99.0,116.0,98.0,105.0,0.145,0.033,0.12300000000000001,1.81,-1.43,-1.4,91.9,82.8,0.269,0.26,,93.0,94.0,98.0,106.0,103.0,102.0,104.0,106.0,102.0,0.371,0.239,0.08900000000000001,0.43,0.02,-2.29,94.6,88.8,78.1,0.252,0.222,0.347,0.25,,,,,,,,,,,,,
18,2023-07-24,717280,Lineout,field_out,True,679032,665152,Johan Rojas,Dean Kremer,0,0,0,0aee0f0f-a907-4e56-9ced-563a8c822728,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,84.0,106.0,99.0,116.0,98.0,105.0,0.145,0.033,0.12300000000000001,1.81,-1.43,-1.4,91.9,82.8,0.269,0.26,,93.0,94.0,98.0,106.0,103.0,102.0,104.0,106.0,102.0,0.371,0.239,0.08900000000000001,0.43,0.02,-2.29,94.6,88.8,78.1,0.252,0.222,0.347,0.25,,,,,,,,,,,,,
19,2023-07-24,717280,Walk,walk,False,656941,665152,Kyle Schwarber,Dean Kremer,1,0,0,266898cc-a305-48ee-b9a5-9bbad89ac07b,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,84.0,106.0,99.0,116.0,98.0,105.0,0.145,0.033,0.12300000000000001,1.81,-1.43,-1.4,91.9,82.8,0.269,0.26,,93.0,94.0,98.0,106.0,103.0,102.0,104.0,106.0,102.0,0.371,0.239,0.08900000000000001,0.43,0.02,-2.29,94.6,88.8,78.1,0.252,0.222,0.347,0.25,,,,,,,,,,,,,
20,2023-07-24,717280,Flyout,field_out,True,607208,665152,Trea Turner,Dean Kremer,0,0,0,7bdee860-08dd-4859-bf96-f629b6f229b4,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,84.0,106.0,99.0,116.0,98.0,105.0,0.145,0.033,0.12300000000000001,1.81,-1.43,-1.4,91.9,82.8,0.269,0.26,,93.0,94.0,98.0,106.0,103.0,102.0,104.0,106.0,102.0,0.371,0.239,0.08900000000000001,0.43,0.02,-2.29,94.6,88.8,78.1,0.252,0.222,0.347,0.25,,,,,,,,,,,,,
21,2023-07-24,717280,Field Error,field_error,False,623993,650911,Anthony Santander,Cristopher Sánchez,1,1,0,837afd46-c42f-4378-a1f9-429303ce1737,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-07-24,717280,Forceout,force_out,True,663624,650911,Ryan Mountcastle,Cristopher Sánchez,0,0,1,8a2f75ec-5963-4c24-b66a-cf4fbf343709,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-07-24,717280,Pop Out,field_out,True,683002,650911,Gunnar Henderson,Cristopher Sánchez,1,0,0,19888c9d-9dea-4eac-bed4-257dfa762162,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-07-24,717280,Strikeout,strikeout,True,676059,650911,Jordan Westburg,Cristopher Sánchez,0,0,0,8c1a7cb3-16ea-41a9-a87f-7b0eae23c467,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-07-24,717280,Groundout,field_out,True,547180,665152,Bryce Harper,Dean Kremer,0,0,0,7b718f29-bf73-4061-8a27-aac9ef8a90e0,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,84.0,106.0,99.0,116.0,98.0,105.0,0.145,0.033,0.12300000000000001,1.81,-1.43,-1.4,91.9,82.8,0.269,0.26,,93.0,94.0,98.0,106.0,103.0,102.0,104.0,106.0,102.0,0.371,0.239,0.08900000000000001,0.43,0.02,-2.29,94.6,88.8,78.1,0.252,0.222,0.347,0.25,,,,,,,,,,,,,
26,2023-07-24,717280,Walk,walk,False,592206,665152,Nick Castellanos,Dean Kremer,1,0,0,7704f557-b196-4f5d-a58b-a3ac3d3bb40b,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,84.0,106.0,99.0,116.0,98.0,105.0,0.145,0.033,0.12300000000000001,1.81,-1.43,-1.4,91.9,82.8,0.269,0.26,,93.0,94.0,98.0,106.0,103.0,102.0,104.0,106.0,102.0,0.371,0.239,0.08900000000000001,0.43,0.02,-2.29,94.6,88.8,78.1,0.252,0.222,0.347,0.25,,,,,,,,,,,,,
27,2023-07-24,717280,Strikeout,strikeout,True,681082,665152,Bryson Stott,Dean Kremer,0,0,0,ae28ec34-a321-415e-9114-bf7752d3d4af,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,84.0,106.0,99.0,116.0,98.0,105.0,0.145,0.033,0.12300000000000001,1.81,-1.43,-1.4,91.9,82.8,0.269,0.26,,93.0,94.0,98.0,106.0,103.0,102.0,104.0,106.0,102.0,0.371,0.239,0.08900000000000001,0.43,0.02,-2.29,94.6,88.8,78.1,0.252,0.222,0.347,0.25,,,,,,,,,,,,,
28,2023-07-24,717280,Flyout,field_out,True,543281,665152,Josh Harrison,Dean Kremer,0,0,0,55d12bbe-e185-48c4-b347-60d2c064fdf9,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,84.0,106.0,99.0,116.0,98.0,105.0,0.145,0.033,0.12300000000000001,1.81,-1.43,-1.4,91.9,82.8,0.269,0.26,,93.0,94.0,98.0,106.0,103.0,102.0,104.0,106.0,102.0,0.371,0.239,0.08900000000000001,0.43,0.02,-2.29,94.6,88.8,78.1,0.252,0.222,0.347,0.25,,,,,,,,,,,,,
29,2023-07-24,717280,Groundout,field_out,True,681297,650911,Colton Cowser,Cristopher Sánchez,1,0,0,b9b49076-fd73-41e0-8e17-8ca257a96190,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2023-07-24,717280,Single,single,False,602104,650911,Ramón Urías,Cristopher Sánchez,1,0,0,095a3a19-f5ba-40fc-b41a-e534b251e9c0,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2023-07-24,717280,Strikeout,strikeout,True,543510,650911,James McCann,Cristopher Sánchez,0,0,0,8c0910f2-c6d1-4fe4-ae1b-2e430696946d,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2023-07-24,717280,Fielders Choice,fielders_choice,False,622761,650911,Jorge Mateo,Cristopher Sánchez,0,0,1,94ee3752-9d16-4dbe-9590-316abde14450,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2023-07-24,717280,Strikeout,strikeout,True,669720,650911,Austin Hays,Cristopher Sánchez,0,0,0,8841654c-2784-48ff-9f43-dd6b0897d961,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2023-07-24,717280,Single,single,False,595909,665152,Jake Cave,Dean Kremer,1,1,0,314de3b6-4c14-4a54-942e-04483320a954,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,84.0,106.0,99.0,116.0,98.0,105.0,0.145,0.033,0.12300000000000001,1.81,-1.43,-1.4,91.9,82.8,0.269,0.26,,93.0,94.0,98.0,106.0,103.0,102.0,104.0,106.0,102.0,0.371,0.239,0.08900000000000001,0.43,0.02,-2.29,94.6,88.8,78.1,0.252,0.222,0.347,0.25,,,,,,,,,,,,,
35,2023-07-24,717280,Forceout,force_out,True,596117,665152,Garrett Stubbs,Dean Kremer,0,0,1,8039f926-b684-4924-aa08-83ef4e141bba,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,84.0,106.0,99.0,116.0,98.0,105.0,0.145,0.033,0.12300000000000001,1.81,-1.43,-1.4,91.9,82.8,0.269,0.26,,93.0,94.0,98.0,106.0,103.0,102.0,104.0,106.0,102.0,0.371,0.239,0.08900000000000001,0.43,0.02,-2.29,94.6,88.8,78.1,0.252,0.222,0.347,0.25,,,,,,,,,,,,,
36,2023-07-24,717280,Single,single,False,679032,665152,Johan Rojas,Dean Kremer,1,1,1,7f1b4489-5f4b-4bb7-8c0b-a0cd4c67674c,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,84.0,106.0,99.0,116.0,98.0,105.0,0.145,0.033,0.12300000000000001,1.81,-1.43,-1.4,91.9,82.8,0.269,0.26,,93.0,94.0,98.0,106.0,103.0,102.0,104.0,106.0,102.0,0.371,0.239,0.08900000000000001,0.43,0.02,-2.29,94.6,88.8,78.1,0.252,0.222,0.347,0.25,,,,,,,,,,,,,
37,2023-07-24,717280,Sac Fly,sac_fly,True,656941,665152,Kyle Schwarber,Dean Kremer,1,0,1,ce2ce33c-55a3-4623-8138-2d53c76b452f,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,84.0,106.0,99.0,116.0,98.0,105.0,0.145,0.033,0.12300000000000001,1.81,-1.43,-1.4,91.9,82.8,0.269,0.26,,93.0,94.0,98.0,106.0,103.0,102.0,104.0,106.0,102.0,0.371,0.239,0.08900000000000001,0.43,0.02,-2.29,94.6,88.8,78.1,0.252,0.222,0.347,0.25,,,,,,,,,,,,,
