,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,CH_ba,SL_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,FC_ba,SI_ba,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba,ST_ba
11,2023-08-22,716892,Groundout,field_out,True,663886,608337,Tyler Stephenson,Lucas Giolito,1,0,1,3e414c9b-1630-4658-a941-06baafe6ff6d,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,
12,2023-08-22,716892,Flyout,field_out,True,670770,608337,TJ Friedl,Lucas Giolito,0,0,0,326554f6-cf68-4ab7-9f40-9e74558c70e8,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,
13,2023-08-22,716892,Home Run,home_run,False,592273,668933,Brandon Drury,Graham Ashcraft,1,0,0,8880e9ea-e035-4013-9723-eaac902cf8a2,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,,,,166.0,102.0,114.0,,0.373,,0.0,,-0.37,,-25.75,,88.3,,,,0.221,,57.0,90.0,82.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.15,-1.17,95.8,96.5,0.292,0.286,,,,,,,,
14,2023-08-22,716892,Home Run,home_run,False,519058,668933,Mike Moustakas,Graham Ashcraft,0,0,0,2a375a52-3ebf-48bf-85de-aab4b50d623c,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,,,,166.0,102.0,114.0,,0.373,,0.0,,-0.37,,-25.75,,88.3,,,,0.221,,57.0,90.0,82.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.15,-1.17,95.8,96.5,0.292,0.286,,,,,,,,
15,2023-08-22,716892,Strikeout,strikeout,True,681351,668933,Logan O'Hoppe,Graham Ashcraft,0,0,0,6fb52b6d-60df-4dd6-b309-8a71d86b8892,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,,,,166.0,102.0,114.0,,0.373,,0.0,,-0.37,,-25.75,,88.3,,,,0.221,,57.0,90.0,82.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.15,-1.17,95.8,96.5,0.292,0.286,,,,,,,,
16,2023-08-22,716892,Double,double,False,545341,668933,Randal Grichuk,Graham Ashcraft,0,0,0,c548174d-4ace-4466-ac5c-d596ee0479c4,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,,,,166.0,102.0,114.0,,0.373,,0.0,,-0.37,,-25.75,,88.3,,,,0.221,,57.0,90.0,82.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.15,-1.17,95.8,96.5,0.292,0.286,,,,,,,,
17,2023-08-22,716892,Groundout,field_out,True,592669,668933,Hunter Renfroe,Graham Ashcraft,0,0,0,d836935b-0486-4f31-94dd-0fe5acef94fa,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,,,,166.0,102.0,114.0,,0.373,,0.0,,-0.37,,-25.75,,88.3,,,,0.221,,57.0,90.0,82.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.15,-1.17,95.8,96.5,0.292,0.286,,,,,,,,
18,2023-08-22,716892,Strikeout,strikeout,True,623205,668933,Andrew Velazquez,Graham Ashcraft,0,0,0,b058250a-ccb1-4138-885f-46b10fa812e4,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,,,,166.0,102.0,114.0,,0.373,,0.0,,-0.37,,-25.75,,88.3,,,,0.221,,57.0,90.0,82.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.15,-1.17,95.8,96.5,0.292,0.286,,,,,,,,
19,2023-08-22,716892,Strikeout,strikeout,True,680574,608337,Matt McLain,Lucas Giolito,0,0,0,784505f7-094d-4f22-b5ad-89bc3077472d,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,
20,2023-08-22,716892,Pop Out,field_out,True,682829,608337,Elly De La Cruz,Lucas Giolito,0,0,0,869a45d7-7f5d-4894-8f33-b7271eb37735,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,
21,2023-08-22,716892,Pop Out,field_out,True,668715,608337,Spencer Steer,Lucas Giolito,0,0,0,0bd1a717-f119-4f3e-85c8-e2196229d269,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,
22,2023-08-22,716892,Single,single,False,694384,668933,Nolan Schanuel,Graham Ashcraft,0,0,0,4b245f87-a5f9-40a4-9674-02428b0bde17,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,,,,166.0,102.0,114.0,,0.373,,0.0,,-0.37,,-25.75,,88.3,,,,0.221,,57.0,90.0,82.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.15,-1.17,95.8,96.5,0.292,0.286,,,,,,,,
23,2023-08-22,716892,Grounded Into DP,grounded_into_double_play,True,545361,668933,Mike Trout,Graham Ashcraft,0,0,1,ab309146-b4e4-470f-a8f2-2f3d22861514,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,,,,166.0,102.0,114.0,,0.373,,0.0,,-0.37,,-25.75,,88.3,,,,0.221,,57.0,90.0,82.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.15,-1.17,95.8,96.5,0.292,0.286,,,,,,,,
24,2023-08-22,716892,Walk,walk,False,660271,668933,Shohei Ohtani,Graham Ashcraft,0,0,0,c5b098bf-90b3-4d71-90cf-49e8e53a593c,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,,,,166.0,102.0,114.0,,0.373,,0.0,,-0.37,,-25.75,,88.3,,,,0.221,,57.0,90.0,82.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.15,-1.17,95.8,96.5,0.292,0.286,,,,,,,,
25,2023-08-22,716892,Strikeout,strikeout,True,592273,668933,Brandon Drury,Graham Ashcraft,0,0,0,b83c7589-0c9b-402f-a6e7-5309773c1bfe,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,,,,166.0,102.0,114.0,,0.373,,0.0,,-0.37,,-25.75,,88.3,,,,0.221,,57.0,90.0,82.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.15,-1.17,95.8,96.5,0.292,0.286,,,,,,,,
26,2023-08-22,716892,Pop Out,field_out,True,458015,608337,Joey Votto,Lucas Giolito,0,0,0,344fabb3-22da-4862-a966-f9ee2f53866d,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,
27,2023-08-22,716892,Flyout,field_out,True,687952,608337,Christian Encarnacion-Strand,Lucas Giolito,1,0,0,ecd6e1c2-1aee-490a-82aa-8bc92359beb5,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,
28,2023-08-22,716892,Strikeout,strikeout,True,682622,608337,Noelvi Marte,Lucas Giolito,0,0,0,9f944307-9dc0-4eff-b37e-311c5c96ab5e,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,
29,2023-08-22,716892,Groundout,field_out,True,519058,668933,Mike Moustakas,Graham Ashcraft,1,0,0,086a5ab9-74db-45b7-9dbc-1d78ed58213e,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,,,,166.0,102.0,114.0,,0.373,,0.0,,-0.37,,-25.75,,88.3,,,,0.221,,57.0,90.0,82.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.15,-1.17,95.8,96.5,0.292,0.286,,,,,,,,
30,2023-08-22,716892,Home Run,home_run,False,681351,668933,Logan O'Hoppe,Graham Ashcraft,1,0,0,67470718-1192-4d18-aeca-2cd7b8736943,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,,,,166.0,102.0,114.0,,0.373,,0.0,,-0.37,,-25.75,,88.3,,,,0.221,,57.0,90.0,82.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.15,-1.17,95.8,96.5,0.292,0.286,,,,,,,,
31,2023-08-22,716892,Groundout,field_out,True,545341,668933,Randal Grichuk,Graham Ashcraft,0,0,0,90eab9fe-fff8-400a-a1b3-139c9199d241,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,,,,166.0,102.0,114.0,,0.373,,0.0,,-0.37,,-25.75,,88.3,,,,0.221,,57.0,90.0,82.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.15,-1.17,95.8,96.5,0.292,0.286,,,,,,,,
32,2023-08-22,716892,Walk,walk,False,592669,668933,Hunter Renfroe,Graham Ashcraft,0,0,0,21b4d8bb-0a25-4b45-a8d5-d86b77441572,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,,,,166.0,102.0,114.0,,0.373,,0.0,,-0.37,,-25.75,,88.3,,,,0.221,,57.0,90.0,82.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.15,-1.17,95.8,96.5,0.292,0.286,,,,,,,,
33,2023-08-22,716892,Strikeout,strikeout,True,623205,668933,Andrew Velazquez,Graham Ashcraft,0,0,0,52910c28-c93c-4ab3-b4bc-48222667ab0c,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,,,,166.0,102.0,114.0,,0.373,,0.0,,-0.37,,-25.75,,88.3,,,,0.221,,57.0,90.0,82.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.15,-1.17,95.8,96.5,0.292,0.286,,,,,,,,
34,2023-08-22,716892,Walk,walk,False,666181,608337,Will Benson,Lucas Giolito,0,0,0,ab95f550-9e0c-437c-b108-520c8aeeedec,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,
35,2023-08-22,716892,Strikeout,strikeout,True,663886,608337,Tyler Stephenson,Lucas Giolito,0,0,0,fd76ab40-c608-413d-bf8c-a6eccca5021b,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,
36,2023-08-22,716892,Double,double,False,670770,608337,TJ Friedl,Lucas Giolito,1,0,1,7cc3a16e-7853-450e-b0ef-532989838c22,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,
37,2023-08-22,716892,Strikeout,strikeout,True,680574,608337,Matt McLain,Lucas Giolito,0,0,0,02920f94-557a-4821-8458-d54048ca6dd3,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,
38,2023-08-22,716892,Field Error,field_error,False,682829,608337,Elly De La Cruz,Lucas Giolito,1,0,1,222a73f4-cde1-4a2b-a5dc-dc470c716a6e,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,
39,2023-08-22,716892,Double,double,False,668715,608337,Spencer Steer,Lucas Giolito,0,0,1,ca212ab2-4ad0-402c-b2a2-f0c06cd6d562,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,
