,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,KC%,wFA/C,wFC/C,wFS/C,wSL/C,wKC/C,vFA,vFC,vFS,vSL,vKC,FF_ba,FC_ba,CU_ba,SL_ba,FS_ba,ST_ba,Stf+ CU,Loc+ CU,Pit+ CU,FO%,CU%,wFO/C,wCU/C,vFO,vCU,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vSI,SI_ba,CH_ba
0,2023-07-21,717324,Groundout,field_out,True,607043,676710,Brandon Nimmo,Kutter Crawford,1,0,0,206c8f2f-9cef-4b5a-af90-7a36e31708ad,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.391,0.281,0.077,0.132,0.11900000000000001,1.44,0.35,-0.82,1.5,-1.47,93.6,88.6,82.4,82.5,79.4,0.163,0.289,0.34,0.167,0.214,0.15,,,,,,,,,,,,,,,,,,,,,,,
1,2023-07-21,717324,Groundout,field_out,True,596019,676710,Francisco Lindor,Kutter Crawford,1,0,0,0b36141d-759e-4e1d-87c9-296240938f2d,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.391,0.281,0.077,0.132,0.11900000000000001,1.44,0.35,-0.82,1.5,-1.47,93.6,88.6,82.4,82.5,79.4,0.163,0.289,0.34,0.167,0.214,0.15,,,,,,,,,,,,,,,,,,,,,,,
2,2023-07-21,717324,Flyout,field_out,True,643446,676710,Jeff McNeil,Kutter Crawford,1,1,0,76df9704-ee85-4073-ae44-e6bb35029584,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.391,0.281,0.077,0.132,0.11900000000000001,1.44,0.35,-0.82,1.5,-1.47,93.6,88.6,82.4,82.5,79.4,0.163,0.289,0.34,0.167,0.214,0.15,,,,,,,,,,,,,,,,,,,,,,,
3,2023-07-21,717324,Single,single,False,680776,673540,Jarren Duran,Kodai Senga,1,0,0,b999a88a-32ac-403e-a3b1-aca702e64b25,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,109.0,97.0,97.0,100.0,93.0,102.0,,,,93.0,95.0,93.0,,,,0.37,0.25,,0.11599999999999999,,0.17,2.52,,-0.96,,95.7,90.8,,82.7,,0.244,0.244,0.125,0.219,0.11,0.333,91.0,90.0,87.0,0.237,0.027000000000000003,0.95,-0.23,83.2,72.8,,,,,,,,,,,,,,
4,2023-07-21,717324,Groundout,field_out,True,457759,673540,Justin Turner,Kodai Senga,1,1,1,433f673f-80d8-4e68-b58a-f396f5e93277,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,109.0,97.0,97.0,100.0,93.0,102.0,,,,93.0,95.0,93.0,,,,0.37,0.25,,0.11599999999999999,,0.17,2.52,,-0.96,,95.7,90.8,,82.7,,0.244,0.244,0.125,0.219,0.11,0.333,91.0,90.0,87.0,0.237,0.027000000000000003,0.95,-0.23,83.2,72.8,,,,,,,,,,,,,,
5,2023-07-21,717324,Groundout,field_out,True,807799,673540,Masataka Yoshida,Kodai Senga,1,0,0,f23ce124-8c30-4fe8-bb35-1a503f6a5563,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,109.0,97.0,97.0,100.0,93.0,102.0,,,,93.0,95.0,93.0,,,,0.37,0.25,,0.11599999999999999,,0.17,2.52,,-0.96,,95.7,90.8,,82.7,,0.244,0.244,0.125,0.219,0.11,0.333,91.0,90.0,87.0,0.237,0.027000000000000003,0.95,-0.23,83.2,72.8,,,,,,,,,,,,,,
6,2023-07-21,717324,Groundout,field_out,True,646240,673540,Rafael Devers,Kodai Senga,1,0,0,8692327c-fd3b-4e88-8724-14dac3763cf6,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,109.0,97.0,97.0,100.0,93.0,102.0,,,,93.0,95.0,93.0,,,,0.37,0.25,,0.11599999999999999,,0.17,2.52,,-0.96,,95.7,90.8,,82.7,,0.244,0.244,0.125,0.219,0.11,0.333,91.0,90.0,87.0,0.237,0.027000000000000003,0.95,-0.23,83.2,72.8,,,,,,,,,,,,,,
7,2023-07-21,717324,Groundout,field_out,True,624413,676710,Pete Alonso,Kutter Crawford,1,0,0,1f40f502-bdbe-47b8-9a18-2d69e574db41,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.391,0.281,0.077,0.132,0.11900000000000001,1.44,0.35,-0.82,1.5,-1.47,93.6,88.6,82.4,82.5,79.4,0.163,0.289,0.34,0.167,0.214,0.15,,,,,,,,,,,,,,,,,,,,,,,
8,2023-07-21,717324,Flyout,field_out,True,596129,676710,Daniel Vogelbach,Kutter Crawford,0,0,0,551afaa9-3245-4753-89cd-3ac5b3ec9009,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.391,0.281,0.077,0.132,0.11900000000000001,1.44,0.35,-0.82,1.5,-1.47,93.6,88.6,82.4,82.5,79.4,0.163,0.289,0.34,0.167,0.214,0.15,,,,,,,,,,,,,,,,,,,,,,,
9,2023-07-21,717324,Groundout,field_out,True,682626,676710,Francisco Alvarez,Kutter Crawford,1,0,0,a1d0fcce-567b-479f-854e-980f07030b81,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.391,0.281,0.077,0.132,0.11900000000000001,1.44,0.35,-0.82,1.5,-1.47,93.6,88.6,82.4,82.5,79.4,0.163,0.289,0.34,0.167,0.214,0.15,,,,,,,,,,,,,,,,,,,,,,,
10,2023-07-21,717324,Pop Out,field_out,True,594807,673540,Adam Duvall,Kodai Senga,0,0,0,d65fe6c5-1bf8-4a9d-a7fd-ea9eca31b3f3,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,109.0,97.0,97.0,100.0,93.0,102.0,,,,93.0,95.0,93.0,,,,0.37,0.25,,0.11599999999999999,,0.17,2.52,,-0.96,,95.7,90.8,,82.7,,0.244,0.244,0.125,0.219,0.11,0.333,91.0,90.0,87.0,0.237,0.027000000000000003,0.95,-0.23,83.2,72.8,,,,,,,,,,,,,,
11,2023-07-21,717324,Strikeout,strikeout,True,657077,673540,Alex Verdugo,Kodai Senga,0,0,0,0d72d462-f5b9-4a74-bbb4-b6aa6593c2f5,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,109.0,97.0,97.0,100.0,93.0,102.0,,,,93.0,95.0,93.0,,,,0.37,0.25,,0.11599999999999999,,0.17,2.52,,-0.96,,95.7,90.8,,82.7,,0.244,0.244,0.125,0.219,0.11,0.333,91.0,90.0,87.0,0.237,0.027000000000000003,0.95,-0.23,83.2,72.8,,,,,,,,,,,,,,
12,2023-07-21,717324,Walk,walk,False,671213,673540,Triston Casas,Kodai Senga,1,0,0,9d0d5503-eab8-470e-9105-0f15f4995a01,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,109.0,97.0,97.0,100.0,93.0,102.0,,,,93.0,95.0,93.0,,,,0.37,0.25,,0.11599999999999999,,0.17,2.52,,-0.96,,95.7,90.8,,82.7,,0.244,0.244,0.125,0.219,0.11,0.333,91.0,90.0,87.0,0.237,0.027000000000000003,0.95,-0.23,83.2,72.8,,,,,,,,,,,,,,
13,2023-07-21,717324,Single,single,False,657136,673540,Connor Wong,Kodai Senga,0,0,1,83664947-c0d4-4c97-be4c-3c70aa04b937,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,109.0,97.0,97.0,100.0,93.0,102.0,,,,93.0,95.0,93.0,,,,0.37,0.25,,0.11599999999999999,,0.17,2.52,,-0.96,,95.7,90.8,,82.7,,0.244,0.244,0.125,0.219,0.11,0.333,91.0,90.0,87.0,0.237,0.027000000000000003,0.95,-0.23,83.2,72.8,,,,,,,,,,,,,,
14,2023-07-21,717324,Double,double,False,644374,673540,Yu Chang,Kodai Senga,1,0,1,a7708402-1187-4e1b-9b09-e0314c5afd8f,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,109.0,97.0,97.0,100.0,93.0,102.0,,,,93.0,95.0,93.0,,,,0.37,0.25,,0.11599999999999999,,0.17,2.52,,-0.96,,95.7,90.8,,82.7,,0.244,0.244,0.125,0.219,0.11,0.333,91.0,90.0,87.0,0.237,0.027000000000000003,0.95,-0.23,83.2,72.8,,,,,,,,,,,,,,
15,2023-07-21,717324,Flyout,field_out,True,680776,673540,Jarren Duran,Kodai Senga,0,0,0,413c45bb-f523-46d0-a869-55629ed1ae51,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,109.0,97.0,97.0,100.0,93.0,102.0,,,,93.0,95.0,93.0,,,,0.37,0.25,,0.11599999999999999,,0.17,2.52,,-0.96,,95.7,90.8,,82.7,,0.244,0.244,0.125,0.219,0.11,0.333,91.0,90.0,87.0,0.237,0.027000000000000003,0.95,-0.23,83.2,72.8,,,,,,,,,,,,,,
16,2023-07-21,717324,Double,double,False,683146,676710,Brett Baty,Kutter Crawford,0,0,0,6997dee5-8bfe-41b3-92b7-0a82227e5c4c,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.391,0.281,0.077,0.132,0.11900000000000001,1.44,0.35,-0.82,1.5,-1.47,93.6,88.6,82.4,82.5,79.4,0.163,0.289,0.34,0.167,0.214,0.15,,,,,,,,,,,,,,,,,,,,,,,
17,2023-07-21,717324,Flyout,field_out,True,592192,676710,Mark Canha,Kutter Crawford,1,0,0,8832e780-55b8-4adf-ba3a-7c1ebe70890b,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.391,0.281,0.077,0.132,0.11900000000000001,1.44,0.35,-0.82,1.5,-1.47,93.6,88.6,82.4,82.5,79.4,0.163,0.289,0.34,0.167,0.214,0.15,,,,,,,,,,,,,,,,,,,,,,,
18,2023-07-21,717324,Pop Out,field_out,True,641645,676710,Luis Guillorme,Kutter Crawford,0,0,0,e19e968f-87c2-4e58-9f9f-39fda3d0df78,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.391,0.281,0.077,0.132,0.11900000000000001,1.44,0.35,-0.82,1.5,-1.47,93.6,88.6,82.4,82.5,79.4,0.163,0.289,0.34,0.167,0.214,0.15,,,,,,,,,,,,,,,,,,,,,,,
19,2023-07-21,717324,Home Run,home_run,False,607043,676710,Brandon Nimmo,Kutter Crawford,0,0,1,1bee34db-9c12-447b-b4fd-4e577814cba1,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.391,0.281,0.077,0.132,0.11900000000000001,1.44,0.35,-0.82,1.5,-1.47,93.6,88.6,82.4,82.5,79.4,0.163,0.289,0.34,0.167,0.214,0.15,,,,,,,,,,,,,,,,,,,,,,,
20,2023-07-21,717324,Strikeout,strikeout,True,596019,676710,Francisco Lindor,Kutter Crawford,0,0,0,7562d259-19ae-4669-a1e2-5515672bd1cb,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.391,0.281,0.077,0.132,0.11900000000000001,1.44,0.35,-0.82,1.5,-1.47,93.6,88.6,82.4,82.5,79.4,0.163,0.289,0.34,0.167,0.214,0.15,,,,,,,,,,,,,,,,,,,,,,,
21,2023-07-21,717324,Groundout,field_out,True,457759,673540,Justin Turner,Kodai Senga,1,0,0,4db639b9-27ba-4431-804d-bf0554d3403a,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,109.0,97.0,97.0,100.0,93.0,102.0,,,,93.0,95.0,93.0,,,,0.37,0.25,,0.11599999999999999,,0.17,2.52,,-0.96,,95.7,90.8,,82.7,,0.244,0.244,0.125,0.219,0.11,0.333,91.0,90.0,87.0,0.237,0.027000000000000003,0.95,-0.23,83.2,72.8,,,,,,,,,,,,,,
