,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FC_ba,CH_ba,FF_ba,SI_ba,SL_ba,CU_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-09-15,716578,Groundout,field_out,True,686217,663623,Sal Frelick,Jake Irvin,1,0,0,8bfbb8a5-b1a3-4d9c-8d6a-89cedc230d81,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,,,,,,,0.287,0.35600000000000004,,,0.306,0.051,-0.01,,-0.75,,0.08,1.21,94.5,,93.9,,80.9,,0.25,0.208,0.348,,0.197,,,,,,,,,,,,,
11,2023-09-15,716578,Groundout,field_out,True,669743,489119,Alex Call,Wade Miley,1,0,0,8c353645-6a25-4492-867a-12b7c594315f,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,79.0,99.0,98.0,78.0,106.0,99.0,88.0,109.0,96.0,113.0,108.0,103.0,101.0,103.0,101.0,0.046,0.195,0.44299999999999995,0.049,0.022000000000000002,0.24600000000000002,0.46,1.07,-2.53,0.62,2.01,0.6,90.4,87.1,90.7,79.1,75.8,0.232,0.219,0.198,0.333,0.192,,,,,,,,,,,,,,
12,2023-09-15,716578,Flyout,field_out,True,696285,489119,Jacob Young,Wade Miley,0,0,0,cf273f6d-118a-4074-8d5e-7084577bca22,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,79.0,99.0,98.0,78.0,106.0,99.0,88.0,109.0,96.0,113.0,108.0,103.0,101.0,103.0,101.0,0.046,0.195,0.44299999999999995,0.049,0.022000000000000002,0.24600000000000002,0.46,1.07,-2.53,0.62,2.01,0.6,90.4,87.1,90.7,79.1,75.8,0.232,0.219,0.198,0.333,0.192,,,,,,,,,,,,,,
13,2023-09-15,716578,Strikeout,strikeout,True,682928,489119,CJ Abrams,Wade Miley,0,0,0,6693cb2d-7431-4577-9ae4-7609d7d73ea1,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,79.0,99.0,98.0,78.0,106.0,99.0,88.0,109.0,96.0,113.0,108.0,103.0,101.0,103.0,101.0,0.046,0.195,0.44299999999999995,0.049,0.022000000000000002,0.24600000000000002,0.46,1.07,-2.53,0.62,2.01,0.6,90.4,87.1,90.7,79.1,75.8,0.232,0.219,0.198,0.333,0.192,,,,,,,,,,,,,,
14,2023-09-15,716578,Lineout,field_out,True,642715,663623,Willy Adames,Jake Irvin,0,0,0,aaf9857d-a773-4ea6-9243-86111f7c22d9,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,,,,,,,0.287,0.35600000000000004,,,0.306,0.051,-0.01,,-0.75,,0.08,1.21,94.5,,93.9,,80.9,,0.25,0.208,0.348,,0.197,,,,,,,,,,,,,
15,2023-09-15,716578,Groundout,field_out,True,592192,663623,Mark Canha,Jake Irvin,1,0,0,04977d49-5434-4465-a365-437070ed159e,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,,,,,,,0.287,0.35600000000000004,,,0.306,0.051,-0.01,,-0.75,,0.08,1.21,94.5,,93.9,,80.9,,0.25,0.208,0.348,,0.197,,,,,,,,,,,,,
16,2023-09-15,716578,Strikeout,strikeout,True,642133,663623,Rowdy Tellez,Jake Irvin,0,0,0,205c46c3-ad5c-4e64-aea8-42f3a1493d96,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,,,,,,,0.287,0.35600000000000004,,,0.306,0.051,-0.01,,-0.75,,0.08,1.21,94.5,,93.9,,80.9,,0.25,0.208,0.348,,0.197,,,,,,,,,,,,,
17,2023-09-15,716578,Groundout,field_out,True,657041,489119,Lane Thomas,Wade Miley,1,1,0,de055f94-1323-41ad-8f15-2acf1ad6a72a,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,79.0,99.0,98.0,78.0,106.0,99.0,88.0,109.0,96.0,113.0,108.0,103.0,101.0,103.0,101.0,0.046,0.195,0.44299999999999995,0.049,0.022000000000000002,0.24600000000000002,0.46,1.07,-2.53,0.62,2.01,0.6,90.4,87.1,90.7,79.1,75.8,0.232,0.219,0.198,0.333,0.192,,,,,,,,,,,,,,
18,2023-09-15,716578,Walk,walk,False,608841,489119,Joey Meneses,Wade Miley,1,0,0,27dac180-9b51-4db6-ba3a-192107bfa7ac,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,79.0,99.0,98.0,78.0,106.0,99.0,88.0,109.0,96.0,113.0,108.0,103.0,101.0,103.0,101.0,0.046,0.195,0.44299999999999995,0.049,0.022000000000000002,0.24600000000000002,0.46,1.07,-2.53,0.62,2.01,0.6,90.4,87.1,90.7,79.1,75.8,0.232,0.219,0.198,0.333,0.192,,,,,,,,,,,,,,
19,2023-09-15,716578,Groundout,field_out,True,660688,489119,Keibert Ruiz,Wade Miley,0,0,1,5ffebfc3-bd56-4d6c-aaba-95bebf66b2bd,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,79.0,99.0,98.0,78.0,106.0,99.0,88.0,109.0,96.0,113.0,108.0,103.0,101.0,103.0,101.0,0.046,0.195,0.44299999999999995,0.049,0.022000000000000002,0.24600000000000002,0.46,1.07,-2.53,0.62,2.01,0.6,90.4,87.1,90.7,79.1,75.8,0.232,0.219,0.198,0.333,0.192,,,,,,,,,,,,,,
20,2023-09-15,716578,Single,single,False,668930,663623,Brice Turang,Jake Irvin,1,0,0,ee30dd7c-d216-4d19-b9a5-9c1de5ba7298,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,,,,,,,0.287,0.35600000000000004,,,0.306,0.051,-0.01,,-0.75,,0.08,1.21,94.5,,93.9,,80.9,,0.25,0.208,0.348,,0.197,,,,,,,,,,,,,
21,2023-09-15,716578,Grounded Into DP,grounded_into_double_play,True,655316,663623,Andruw Monasterio,Jake Irvin,1,0,1,48a6a7a3-68be-413d-82e2-35ef5eb10a7f,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,,,,,,,0.287,0.35600000000000004,,,0.306,0.051,-0.01,,-0.75,,0.08,1.21,94.5,,93.9,,80.9,,0.25,0.208,0.348,,0.197,,,,,,,,,,,,,
22,2023-09-15,716578,Strikeout,strikeout,True,592885,663623,Christian Yelich,Jake Irvin,0,0,0,75ddcfe1-3657-49f0-b82c-7b9c3fb5839d,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,,,,,,,0.287,0.35600000000000004,,,0.306,0.051,-0.01,,-0.75,,0.08,1.21,94.5,,93.9,,80.9,,0.25,0.208,0.348,,0.197,,,,,,,,,,,,,
23,2023-09-15,716578,Walk,walk,False,666198,489119,Carter Kieboom,Wade Miley,0,0,0,a5543e66-5af4-48a6-a4a9-2c9becb599f4,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,79.0,99.0,98.0,78.0,106.0,99.0,88.0,109.0,96.0,113.0,108.0,103.0,101.0,103.0,101.0,0.046,0.195,0.44299999999999995,0.049,0.022000000000000002,0.24600000000000002,0.46,1.07,-2.53,0.62,2.01,0.6,90.4,87.1,90.7,79.1,75.8,0.232,0.219,0.198,0.333,0.192,,,,,,,,,,,,,,
24,2023-09-15,716578,Pop Out,field_out,True,545121,489119,Ildemaro Vargas,Wade Miley,0,0,0,29d6a88a-7149-4c8a-862a-41d349a4e586,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,79.0,99.0,98.0,78.0,106.0,99.0,88.0,109.0,96.0,113.0,108.0,103.0,101.0,103.0,101.0,0.046,0.195,0.44299999999999995,0.049,0.022000000000000002,0.24600000000000002,0.46,1.07,-2.53,0.62,2.01,0.6,90.4,87.1,90.7,79.1,75.8,0.232,0.219,0.198,0.333,0.192,,,,,,,,,,,,,,
25,2023-09-15,716578,Strikeout,strikeout,True,656308,489119,Michael Chavis,Wade Miley,0,0,0,b3f8657c-0426-4f7d-b485-3a37eb60df9b,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,79.0,99.0,98.0,78.0,106.0,99.0,88.0,109.0,96.0,113.0,108.0,103.0,101.0,103.0,101.0,0.046,0.195,0.44299999999999995,0.049,0.022000000000000002,0.24600000000000002,0.46,1.07,-2.53,0.62,2.01,0.6,90.4,87.1,90.7,79.1,75.8,0.232,0.219,0.198,0.333,0.192,,,,,,,,,,,,,,
26,2023-09-15,716578,Flyout,field_out,True,669743,489119,Alex Call,Wade Miley,0,0,0,a8d1f313-0de6-454a-810a-e84482e2ecc7,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,79.0,99.0,98.0,78.0,106.0,99.0,88.0,109.0,96.0,113.0,108.0,103.0,101.0,103.0,101.0,0.046,0.195,0.44299999999999995,0.049,0.022000000000000002,0.24600000000000002,0.46,1.07,-2.53,0.62,2.01,0.6,90.4,87.1,90.7,79.1,75.8,0.232,0.219,0.198,0.333,0.192,,,,,,,,,,,,,,
27,2023-09-15,716578,Walk,walk,False,661388,663623,William Contreras,Jake Irvin,1,0,0,cdba9275-dec3-496f-9ad8-447769e485a9,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,,,,,,,0.287,0.35600000000000004,,,0.306,0.051,-0.01,,-0.75,,0.08,1.21,94.5,,93.9,,80.9,,0.25,0.208,0.348,,0.197,,,,,,,,,,,,,
28,2023-09-15,716578,Groundout,field_out,True,467793,663623,Carlos Santana,Jake Irvin,0,0,1,05c5b6bf-26cf-4756-a550-2199b29bbfed,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,,,,,,,0.287,0.35600000000000004,,,0.306,0.051,-0.01,,-0.75,,0.08,1.21,94.5,,93.9,,80.9,,0.25,0.208,0.348,,0.197,,,,,,,,,,,,,
29,2023-09-15,716578,Groundout,field_out,True,686217,663623,Sal Frelick,Jake Irvin,1,0,1,71b89587-68ec-4e1c-9dff-e20dc1426376,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,,,,,,,0.287,0.35600000000000004,,,0.306,0.051,-0.01,,-0.75,,0.08,1.21,94.5,,93.9,,80.9,,0.25,0.208,0.348,,0.197,,,,,,,,,,,,,
30,2023-09-15,716578,Walk,walk,False,642715,663623,Willy Adames,Jake Irvin,0,0,0,9291081a-6892-48fe-9133-76f6308bda76,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,,,,,,,0.287,0.35600000000000004,,,0.306,0.051,-0.01,,-0.75,,0.08,1.21,94.5,,93.9,,80.9,,0.25,0.208,0.348,,0.197,,,,,,,,,,,,,
31,2023-09-15,716578,Strikeout,strikeout,True,592192,663623,Mark Canha,Jake Irvin,0,0,0,a32a4066-ce61-4b41-a335-fc4f6f3e813d,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,,,,,,,0.287,0.35600000000000004,,,0.306,0.051,-0.01,,-0.75,,0.08,1.21,94.5,,93.9,,80.9,,0.25,0.208,0.348,,0.197,,,,,,,,,,,,,
32,2023-09-15,716578,Lineout,field_out,True,696285,489119,Jacob Young,Wade Miley,0,0,0,72f1680f-9e52-4494-a8d1-9bf057c3044d,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,79.0,99.0,98.0,78.0,106.0,99.0,88.0,109.0,96.0,113.0,108.0,103.0,101.0,103.0,101.0,0.046,0.195,0.44299999999999995,0.049,0.022000000000000002,0.24600000000000002,0.46,1.07,-2.53,0.62,2.01,0.6,90.4,87.1,90.7,79.1,75.8,0.232,0.219,0.198,0.333,0.192,,,,,,,,,,,,,,
33,2023-09-15,716578,Pop Out,field_out,True,682928,489119,CJ Abrams,Wade Miley,0,0,0,a45491d2-30ea-4e9d-b34e-0a51e4697d86,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,79.0,99.0,98.0,78.0,106.0,99.0,88.0,109.0,96.0,113.0,108.0,103.0,101.0,103.0,101.0,0.046,0.195,0.44299999999999995,0.049,0.022000000000000002,0.24600000000000002,0.46,1.07,-2.53,0.62,2.01,0.6,90.4,87.1,90.7,79.1,75.8,0.232,0.219,0.198,0.333,0.192,,,,,,,,,,,,,,
34,2023-09-15,716578,Groundout,field_out,True,657041,489119,Lane Thomas,Wade Miley,0,0,0,c53a04f0-32c3-4089-b2c7-cccfdef571a4,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,79.0,99.0,98.0,78.0,106.0,99.0,88.0,109.0,96.0,113.0,108.0,103.0,101.0,103.0,101.0,0.046,0.195,0.44299999999999995,0.049,0.022000000000000002,0.24600000000000002,0.46,1.07,-2.53,0.62,2.01,0.6,90.4,87.1,90.7,79.1,75.8,0.232,0.219,0.198,0.333,0.192,,,,,,,,,,,,,,
35,2023-09-15,716578,Walk,walk,False,642133,663623,Rowdy Tellez,Jake Irvin,1,0,0,b2778b59-14b6-4c06-aa03-4d3f632bb1e9,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,,,,,,,0.287,0.35600000000000004,,,0.306,0.051,-0.01,,-0.75,,0.08,1.21,94.5,,93.9,,80.9,,0.25,0.208,0.348,,0.197,,,,,,,,,,,,,
