,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vSI,vSL,FF_ba,SL_ba,CH_ba,SI_ba,FS%,wFS/C,vFS,ST_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,CU%,wCU/C,vCU,CU_ba,FS_ba
0,2023-06-23,717653,Strikeout,strikeout,True,663647,666200,Ke'Bryan Hayes,Jesús Luzardo,0,0,0,3373b49d-0bdb-4bb0-8111-ed2a4465dee5,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,,,,
1,2023-06-23,717653,Flyout,field_out,True,457705,666200,Andrew McCutchen,Jesús Luzardo,1,1,0,63bd7419-667e-4d31-b165-455c31be518a,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,,,,
2,2023-06-23,717653,Single,single,False,656582,666200,Connor Joe,Jesús Luzardo,0,0,1,a3dc108f-0d76-40a7-9a33-728f71d7e4b9,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,,,,
3,2023-06-23,717653,Pop Out,field_out,True,467793,666200,Carlos Santana,Jesús Luzardo,1,0,0,b966e311-f914-406d-84a0-211516b053bc,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,,,,
4,2023-06-23,717653,Single,single,False,650333,682847,Luis Arraez,Luis L. Ortiz,1,0,0,8d56fc1b-da85-4d58-a76a-0996a33de47e,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383,0.246,0.209,0.294,,,,,,,,,,,,,,,
5,2023-06-23,717653,Single,single,False,624585,682847,Jorge Soler,Luis L. Ortiz,0,0,1,868cbf8c-5176-4534-aec2-6a4eb959525a,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383,0.246,0.209,0.294,,,,,,,,,,,,,,,
6,2023-06-23,717653,Strikeout,strikeout,True,650559,682847,Bryan De La Cruz,Luis L. Ortiz,0,0,0,691fd20c-3ca9-480e-8074-3e7adae27633,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383,0.246,0.209,0.294,,,,,,,,,,,,,,,
7,2023-06-23,717653,Single,single,False,660821,682847,Jesús Sánchez,Luis L. Ortiz,0,0,1,450c0567-5561-434e-8255-68e9566120bf,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383,0.246,0.209,0.294,,,,,,,,,,,,,,,
8,2023-06-23,717653,Walk,walk,False,643265,682847,Garrett Cooper,Luis L. Ortiz,0,0,1,f056dc29-7cdf-4db2-9f93-176a96c21878,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383,0.246,0.209,0.294,,,,,,,,,,,,,,,
9,2023-06-23,717653,Grounded Into DP,grounded_into_double_play,True,542932,682847,Jon Berti,Luis L. Ortiz,0,0,1,71e85f7f-aafb-442f-b55d-f85ae1a57833,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383,0.246,0.209,0.294,,,,,,,,,,,,,,,
10,2023-06-23,717653,Strikeout,strikeout,True,680779,666200,Henry Davis,Jesús Luzardo,0,0,0,1ddd7ee2-6e60-46d6-8690-f6a11a5cd7fe,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,,,,
