,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,KC%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFC,vFS,vSI,vSL,vKC,FF_ba,CU_ba,FC_ba,FS_ba,ST_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,SL_ba,SI_ba,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,CU%,wCU/C,vCU,Stf+ CU,Loc+ CU,Pit+ CU
10,2023-05-02,718337,Lineout,field_out,True,547989,543101,José Abreu,Anthony DeSclafani,1,1,0,0617a929-e404-462d-8db3-af23dfa84638,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.0,88.0,84.0,90.0,106.0,99.0,101.0,97.0,101.0,106.0,109.0,109.0,,,,0.27699999999999997,0.126,,,0.44799999999999995,0.05,-1.8,,,-0.66,0.88,-0.59,93.1,,,93.1,87.4,82.2,0.306,0.16,,,,86.4,75.0,92.0,86.0,0.098,-1.71,0.257,0.283,0.344,,,,,,,,,
11,2023-05-02,718337,Lineout,field_out,True,663656,543101,Kyle Tucker,Anthony DeSclafani,1,0,0,de606656-9d23-40b2-b45d-093b6cfa9cb6,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.0,88.0,84.0,90.0,106.0,99.0,101.0,97.0,101.0,106.0,109.0,109.0,,,,0.27699999999999997,0.126,,,0.44799999999999995,0.05,-1.8,,,-0.66,0.88,-0.59,93.1,,,93.1,87.4,82.2,0.306,0.16,,,,86.4,75.0,92.0,86.0,0.098,-1.71,0.257,0.283,0.344,,,,,,,,,
12,2023-05-02,718337,Lineout,field_out,True,665161,543101,Jeremy Peña,Anthony DeSclafani,0,0,0,74609d2e-993f-453f-be89-91648573e6ac,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.0,88.0,84.0,90.0,106.0,99.0,101.0,97.0,101.0,106.0,109.0,109.0,,,,0.27699999999999997,0.126,,,0.44799999999999995,0.05,-1.8,,,-0.66,0.88,-0.59,93.1,,,93.1,87.4,82.2,0.306,0.16,,,,86.4,75.0,92.0,86.0,0.098,-1.71,0.257,0.283,0.344,,,,,,,,,
13,2023-05-02,718337,Lineout,field_out,True,689172,686613,Brett Wisely,Hunter Brown,0,0,0,6ee3817f-4ef2-41e1-bce7-ebf30a14c28e,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
14,2023-05-02,718337,Lineout,field_out,True,670276,686613,Cal Stevenson,Hunter Brown,0,0,0,3505b795-4163-4d46-8b09-2413c5e30a9b,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
15,2023-05-02,718337,Strikeout,strikeout,True,664774,686613,LaMonte Wade Jr.,Hunter Brown,0,0,0,cd3e7d0b-852b-4dd0-a243-075087e9c09d,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
16,2023-05-02,718337,Flyout,field_out,True,667452,543101,Corey Julks,Anthony DeSclafani,1,1,0,610c6231-2b82-45f0-9008-e957dcf1a8dc,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.0,88.0,84.0,90.0,106.0,99.0,101.0,97.0,101.0,106.0,109.0,109.0,,,,0.27699999999999997,0.126,,,0.44799999999999995,0.05,-1.8,,,-0.66,0.88,-0.59,93.1,,,93.1,87.4,82.2,0.306,0.16,,,,86.4,75.0,92.0,86.0,0.098,-1.71,0.257,0.283,0.344,,,,,,,,,
17,2023-05-02,718337,Double,double,False,673237,543101,Yainer Diaz,Anthony DeSclafani,0,0,0,73cb8430-3853-47d1-ada1-f9857d80d5be,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.0,88.0,84.0,90.0,106.0,99.0,101.0,97.0,101.0,106.0,109.0,109.0,,,,0.27699999999999997,0.126,,,0.44799999999999995,0.05,-1.8,,,-0.66,0.88,-0.59,93.1,,,93.1,87.4,82.2,0.306,0.16,,,,86.4,75.0,92.0,86.0,0.098,-1.71,0.257,0.283,0.344,,,,,,,,,
18,2023-05-02,718337,Flyout,field_out,True,676694,543101,Jake Meyers,Anthony DeSclafani,1,0,1,834b1c8f-15de-443d-a777-f704689f2b5c,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.0,88.0,84.0,90.0,106.0,99.0,101.0,97.0,101.0,106.0,109.0,109.0,,,,0.27699999999999997,0.126,,,0.44799999999999995,0.05,-1.8,,,-0.66,0.88,-0.59,93.1,,,93.1,87.4,82.2,0.306,0.16,,,,86.4,75.0,92.0,86.0,0.098,-1.71,0.257,0.283,0.344,,,,,,,,,
19,2023-05-02,718337,Groundout,field_out,True,643289,543101,Mauricio Dubón,Anthony DeSclafani,0,0,0,66518056-7adc-401a-a26e-e13a95787a21,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.0,88.0,84.0,90.0,106.0,99.0,101.0,97.0,101.0,106.0,109.0,109.0,,,,0.27699999999999997,0.126,,,0.44799999999999995,0.05,-1.8,,,-0.66,0.88,-0.59,93.1,,,93.1,87.4,82.2,0.306,0.16,,,,86.4,75.0,92.0,86.0,0.098,-1.71,0.257,0.283,0.344,,,,,,,,,
20,2023-05-02,718337,Single,single,False,642731,686613,Thairo Estrada,Hunter Brown,1,0,0,e39b5c6e-7622-4029-a7fd-e788e569a6bb,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
21,2023-05-02,718337,Walk,walk,False,592626,686613,Joc Pederson,Hunter Brown,0,0,1,d28a95ce-0f7e-4f73-bb77-4c8ecab85a1c,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
22,2023-05-02,718337,Walk,walk,False,624424,686613,Michael Conforto,Hunter Brown,1,0,1,c7335fb4-6930-4c9c-aa27-0dc720f87698,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
23,2023-05-02,718337,Strikeout,strikeout,True,527038,686613,Wilmer Flores,Hunter Brown,0,0,0,b19c40cc-eacd-4653-b918-c4f989a7b01a,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
24,2023-05-02,718337,Double,double,False,666165,686613,Blake Sabol,Hunter Brown,0,0,1,56ae03e1-0e07-4cf7-bfbc-e9e410807f76,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
25,2023-05-02,718337,Walk,walk,False,663698,686613,Joey Bart,Hunter Brown,0,0,0,4249a301-fd0d-4d31-93e0-6471380d83d2,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
26,2023-05-02,718337,Groundout,field_out,True,689172,686613,Brett Wisely,Hunter Brown,0,0,0,6a474d4e-2b83-4f9d-a122-cefd773c3788,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
27,2023-05-02,718337,Strikeout,strikeout,True,608324,543101,Alex Bregman,Anthony DeSclafani,0,0,0,a0438c7d-207a-4afb-8bc2-4ef58929eb2f,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.0,88.0,84.0,90.0,106.0,99.0,101.0,97.0,101.0,106.0,109.0,109.0,,,,0.27699999999999997,0.126,,,0.44799999999999995,0.05,-1.8,,,-0.66,0.88,-0.59,93.1,,,93.1,87.4,82.2,0.306,0.16,,,,86.4,75.0,92.0,86.0,0.098,-1.71,0.257,0.283,0.344,,,,,,,,,
28,2023-05-02,718337,Pop Out,field_out,True,670541,543101,Yordan Alvarez,Anthony DeSclafani,0,0,0,1648b127-d607-4a45-9c2c-7caf962dbf88,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.0,88.0,84.0,90.0,106.0,99.0,101.0,97.0,101.0,106.0,109.0,109.0,,,,0.27699999999999997,0.126,,,0.44799999999999995,0.05,-1.8,,,-0.66,0.88,-0.59,93.1,,,93.1,87.4,82.2,0.306,0.16,,,,86.4,75.0,92.0,86.0,0.098,-1.71,0.257,0.283,0.344,,,,,,,,,
29,2023-05-02,718337,Flyout,field_out,True,547989,543101,José Abreu,Anthony DeSclafani,0,0,0,7dda096a-8f08-4432-9723-9e3cdbac0572,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.0,88.0,84.0,90.0,106.0,99.0,101.0,97.0,101.0,106.0,109.0,109.0,,,,0.27699999999999997,0.126,,,0.44799999999999995,0.05,-1.8,,,-0.66,0.88,-0.59,93.1,,,93.1,87.4,82.2,0.306,0.16,,,,86.4,75.0,92.0,86.0,0.098,-1.71,0.257,0.283,0.344,,,,,,,,,
30,2023-05-02,718337,Walk,walk,False,670276,686613,Cal Stevenson,Hunter Brown,0,0,0,fd428768-c719-41c3-84a9-f14cd6ad87b8,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
31,2023-05-02,718337,Lineout,field_out,True,664774,686613,LaMonte Wade Jr.,Hunter Brown,1,0,0,5c4118d1-6e38-4c0b-ac56-8aca78bb2c00,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
32,2023-05-02,718337,Walk,walk,False,642731,686613,Thairo Estrada,Hunter Brown,1,0,1,c0f3c5ef-9d34-4f19-bc21-c6902a56f4e3,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
33,2023-05-02,718337,Lineout,field_out,True,592626,657424,Joc Pederson,Matt Gage,0,0,0,1c271d3a-483c-46cc-b0a0-bca5646c0a31,657424.0,mattgage,Gage,Left,Matt Gage,2.7,3.43,6.2,101.0,97.0,98.0,0.6509999999999999,10.8,4.05,8.1,1.35,3.5,0.25,0.43799999999999994,0.125,0.25,0.387,80.0,100.0,95.0,80.0,62.0,59.0,100.0,100.0,102.0,,,,,,,0.025,0.521,0.294,,0.16,,-2.34,5.95,,-6.4,1.53,,94.0,87.0,,94.3,80.7,,0.375,,0.0,,,,,,,,,0.0,,,130.0,107.0,104.0,,,,,,
34,2023-05-02,718337,Single,single,False,624424,657424,Michael Conforto,Matt Gage,1,0,1,ff067775-463b-44a9-8d9c-eaf24373d22b,657424.0,mattgage,Gage,Left,Matt Gage,2.7,3.43,6.2,101.0,97.0,98.0,0.6509999999999999,10.8,4.05,8.1,1.35,3.5,0.25,0.43799999999999994,0.125,0.25,0.387,80.0,100.0,95.0,80.0,62.0,59.0,100.0,100.0,102.0,,,,,,,0.025,0.521,0.294,,0.16,,-2.34,5.95,,-6.4,1.53,,94.0,87.0,,94.3,80.7,,0.375,,0.0,,,,,,,,,0.0,,,130.0,107.0,104.0,,,,,,
