,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,CU%,CH%,wFA/C,wFS/C,wSL/C,wCU/C,wCH/C,vFA,vFS,vSL,vCU,FF_ba,SL_ba,CH_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SV_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,FC_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FS_ba
10,2023-06-03,717910,Strikeout,strikeout,True,683146,621244,Brett Baty,José Berríos,0,0,0,046d1226-62e3-4118-9dda-bfce97001c6d,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,,,,,,,0.204,,,0.29600000000000004,0.185,0.72,,,0.31,-0.38,94.3,,,82.6,0.254,,0.245,,92.0,104.0,99.0,0.315,0.61,93.8,0.255,0.216,,,,,,,,,,,,,,,
11,2023-06-03,717910,Walk,walk,False,662139,656731,Daulton Varsho,Tylor Megill,1,0,0,0b0e4c7e-53ab-4f91-8593-4438df03a19d,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,101.0,91.0,96.0,86.0,95.0,89.0,96.0,103.0,106.0,116.0,83.0,118.0,0.557,0.002,0.20600000000000002,0.086,0.149,-0.4,5.58,-1.04,-0.05,-0.09,94.9,86.1,84.4,77.2,0.314,0.264,0.264,0.167,,,,,,,,,,,,,,,,,,,,,,,
12,2023-06-03,717910,Walk,walk,False,672386,656731,Alejandro Kirk,Tylor Megill,1,0,1,5276beb2-caa7-48e3-8b36-d8b860c4bbee,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,101.0,91.0,96.0,86.0,95.0,89.0,96.0,103.0,106.0,116.0,83.0,118.0,0.557,0.002,0.20600000000000002,0.086,0.149,-0.4,5.58,-1.04,-0.05,-0.09,94.9,86.1,84.4,77.2,0.314,0.264,0.264,0.167,,,,,,,,,,,,,,,,,,,,,,,
13,2023-06-03,717910,Strikeout,strikeout,True,595281,656731,Kevin Kiermaier,Tylor Megill,0,0,0,f38d1a16-dc6a-497d-ad3b-fe5796ed234e,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,101.0,91.0,96.0,86.0,95.0,89.0,96.0,103.0,106.0,116.0,83.0,118.0,0.557,0.002,0.20600000000000002,0.086,0.149,-0.4,5.58,-1.04,-0.05,-0.09,94.9,86.1,84.4,77.2,0.314,0.264,0.264,0.167,,,,,,,,,,,,,,,,,,,,,,,
14,2023-06-03,717910,Strikeout,strikeout,True,543807,656731,George Springer,Tylor Megill,0,0,0,8b57358c-583e-4473-b470-b2adea80c334,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,101.0,91.0,96.0,86.0,95.0,89.0,96.0,103.0,106.0,116.0,83.0,118.0,0.557,0.002,0.20600000000000002,0.086,0.149,-0.4,5.58,-1.04,-0.05,-0.09,94.9,86.1,84.4,77.2,0.314,0.264,0.264,0.167,,,,,,,,,,,,,,,,,,,,,,,
15,2023-06-03,717910,Single,single,False,516782,621244,Starling Marte,José Berríos,0,0,0,2ebe329a-5c90-4110-9bdb-7beed9e3c610,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,,,,,,,0.204,,,0.29600000000000004,0.185,0.72,,,0.31,-0.38,94.3,,,82.6,0.254,,0.245,,92.0,104.0,99.0,0.315,0.61,93.8,0.255,0.216,,,,,,,,,,,,,,,
16,2023-06-03,717910,Double,double,False,596129,621244,Daniel Vogelbach,José Berríos,0,0,1,ecaac0f8-8bd2-464a-ab3a-1351dacd8b9e,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,,,,,,,0.204,,,0.29600000000000004,0.185,0.72,,,0.31,-0.38,94.3,,,82.6,0.254,,0.245,,92.0,104.0,99.0,0.315,0.61,93.8,0.255,0.216,,,,,,,,,,,,,,,
17,2023-06-03,717910,Lineout,field_out,True,592192,621244,Mark Canha,José Berríos,0,0,0,38fcadad-6134-40ab-8b6f-f5c8f44d6e30,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,,,,,,,0.204,,,0.29600000000000004,0.185,0.72,,,0.31,-0.38,94.3,,,82.6,0.254,,0.245,,92.0,104.0,99.0,0.315,0.61,93.8,0.255,0.216,,,,,,,,,,,,,,,
18,2023-06-03,717910,Groundout,field_out,True,621512,621244,Tomás Nido,José Berríos,0,0,0,f0f1a8ed-df73-4756-83dd-e7951d146a31,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,,,,,,,0.204,,,0.29600000000000004,0.185,0.72,,,0.31,-0.38,94.3,,,82.6,0.254,,0.245,,92.0,104.0,99.0,0.315,0.61,93.8,0.255,0.216,,,,,,,,,,,,,,,
19,2023-06-03,717910,Strikeout,strikeout,True,607043,621244,Brandon Nimmo,José Berríos,0,0,0,5dc9f4d3-69d7-4f61-b41e-00787f5277aa,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,,,,,,,0.204,,,0.29600000000000004,0.185,0.72,,,0.31,-0.38,94.3,,,82.6,0.254,,0.245,,92.0,104.0,99.0,0.315,0.61,93.8,0.255,0.216,,,,,,,,,,,,,,,
20,2023-06-03,717910,Groundout,field_out,True,666182,656731,Bo Bichette,Tylor Megill,1,0,0,a64959dd-2174-4ed2-9da4-48bc821ea087,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,101.0,91.0,96.0,86.0,95.0,89.0,96.0,103.0,106.0,116.0,83.0,118.0,0.557,0.002,0.20600000000000002,0.086,0.149,-0.4,5.58,-1.04,-0.05,-0.09,94.9,86.1,84.4,77.2,0.314,0.264,0.264,0.167,,,,,,,,,,,,,,,,,,,,,,,
21,2023-06-03,717910,Walk,walk,False,665489,656731,Vladimir Guerrero Jr.,Tylor Megill,1,0,0,b3613c56-824f-48a2-a6ae-293ee1178f38,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,101.0,91.0,96.0,86.0,95.0,89.0,96.0,103.0,106.0,116.0,83.0,118.0,0.557,0.002,0.20600000000000002,0.086,0.149,-0.4,5.58,-1.04,-0.05,-0.09,94.9,86.1,84.4,77.2,0.314,0.264,0.264,0.167,,,,,,,,,,,,,,,,,,,,,,,
22,2023-06-03,717910,Strikeout,strikeout,True,474832,656731,Brandon Belt,Tylor Megill,0,0,0,1ff74d2b-07bd-4a1d-a990-18da75792379,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,101.0,91.0,96.0,86.0,95.0,89.0,96.0,103.0,106.0,116.0,83.0,118.0,0.557,0.002,0.20600000000000002,0.086,0.149,-0.4,5.58,-1.04,-0.05,-0.09,94.9,86.1,84.4,77.2,0.314,0.264,0.264,0.167,,,,,,,,,,,,,,,,,,,,,,,
23,2023-06-03,717910,Forceout,force_out,True,656305,656731,Matt Chapman,Tylor Megill,1,0,1,7d0ce61b-4b83-4ea9-932d-54ea463b094c,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,101.0,91.0,96.0,86.0,95.0,89.0,96.0,103.0,106.0,116.0,83.0,118.0,0.557,0.002,0.20600000000000002,0.086,0.149,-0.4,5.58,-1.04,-0.05,-0.09,94.9,86.1,84.4,77.2,0.314,0.264,0.264,0.167,,,,,,,,,,,,,,,,,,,,,,,
24,2023-06-03,717910,Strikeout,strikeout,True,596019,621244,Francisco Lindor,José Berríos,0,0,0,e48b5969-cb9f-431c-a252-ea1914dd5071,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,,,,,,,0.204,,,0.29600000000000004,0.185,0.72,,,0.31,-0.38,94.3,,,82.6,0.254,,0.245,,92.0,104.0,99.0,0.315,0.61,93.8,0.255,0.216,,,,,,,,,,,,,,,
25,2023-06-03,717910,Groundout,field_out,True,643446,621244,Jeff McNeil,José Berríos,0,0,0,c6255504-b650-4a45-811f-595a6eb21e8e,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,,,,,,,0.204,,,0.29600000000000004,0.185,0.72,,,0.31,-0.38,94.3,,,82.6,0.254,,0.245,,92.0,104.0,99.0,0.315,0.61,93.8,0.255,0.216,,,,,,,,,,,,,,,
26,2023-06-03,717910,Pop Out,field_out,True,624413,621244,Pete Alonso,José Berríos,1,0,0,00b61292-8c84-4748-b373-fc46a46cbcec,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,,,,,,,0.204,,,0.29600000000000004,0.185,0.72,,,0.31,-0.38,94.3,,,82.6,0.254,,0.245,,92.0,104.0,99.0,0.315,0.61,93.8,0.255,0.216,,,,,,,,,,,,,,,
27,2023-06-03,717910,Flyout,field_out,True,593160,656731,Whit Merrifield,Tylor Megill,0,0,0,a04d8a57-b2ae-4f68-9241-a61b07342858,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,101.0,91.0,96.0,86.0,95.0,89.0,96.0,103.0,106.0,116.0,83.0,118.0,0.557,0.002,0.20600000000000002,0.086,0.149,-0.4,5.58,-1.04,-0.05,-0.09,94.9,86.1,84.4,77.2,0.314,0.264,0.264,0.167,,,,,,,,,,,,,,,,,,,,,,,
28,2023-06-03,717910,Strikeout,strikeout,True,662139,656731,Daulton Varsho,Tylor Megill,0,0,0,fc437b4a-1eef-43d7-9c62-217016f334ad,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,101.0,91.0,96.0,86.0,95.0,89.0,96.0,103.0,106.0,116.0,83.0,118.0,0.557,0.002,0.20600000000000002,0.086,0.149,-0.4,5.58,-1.04,-0.05,-0.09,94.9,86.1,84.4,77.2,0.314,0.264,0.264,0.167,,,,,,,,,,,,,,,,,,,,,,,
29,2023-06-03,717910,Single,single,False,672386,656731,Alejandro Kirk,Tylor Megill,1,0,0,94e9ecbc-c2d0-4e8e-8cd6-c05f00b7dc26,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,101.0,91.0,96.0,86.0,95.0,89.0,96.0,103.0,106.0,116.0,83.0,118.0,0.557,0.002,0.20600000000000002,0.086,0.149,-0.4,5.58,-1.04,-0.05,-0.09,94.9,86.1,84.4,77.2,0.314,0.264,0.264,0.167,,,,,,,,,,,,,,,,,,,,,,,
30,2023-06-03,717910,Groundout,field_out,True,595281,656731,Kevin Kiermaier,Tylor Megill,0,0,0,8a246918-064e-4f0f-996b-a444cd8a777f,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,101.0,91.0,96.0,86.0,95.0,89.0,96.0,103.0,106.0,116.0,83.0,118.0,0.557,0.002,0.20600000000000002,0.086,0.149,-0.4,5.58,-1.04,-0.05,-0.09,94.9,86.1,84.4,77.2,0.314,0.264,0.264,0.167,,,,,,,,,,,,,,,,,,,,,,,
31,2023-06-03,717910,Strikeout,strikeout,True,683146,621244,Brett Baty,José Berríos,0,0,0,1302ad71-4239-4f81-99c6-0ffe0a92b6d6,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,,,,,,,0.204,,,0.29600000000000004,0.185,0.72,,,0.31,-0.38,94.3,,,82.6,0.254,,0.245,,92.0,104.0,99.0,0.315,0.61,93.8,0.255,0.216,,,,,,,,,,,,,,,
32,2023-06-03,717910,Flyout,field_out,True,516782,621244,Starling Marte,José Berríos,1,0,0,996c383c-b97b-4d2e-8347-accd44c216a9,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,,,,,,,0.204,,,0.29600000000000004,0.185,0.72,,,0.31,-0.38,94.3,,,82.6,0.254,,0.245,,92.0,104.0,99.0,0.315,0.61,93.8,0.255,0.216,,,,,,,,,,,,,,,
33,2023-06-03,717910,Groundout,field_out,True,596129,621244,Daniel Vogelbach,José Berríos,1,0,0,442eeef1-636f-4886-9c8d-1cc35942905f,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,,,,,,,0.204,,,0.29600000000000004,0.185,0.72,,,0.31,-0.38,94.3,,,82.6,0.254,,0.245,,92.0,104.0,99.0,0.315,0.61,93.8,0.255,0.216,,,,,,,,,,,,,,,
34,2023-06-03,717910,Groundout,field_out,True,543807,656731,George Springer,Tylor Megill,0,0,0,4cbd2332-2e90-4a96-a6bf-b50f32a753a5,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,101.0,91.0,96.0,86.0,95.0,89.0,96.0,103.0,106.0,116.0,83.0,118.0,0.557,0.002,0.20600000000000002,0.086,0.149,-0.4,5.58,-1.04,-0.05,-0.09,94.9,86.1,84.4,77.2,0.314,0.264,0.264,0.167,,,,,,,,,,,,,,,,,,,,,,,
35,2023-06-03,717910,Single,single,False,666182,656731,Bo Bichette,Tylor Megill,1,0,0,846f6a8a-d2b2-41b4-b869-60aa78057293,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,101.0,91.0,96.0,86.0,95.0,89.0,96.0,103.0,106.0,116.0,83.0,118.0,0.557,0.002,0.20600000000000002,0.086,0.149,-0.4,5.58,-1.04,-0.05,-0.09,94.9,86.1,84.4,77.2,0.314,0.264,0.264,0.167,,,,,,,,,,,,,,,,,,,,,,,
36,2023-06-03,717910,Grounded Into DP,grounded_into_double_play,True,665489,656731,Vladimir Guerrero Jr.,Tylor Megill,1,0,1,5cabf814-a063-49c9-ab1e-eb3508a016a5,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,101.0,91.0,96.0,86.0,95.0,89.0,96.0,103.0,106.0,116.0,83.0,118.0,0.557,0.002,0.20600000000000002,0.086,0.149,-0.4,5.58,-1.04,-0.05,-0.09,94.9,86.1,84.4,77.2,0.314,0.264,0.264,0.167,,,,,,,,,,,,,,,,,,,,,,,
37,2023-06-03,717910,Walk,walk,False,592192,621244,Mark Canha,José Berríos,0,0,0,c562fe6e-1094-4a30-ae6d-3d902fc72e2d,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,,,,,,,0.204,,,0.29600000000000004,0.185,0.72,,,0.31,-0.38,94.3,,,82.6,0.254,,0.245,,92.0,104.0,99.0,0.315,0.61,93.8,0.255,0.216,,,,,,,,,,,,,,,
