,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,CH%,wFA/C,wSL/C,wKC/C,wCH/C,vFA,vSL,vKC,FF_ba,SL_ba,CU_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,FC_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
0,2023-04-05,718696,Flyout,field_out,True,665155,664299,Nick Maton,Cristian Javier,0,0,0,9a0bae77-5d00-4eaa-bacd-d6af12926397,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,101.0,98.0,98.0,108.0,95.0,102.0,91.0,99.0,102.0,0.584,0.3,0.075,0.040999999999999995,0.44,-0.09,-1.17,-1.29,92.7,79.5,76.6,0.236,0.211,0.268,0.28,,,,,,,,,,,,,,,,,,,,
1,2023-04-05,718696,Strikeout,strikeout,True,682985,664299,Riley Greene,Cristian Javier,0,0,0,b644c2ab-9312-49f7-8a69-a732cd8cd2a9,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,101.0,98.0,98.0,108.0,95.0,102.0,91.0,99.0,102.0,0.584,0.3,0.075,0.040999999999999995,0.44,-0.09,-1.17,-1.29,92.7,79.5,76.6,0.236,0.211,0.268,0.28,,,,,,,,,,,,,,,,,,,,
2,2023-04-05,718696,Groundout,field_out,True,663837,664299,Matt Vierling,Cristian Javier,1,0,0,cae8466a-7a16-41fd-9947-5d2c71ca630c,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,101.0,98.0,98.0,108.0,95.0,102.0,91.0,99.0,102.0,0.584,0.3,0.075,0.040999999999999995,0.44,-0.09,-1.17,-1.29,92.7,79.5,76.6,0.236,0.211,0.268,0.28,,,,,,,,,,,,,,,,,,,,
3,2023-04-05,718696,Groundout,field_out,True,665161,593958,Jeremy Peña,Eduardo Rodriguez,0,0,0,6f6448fe-005a-4b25-acad-3f07a3a3f268,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,73.0,101.0,91.0,103.0,107.0,106.0,,,,0.45399999999999996,0.07200000000000001,,0.18899999999999997,0.65,3.12,,0.71,92.2,84.5,,0.278,0.089,,0.233,84.0,117.0,107.0,90.0,101.0,98.0,0.09300000000000001,0.192,0.51,1.11,88.8,92.4,0.2,0.165,,,,,,
4,2023-04-05,718696,Flyout,field_out,True,608324,593958,Alex Bregman,Eduardo Rodriguez,0,0,0,b2b9df43-0125-42d6-85a8-26830dd7e3f9,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,73.0,101.0,91.0,103.0,107.0,106.0,,,,0.45399999999999996,0.07200000000000001,,0.18899999999999997,0.65,3.12,,0.71,92.2,84.5,,0.278,0.089,,0.233,84.0,117.0,107.0,90.0,101.0,98.0,0.09300000000000001,0.192,0.51,1.11,88.8,92.4,0.2,0.165,,,,,,
5,2023-04-05,718696,Single,single,False,670541,593958,Yordan Alvarez,Eduardo Rodriguez,0,0,0,281f5727-302f-43a2-a6a0-0d63f84111bb,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,73.0,101.0,91.0,103.0,107.0,106.0,,,,0.45399999999999996,0.07200000000000001,,0.18899999999999997,0.65,3.12,,0.71,92.2,84.5,,0.278,0.089,,0.233,84.0,117.0,107.0,90.0,101.0,98.0,0.09300000000000001,0.192,0.51,1.11,88.8,92.4,0.2,0.165,,,,,,
6,2023-04-05,718696,Groundout,field_out,True,547989,593958,José Abreu,Eduardo Rodriguez,0,0,0,812bb935-e4f3-4606-ada8-49a818960fee,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,73.0,101.0,91.0,103.0,107.0,106.0,,,,0.45399999999999996,0.07200000000000001,,0.18899999999999997,0.65,3.12,,0.71,92.2,84.5,,0.278,0.089,,0.233,84.0,117.0,107.0,90.0,101.0,98.0,0.09300000000000001,0.192,0.51,1.11,88.8,92.4,0.2,0.165,,,,,,
7,2023-04-05,718696,Groundout,field_out,True,640457,664299,Austin Meadows,Cristian Javier,0,0,0,379837a9-ceda-4e47-b907-e7a380f6c108,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,101.0,98.0,98.0,108.0,95.0,102.0,91.0,99.0,102.0,0.584,0.3,0.075,0.040999999999999995,0.44,-0.09,-1.17,-1.29,92.7,79.5,76.6,0.236,0.211,0.268,0.28,,,,,,,,,,,,,,,,,,,,
8,2023-04-05,718696,Flyout,field_out,True,679529,664299,Spencer Torkelson,Cristian Javier,0,0,0,35fbdc81-c278-40b7-96aa-3799b1c45b94,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,101.0,98.0,98.0,108.0,95.0,102.0,91.0,99.0,102.0,0.584,0.3,0.075,0.040999999999999995,0.44,-0.09,-1.17,-1.29,92.7,79.5,76.6,0.236,0.211,0.268,0.28,,,,,,,,,,,,,,,,,,,,
9,2023-04-05,718696,Strikeout,strikeout,True,681481,664299,Kerry Carpenter,Cristian Javier,0,0,0,c115efda-7f70-4734-a894-bd068566f07b,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,101.0,98.0,98.0,108.0,95.0,102.0,91.0,99.0,102.0,0.584,0.3,0.075,0.040999999999999995,0.44,-0.09,-1.17,-1.29,92.7,79.5,76.6,0.236,0.211,0.268,0.28,,,,,,,,,,,,,,,,,,,,
