,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vSI,vSL,FF_ba,FC_ba,ST_ba,CH_ba,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FS_ba,CU_ba,SI_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2023-04-14,718588,Flyout,field_out,True,621439,641482,Byron Buxton,Nestor Cortes,1,0,0,fd069e89-4ac1-4232-982e-1c18f4c0ddf5,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,,,,,,,,,,,,,,
1,2023-04-14,718588,Strikeout,strikeout,True,621043,641482,Carlos Correa,Nestor Cortes,0,0,0,61be1934-9874-442f-9a45-33582a14629e,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,,,,,,,,,,,,,,
2,2023-04-14,718588,Flyout,field_out,True,456781,641482,Donovan Solano,Nestor Cortes,1,0,0,97505a53-3ad0-4feb-ba87-52c802d6991d,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,,,,,,,,,,,,,,
3,2023-04-14,718588,Home Run,home_run,False,683011,686973,Anthony Volpe,Louie Varland,0,0,0,4f97cbc5-e14a-43f7-ad53-9179a7066ac3,686973.0,louievarland,Varland,Right,Louie Varland,4.63,4.58,68.0,106.0,99.0,105.0,0.767,9.4,2.25,8.74,2.12,1.12,0.263,0.376,0.08199999999999999,0.381,0.467,85.9,86.0,91.0,95.0,107.0,111.0,110.0,104.0,93.0,94.0,107.0,107.0,107.0,89.0,105.0,102.0,0.009000000000000001,0.42700000000000005,0.319,0.132,0.113,-0.42,0.85,6.39,-2.34,-1.07,95.3,89.3,95.7,83.9,0.267,0.25,0.22,0.267,,,,,,,,,,,,,,,,,,,,,,
4,2023-04-14,718588,Home Run,home_run,False,592450,686973,Aaron Judge,Louie Varland,0,0,0,981c28ae-85b8-43f6-bcfb-67d23fbb563f,686973.0,louievarland,Varland,Right,Louie Varland,4.63,4.58,68.0,106.0,99.0,105.0,0.767,9.4,2.25,8.74,2.12,1.12,0.263,0.376,0.08199999999999999,0.381,0.467,85.9,86.0,91.0,95.0,107.0,111.0,110.0,104.0,93.0,94.0,107.0,107.0,107.0,89.0,105.0,102.0,0.009000000000000001,0.42700000000000005,0.319,0.132,0.113,-0.42,0.85,6.39,-2.34,-1.07,95.3,89.3,95.7,83.9,0.267,0.25,0.22,0.267,,,,,,,,,,,,,,,,,,,,,,
5,2023-04-14,718588,Single,single,False,519203,686973,Anthony Rizzo,Louie Varland,0,0,0,d09ecc67-9693-4ebe-baf9-099263fefc16,686973.0,louievarland,Varland,Right,Louie Varland,4.63,4.58,68.0,106.0,99.0,105.0,0.767,9.4,2.25,8.74,2.12,1.12,0.263,0.376,0.08199999999999999,0.381,0.467,85.9,86.0,91.0,95.0,107.0,111.0,110.0,104.0,93.0,94.0,107.0,107.0,107.0,89.0,105.0,102.0,0.009000000000000001,0.42700000000000005,0.319,0.132,0.113,-0.42,0.85,6.39,-2.34,-1.07,95.3,89.3,95.7,83.9,0.267,0.25,0.22,0.267,,,,,,,,,,,,,,,,,,,,,,
6,2023-04-14,718588,Strikeout,strikeout,True,519317,686973,Giancarlo Stanton,Louie Varland,0,0,0,c0f6b522-5f87-4173-badb-f599fc7807ea,686973.0,louievarland,Varland,Right,Louie Varland,4.63,4.58,68.0,106.0,99.0,105.0,0.767,9.4,2.25,8.74,2.12,1.12,0.263,0.376,0.08199999999999999,0.381,0.467,85.9,86.0,91.0,95.0,107.0,111.0,110.0,104.0,93.0,94.0,107.0,107.0,107.0,89.0,105.0,102.0,0.009000000000000001,0.42700000000000005,0.319,0.132,0.113,-0.42,0.85,6.39,-2.34,-1.07,95.3,89.3,95.7,83.9,0.267,0.25,0.22,0.267,,,,,,,,,,,,,,,,,,,,,,
7,2023-04-14,718588,Flyout,field_out,True,650402,686973,Gleyber Torres,Louie Varland,1,0,0,c58d2b16-f70e-4b59-ac77-d71322a6449a,686973.0,louievarland,Varland,Right,Louie Varland,4.63,4.58,68.0,106.0,99.0,105.0,0.767,9.4,2.25,8.74,2.12,1.12,0.263,0.376,0.08199999999999999,0.381,0.467,85.9,86.0,91.0,95.0,107.0,111.0,110.0,104.0,93.0,94.0,107.0,107.0,107.0,89.0,105.0,102.0,0.009000000000000001,0.42700000000000005,0.319,0.132,0.113,-0.42,0.85,6.39,-2.34,-1.07,95.3,89.3,95.7,83.9,0.267,0.25,0.22,0.267,,,,,,,,,,,,,,,,,,,,,,
8,2023-04-14,718588,Strikeout,strikeout,True,614173,686973,Franchy Cordero,Louie Varland,0,0,0,393e03b9-d5a0-416b-beee-0c8909d8b200,686973.0,louievarland,Varland,Right,Louie Varland,4.63,4.58,68.0,106.0,99.0,105.0,0.767,9.4,2.25,8.74,2.12,1.12,0.263,0.376,0.08199999999999999,0.381,0.467,85.9,86.0,91.0,95.0,107.0,111.0,110.0,104.0,93.0,94.0,107.0,107.0,107.0,89.0,105.0,102.0,0.009000000000000001,0.42700000000000005,0.319,0.132,0.113,-0.42,0.85,6.39,-2.34,-1.07,95.3,89.3,95.7,83.9,0.267,0.25,0.22,0.267,,,,,,,,,,,,,,,,,,,,,,
9,2023-04-14,718588,Single,single,False,669304,641482,Jose Miranda,Nestor Cortes,1,0,0,34129054-c05c-45de-b3c4-340575e7d747,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,,,,,,,,,,,,,,
10,2023-04-14,718588,Hit By Pitch,hit_by_pitch,False,680777,641482,Ryan Jeffers,Nestor Cortes,0,0,1,5ffdc5dd-cf63-44dc-89d1-8c969a272c8b,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,,,,,,,,,,,,,,
11,2023-04-14,718588,Strikeout,strikeout,True,664247,641482,Kyle Garlick,Nestor Cortes,0,0,0,10a9e008-e459-4bea-a2b3-639b684a325e,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,,,,,,,,,,,,,,
12,2023-04-14,718588,Grounded Into DP,grounded_into_double_play,True,650489,641482,Willi Castro,Nestor Cortes,0,0,1,5c5956a7-3261-4f5c-bc1e-c96384ffeb1e,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,,,,,,,,,,,,,,
13,2023-04-14,718588,Single,single,False,665828,686973,Oswaldo Cabrera,Louie Varland,0,0,0,6c7405a0-a269-4d30-b2fb-50b282c57da7,686973.0,louievarland,Varland,Right,Louie Varland,4.63,4.58,68.0,106.0,99.0,105.0,0.767,9.4,2.25,8.74,2.12,1.12,0.263,0.376,0.08199999999999999,0.381,0.467,85.9,86.0,91.0,95.0,107.0,111.0,110.0,104.0,93.0,94.0,107.0,107.0,107.0,89.0,105.0,102.0,0.009000000000000001,0.42700000000000005,0.319,0.132,0.113,-0.42,0.85,6.39,-2.34,-1.07,95.3,89.3,95.7,83.9,0.267,0.25,0.22,0.267,,,,,,,,,,,,,,,,,,,,,,
14,2023-04-14,718588,Flyout,field_out,True,624431,686973,Jose Trevino,Louie Varland,1,0,0,6d0d47b1-4f74-4f31-8629-29a37da6b8e3,686973.0,louievarland,Varland,Right,Louie Varland,4.63,4.58,68.0,106.0,99.0,105.0,0.767,9.4,2.25,8.74,2.12,1.12,0.263,0.376,0.08199999999999999,0.381,0.467,85.9,86.0,91.0,95.0,107.0,111.0,110.0,104.0,93.0,94.0,107.0,107.0,107.0,89.0,105.0,102.0,0.009000000000000001,0.42700000000000005,0.319,0.132,0.113,-0.42,0.85,6.39,-2.34,-1.07,95.3,89.3,95.7,83.9,0.267,0.25,0.22,0.267,,,,,,,,,,,,,,,,,,,,,,
15,2023-04-14,718588,Forceout,force_out,True,643396,686973,Isiah Kiner-Falefa,Louie Varland,1,0,1,97f33ac4-d8af-4b47-be83-344f2b55193f,686973.0,louievarland,Varland,Right,Louie Varland,4.63,4.58,68.0,106.0,99.0,105.0,0.767,9.4,2.25,8.74,2.12,1.12,0.263,0.376,0.08199999999999999,0.381,0.467,85.9,86.0,91.0,95.0,107.0,111.0,110.0,104.0,93.0,94.0,107.0,107.0,107.0,89.0,105.0,102.0,0.009000000000000001,0.42700000000000005,0.319,0.132,0.113,-0.42,0.85,6.39,-2.34,-1.07,95.3,89.3,95.7,83.9,0.267,0.25,0.22,0.267,,,,,,,,,,,,,,,,,,,,,,
16,2023-04-14,718588,Strikeout,strikeout,True,683011,686973,Anthony Volpe,Louie Varland,0,0,0,fe935a6d-acf4-43c7-ae04-e70a59193029,686973.0,louievarland,Varland,Right,Louie Varland,4.63,4.58,68.0,106.0,99.0,105.0,0.767,9.4,2.25,8.74,2.12,1.12,0.263,0.376,0.08199999999999999,0.381,0.467,85.9,86.0,91.0,95.0,107.0,111.0,110.0,104.0,93.0,94.0,107.0,107.0,107.0,89.0,105.0,102.0,0.009000000000000001,0.42700000000000005,0.319,0.132,0.113,-0.42,0.85,6.39,-2.34,-1.07,95.3,89.3,95.7,83.9,0.267,0.25,0.22,0.267,,,,,,,,,,,,,,,,,,,,,,
