,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,CH_ba,SI_ba,ST_ba,FF_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,CU_ba,SL_ba
10,2023-09-09,716663,Single,single,False,660707,657277,Elehuris Montero,Logan Webb,1,0,0,aaeb225c-c7fc-4162-a4e7-566f35c58db5,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,,,,,,,,
11,2023-09-09,716663,Groundout,field_out,True,696100,657277,Hunter Goodman,Logan Webb,1,0,0,5948c89f-551d-42fb-a7a7-6615566516fa,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,,,,,,,,
12,2023-09-09,716663,Walk,walk,False,664774,502624,LaMonte Wade Jr.,Chase Anderson,1,0,0,ddf52406-9ac0-4b28-8a38-f522e809e112,502624.0,chaseanderson,Anderson,Right,Chase Anderson,5.42,4.96,86.1,99.0,82.0,94.0,0.8,6.67,3.44,9.38,1.77,0.84,0.261,0.354,0.153,0.325,0.397,83.9,71.0,106.0,104.0,67.0,93.0,82.0,70.0,96.0,82.0,104.0,114.0,115.0,0.073,0.312,0.08199999999999999,0.22899999999999998,-2.17,-5.45,0.92,2.14,93.3,92.6,80.6,0.163,0.545,0.172,0.351,75.0,91.0,92.0,108.0,98.0,97.0,0.263,0.040999999999999995,0.63,-4.22,89.2,77.6,0.244,0.3,
13,2023-09-09,716663,Lineout,field_out,True,663698,502624,Joey Bart,Chase Anderson,0,0,0,825328be-a917-4b4f-bf9c-d0826240e275,502624.0,chaseanderson,Anderson,Right,Chase Anderson,5.42,4.96,86.1,99.0,82.0,94.0,0.8,6.67,3.44,9.38,1.77,0.84,0.261,0.354,0.153,0.325,0.397,83.9,71.0,106.0,104.0,67.0,93.0,82.0,70.0,96.0,82.0,104.0,114.0,115.0,0.073,0.312,0.08199999999999999,0.22899999999999998,-2.17,-5.45,0.92,2.14,93.3,92.6,80.6,0.163,0.545,0.172,0.351,75.0,91.0,92.0,108.0,98.0,97.0,0.263,0.040999999999999995,0.63,-4.22,89.2,77.6,0.244,0.3,
14,2023-09-09,716663,Strikeout,strikeout,True,543063,502624,Brandon Crawford,Chase Anderson,0,0,0,ae382084-4368-441f-bf55-d78409b34a84,502624.0,chaseanderson,Anderson,Right,Chase Anderson,5.42,4.96,86.1,99.0,82.0,94.0,0.8,6.67,3.44,9.38,1.77,0.84,0.261,0.354,0.153,0.325,0.397,83.9,71.0,106.0,104.0,67.0,93.0,82.0,70.0,96.0,82.0,104.0,114.0,115.0,0.073,0.312,0.08199999999999999,0.22899999999999998,-2.17,-5.45,0.92,2.14,93.3,92.6,80.6,0.163,0.545,0.172,0.351,75.0,91.0,92.0,108.0,98.0,97.0,0.263,0.040999999999999995,0.63,-4.22,89.2,77.6,0.244,0.3,
15,2023-09-09,716663,Single,single,False,682641,502624,Luis Matos,Chase Anderson,0,0,1,c8fb2bb3-5536-4246-9203-37ca5bfb4dcb,502624.0,chaseanderson,Anderson,Right,Chase Anderson,5.42,4.96,86.1,99.0,82.0,94.0,0.8,6.67,3.44,9.38,1.77,0.84,0.261,0.354,0.153,0.325,0.397,83.9,71.0,106.0,104.0,67.0,93.0,82.0,70.0,96.0,82.0,104.0,114.0,115.0,0.073,0.312,0.08199999999999999,0.22899999999999998,-2.17,-5.45,0.92,2.14,93.3,92.6,80.6,0.163,0.545,0.172,0.351,75.0,91.0,92.0,108.0,98.0,97.0,0.263,0.040999999999999995,0.63,-4.22,89.2,77.6,0.244,0.3,
16,2023-09-09,716663,Pop Out,field_out,True,573262,502624,Mike Yastrzemski,Chase Anderson,0,0,0,7ac3f8b2-1efa-4dc1-a7f0-97db9c1eda80,502624.0,chaseanderson,Anderson,Right,Chase Anderson,5.42,4.96,86.1,99.0,82.0,94.0,0.8,6.67,3.44,9.38,1.77,0.84,0.261,0.354,0.153,0.325,0.397,83.9,71.0,106.0,104.0,67.0,93.0,82.0,70.0,96.0,82.0,104.0,114.0,115.0,0.073,0.312,0.08199999999999999,0.22899999999999998,-2.17,-5.45,0.92,2.14,93.3,92.6,80.6,0.163,0.545,0.172,0.351,75.0,91.0,92.0,108.0,98.0,97.0,0.263,0.040999999999999995,0.63,-4.22,89.2,77.6,0.244,0.3,
17,2023-09-09,716663,Groundout,field_out,True,605612,657277,Harold Castro,Logan Webb,1,0,0,a133e2a7-ca2e-48e9-b3df-e653dbd22956,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,,,,,,,,
18,2023-09-09,716663,Single,single,False,656248,657277,Sean Bouchard,Logan Webb,0,0,0,22c73114-e1a2-40a5-ac7b-1bb58221ad57,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,,,,,,,,
19,2023-09-09,716663,Strikeout,strikeout,True,453568,657277,Charlie Blackmon,Logan Webb,0,0,0,45fcd6de-2f27-4311-8f65-5af94327cdd8,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,,,,,,,,
20,2023-09-09,716663,Strikeout,strikeout,True,678662,657277,Ezequiel Tovar,Logan Webb,0,0,0,970d79c6-71b1-4ed0-96bd-6a67639a6e30,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,,,,,,,,
21,2023-09-09,716663,Bunt Pop Out,field_out,True,642731,502624,Thairo Estrada,Chase Anderson,0,0,0,9fdaaf2e-c071-4d6f-b01b-b08036f6b1cc,502624.0,chaseanderson,Anderson,Right,Chase Anderson,5.42,4.96,86.1,99.0,82.0,94.0,0.8,6.67,3.44,9.38,1.77,0.84,0.261,0.354,0.153,0.325,0.397,83.9,71.0,106.0,104.0,67.0,93.0,82.0,70.0,96.0,82.0,104.0,114.0,115.0,0.073,0.312,0.08199999999999999,0.22899999999999998,-2.17,-5.45,0.92,2.14,93.3,92.6,80.6,0.163,0.545,0.172,0.351,75.0,91.0,92.0,108.0,98.0,97.0,0.263,0.040999999999999995,0.63,-4.22,89.2,77.6,0.244,0.3,
22,2023-09-09,716663,Flyout,field_out,True,527038,502624,Wilmer Flores,Chase Anderson,1,1,0,af840823-47c9-4b1a-ba48-a6e2c8178736,502624.0,chaseanderson,Anderson,Right,Chase Anderson,5.42,4.96,86.1,99.0,82.0,94.0,0.8,6.67,3.44,9.38,1.77,0.84,0.261,0.354,0.153,0.325,0.397,83.9,71.0,106.0,104.0,67.0,93.0,82.0,70.0,96.0,82.0,104.0,114.0,115.0,0.073,0.312,0.08199999999999999,0.22899999999999998,-2.17,-5.45,0.92,2.14,93.3,92.6,80.6,0.163,0.545,0.172,0.351,75.0,91.0,92.0,108.0,98.0,97.0,0.263,0.040999999999999995,0.63,-4.22,89.2,77.6,0.244,0.3,
23,2023-09-09,716663,Flyout,field_out,True,592626,502624,Joc Pederson,Chase Anderson,1,0,0,2e275598-3552-4c51-b2ac-97cfeac87399,502624.0,chaseanderson,Anderson,Right,Chase Anderson,5.42,4.96,86.1,99.0,82.0,94.0,0.8,6.67,3.44,9.38,1.77,0.84,0.261,0.354,0.153,0.325,0.397,83.9,71.0,106.0,104.0,67.0,93.0,82.0,70.0,96.0,82.0,104.0,114.0,115.0,0.073,0.312,0.08199999999999999,0.22899999999999998,-2.17,-5.45,0.92,2.14,93.3,92.6,80.6,0.163,0.545,0.172,0.351,75.0,91.0,92.0,108.0,98.0,97.0,0.263,0.040999999999999995,0.63,-4.22,89.2,77.6,0.244,0.3,
24,2023-09-09,716663,Groundout,field_out,True,641857,657277,Ryan McMahon,Logan Webb,1,0,0,8980bf72-a62d-46ff-a3ed-4c9de6bd44ae,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,,,,,,,,
25,2023-09-09,716663,Groundout,field_out,True,553869,657277,Elias Díaz,Logan Webb,0,0,0,8504bb67-de5e-4772-b11f-da8474335aef,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,,,,,,,,
26,2023-09-09,716663,Strikeout,strikeout,True,666134,657277,Nolan Jones,Logan Webb,0,0,0,707861b2-5bcd-485f-a040-e8b24b1af606,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,,,,,,,,
27,2023-09-09,716663,Double,double,False,605204,502624,J.D. Davis,Chase Anderson,0,0,0,a6a7beba-5e28-400d-98e3-ee2c4f2c9147,502624.0,chaseanderson,Anderson,Right,Chase Anderson,5.42,4.96,86.1,99.0,82.0,94.0,0.8,6.67,3.44,9.38,1.77,0.84,0.261,0.354,0.153,0.325,0.397,83.9,71.0,106.0,104.0,67.0,93.0,82.0,70.0,96.0,82.0,104.0,114.0,115.0,0.073,0.312,0.08199999999999999,0.22899999999999998,-2.17,-5.45,0.92,2.14,93.3,92.6,80.6,0.163,0.545,0.172,0.351,75.0,91.0,92.0,108.0,98.0,97.0,0.263,0.040999999999999995,0.63,-4.22,89.2,77.6,0.244,0.3,
28,2023-09-09,716663,Single,single,False,664774,502624,LaMonte Wade Jr.,Chase Anderson,0,0,1,0801d449-998f-4af1-8af3-40fc4d84f692,502624.0,chaseanderson,Anderson,Right,Chase Anderson,5.42,4.96,86.1,99.0,82.0,94.0,0.8,6.67,3.44,9.38,1.77,0.84,0.261,0.354,0.153,0.325,0.397,83.9,71.0,106.0,104.0,67.0,93.0,82.0,70.0,96.0,82.0,104.0,114.0,115.0,0.073,0.312,0.08199999999999999,0.22899999999999998,-2.17,-5.45,0.92,2.14,93.3,92.6,80.6,0.163,0.545,0.172,0.351,75.0,91.0,92.0,108.0,98.0,97.0,0.263,0.040999999999999995,0.63,-4.22,89.2,77.6,0.244,0.3,
29,2023-09-09,716663,Walk,walk,False,663698,502624,Joey Bart,Chase Anderson,1,0,1,fdc856db-939c-4e3a-91ad-d543b8fdcbd1,502624.0,chaseanderson,Anderson,Right,Chase Anderson,5.42,4.96,86.1,99.0,82.0,94.0,0.8,6.67,3.44,9.38,1.77,0.84,0.261,0.354,0.153,0.325,0.397,83.9,71.0,106.0,104.0,67.0,93.0,82.0,70.0,96.0,82.0,104.0,114.0,115.0,0.073,0.312,0.08199999999999999,0.22899999999999998,-2.17,-5.45,0.92,2.14,93.3,92.6,80.6,0.163,0.545,0.172,0.351,75.0,91.0,92.0,108.0,98.0,97.0,0.263,0.040999999999999995,0.63,-4.22,89.2,77.6,0.244,0.3,
30,2023-09-09,716663,Lineout,field_out,True,543063,502624,Brandon Crawford,Chase Anderson,1,0,1,a7085641-a928-452e-8463-b777405bcf5b,502624.0,chaseanderson,Anderson,Right,Chase Anderson,5.42,4.96,86.1,99.0,82.0,94.0,0.8,6.67,3.44,9.38,1.77,0.84,0.261,0.354,0.153,0.325,0.397,83.9,71.0,106.0,104.0,67.0,93.0,82.0,70.0,96.0,82.0,104.0,114.0,115.0,0.073,0.312,0.08199999999999999,0.22899999999999998,-2.17,-5.45,0.92,2.14,93.3,92.6,80.6,0.163,0.545,0.172,0.351,75.0,91.0,92.0,108.0,98.0,97.0,0.263,0.040999999999999995,0.63,-4.22,89.2,77.6,0.244,0.3,
31,2023-09-09,716663,Single,single,False,682641,502624,Luis Matos,Chase Anderson,0,0,1,47c3d3d5-199b-400b-8159-801c2f4be0cf,502624.0,chaseanderson,Anderson,Right,Chase Anderson,5.42,4.96,86.1,99.0,82.0,94.0,0.8,6.67,3.44,9.38,1.77,0.84,0.261,0.354,0.153,0.325,0.397,83.9,71.0,106.0,104.0,67.0,93.0,82.0,70.0,96.0,82.0,104.0,114.0,115.0,0.073,0.312,0.08199999999999999,0.22899999999999998,-2.17,-5.45,0.92,2.14,93.3,92.6,80.6,0.163,0.545,0.172,0.351,75.0,91.0,92.0,108.0,98.0,97.0,0.263,0.040999999999999995,0.63,-4.22,89.2,77.6,0.244,0.3,
32,2023-09-09,716663,Single,single,False,573262,668970,Mike Yastrzemski,Gavin Hollowell,1,0,1,ab2f2c3f-3de8-49f3-a1eb-8a098133a55e,668970.0,gavinhollowell,Hollowell,Right,Gavin Hollowell,5.88,5.44,33.2,97.0,92.0,97.0,0.765,8.55,4.81,8.29,2.14,0.72,0.306,0.408,0.214,0.37799999999999995,0.41,,,,,79.0,95.0,92.0,68.0,100.0,92.0,124.0,97.0,106.0,0.302,0.34299999999999997,0.32799999999999996,,0.26,-2.06,-0.2,,93.4,94.1,82.3,,0.378,,0.182,,,,94.0,108.0,101.0,0.027999999999999997,,-1.61,,86.6,,,,0.17
33,2023-09-09,716663,Forceout,force_out,True,642731,668970,Thairo Estrada,Gavin Hollowell,0,0,1,8e8f6f48-a324-4700-96a6-170fcc20b7f5,668970.0,gavinhollowell,Hollowell,Right,Gavin Hollowell,5.88,5.44,33.2,97.0,92.0,97.0,0.765,8.55,4.81,8.29,2.14,0.72,0.306,0.408,0.214,0.37799999999999995,0.41,,,,,79.0,95.0,92.0,68.0,100.0,92.0,124.0,97.0,106.0,0.302,0.34299999999999997,0.32799999999999996,,0.26,-2.06,-0.2,,93.4,94.1,82.3,,0.378,,0.182,,,,94.0,108.0,101.0,0.027999999999999997,,-1.61,,86.6,,,,0.17
34,2023-09-09,716663,Groundout,field_out,True,527038,668970,Wilmer Flores,Gavin Hollowell,0,0,1,3b55fa54-8c35-4624-82d5-3cf55847d2b3,668970.0,gavinhollowell,Hollowell,Right,Gavin Hollowell,5.88,5.44,33.2,97.0,92.0,97.0,0.765,8.55,4.81,8.29,2.14,0.72,0.306,0.408,0.214,0.37799999999999995,0.41,,,,,79.0,95.0,92.0,68.0,100.0,92.0,124.0,97.0,106.0,0.302,0.34299999999999997,0.32799999999999996,,0.26,-2.06,-0.2,,93.4,94.1,82.3,,0.378,,0.182,,,,94.0,108.0,101.0,0.027999999999999997,,-1.61,,86.6,,,,0.17
35,2023-09-09,716663,Walk,walk,False,660707,657277,Elehuris Montero,Logan Webb,1,0,0,6e103224-5c26-4f08-b64b-19a80197c1d7,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,,,,,,,,
36,2023-09-09,716663,Groundout,field_out,True,696100,657277,Hunter Goodman,Logan Webb,1,1,1,17a85dfa-9c99-494a-a636-836cfc96e82d,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,,,,,,,,
37,2023-09-09,716663,Groundout,field_out,True,605612,657277,Harold Castro,Logan Webb,0,0,1,21db2de8-ae41-4dae-b015-f420296e6376,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,,,,,,,,
38,2023-09-09,716663,Strikeout,strikeout,True,656248,657277,Sean Bouchard,Logan Webb,0,0,0,79591e4d-d324-40ad-9ebb-0dc78d51681c,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,,,,,,,,
