,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vSI,vCU,SI_ba,FF_ba,CH_ba,CU_ba,SV_ba,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FC%,SL%,wFC/C,wSL/C,vFC,vSL,FC_ba,SL_ba,ST_ba
0,2023-09-11,716627,Strikeout,strikeout,True,606466,500779,Ketel Marte,Jose Quintana,0,0,0,6b480efe-109c-4511-877b-d13e301ba3d1,500779.0,josequintana,Quintana,Left,Jose Quintana,3.57,4.55,75.2,101.0,80.0,94.0,0.802,7.14,2.85,8.92,0.59,1.17,0.231,0.406,0.162,0.28600000000000003,0.349,85.8,65.0,102.0,91.0,96.0,106.0,102.0,81.0,101.0,95.0,78.0,99.0,91.0,0.32299999999999995,0.242,0.253,0.18100000000000002,-2.28,3.29,1.45,-1.18,90.2,90.4,77.2,0.196,0.391,0.276,0.214,0.211,,,,,,,,,,,,,,,
1,2023-09-11,716627,Strikeout,strikeout,True,682998,500779,Corbin Carroll,Jose Quintana,0,0,0,56baac4b-9235-462d-ba11-99f9c01f2a20,500779.0,josequintana,Quintana,Left,Jose Quintana,3.57,4.55,75.2,101.0,80.0,94.0,0.802,7.14,2.85,8.92,0.59,1.17,0.231,0.406,0.162,0.28600000000000003,0.349,85.8,65.0,102.0,91.0,96.0,106.0,102.0,81.0,101.0,95.0,78.0,99.0,91.0,0.32299999999999995,0.242,0.253,0.18100000000000002,-2.28,3.29,1.45,-1.18,90.2,90.4,77.2,0.196,0.391,0.276,0.214,0.211,,,,,,,,,,,,,,,
2,2023-09-11,716627,Groundout,field_out,True,502054,500779,Tommy Pham,Jose Quintana,0,0,0,ca1524e6-ca0c-4e49-af53-81006ca46c78,500779.0,josequintana,Quintana,Left,Jose Quintana,3.57,4.55,75.2,101.0,80.0,94.0,0.802,7.14,2.85,8.92,0.59,1.17,0.231,0.406,0.162,0.28600000000000003,0.349,85.8,65.0,102.0,91.0,96.0,106.0,102.0,81.0,101.0,95.0,78.0,99.0,91.0,0.32299999999999995,0.242,0.253,0.18100000000000002,-2.28,3.29,1.45,-1.18,90.2,90.4,77.2,0.196,0.391,0.276,0.214,0.211,,,,,,,,,,,,,,,
3,2023-09-11,716627,Single,single,False,607043,605200,Brandon Nimmo,Zach Davies,1,0,0,03a2abac-5f40-4da9-bdc3-515710e707b9,605200.0,zachdavies,Davies,Right,Zach Davies,7.0,5.48,82.1,100.0,75.0,92.0,0.799,7.87,4.26,10.71,1.09,1.3,0.239,0.39799999999999996,0.14,0.371,0.36,80.7,78.0,106.0,100.0,89.0,99.0,100.0,72.0,100.0,91.0,71.0,97.0,88.0,0.325,0.226,0.061,0.248,-0.05,-1.5,-0.55,-1.19,89.3,89.6,77.0,0.381,0.21,0.275,0.188,,113.0,105.0,101.0,73.0,93.0,88.0,0.113,0.027000000000000003,0.13,-1.83,87.5,80.8,0.3,0.333,0.25
4,2023-09-11,716627,Double Play,double_play,True,596019,605200,Francisco Lindor,Zach Davies,1,1,1,56c94298-aae7-47e3-9b8f-5c400b3a3069,605200.0,zachdavies,Davies,Right,Zach Davies,7.0,5.48,82.1,100.0,75.0,92.0,0.799,7.87,4.26,10.71,1.09,1.3,0.239,0.39799999999999996,0.14,0.371,0.36,80.7,78.0,106.0,100.0,89.0,99.0,100.0,72.0,100.0,91.0,71.0,97.0,88.0,0.325,0.226,0.061,0.248,-0.05,-1.5,-0.55,-1.19,89.3,89.6,77.0,0.381,0.21,0.275,0.188,,113.0,105.0,101.0,73.0,93.0,88.0,0.113,0.027000000000000003,0.13,-1.83,87.5,80.8,0.3,0.333,0.25
5,2023-09-11,716627,Single,single,False,643446,605200,Jeff McNeil,Zach Davies,1,0,0,dbe523c5-07ad-458b-8bef-f9651a856dba,605200.0,zachdavies,Davies,Right,Zach Davies,7.0,5.48,82.1,100.0,75.0,92.0,0.799,7.87,4.26,10.71,1.09,1.3,0.239,0.39799999999999996,0.14,0.371,0.36,80.7,78.0,106.0,100.0,89.0,99.0,100.0,72.0,100.0,91.0,71.0,97.0,88.0,0.325,0.226,0.061,0.248,-0.05,-1.5,-0.55,-1.19,89.3,89.6,77.0,0.381,0.21,0.275,0.188,,113.0,105.0,101.0,73.0,93.0,88.0,0.113,0.027000000000000003,0.13,-1.83,87.5,80.8,0.3,0.333,0.25
6,2023-09-11,716627,Strikeout,strikeout,True,624413,605200,Pete Alonso,Zach Davies,0,0,0,d4569282-11e5-4a75-add9-e1a19d2d7235,605200.0,zachdavies,Davies,Right,Zach Davies,7.0,5.48,82.1,100.0,75.0,92.0,0.799,7.87,4.26,10.71,1.09,1.3,0.239,0.39799999999999996,0.14,0.371,0.36,80.7,78.0,106.0,100.0,89.0,99.0,100.0,72.0,100.0,91.0,71.0,97.0,88.0,0.325,0.226,0.061,0.248,-0.05,-1.5,-0.55,-1.19,89.3,89.6,77.0,0.381,0.21,0.275,0.188,,113.0,105.0,101.0,73.0,93.0,88.0,0.113,0.027000000000000003,0.13,-1.83,87.5,80.8,0.3,0.333,0.25
7,2023-09-11,716627,Groundout,field_out,True,572233,500779,Christian Walker,Jose Quintana,0,0,0,58ee4775-3de5-43cf-9f36-5c09428d7635,500779.0,josequintana,Quintana,Left,Jose Quintana,3.57,4.55,75.2,101.0,80.0,94.0,0.802,7.14,2.85,8.92,0.59,1.17,0.231,0.406,0.162,0.28600000000000003,0.349,85.8,65.0,102.0,91.0,96.0,106.0,102.0,81.0,101.0,95.0,78.0,99.0,91.0,0.32299999999999995,0.242,0.253,0.18100000000000002,-2.28,3.29,1.45,-1.18,90.2,90.4,77.2,0.196,0.391,0.276,0.214,0.211,,,,,,,,,,,,,,,
8,2023-09-11,716627,Lineout,field_out,True,666971,500779,Lourdes Gurriel Jr.,Jose Quintana,0,0,0,947f7475-12b2-4e18-8f0a-321af06d1b30,500779.0,josequintana,Quintana,Left,Jose Quintana,3.57,4.55,75.2,101.0,80.0,94.0,0.802,7.14,2.85,8.92,0.59,1.17,0.231,0.406,0.162,0.28600000000000003,0.349,85.8,65.0,102.0,91.0,96.0,106.0,102.0,81.0,101.0,95.0,78.0,99.0,91.0,0.32299999999999995,0.242,0.253,0.18100000000000002,-2.28,3.29,1.45,-1.18,90.2,90.4,77.2,0.196,0.391,0.276,0.214,0.211,,,,,,,,,,,,,,,
9,2023-09-11,716627,Walk,walk,False,446334,500779,Evan Longoria,Jose Quintana,1,0,0,0041d252-c3f3-43f3-8d81-33166b23c354,500779.0,josequintana,Quintana,Left,Jose Quintana,3.57,4.55,75.2,101.0,80.0,94.0,0.802,7.14,2.85,8.92,0.59,1.17,0.231,0.406,0.162,0.28600000000000003,0.349,85.8,65.0,102.0,91.0,96.0,106.0,102.0,81.0,101.0,95.0,78.0,99.0,91.0,0.32299999999999995,0.242,0.253,0.18100000000000002,-2.28,3.29,1.45,-1.18,90.2,90.4,77.2,0.196,0.391,0.276,0.214,0.211,,,,,,,,,,,,,,,
