,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vSL,FF_ba,CH_ba,SL_ba,ST_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,SI_ba,FC%,wFC/C,vFC,Stf+ FC,Loc+ FC,Pit+ FC,FC_ba,CU_ba
10,2023-06-16,717731,Strikeout,strikeout,True,573262,686218,Mike Yastrzemski,Emmet Sheehan,0,0,0,f0e927db-42ed-4a09-9791-7fa82bc1719f,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,104.0,96.0,95.0,112.0,98.0,103.0,0.6,0.228,0.172,0.04,1.57,0.51,95.4,85.8,0.24,0.178,0.19,0.091,,,,,,,,,,,,,,,,,,,,,
11,2023-06-16,717731,Single,single,False,444482,676254,David Peralta,Ryan Walker,1,0,0,b87df40d-7a87-4d73-8620-015837863a7f,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,3.23,3.06,61.1,101.0,115.0,104.0,0.7140000000000001,11.45,3.52,8.95,1.17,1.18,0.233,0.42100000000000004,0.233,0.18899999999999997,0.418,,,,,,,,128.0,100.0,113.0,,0.503,,,-0.84,,,83.2,,,0.248,,139.0,42.0,53.0,101.0,101.0,95.0,0.496,0.001,0.41,-5.8,94.8,72.7,0.279,,,,,,,,
12,2023-06-16,717731,Groundout,field_out,True,678246,676254,Miguel Vargas,Ryan Walker,0,0,1,07d7fc50-4681-4cfc-9f83-fefdec01a3f7,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,3.23,3.06,61.1,101.0,115.0,104.0,0.7140000000000001,11.45,3.52,8.95,1.17,1.18,0.233,0.42100000000000004,0.233,0.18899999999999997,0.418,,,,,,,,128.0,100.0,113.0,,0.503,,,-0.84,,,83.2,,,0.248,,139.0,42.0,53.0,101.0,101.0,95.0,0.496,0.001,0.41,-5.8,94.8,72.7,0.279,,,,,,,,
13,2023-06-16,717731,Groundout,field_out,True,621035,676254,Chris Taylor,Ryan Walker,0,0,0,99b1b860-72c1-4905-ba29-81bf9c7b4a14,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,3.23,3.06,61.1,101.0,115.0,104.0,0.7140000000000001,11.45,3.52,8.95,1.17,1.18,0.233,0.42100000000000004,0.233,0.18899999999999997,0.418,,,,,,,,128.0,100.0,113.0,,0.503,,,-0.84,,,83.2,,,0.248,,139.0,42.0,53.0,101.0,101.0,95.0,0.496,0.001,0.41,-5.8,94.8,72.7,0.279,,,,,,,,
14,2023-06-16,717731,Pop Out,field_out,True,676356,676254,Jonny DeLuca,Ryan Walker,1,0,0,80c8c6a1-d721-42f2-8e2e-e87803ce7e6a,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,3.23,3.06,61.1,101.0,115.0,104.0,0.7140000000000001,11.45,3.52,8.95,1.17,1.18,0.233,0.42100000000000004,0.233,0.18899999999999997,0.418,,,,,,,,128.0,100.0,113.0,,0.503,,,-0.84,,,83.2,,,0.248,,139.0,42.0,53.0,101.0,101.0,95.0,0.496,0.001,0.41,-5.8,94.8,72.7,0.279,,,,,,,,
15,2023-06-16,717731,Lineout,field_out,True,682641,686218,Luis Matos,Emmet Sheehan,0,0,0,94126276-da48-4d02-9d94-792475508d7c,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,104.0,96.0,95.0,112.0,98.0,103.0,0.6,0.228,0.172,0.04,1.57,0.51,95.4,85.8,0.24,0.178,0.19,0.091,,,,,,,,,,,,,,,,,,,,,
16,2023-06-16,717731,Flyout,field_out,True,543063,686218,Brandon Crawford,Emmet Sheehan,0,0,0,fdfb45ca-ec29-4799-b8c6-a5cd352fd26c,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,104.0,96.0,95.0,112.0,98.0,103.0,0.6,0.228,0.172,0.04,1.57,0.51,95.4,85.8,0.24,0.178,0.19,0.091,,,,,,,,,,,,,,,,,,,,,
17,2023-06-16,717731,Flyout,field_out,True,664774,686218,LaMonte Wade Jr.,Emmet Sheehan,0,0,0,353239f1-ee15-4983-bca5-8543bfea8727,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,104.0,96.0,95.0,112.0,98.0,103.0,0.6,0.228,0.172,0.04,1.57,0.51,95.4,85.8,0.24,0.178,0.19,0.091,,,,,,,,,,,,,,,,,,,,,
18,2023-06-16,717731,Groundout,field_out,True,500743,676254,Miguel Rojas,Ryan Walker,1,1,0,0d03ee37-772c-4bb0-808c-92f9f49361d5,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,3.23,3.06,61.1,101.0,115.0,104.0,0.7140000000000001,11.45,3.52,8.95,1.17,1.18,0.233,0.42100000000000004,0.233,0.18899999999999997,0.418,,,,,,,,128.0,100.0,113.0,,0.503,,,-0.84,,,83.2,,,0.248,,139.0,42.0,53.0,101.0,101.0,95.0,0.496,0.001,0.41,-5.8,94.8,72.7,0.279,,,,,,,,
19,2023-06-16,717731,Single,single,False,605141,676254,Mookie Betts,Ryan Walker,0,0,0,db44fe74-55af-44b8-8f53-8f4c29c9e9e9,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,3.23,3.06,61.1,101.0,115.0,104.0,0.7140000000000001,11.45,3.52,8.95,1.17,1.18,0.233,0.42100000000000004,0.233,0.18899999999999997,0.418,,,,,,,,128.0,100.0,113.0,,0.503,,,-0.84,,,83.2,,,0.248,,139.0,42.0,53.0,101.0,101.0,95.0,0.496,0.001,0.41,-5.8,94.8,72.7,0.279,,,,,,,,
20,2023-06-16,717731,Forceout,force_out,True,518692,640455,Freddie Freeman,Sean Manaea,1,0,1,6dee9117-556a-4489-a1ba-ae11874fd764,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,92.0,95.0,98.0,0.562,0.26,0.17,0.91,-0.93,1.06,93.6,82.3,0.235,0.224,0.317,0.122,,,,121.0,109.0,108.0,0.008,,-6.19,,94.0,,0.4,0.0,-5.8,90.3,,,,,
21,2023-06-16,717731,Walk,walk,False,669257,640455,Will Smith,Sean Manaea,0,0,1,e8ca18d8-6897-4cef-8d9f-826605df66ce,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,92.0,95.0,98.0,0.562,0.26,0.17,0.91,-0.93,1.06,93.6,82.3,0.235,0.224,0.317,0.122,,,,121.0,109.0,108.0,0.008,,-6.19,,94.0,,0.4,0.0,-5.8,90.3,,,,,
22,2023-06-16,717731,Strikeout,strikeout,True,502110,640455,J.D. Martinez,Sean Manaea,0,0,0,14d0b3a1-0acb-4bec-b7b1-c5f58d038499,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,92.0,95.0,98.0,0.562,0.26,0.17,0.91,-0.93,1.06,93.6,82.3,0.235,0.224,0.317,0.122,,,,121.0,109.0,108.0,0.008,,-6.19,,94.0,,0.4,0.0,-5.8,90.3,,,,,
23,2023-06-16,717731,Walk,walk,False,592626,686218,Joc Pederson,Emmet Sheehan,0,0,0,6688a3b9-d85f-4195-a115-2583a3808b4b,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,104.0,96.0,95.0,112.0,98.0,103.0,0.6,0.228,0.172,0.04,1.57,0.51,95.4,85.8,0.24,0.178,0.19,0.091,,,,,,,,,,,,,,,,,,,,,
24,2023-06-16,717731,Forceout,force_out,True,642731,686218,Thairo Estrada,Emmet Sheehan,1,0,1,ff649f61-2bb3-4c2e-8567-9fb8f357872c,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,104.0,96.0,95.0,112.0,98.0,103.0,0.6,0.228,0.172,0.04,1.57,0.51,95.4,85.8,0.24,0.178,0.19,0.091,,,,,,,,,,,,,,,,,,,,,
25,2023-06-16,717731,Strikeout,strikeout,True,624424,686218,Michael Conforto,Emmet Sheehan,0,0,0,b01174d7-47dd-499e-9ced-66ab99d54120,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,104.0,96.0,95.0,112.0,98.0,103.0,0.6,0.228,0.172,0.04,1.57,0.51,95.4,85.8,0.24,0.178,0.19,0.091,,,,,,,,,,,,,,,,,,,,,
26,2023-06-16,717731,Pop Out,field_out,True,527038,686218,Wilmer Flores,Emmet Sheehan,1,0,1,462e70e5-8d18-4ab5-9a41-ea258b998a4c,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,104.0,96.0,95.0,112.0,98.0,103.0,0.6,0.228,0.172,0.04,1.57,0.51,95.4,85.8,0.24,0.178,0.19,0.091,,,,,,,,,,,,,,,,,,,,,
27,2023-06-16,717731,Pop Out,field_out,True,681546,640455,James Outman,Sean Manaea,0,0,0,de2cde13-be55-41ec-9764-b9a1ceb14b52,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,92.0,95.0,98.0,0.562,0.26,0.17,0.91,-0.93,1.06,93.6,82.3,0.235,0.224,0.317,0.122,,,,121.0,109.0,108.0,0.008,,-6.19,,94.0,,0.4,0.0,-5.8,90.3,,,,,
28,2023-06-16,717731,Flyout,field_out,True,678246,640455,Miguel Vargas,Sean Manaea,1,1,0,5654749d-5dab-4047-a917-0e9396f18462,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,92.0,95.0,98.0,0.562,0.26,0.17,0.91,-0.93,1.06,93.6,82.3,0.235,0.224,0.317,0.122,,,,121.0,109.0,108.0,0.008,,-6.19,,94.0,,0.4,0.0,-5.8,90.3,,,,,
29,2023-06-16,717731,Strikeout,strikeout,True,683737,640455,Michael Busch,Sean Manaea,0,0,0,2ffef6e3-21a0-488f-8652-125f996cc420,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,92.0,95.0,98.0,0.562,0.26,0.17,0.91,-0.93,1.06,93.6,82.3,0.235,0.224,0.317,0.122,,,,121.0,109.0,108.0,0.008,,-6.19,,94.0,,0.4,0.0,-5.8,90.3,,,,,
30,2023-06-16,717731,Strikeout,strikeout,True,672275,686218,Patrick Bailey,Emmet Sheehan,0,0,0,8308f773-bdcf-4018-ac16-c1cda295e48a,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,104.0,96.0,95.0,112.0,98.0,103.0,0.6,0.228,0.172,0.04,1.57,0.51,95.4,85.8,0.24,0.178,0.19,0.091,,,,,,,,,,,,,,,,,,,,,
31,2023-06-16,717731,Flyout,field_out,True,573262,686218,Mike Yastrzemski,Emmet Sheehan,1,0,0,8ab52f51-9d13-40d0-bbc3-3ea363d9190d,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,104.0,96.0,95.0,112.0,98.0,103.0,0.6,0.228,0.172,0.04,1.57,0.51,95.4,85.8,0.24,0.178,0.19,0.091,,,,,,,,,,,,,,,,,,,,,
32,2023-06-16,717731,Flyout,field_out,True,682641,686218,Luis Matos,Emmet Sheehan,0,0,0,68c8bfe1-a70c-4454-bde8-a65621add30d,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,104.0,96.0,95.0,112.0,98.0,103.0,0.6,0.228,0.172,0.04,1.57,0.51,95.4,85.8,0.24,0.178,0.19,0.091,,,,,,,,,,,,,,,,,,,,,
33,2023-06-16,717731,Strikeout,strikeout,True,676356,640455,Jonny DeLuca,Sean Manaea,0,0,0,0f5a620e-155d-481d-8434-10724dbf7e67,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,92.0,95.0,98.0,0.562,0.26,0.17,0.91,-0.93,1.06,93.6,82.3,0.235,0.224,0.317,0.122,,,,121.0,109.0,108.0,0.008,,-6.19,,94.0,,0.4,0.0,-5.8,90.3,,,,,
34,2023-06-16,717731,Single,single,False,500743,640455,Miguel Rojas,Sean Manaea,0,0,0,1d519153-fb0c-4d61-bade-d100fdb76dcc,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,92.0,95.0,98.0,0.562,0.26,0.17,0.91,-0.93,1.06,93.6,82.3,0.235,0.224,0.317,0.122,,,,121.0,109.0,108.0,0.008,,-6.19,,94.0,,0.4,0.0,-5.8,90.3,,,,,
35,2023-06-16,717731,Hit By Pitch,hit_by_pitch,False,605141,640455,Mookie Betts,Sean Manaea,0,0,1,165660b9-d923-49b6-bd9e-4a7f100496f9,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,92.0,95.0,98.0,0.562,0.26,0.17,0.91,-0.93,1.06,93.6,82.3,0.235,0.224,0.317,0.122,,,,121.0,109.0,108.0,0.008,,-6.19,,94.0,,0.4,0.0,-5.8,90.3,,,,,
36,2023-06-16,717731,Strikeout,strikeout,True,518692,640455,Freddie Freeman,Sean Manaea,0,0,0,97086bce-be4d-4849-83ce-d1f6abe97be2,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,92.0,95.0,98.0,0.562,0.26,0.17,0.91,-0.93,1.06,93.6,82.3,0.235,0.224,0.317,0.122,,,,121.0,109.0,108.0,0.008,,-6.19,,94.0,,0.4,0.0,-5.8,90.3,,,,,
37,2023-06-16,717731,Single,single,False,669257,640455,Will Smith,Sean Manaea,1,0,1,27682737-dcc8-46f3-b3a4-4803083372a6,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,92.0,95.0,98.0,0.562,0.26,0.17,0.91,-0.93,1.06,93.6,82.3,0.235,0.224,0.317,0.122,,,,121.0,109.0,108.0,0.008,,-6.19,,94.0,,0.4,0.0,-5.8,90.3,,,,,
38,2023-06-16,717731,Double,double,False,502110,640455,J.D. Martinez,Sean Manaea,1,0,1,3fef2575-cd66-450a-a8c1-86d330e5f210,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,92.0,95.0,98.0,0.562,0.26,0.17,0.91,-0.93,1.06,93.6,82.3,0.235,0.224,0.317,0.122,,,,121.0,109.0,108.0,0.008,,-6.19,,94.0,,0.4,0.0,-5.8,90.3,,,,,
39,2023-06-16,717731,Single,single,False,681546,640455,James Outman,Sean Manaea,0,0,1,59794f7c-a8e9-45fd-b649-04134dbbeaeb,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,92.0,95.0,98.0,0.562,0.26,0.17,0.91,-0.93,1.06,93.6,82.3,0.235,0.224,0.317,0.122,,,,121.0,109.0,108.0,0.008,,-6.19,,94.0,,0.4,0.0,-5.8,90.3,,,,,
40,2023-06-16,717731,Strikeout,strikeout,True,678246,640455,Miguel Vargas,Sean Manaea,0,0,0,edcfbe4a-d02d-4d80-b045-7505955e4c08,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,92.0,95.0,98.0,0.562,0.26,0.17,0.91,-0.93,1.06,93.6,82.3,0.235,0.224,0.317,0.122,,,,121.0,109.0,108.0,0.008,,-6.19,,94.0,,0.4,0.0,-5.8,90.3,,,,,
41,2023-06-16,717731,Groundout,field_out,True,543063,686218,Brandon Crawford,Emmet Sheehan,0,0,0,d80a561d-d698-4214-b374-3923802e869e,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,104.0,96.0,95.0,112.0,98.0,103.0,0.6,0.228,0.172,0.04,1.57,0.51,95.4,85.8,0.24,0.178,0.19,0.091,,,,,,,,,,,,,,,,,,,,,
42,2023-06-16,717731,Lineout,field_out,True,664774,686218,LaMonte Wade Jr.,Emmet Sheehan,0,0,0,7d9f52c1-7fa8-4e3e-85c8-958bcd0800b5,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,104.0,96.0,95.0,112.0,98.0,103.0,0.6,0.228,0.172,0.04,1.57,0.51,95.4,85.8,0.24,0.178,0.19,0.091,,,,,,,,,,,,,,,,,,,,,
