,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,CU%,CH%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFS,vSI,vSL,vCU,SL_ba,FF_ba,CU_ba,CH_ba,FS_ba,SI_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
0,2023-04-01,718749,Strikeout,strikeout,True,641786,477132,Kyle Lewis,Clayton Kershaw,0,0,0,e1b70ec8-555d-45ce-89fd-465d42271fe5,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,116.0,127.0,165.0,0.002,0.369,0.002,0.434,0.175,0.017,0.23,13.51,14.84,2.06,0.13,-0.46,90.7,84.4,90.9,86.5,73.4,0.167,0.281,0.212,0.2,0.0,0.0,,,,,,,
1,2023-04-01,718749,Groundout,field_out,True,606466,477132,Ketel Marte,Clayton Kershaw,0,0,0,326ff36d-e75a-4497-8597-b2a12099c4b8,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,116.0,127.0,165.0,0.002,0.369,0.002,0.434,0.175,0.017,0.23,13.51,14.84,2.06,0.13,-0.46,90.7,84.4,90.9,86.5,73.4,0.167,0.281,0.212,0.2,0.0,0.0,,,,,,,
2,2023-04-01,718749,Lineout,field_out,True,666971,477132,Lourdes Gurriel Jr.,Clayton Kershaw,0,0,0,e1ce9406-b14f-4569-bc06-1981087db7f9,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,116.0,127.0,165.0,0.002,0.369,0.002,0.434,0.175,0.017,0.23,13.51,14.84,2.06,0.13,-0.46,90.7,84.4,90.9,86.5,73.4,0.167,0.281,0.212,0.2,0.0,0.0,,,,,,,
3,2023-04-01,718749,Double,double,False,605141,518516,Mookie Betts,Madison Bumgarner,1,0,0,6e7ed458-4c12-4c07-a60d-6eccc44ac7e0,518516.0,madisonbumgarner,Bumgarner,Left,Madison Bumgarner,10.26,8.96,16.2,91.0,84.0,83.0,0.855,5.4,8.1,13.5,2.16,0.92,0.23399999999999999,0.484,0.172,0.359,0.414,84.3,78.0,79.0,70.0,80.0,102.0,95.0,68.0,84.0,78.0,,,,,,,,,,,0.331,,,0.19699999999999998,0.12300000000000001,-0.68,,,,-3.0,-12.26,89.5,,,,77.2,,0.133,0.333,1.0,,,103.0,97.0,87.0,0.349,-1.77,86.2,0.375
4,2023-04-01,718749,Single,single,False,518692,518516,Freddie Freeman,Madison Bumgarner,1,0,1,43bdc7cf-6476-4a4e-8b67-8ea12f496e30,518516.0,madisonbumgarner,Bumgarner,Left,Madison Bumgarner,10.26,8.96,16.2,91.0,84.0,83.0,0.855,5.4,8.1,13.5,2.16,0.92,0.23399999999999999,0.484,0.172,0.359,0.414,84.3,78.0,79.0,70.0,80.0,102.0,95.0,68.0,84.0,78.0,,,,,,,,,,,0.331,,,0.19699999999999998,0.12300000000000001,-0.68,,,,-3.0,-12.26,89.5,,,,77.2,,0.133,0.333,1.0,,,103.0,97.0,87.0,0.349,-1.77,86.2,0.375
5,2023-04-01,718749,Strikeout,strikeout,True,502110,518516,J.D. Martinez,Madison Bumgarner,0,0,0,ad2c4980-a0f5-4a4d-8e5a-c99885cb56ca,518516.0,madisonbumgarner,Bumgarner,Left,Madison Bumgarner,10.26,8.96,16.2,91.0,84.0,83.0,0.855,5.4,8.1,13.5,2.16,0.92,0.23399999999999999,0.484,0.172,0.359,0.414,84.3,78.0,79.0,70.0,80.0,102.0,95.0,68.0,84.0,78.0,,,,,,,,,,,0.331,,,0.19699999999999998,0.12300000000000001,-0.68,,,,-3.0,-12.26,89.5,,,,77.2,,0.133,0.333,1.0,,,103.0,97.0,87.0,0.349,-1.77,86.2,0.375
6,2023-04-01,718749,Hit By Pitch,hit_by_pitch,False,571970,518516,Max Muncy,Madison Bumgarner,0,0,1,a9b983c1-6832-4e1e-a2b6-2c6b2a3e9efa,518516.0,madisonbumgarner,Bumgarner,Left,Madison Bumgarner,10.26,8.96,16.2,91.0,84.0,83.0,0.855,5.4,8.1,13.5,2.16,0.92,0.23399999999999999,0.484,0.172,0.359,0.414,84.3,78.0,79.0,70.0,80.0,102.0,95.0,68.0,84.0,78.0,,,,,,,,,,,0.331,,,0.19699999999999998,0.12300000000000001,-0.68,,,,-3.0,-12.26,89.5,,,,77.2,,0.133,0.333,1.0,,,103.0,97.0,87.0,0.349,-1.77,86.2,0.375
7,2023-04-01,718749,Sac Fly,sac_fly,True,621035,518516,Chris Taylor,Madison Bumgarner,0,0,1,0a9ac3e8-673c-4ee3-8902-250575a3cff5,518516.0,madisonbumgarner,Bumgarner,Left,Madison Bumgarner,10.26,8.96,16.2,91.0,84.0,83.0,0.855,5.4,8.1,13.5,2.16,0.92,0.23399999999999999,0.484,0.172,0.359,0.414,84.3,78.0,79.0,70.0,80.0,102.0,95.0,68.0,84.0,78.0,,,,,,,,,,,0.331,,,0.19699999999999998,0.12300000000000001,-0.68,,,,-3.0,-12.26,89.5,,,,77.2,,0.133,0.333,1.0,,,103.0,97.0,87.0,0.349,-1.77,86.2,0.375
8,2023-04-01,718749,Walk,walk,False,678246,518516,Miguel Vargas,Madison Bumgarner,0,0,1,fa074512-bb6c-4a6b-a5e2-8bfd155c3939,518516.0,madisonbumgarner,Bumgarner,Left,Madison Bumgarner,10.26,8.96,16.2,91.0,84.0,83.0,0.855,5.4,8.1,13.5,2.16,0.92,0.23399999999999999,0.484,0.172,0.359,0.414,84.3,78.0,79.0,70.0,80.0,102.0,95.0,68.0,84.0,78.0,,,,,,,,,,,0.331,,,0.19699999999999998,0.12300000000000001,-0.68,,,,-3.0,-12.26,89.5,,,,77.2,,0.133,0.333,1.0,,,103.0,97.0,87.0,0.349,-1.77,86.2,0.375
9,2023-04-01,718749,Home Run,home_run,False,572204,518516,Trayce Thompson,Madison Bumgarner,0,0,1,60983772-3f91-4b12-b75c-1d7744a0635b,518516.0,madisonbumgarner,Bumgarner,Left,Madison Bumgarner,10.26,8.96,16.2,91.0,84.0,83.0,0.855,5.4,8.1,13.5,2.16,0.92,0.23399999999999999,0.484,0.172,0.359,0.414,84.3,78.0,79.0,70.0,80.0,102.0,95.0,68.0,84.0,78.0,,,,,,,,,,,0.331,,,0.19699999999999998,0.12300000000000001,-0.68,,,,-3.0,-12.26,89.5,,,,77.2,,0.133,0.333,1.0,,,103.0,97.0,87.0,0.349,-1.77,86.2,0.375
