,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vSI,vCU,CU_ba,FF_ba,CH_ba,SI_ba,FC_ba,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FS%,SL%,wFS/C,wSL/C,vFS,vSL,FS_ba,ST_ba,SL_ba,KC%,wKC/C,vKC
0,2023-07-31,717187,Home Run,home_run,False,650859,450203,Luis Rengifo,Charlie Morton,0,0,0,f1dac51e-9ec4-4e86-b835-1e50a25a1505,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,,,,,,,,
1,2023-07-31,717187,Hit By Pitch,hit_by_pitch,False,660271,450203,Shohei Ohtani,Charlie Morton,0,0,0,535e6db5-8f88-4831-af4f-16b0bfc650df,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,,,,,,,,
2,2023-07-31,717187,Flyout,field_out,True,543068,450203,C.J. Cron,Charlie Morton,1,0,0,364cf3ad-3480-4b0c-a75a-af9fd45d9c48,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,,,,,,,,
3,2023-07-31,717187,Strikeout,strikeout,True,666160,450203,Mickey Moniak,Charlie Morton,0,0,1,e9ca7a73-d890-440e-991e-c409086ff1aa,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,,,,,,,,
4,2023-07-31,717187,Walk,walk,False,592669,450203,Hunter Renfroe,Charlie Morton,0,0,0,1e0da898-9b5a-49da-bf30-6a2b81383227,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,,,,,,,,
5,2023-07-31,717187,Walk,walk,False,519058,450203,Mike Moustakas,Charlie Morton,1,0,1,6f82fe94-0d0f-4a43-b80e-5b0c0d1bcc01,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,,,,,,,,
6,2023-07-31,717187,Strikeout,strikeout,True,545341,450203,Randal Grichuk,Charlie Morton,0,0,0,4a139edd-5632-48e4-a6f2-d464e963c2ec,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,,,,,,,,
7,2023-07-31,717187,Strikeout,strikeout,True,660670,681217,Ronald Acuña Jr.,Chase Silseth,0,0,0,9a3a6783-eacb-4f66-acc6-fa39efe126fb,681217.0,chasesilseth,Silseth,Right,Chase Silseth,3.96,4.27,52.1,97.0,93.0,97.0,0.741,9.63,4.47,7.05,1.55,1.68,0.153,0.496,0.11699999999999999,0.401,0.41100000000000003,,,,,107.0,93.0,97.0,93.0,90.0,85.0,82.0,105.0,97.0,99.0,92.0,92.0,0.14800000000000002,0.349,0.084,0.024,,-1.53,3.24,1.39,-5.15,,95.0,90.3,94.3,79.4,0.333,0.255,,0.344,0.167,102.0,94.0,102.0,84.0,108.0,116.0,0.16699999999999998,0.22899999999999998,1.35,1.7,87.2,82.0,0.137,0.171,0.143,,,
8,2023-07-31,717187,Flyout,field_out,True,645277,681217,Ozzie Albies,Chase Silseth,0,0,0,95450410-d750-45f8-a9df-95cbc2ce07ee,681217.0,chasesilseth,Silseth,Right,Chase Silseth,3.96,4.27,52.1,97.0,93.0,97.0,0.741,9.63,4.47,7.05,1.55,1.68,0.153,0.496,0.11699999999999999,0.401,0.41100000000000003,,,,,107.0,93.0,97.0,93.0,90.0,85.0,82.0,105.0,97.0,99.0,92.0,92.0,0.14800000000000002,0.349,0.084,0.024,,-1.53,3.24,1.39,-5.15,,95.0,90.3,94.3,79.4,0.333,0.255,,0.344,0.167,102.0,94.0,102.0,84.0,108.0,116.0,0.16699999999999998,0.22899999999999998,1.35,1.7,87.2,82.0,0.137,0.171,0.143,,,
9,2023-07-31,717187,Lineout,field_out,True,663586,681217,Austin Riley,Chase Silseth,1,1,0,edf8ea3b-fea3-4d8a-a0f6-34cb182afc50,681217.0,chasesilseth,Silseth,Right,Chase Silseth,3.96,4.27,52.1,97.0,93.0,97.0,0.741,9.63,4.47,7.05,1.55,1.68,0.153,0.496,0.11699999999999999,0.401,0.41100000000000003,,,,,107.0,93.0,97.0,93.0,90.0,85.0,82.0,105.0,97.0,99.0,92.0,92.0,0.14800000000000002,0.349,0.084,0.024,,-1.53,3.24,1.39,-5.15,,95.0,90.3,94.3,79.4,0.333,0.255,,0.344,0.167,102.0,94.0,102.0,84.0,108.0,116.0,0.16699999999999998,0.22899999999999998,1.35,1.7,87.2,82.0,0.137,0.171,0.143,,,
