,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CU%,CH%,wSI/C,wSL/C,wCU/C,wCH/C,vSI,vSL,vCU,SI_ba,CH_ba,CU_ba,SL_ba,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,wFA/C,wFS/C,vFA,vFS,FF_ba,FS_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,ST_ba
0,2023-05-19,718113,Flyout,field_out,True,605141,571927,Mookie Betts,Steven Matz,1,0,0,63eb41a3-c8db-49bb-b75f-9db57daad6dc,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,,,,,,,,,
1,2023-05-19,718113,Double,double,False,518692,571927,Freddie Freeman,Steven Matz,0,0,0,4f9df174-e934-4ba8-8313-4936c18cfe88,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,,,,,,,,,
2,2023-05-19,718113,Walk,walk,False,669257,571927,Will Smith,Steven Matz,1,0,0,26557402-c8c5-4b56-8592-9729f9559e1f,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,,,,,,,,,
3,2023-05-19,718113,Flyout,field_out,True,502110,571927,J.D. Martinez,Steven Matz,1,0,1,d452e505-c5fe-4d98-9187-3a9fadbc5565,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,,,,,,,,,
4,2023-05-19,718113,Strikeout,strikeout,True,621035,571927,Chris Taylor,Steven Matz,0,0,0,b9162e12-981c-4105-9e54-6524db88ce7b,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,,,,,,,,,
5,2023-05-19,718113,Lineout,field_out,True,663457,664062,Lars Nootbaar,Tony Gonsolin,1,0,0,8786de1c-e75d-4920-8ebb-9f5ef831f2d4,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,,,,,107.0,83.0,90.0,,,,90.0,103.0,108.0,,0.183,0.151,,,-0.82,-2.12,,,86.8,80.9,,,0.313,0.268,80.0,99.0,91.0,120.0,98.0,106.0,0.395,0.272,1.42,0.21,92.4,83.0,0.221,0.181,,,,,,,,
6,2023-05-19,718113,Walk,walk,False,502671,664062,Paul Goldschmidt,Tony Gonsolin,1,0,0,d4971155-579e-4fe7-a0cc-1f2a7d3a422f,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,,,,,107.0,83.0,90.0,,,,90.0,103.0,108.0,,0.183,0.151,,,-0.82,-2.12,,,86.8,80.9,,,0.313,0.268,80.0,99.0,91.0,120.0,98.0,106.0,0.395,0.272,1.42,0.21,92.4,83.0,0.221,0.181,,,,,,,,
7,2023-05-19,718113,Strikeout,strikeout,True,669357,664062,Nolan Gorman,Tony Gonsolin,0,0,0,b7e44de7-b7bf-4bc1-9bdc-14a61a482b5e,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,,,,,107.0,83.0,90.0,,,,90.0,103.0,108.0,,0.183,0.151,,,-0.82,-2.12,,,86.8,80.9,,,0.313,0.268,80.0,99.0,91.0,120.0,98.0,106.0,0.395,0.272,1.42,0.21,92.4,83.0,0.221,0.181,,,,,,,,
8,2023-05-19,718113,Single,single,False,571448,664062,Nolan Arenado,Tony Gonsolin,1,1,1,81aa8dc0-ec21-4ca4-8997-a9869c957f35,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,,,,,107.0,83.0,90.0,,,,90.0,103.0,108.0,,0.183,0.151,,,-0.82,-2.12,,,86.8,80.9,,,0.313,0.268,80.0,99.0,91.0,120.0,98.0,106.0,0.395,0.272,1.42,0.21,92.4,83.0,0.221,0.181,,,,,,,,
9,2023-05-19,718113,Groundout,field_out,True,575929,664062,Willson Contreras,Tony Gonsolin,1,0,0,3eafe397-5360-425e-abe3-db6437bd8d87,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,,,,,107.0,83.0,90.0,,,,90.0,103.0,108.0,,0.183,0.151,,,-0.82,-2.12,,,86.8,80.9,,,0.313,0.268,80.0,99.0,91.0,120.0,98.0,106.0,0.395,0.272,1.42,0.21,92.4,83.0,0.221,0.181,,,,,,,,
10,2023-05-19,718113,Double,double,False,678246,571927,Miguel Vargas,Steven Matz,1,0,0,defae929-e1bc-4c5d-8ea6-c345ba647ea5,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,,,,,,,,,
11,2023-05-19,718113,Strikeout,strikeout,True,681546,571927,James Outman,Steven Matz,0,0,0,59a2b477-d834-4e3a-b493-df41ae10b21f,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,,,,,,,,,
12,2023-05-19,718113,Single,single,False,500743,571927,Miguel Rojas,Steven Matz,0,0,1,2b4ad1c6-a8f9-48ce-b3a5-3b1429718273,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,,,,,,,,,
13,2023-05-19,718113,Strikeout,strikeout,True,572204,571927,Trayce Thompson,Steven Matz,0,0,0,dcee246c-d3c4-49f3-b2b3-442e2e5d2cb8,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,,,,,,,,,
