,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,SI_ba,SL_ba,FF_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,SV_ba,FC%,wFC/C,vFC,Stf+ FC,Loc+ FC,Pit+ FC,FC_ba,ST_ba
0,2023-09-05,716715,Single,single,False,607043,571578,Brandon Nimmo,Patrick Corbin,0,0,0,7c25235b-66ed-4255-8899-d9a1fbda5a65,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,
1,2023-09-05,716715,Single,single,False,596019,571578,Francisco Lindor,Patrick Corbin,1,0,1,9c3bbb5a-3e61-42a0-8966-028cd09fa8d9,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,
2,2023-09-05,716715,Sac Bunt,sac_bunt,True,643446,571578,Jeff McNeil,Patrick Corbin,0,0,1,5439067f-9895-4301-bee8-e781b58b76fe,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,
3,2023-09-05,716715,Sac Fly,sac_fly,True,624413,571578,Pete Alonso,Patrick Corbin,0,0,1,55d74af3-e9e0-4bcb-aea6-6ebac86271ca,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,
4,2023-09-05,716715,Hit By Pitch,hit_by_pitch,False,668901,571578,Mark Vientos,Patrick Corbin,0,0,0,5cd14d68-5a0d-4fef-b7a3-39168c406f17,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,
5,2023-09-05,716715,Home Run,home_run,False,682626,571578,Francisco Alvarez,Patrick Corbin,0,0,1,541b662b-857c-4d2f-9f33-47d06624ce4f,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,
6,2023-09-05,716715,Flyout,field_out,True,683146,571578,Brett Baty,Patrick Corbin,1,0,0,844433d6-7d64-41ac-84b3-4f67089373ce,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,0.233,0.327,0.29,,,,,,,,,,,,,,,,
7,2023-09-05,716715,Double,double,False,696285,500779,Jacob Young,Jose Quintana,1,0,0,ba331e64-15aa-4be9-aebe-8b1bbcb206b4,500779.0,josequintana,Quintana,Left,Jose Quintana,3.57,4.55,75.2,101.0,80.0,94.0,0.802,7.14,2.85,8.92,0.59,1.17,0.231,0.406,0.162,0.28600000000000003,0.349,85.8,65.0,102.0,91.0,81.0,101.0,95.0,78.0,99.0,91.0,,,,0.32299999999999995,0.242,,0.18100000000000002,-2.28,3.29,,-1.18,90.2,90.4,,0.196,,0.391,0.276,96.0,106.0,102.0,0.253,1.45,77.2,0.214,0.211,,,,,,,,
8,2023-09-05,716715,Single,single,False,608841,500779,Joey Meneses,Jose Quintana,1,0,1,9c5afa6b-1051-40a7-85b2-9aee4199e986,500779.0,josequintana,Quintana,Left,Jose Quintana,3.57,4.55,75.2,101.0,80.0,94.0,0.802,7.14,2.85,8.92,0.59,1.17,0.231,0.406,0.162,0.28600000000000003,0.349,85.8,65.0,102.0,91.0,81.0,101.0,95.0,78.0,99.0,91.0,,,,0.32299999999999995,0.242,,0.18100000000000002,-2.28,3.29,,-1.18,90.2,90.4,,0.196,,0.391,0.276,96.0,106.0,102.0,0.253,1.45,77.2,0.214,0.211,,,,,,,,
9,2023-09-05,716715,Flyout,field_out,True,660688,500779,Keibert Ruiz,Jose Quintana,0,0,0,b1ce618a-def7-452d-af79-0bf14df50635,500779.0,josequintana,Quintana,Left,Jose Quintana,3.57,4.55,75.2,101.0,80.0,94.0,0.802,7.14,2.85,8.92,0.59,1.17,0.231,0.406,0.162,0.28600000000000003,0.349,85.8,65.0,102.0,91.0,81.0,101.0,95.0,78.0,99.0,91.0,,,,0.32299999999999995,0.242,,0.18100000000000002,-2.28,3.29,,-1.18,90.2,90.4,,0.196,,0.391,0.276,96.0,106.0,102.0,0.253,1.45,77.2,0.214,0.211,,,,,,,,
