,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,wFA/C,wFS/C,wSL/C,vFA,vFS,vSL,FF_ba,FS_ba,ST_ba,SL_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CH%,wFC/C,wSI/C,wCH/C,vFC,vSI,SI_ba,FC_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba
0,2023-05-13,718195,Groundout,field_out,True,663611,657746,Nick Madrigal,Joe Ryan,1,0,0,ca8515f3-3fb3-4025-8b88-721e0b191f77,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-05-13,718195,Groundout,field_out,True,621020,657746,Dansby Swanson,Joe Ryan,0,0,0,79d51ebb-a4ed-4e36-8d6a-2c13ce9d2993,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-05-13,718195,Single,single,False,664023,657746,Ian Happ,Joe Ryan,1,0,0,0299a299-254f-4290-a5d0-608c4ae2b9cd,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-05-13,718195,Strikeout,strikeout,True,641355,657746,Cody Bellinger,Joe Ryan,0,0,0,fbad4bf8-ee9d-41c0-8de8-a32949b516b4,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-05-13,718195,Flyout,field_out,True,608336,669713,Joey Gallo,Hayden Wesneski,1,0,0,bfd49dbd-651c-4ff1-973f-b490ad0189cb,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,80.0,105.0,94.0,123.0,98.0,110.0,,,,0.29600000000000004,,0.366,-1.9,,1.49,94.3,,82.0,0.327,,0.14,,84.5,77.0,102.0,103.0,92.0,96.0,91.0,100.0,98.0,104.0,0.18899999999999997,0.1,0.049,-0.42,-0.38,0.65,88.8,92.9,0.273,0.308,0.188,,,,,,,
5,2023-05-13,718195,Home Run,home_run,False,666135,669713,Alex Kirilloff,Hayden Wesneski,0,0,0,7d39b985-fbf8-4114-8ca6-754dbf52a331,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,80.0,105.0,94.0,123.0,98.0,110.0,,,,0.29600000000000004,,0.366,-1.9,,1.49,94.3,,82.0,0.327,,0.14,,84.5,77.0,102.0,103.0,92.0,96.0,91.0,100.0,98.0,104.0,0.18899999999999997,0.1,0.049,-0.42,-0.38,0.65,88.8,92.9,0.273,0.308,0.188,,,,,,,
6,2023-05-13,718195,Strikeout,strikeout,True,621043,669713,Carlos Correa,Hayden Wesneski,0,0,0,d505a455-d17a-434c-8fbe-d90bb749b079,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,80.0,105.0,94.0,123.0,98.0,110.0,,,,0.29600000000000004,,0.366,-1.9,,1.49,94.3,,82.0,0.327,,0.14,,84.5,77.0,102.0,103.0,92.0,96.0,91.0,100.0,98.0,104.0,0.18899999999999997,0.1,0.049,-0.42,-0.38,0.65,88.8,92.9,0.273,0.308,0.188,,,,,,,
7,2023-05-13,718195,Strikeout,strikeout,True,593871,669713,Jorge Polanco,Hayden Wesneski,0,0,0,0bf947b8-6a06-4529-afcf-7a167ef08507,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,80.0,105.0,94.0,123.0,98.0,110.0,,,,0.29600000000000004,,0.366,-1.9,,1.49,94.3,,82.0,0.327,,0.14,,84.5,77.0,102.0,103.0,92.0,96.0,91.0,100.0,98.0,104.0,0.18899999999999997,0.1,0.049,-0.42,-0.38,0.65,88.8,92.9,0.273,0.308,0.188,,,,,,,
8,2023-05-13,718195,Double,double,False,673548,657746,Seiya Suzuki,Joe Ryan,0,0,0,6863bdb3-aaaa-4fe0-b0d1-8f8c9e767329,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023-05-13,718195,Strikeout,strikeout,True,666624,657746,Christopher Morel,Joe Ryan,0,0,0,87efc4f9-fe01-4e72-8b46-c99a724b32cf,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
