,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vSI,vCU,SI_ba,CH_ba,CU_ba,FF_ba,FC_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,FS%,wFS/C,vFS,ST_ba,FS_ba
10,2023-07-18,717357,Lineout,field_out,True,667472,656756,Dane Myers,Jordan Montgomery,0,0,0,02a4dba4-74ce-4872-a3af-dfa9daddad95,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,
11,2023-07-18,717357,Groundout,field_out,True,542932,656756,Jon Berti,Jordan Montgomery,1,1,0,5f1cb593-f395-4205-a09e-2519ca0683aa,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,
12,2023-07-18,717357,Strikeout,strikeout,True,575929,665795,Willson Contreras,Edward Cabrera,0,0,0,71fa2421-699f-47a6-ad7f-c3304d7460b6,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,,,,0.09300000000000001,0.27899999999999997,,0.23399999999999999,0.314,0.19,,-0.3,-0.37,1.29,96.2,,96.1,84.6,0.28,0.186,0.24,0.211,,115.0,98.0,104.0,0.081,-0.71,88.2,0.222,,,,,
13,2023-07-18,717357,Groundout,field_out,True,676475,665795,Alec Burleson,Edward Cabrera,0,0,0,be3d0d99-a42a-47d8-9c95-d2d986700cc2,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,,,,0.09300000000000001,0.27899999999999997,,0.23399999999999999,0.314,0.19,,-0.3,-0.37,1.29,96.2,,96.1,84.6,0.28,0.186,0.24,0.211,,115.0,98.0,104.0,0.081,-0.71,88.2,0.222,,,,,
14,2023-07-18,717357,Strikeout,strikeout,True,691023,665795,Jordan Walker,Edward Cabrera,0,0,0,638d0acd-340a-4517-a18b-c827f999bf4b,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,,,,0.09300000000000001,0.27899999999999997,,0.23399999999999999,0.314,0.19,,-0.3,-0.37,1.29,96.2,,96.1,84.6,0.28,0.186,0.24,0.211,,115.0,98.0,104.0,0.081,-0.71,88.2,0.222,,,,,
15,2023-07-18,717357,Lineout,field_out,True,607732,656756,Jacob Stallings,Jordan Montgomery,0,0,0,f7bf827e-7cfe-4495-866c-cb2db8e97e75,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,
16,2023-07-18,717357,Single,single,False,650333,656756,Luis Arraez,Jordan Montgomery,1,0,0,dc56df04-34e7-4690-8369-eda06899860e,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,
17,2023-07-18,717357,Strikeout,strikeout,True,624585,656756,Jorge Soler,Jordan Montgomery,0,0,0,35678e04-4a4a-43ef-8c34-0709089a0d49,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,
18,2023-07-18,717357,Strikeout,strikeout,True,643265,656756,Garrett Cooper,Jordan Montgomery,0,0,0,1d48887e-8743-4ada-9c70-d6696abf5fe9,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,
19,2023-07-18,717357,Groundout,field_out,True,669357,665795,Nolan Gorman,Edward Cabrera,1,0,0,c85d4e76-5ce7-4d7c-88c8-98eaa3948eaa,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,,,,0.09300000000000001,0.27899999999999997,,0.23399999999999999,0.314,0.19,,-0.3,-0.37,1.29,96.2,,96.1,84.6,0.28,0.186,0.24,0.211,,115.0,98.0,104.0,0.081,-0.71,88.2,0.222,,,,,
20,2023-07-18,717357,Pop Out,field_out,True,657557,665795,Paul DeJong,Edward Cabrera,0,0,0,b02004e6-3bb7-4a5e-b93d-d825c1e01ffe,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,,,,0.09300000000000001,0.27899999999999997,,0.23399999999999999,0.314,0.19,,-0.3,-0.37,1.29,96.2,,96.1,84.6,0.28,0.186,0.24,0.211,,115.0,98.0,104.0,0.081,-0.71,88.2,0.222,,,,,
21,2023-07-18,717357,Flyout,field_out,True,680977,665795,Brendan Donovan,Edward Cabrera,0,0,0,c728bcda-0962-495f-8e55-e540b7471a38,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,,,,0.09300000000000001,0.27899999999999997,,0.23399999999999999,0.314,0.19,,-0.3,-0.37,1.29,96.2,,96.1,84.6,0.28,0.186,0.24,0.211,,115.0,98.0,104.0,0.081,-0.71,88.2,0.222,,,,,
22,2023-07-18,717357,Single,single,False,650559,656756,Bryan De La Cruz,Jordan Montgomery,1,0,0,948b2e6c-6180-4498-99af-3b6b40497ea7,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,
23,2023-07-18,717357,Grounded Into DP,grounded_into_double_play,True,493329,656756,Yuli Gurriel,Jordan Montgomery,0,0,1,07571c6a-88c7-4e2e-88f0-60ed48d76ea1,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,
24,2023-07-18,717357,Walk,walk,False,516416,656756,Jean Segura,Jordan Montgomery,1,0,0,292b5e45-6529-4aae-a9d0-c836f3b27b64,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,
25,2023-07-18,717357,Groundout,field_out,True,667472,656756,Dane Myers,Jordan Montgomery,0,0,0,eda4c8ef-8b78-43c9-bc0a-d0287855bb00,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,
26,2023-07-18,717357,Walk,walk,False,502671,665795,Paul Goldschmidt,Edward Cabrera,0,0,0,4b7f37cf-5476-45f6-8ac3-52b727648817,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,,,,0.09300000000000001,0.27899999999999997,,0.23399999999999999,0.314,0.19,,-0.3,-0.37,1.29,96.2,,96.1,84.6,0.28,0.186,0.24,0.211,,115.0,98.0,104.0,0.081,-0.71,88.2,0.222,,,,,
27,2023-07-18,717357,Forceout,force_out,True,663457,665795,Lars Nootbaar,Edward Cabrera,0,0,1,984970c8-8ecb-428f-81b9-a05fbaeb709d,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,,,,0.09300000000000001,0.27899999999999997,,0.23399999999999999,0.314,0.19,,-0.3,-0.37,1.29,96.2,,96.1,84.6,0.28,0.186,0.24,0.211,,115.0,98.0,104.0,0.081,-0.71,88.2,0.222,,,,,
28,2023-07-18,717357,Strikeout,strikeout,True,571448,665795,Nolan Arenado,Edward Cabrera,0,0,1,74c07ba9-200d-406a-ae0c-f3683afcdbea,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,,,,0.09300000000000001,0.27899999999999997,,0.23399999999999999,0.314,0.19,,-0.3,-0.37,1.29,96.2,,96.1,84.6,0.28,0.186,0.24,0.211,,115.0,98.0,104.0,0.081,-0.71,88.2,0.222,,,,,
29,2023-07-18,717357,Groundout,field_out,True,575929,665795,Willson Contreras,Edward Cabrera,0,0,0,95a3b8ac-56aa-4445-82e0-ec09cefc34c2,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,,,,0.09300000000000001,0.27899999999999997,,0.23399999999999999,0.314,0.19,,-0.3,-0.37,1.29,96.2,,96.1,84.6,0.28,0.186,0.24,0.211,,115.0,98.0,104.0,0.081,-0.71,88.2,0.222,,,,,
30,2023-07-18,717357,Triple,triple,False,542932,656756,Jon Berti,Jordan Montgomery,0,0,0,f99c1db6-5bfb-4a95-b981-cf491186d4c8,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,
31,2023-07-18,717357,Strikeout,strikeout,True,607732,656756,Jacob Stallings,Jordan Montgomery,0,0,0,ca1950a1-c7f3-4d03-91ac-7dd529f06877,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,
32,2023-07-18,717357,Sac Fly,sac_fly,True,650333,656756,Luis Arraez,Jordan Montgomery,0,0,1,c3e0d884-e796-4383-8596-0a3c71a457ed,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,
33,2023-07-18,717357,Lineout,field_out,True,624585,656756,Jorge Soler,Jordan Montgomery,0,0,0,d6451a4b-adf9-4b71-ae19-36aa5261caee,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,
34,2023-07-18,717357,Single,single,False,676475,665795,Alec Burleson,Edward Cabrera,1,0,1,42a10611-6fc6-4fde-99e3-5e636aff8532,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,,,,0.09300000000000001,0.27899999999999997,,0.23399999999999999,0.314,0.19,,-0.3,-0.37,1.29,96.2,,96.1,84.6,0.28,0.186,0.24,0.211,,115.0,98.0,104.0,0.081,-0.71,88.2,0.222,,,,,
35,2023-07-18,717357,Pop Out,field_out,True,691023,665795,Jordan Walker,Edward Cabrera,0,0,0,393c9fbf-edbb-4f12-91ba-452d5dc675bc,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,,,,0.09300000000000001,0.27899999999999997,,0.23399999999999999,0.314,0.19,,-0.3,-0.37,1.29,96.2,,96.1,84.6,0.28,0.186,0.24,0.211,,115.0,98.0,104.0,0.081,-0.71,88.2,0.222,,,,,
