,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,SL_ba,CH_ba,SI_ba,ST_ba,FC_ba,CU_ba
10,2023-05-16,718155,Strikeout,strikeout,True,408234,682847,Miguel Cabrera,Luis L. Ortiz,0,0,0,2895b02a-0d0a-4237-bbbc-99d63058d660,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383,0.246,0.209,0.294,,,
11,2023-05-16,718155,Flyout,field_out,True,628451,682847,Andy Ibáñez,Luis L. Ortiz,0,0,0,97495844-6ee0-4b32-af44-b10e94868be1,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383,0.246,0.209,0.294,,,
12,2023-05-16,718155,Flyout,field_out,True,663647,547179,Ke'Bryan Hayes,Michael Lorenzen,0,0,0,12aab750-d53a-4ae9-bd82-fbc3056cd75d,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667
13,2023-05-16,718155,Single,single,False,672779,547179,Tucupita Marcano,Michael Lorenzen,0,0,0,70fbd7a5-2916-4e33-b84e-455137ba7ce8,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667
14,2023-05-16,718155,Walk,walk,False,678225,547179,Ji Hwan Bae,Michael Lorenzen,0,0,1,f96e25e1-ca62-42bf-afbf-4d4f5e65bfc7,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667
15,2023-05-16,718155,Grounded Into DP,grounded_into_double_play,True,641943,547179,Joshua Palacios,Michael Lorenzen,1,0,1,c7c7d486-09ad-49e0-996d-b797f2aab3c3,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667
16,2023-05-16,718155,Groundout,field_out,True,606992,682847,Eric Haase,Luis L. Ortiz,0,0,0,60565dd6-a2d3-42a2-b6e4-bf8621846f57,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383,0.246,0.209,0.294,,,
17,2023-05-16,718155,Groundout,field_out,True,656716,682847,Zach McKinstry,Luis L. Ortiz,0,0,0,ce8b0f06-ade2-4f44-9cc7-34a0c2497d24,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383,0.246,0.209,0.294,,,
18,2023-05-16,718155,Single,single,False,682985,682847,Riley Greene,Luis L. Ortiz,0,0,0,d129cbeb-a9ef-4eaf-a572-20056e5754e2,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383,0.246,0.209,0.294,,,
19,2023-05-16,718155,Lineout,field_out,True,595879,682847,Javier Báez,Luis L. Ortiz,0,0,0,47adbecd-b5ba-4daa-bdb9-59471cc10c8a,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383,0.246,0.209,0.294,,,
20,2023-05-16,718155,Strikeout,strikeout,True,641511,547179,Jason Delay,Michael Lorenzen,0,0,0,71a0c60c-deb7-4784-997f-7728d4f13a7f,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667
21,2023-05-16,718155,Flyout,field_out,True,457705,547179,Andrew McCutchen,Michael Lorenzen,0,0,0,6db7dde2-bfb5-4014-ae65-ef460dfeb54d,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667
22,2023-05-16,718155,Strikeout,strikeout,True,668804,547179,Bryan Reynolds,Michael Lorenzen,0,0,0,97ac0706-b64a-4dfb-9535-693e4e409bcf,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667
23,2023-05-16,718155,Double,double,False,679529,682847,Spencer Torkelson,Luis L. Ortiz,0,0,0,51029f0a-8f5a-4ff6-a9ed-b573a52ac368,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383,0.246,0.209,0.294,,,
24,2023-05-16,718155,Strikeout,strikeout,True,665155,682847,Nick Maton,Luis L. Ortiz,0,0,0,28271ab1-9020-4155-ad51-2d31c2908d51,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383,0.246,0.209,0.294,,,
25,2023-05-16,718155,Single,single,False,668731,682847,Akil Baddoo,Luis L. Ortiz,1,0,1,a7a32277-45e0-4c0c-8968-914a99780729,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383,0.246,0.209,0.294,,,
26,2023-05-16,718155,Walk,walk,False,408234,682847,Miguel Cabrera,Luis L. Ortiz,1,0,1,91dbbb1f-6a57-4043-b2b7-6e35d4ba1c11,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383,0.246,0.209,0.294,,,
27,2023-05-16,718155,Strikeout,strikeout,True,628451,682847,Andy Ibáñez,Luis L. Ortiz,0,0,1,925e2e78-6270-42bc-a3d7-77ecf26032a4,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383,0.246,0.209,0.294,,,
28,2023-05-16,718155,Groundout,field_out,True,606992,682847,Eric Haase,Luis L. Ortiz,1,0,0,a00a89ad-283e-49e4-be8d-5d932e6a82c6,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383,0.246,0.209,0.294,,,
29,2023-05-16,718155,Double,double,False,467793,547179,Carlos Santana,Michael Lorenzen,1,0,0,08cc762e-453a-4f55-94d8-2dc1ad967713,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667
30,2023-05-16,718155,Strikeout,strikeout,True,669261,547179,Jack Suwinski,Michael Lorenzen,0,0,0,1f9efdff-a138-4444-ac43-3e44c5fc100b,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667
31,2023-05-16,718155,Flyout,field_out,True,663647,547179,Ke'Bryan Hayes,Michael Lorenzen,1,0,0,34653e7a-28bf-4173-885f-8998b5b8714e,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667
32,2023-05-16,718155,Lineout,field_out,True,672779,547179,Tucupita Marcano,Michael Lorenzen,1,0,0,349929d9-d9e2-400c-9231-5bb1e846b310,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667
33,2023-05-16,718155,Walk,walk,False,656716,682847,Zach McKinstry,Luis L. Ortiz,1,0,0,6fc2cd53-e030-4317-8b9e-771f087b9098,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383,0.246,0.209,0.294,,,
34,2023-05-16,718155,Single,single,False,682985,682847,Riley Greene,Luis L. Ortiz,0,0,1,c1b65ffa-0388-4f9d-a5e8-00bba78a042f,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383,0.246,0.209,0.294,,,
35,2023-05-16,718155,Strikeout,strikeout,True,595879,670990,Javier Báez,Yohan Ramírez,0,0,0,655e9644-c4cc-4f9d-b301-706f9b798aea,670990.0,yohanramirez,"Ramírez, Y",Right,Yohan Ramírez,4.23,4.24,38.1,90.0,96.0,93.0,0.8109999999999999,8.22,3.99,9.16,0.7,2.75,0.212,0.381,0.195,0.239,0.387,89.7,122.0,95.0,82.0,,,,72.0,135.0,134.0,79.0,93.0,93.0,139.0,83.0,96.0,,,,0.7020000000000001,0.001,,0.261,,0.035,5.63,,0.41,-1.16,,1.86,97.8,,95.1,82.8,,,,0.2,0.288,0.211,,
36,2023-05-16,718155,Grounded Into DP,grounded_into_double_play,True,679529,670990,Spencer Torkelson,Yohan Ramírez,0,0,1,1f79c5dd-007c-4a3e-aa98-d819af083832,670990.0,yohanramirez,"Ramírez, Y",Right,Yohan Ramírez,4.23,4.24,38.1,90.0,96.0,93.0,0.8109999999999999,8.22,3.99,9.16,0.7,2.75,0.212,0.381,0.195,0.239,0.387,89.7,122.0,95.0,82.0,,,,72.0,135.0,134.0,79.0,93.0,93.0,139.0,83.0,96.0,,,,0.7020000000000001,0.001,,0.261,,0.035,5.63,,0.41,-1.16,,1.86,97.8,,95.1,82.8,,,,0.2,0.288,0.211,,
37,2023-05-16,718155,Strikeout,strikeout,True,678225,547179,Ji Hwan Bae,Michael Lorenzen,0,0,0,fdbad0db-f6f6-4af7-95ad-2040155569c6,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667
38,2023-05-16,718155,Strikeout,strikeout,True,641943,547179,Joshua Palacios,Michael Lorenzen,0,0,0,f10c8090-4386-4fc3-b70f-45d8a1914cb0,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667
39,2023-05-16,718155,Single,single,False,641511,547179,Jason Delay,Michael Lorenzen,0,0,0,4fe88d20-96c1-4769-bcb9-8d5cd2fb8a6d,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667
40,2023-05-16,718155,Single,single,False,457705,547179,Andrew McCutchen,Michael Lorenzen,1,0,1,a242365b-bed4-4e55-aecf-2b333e54cad4,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667
41,2023-05-16,718155,Lineout,field_out,True,668804,547179,Bryan Reynolds,Michael Lorenzen,0,0,0,f22d0a61-a274-4b17-a11e-645e8fd82420,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667
42,2023-05-16,718155,Flyout,field_out,True,665155,670990,Nick Maton,Yohan Ramírez,0,0,0,095da348-f835-496f-bb5b-ae877183b8c4,670990.0,yohanramirez,"Ramírez, Y",Right,Yohan Ramírez,4.23,4.24,38.1,90.0,96.0,93.0,0.8109999999999999,8.22,3.99,9.16,0.7,2.75,0.212,0.381,0.195,0.239,0.387,89.7,122.0,95.0,82.0,,,,72.0,135.0,134.0,79.0,93.0,93.0,139.0,83.0,96.0,,,,0.7020000000000001,0.001,,0.261,,0.035,5.63,,0.41,-1.16,,1.86,97.8,,95.1,82.8,,,,0.2,0.288,0.211,,
43,2023-05-16,718155,Strikeout,strikeout,True,668731,670990,Akil Baddoo,Yohan Ramírez,0,0,0,2c5e9b35-f8b8-4675-bd90-a5dd4903e776,670990.0,yohanramirez,"Ramírez, Y",Right,Yohan Ramírez,4.23,4.24,38.1,90.0,96.0,93.0,0.8109999999999999,8.22,3.99,9.16,0.7,2.75,0.212,0.381,0.195,0.239,0.387,89.7,122.0,95.0,82.0,,,,72.0,135.0,134.0,79.0,93.0,93.0,139.0,83.0,96.0,,,,0.7020000000000001,0.001,,0.261,,0.035,5.63,,0.41,-1.16,,1.86,97.8,,95.1,82.8,,,,0.2,0.288,0.211,,
