date,time,series,result,opponent,team,location,weather,temp,opposingPitcherId,oppRuns,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,hits,atBats,stolenBases,rbi,leftOnBase,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,oppStarterIP,oppStarterH,oppStarterR,oppStarterER,oppStarterBB,oppStarterK,oppStarterHR,oppStarterP,oppStarterS,oppStarterERA,teamPitcherId,teamPitcherName,teamStarterIP,teamStarterER,teamStarterK,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,vKN (sc),KN%,wKN/C,SV_ba,SV_slg,SV_whiff
2024/04/19,7:21 PM.,7,L,ATL,TEX,away,Cloudy.,80,519242,8,3,1,0,1,9,1,6,33,0,3,9,519242,chrissale,Sale,Left,Chris Sale,ATL,2.38,2.8,177.2,103.0,96.0,102.0,0.711,11.4,1.98,7.14,0.46,1.34,0.247,0.435,0.167,0.249,0.435,64.0,107.0,98.0,,,,96.0,105.0,101.0,113.0,100.0,96.0,105.0,100.0,104.0,0.072,0.378,0.403,,0.147,-0.12,-1.99,2.16,,2.97,94.8,87.1,94.2,78.6,,0.281,0.443,0.241,0.171,0.236,0.427,0.327,0.551,0.133,0.159,0.195,0.236,,,,7.0,5,3,3,1,7,1,89,68,4.38,571760,Andrew Heaney,5.0,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/04/20,7:20 PM.,7,L,ATL,TEX,away,Partly Cloudy.,69,450203,5,2,1,0,0,9,2,5,32,1,2,10,450203,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.19,4.49,165.1,98.0,95.0,97.0,0.753,9.09,3.54,8.38,1.25,1.42,0.235,0.437,0.144,0.327,0.408,86.0,97.0,93.0,122.0,98.0,108.0,72.0,99.0,90.0,79.0,96.0,88.0,,,,0.099,0.289,,0.424,0.11,-1.4,0.39,,0.78,-1.38,94.1,85.0,93.5,,81.5,0.281,0.517,0.193,,,,0.333,0.433,0.07,0.292,0.6,0.333,0.2,0.309,0.342,6.0,4,2,2,2,4,0,91,53,4.70,543135,Nathan Eovaldi,5.1,3,6,73.0,92.0,86.0,0.078,-0.75,88.5,0.286,0.571,0.149,,,,,,,,,,,,,,,,,,,,,,,,
2024/04/21,7:10 PM.,7,W,ATL,TEX,away,Clear.,58,670241,4,6,1,0,3,7,1,11,36,0,6,11,670241,dariusvines,Vines,Right,Darius Vines,ATL,8.56,6.74,13.2,104.0,80.0,97.0,0.785,5.93,2.63,13.83,2.63,0.91,0.308,0.385,0.192,0.365,0.451,89.0,109.0,102.0,56.0,94.0,91.0,67.0,105.0,94.0,,,,106.0,103.0,105.0,,0.377,0.132,0.054,0.311,-4.09,,1.83,2.08,-3.61,90.8,81.5,,82.4,78.4,0.435,0.696,0.022,0.2,0.2,0.611,,,,0.273,0.727,0.159,0.333,0.333,0.2,5.0,7,4,4,0,2,2,74,49,4.66,547179,Michael Lorenzen,6.0,3,7,84.0,90.0,82.0,0.125,-3.16,83.7,0.5,0.5,0.529,,,,,,,,,,,,,,,,,,,,,,,,
2024/04/23,7:07 PM.,8,L,SEA,TEX,home,Cloudy.,75,669302,4,0,2,0,0,9,4,3,29,0,0,11,669302,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.23,3.14,208.2,101.0,121.0,106.0,0.705,9.49,1.6,6.38,1.12,1.2,0.236,0.45,0.135,0.325,0.429,,,,124.0,99.0,107.0,106.0,101.0,97.0,91.0,102.0,97.0,146.0,102.0,115.0,0.015,0.308,0.32,0.118,,1.41,0.32,1.72,0.81,,96.6,,95.5,88.4,83.2,0.204,0.383,0.193,0.21,0.375,0.368,0.286,0.286,0.05,,,,0.181,0.301,0.354,6.2,2,0,0,4,6,0,100,59,1.87,641540,Dane Dunning,4.1,4,7,116.0,104.0,103.0,0.106,0.14,92.3,0.247,0.483,0.272,,,,99.0,96.0,104.0,0.134,1.18,84.5,0.101,0.162,0.506,,,,,,,,,,,,
2024/04/24,7:07 PM.,8,W,SEA,TEX,home,Roof Closed.,74,682243,1,5,1,1,2,8,5,8,30,0,5,17,682243,brycemiller,"Miller, B",Right,Bryce Miller,SEA,2.94,3.72,180.1,101.0,112.0,105.0,0.774,8.53,2.25,6.54,1.05,0.86,0.249,0.404,0.14,0.318,0.442,,,,,,,124.0,102.0,106.0,100.0,102.0,99.0,122.0,96.0,101.0,0.171,0.423,0.168,,,1.53,1.55,-0.21,,,95.2,,94.7,84.5,,0.184,0.348,0.266,0.243,0.568,0.261,0.248,0.358,0.092,,,,0.231,0.308,0.378,4.0,4,2,2,4,5,2,83,49,2.22,592351,Jon Gray,4.2,1,7,93.0,80.0,85.0,0.023,0.14,92.1,0.25,0.333,0.207,0.24,0.4,0.188,95.0,107.0,111.0,0.171,1.51,84.4,0.148,0.225,0.29,92.0,104.0,111.0,0.044,-0.4,85.0,,,,,,
2024/04/25,1:38 PM.,8,L,SEA,TEX,home,Roof Closed.,74,622491,4,3,1,0,2,9,2,7,34,1,3,12,622491,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.64,3.91,175.1,105.0,101.0,102.0,0.768,8.98,2.41,8.11,1.28,0.94,0.26,0.409,0.159,0.319,0.406,89.0,104.0,97.0,,,,120.0,105.0,103.0,100.0,102.0,98.0,72.0,106.0,108.0,0.179,0.454,0.224,,0.143,0.97,-0.41,0.65,,-1.63,95.6,88.1,95.6,85.7,,0.203,0.365,0.273,0.207,0.357,0.358,0.298,0.457,0.105,0.287,0.545,0.265,,,,6.0,4,2,2,2,6,2,102,62,4.15,571760,Andrew Heaney,6.0,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/04/26,7:08 PM.,9,W,CIN,TEX,home,Roof Closed.,74,668933,1,2,2,0,2,5,0,8,30,0,2,9,668933,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.18,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.285,0.43,87.0,78.0,79.0,,,,,,,71.0,100.0,83.0,119.0,98.0,109.0,0.172,,0.319,,0.03,,-2.72,1.37,,-3.78,,90.5,94.8,88.4,,,,,0.145,0.217,0.372,0.333,0.5,0.119,0.333,0.333,0.2,,,,6.1,7,1,1,0,3,1,89,62,4.40,543135,Nathan Eovaldi,6.0,1,8,125.0,99.0,92.0,0.479,-1.57,95.6,0.329,0.52,0.161,,,,,,,,,,,,,,,,,,,,,,,,
2024/04/27,3:08 PM.,9,L,CIN,TEX,home,Roof Closed.,74,668881,8,4,2,0,2,8,1,7,34,0,4,11,668881,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.75,3.03,150.1,99.0,124.0,104.0,0.741,10.12,3.41,5.75,0.72,0.7,0.284,0.388,0.199,0.265,0.429,,,,118.0,96.0,101.0,123.0,102.0,104.0,,,,125.0,96.0,103.0,,0.552,0.346,0.018,,1.56,,0.62,-2.87,,97.6,,,86.8,80.9,0.184,0.273,0.248,0.161,0.3,0.39,,,,,,,0.4,1.0,0.2,7.0,1,0,0,1,6,0,98,63,3.63,547179,Michael Lorenzen,6.0,5,3,,,,,,,,,,,,,120.0,89.0,103.0,0.083,-0.79,87.0,0.243,0.405,0.284,,,,,,,,,,,,
2024/04/28,1:37 PM.,9,W,CIN,TEX,home,Roof Closed.,74,671096,3,4,0,0,2,11,3,6,28,0,4,7,671096,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.02,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.16,0.287,0.428,96.0,94.0,97.0,101.0,98.0,99.0,78.0,96.0,89.0,,,,125.0,106.0,112.0,,0.535,0.186,0.116,0.163,-0.26,,0.49,-1.56,0.23,92.8,84.8,,82.9,80.8,0.254,0.451,0.194,,,,,,,0.214,0.429,0.273,0.327,0.653,0.179,5.1,6,4,4,0,7,2,85,56,3.27,641540,Dane Dunning,5.1,1,10,,,,,,,,,,0.189,0.307,0.287,,,,,,,,,,,,,,,,,,,,,
2024/04/30,7:07 PM.,10,W,WSH,TEX,home,Roof Closed.,74,669022,1,7,1,1,2,10,2,10,36,1,7,14,669022,mackenziegore,Gore,Left,MacKenzie Gore,WSN,3.9,4.2,166.1,98.0,110.0,101.0,0.752,9.79,3.52,9.25,0.81,1.11,0.26,0.376,0.156,0.3,0.433,92.0,91.0,94.0,104.0,104.0,102.0,124.0,98.0,103.0,,,,89.0,92.0,92.0,,0.553,0.158,0.196,0.093,-0.02,,-0.77,0.62,-1.35,96.0,85.9,,90.6,82.8,0.281,0.418,0.226,0.255,0.422,0.323,,,,0.28,0.48,0.512,0.218,0.296,0.34,5.0,5,2,2,1,7,0,91,59,3.19,592351,Jon Gray,8.0,1,3,,,,,,,,,,0.333,0.5,0.417,,,,,,,,,,,,,,,,,,,,,
2024/05/01,7:07 PM.,10,L,WSH,TEX,home,Roof Closed.,74,592866,1,0,0,0,0,9,6,6,32,0,0,27,592866,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.03,3.17,66.2,104.0,81.0,94.0,0.796,7.97,2.43,6.89,0.41,1.17,0.279,0.41,0.148,0.311,0.382,70.0,102.0,91.0,,,,63.0,110.0,96.0,90.0,101.0,94.0,100.0,99.0,93.0,0.121,0.364,0.347,,0.168,2.46,1.1,0.78,,-0.36,88.9,82.8,87.7,78.7,,0.196,0.271,0.178,0.296,0.407,0.059,0.261,0.391,0.214,0.25,0.341,0.225,,,,5.0,5,0,0,4,3,0,79,45,2.27,571760,Andrew Heaney,7.0,1,4,,,,,,,,,,0.135,0.162,0.459,,,,,,,,,,,,,,,,,,,,,
2024/05/02,1:37 PM.,10,W,WSH,TEX,home,Roof Closed.,74,680730,0,6,3,0,0,8,3,9,33,1,6,17,680730,mitchellparker,Parker,Left,Mitchell Parker,WSN,4.29,4.37,151.0,99.0,87.0,97.0,0.801,7.93,2.56,9.18,1.07,0.94,0.248,0.444,0.132,0.321,0.441,,,,97.0,96.0,96.0,78.0,101.0,96.0,,,,106.0,107.0,110.0,,0.486,0.098,0.225,,0.07,,-0.73,0.47,,92.5,,,84.5,80.5,0.276,0.425,0.12,0.238,0.429,0.364,,,,,,,0.252,0.36,0.263,5.1,6,3,3,2,5,0,83,56,2.53,543135,Nathan Eovaldi,5.1,0,8,,,,,,,,,,,,,89.0,94.0,94.0,0.191,-0.6,85.6,0.233,0.4,0.372,,,,,,,,,,,,
2024/05/03,6:40 PM.,11,L,KC,TEX,away,Partly Cloudy.,74,663903,7,1,2,0,0,10,2,7,33,0,1,13,663903,bradysinger,Singer,Right,Brady Singer,KCR,3.71,4.65,179.2,99.0,84.0,94.0,0.769,8.52,2.71,8.77,1.1,1.62,0.191,0.419,0.159,0.326,0.414,80.0,77.0,69.0,,,,63.0,96.0,86.0,70.0,101.0,91.0,106.0,99.0,102.0,0.413,0.113,0.455,,0.019,-2.09,0.77,0.0,,-5.71,91.6,88.1,92.2,82.9,,0.326,0.609,0.197,0.207,0.361,0.354,0.267,0.389,0.127,0.429,0.5,0.111,,,,6.0,4,1,1,0,8,0,105,67,2.45,547179,Michael Lorenzen,6.0,1,3,,,,,,,,,,0.327,0.571,0.35,,,,,,,,,,,,,,,,,,,,,
2024/05/04,6:10 PM.,11,W,KC,TEX,away,Cloudy.,65,608379,4,15,2,2,0,5,4,17,43,1,12,16,608379,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.35,4.05,166.2,102.0,91.0,99.0,0.784,7.83,2.43,8.32,0.92,0.93,0.258,0.429,0.213,0.282,0.436,111.0,109.0,112.0,72.0,89.0,92.0,83.0,103.0,99.0,78.0,103.0,89.0,97.0,89.0,90.0,0.153,0.238,0.092,0.081,0.322,0.39,0.29,-2.39,-1.64,2.26,93.6,81.2,93.6,84.1,75.2,0.279,0.449,0.169,0.371,0.6,0.373,0.252,0.301,0.099,0.169,0.312,0.341,0.357,0.643,0.174,3.2,9,7,7,1,3,0,77,44,5.50,641540,Dane Dunning,4.2,2,4,78.0,100.0,92.0,0.114,-0.94,88.8,0.319,0.458,0.148,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/05,2:32 PM.,11,W,KC,TEX,away,Cloudy.,63,663738,2,3,1,0,1,12,2,8,36,0,3,18,663738,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,KCR,3.32,3.86,43.1,98.0,79.0,93.0,0.725,8.1,2.91,6.02,1.25,1.1,0.137,0.427,0.12,0.316,0.441,90.0,97.0,97.0,,,,60.0,96.0,83.0,87.0,111.0,102.0,90.0,97.0,97.0,0.099,0.355,0.268,0.002,0.213,0.32,4.85,-0.14,-3.5,1.18,93.0,84.7,92.7,85.9,81.6,0.222,0.476,0.133,0.133,0.267,0.506,0.1,0.1,0.138,0.222,0.306,0.319,0.2,0.4,0.333,5.0,2,0,0,2,6,0,74,49,0.00,592351,Jon Gray,7.0,2,7,108.0,135.0,119.0,0.005,0.14,89.6,,,,,,,,,,,,,,,,93.0,93.0,92.0,0.058,1.04,80.3,,,,,,
2024/05/06,6:41 PM.,12,W,OAK,TEX,away,Partly Cloudy.,59,622072,2,4,0,0,1,8,5,5,33,0,3,15,622072,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.66,39.1,98.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,42.0,103.0,97.0,,,,,,,82.0,99.0,93.0,74.0,94.0,90.0,0.462,,0.315,,0.224,,-1.92,-0.4,,-2.67,,84.5,90.5,81.4,,,,,0.205,0.25,0.288,0.351,0.635,0.199,0.4,0.6,0.161,,,,6.0,2,0,0,1,3,0,78,54,5.30,571760,Andrew Heaney,6.0,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/07,12:37 PM.,12,W,OAK,TEX,away,Sunny.,62,548389,8,15,3,0,1,10,5,19,47,0,14,24,548389,rossstripling,Stripling,Right,Ross Stripling,OAK,6.01,4.74,85.1,105.0,86.0,98.0,0.849,5.17,2.32,11.5,0.74,1.11,0.304,0.359,0.175,0.301,0.443,90.0,111.0,105.0,,,,62.0,100.0,87.0,90.0,102.0,90.0,121.0,108.0,112.0,0.142,0.303,0.134,,0.176,-0.05,-0.67,-1.89,,-1.87,91.7,82.7,90.2,84.7,,0.244,0.422,0.175,0.328,0.5,0.157,0.39,0.441,0.078,0.333,0.52,0.241,0.364,0.455,0.179,1.2,10,11,5,2,2,1,60,37,5.14,570632,José Ureña,5.0,1,2,80.0,107.0,92.0,0.159,0.67,87.5,0.245,0.367,0.156,,,,,,,,,,,,,89.0,105.0,106.0,0.086,-1.1,76.3,,,,,,
2024/05/08,12:37 PM.,12,L,OAK,TEX,away,Sunny.,75,676664,9,4,1,0,2,8,1,9,35,0,4,11,676664,jpsears,Sears,Left,JP Sears,OAK,4.38,4.43,180.2,99.0,90.0,94.0,0.8,6.82,2.44,8.57,1.39,0.79,0.244,0.413,0.171,0.325,0.443,84.0,94.0,83.0,,,,70.0,102.0,92.0,84.0,100.0,87.0,118.0,100.0,105.0,0.106,0.363,0.339,,0.192,-0.8,1.37,-0.1,,-0.21,91.9,84.0,90.0,78.9,,0.23,0.476,0.256,0.23,0.525,0.259,0.276,0.395,0.104,0.297,0.428,0.188,,,,5.2,8,4,4,1,3,2,88,56,4.20,547179,Michael Lorenzen,6.0,6,6,,,,,,,,,,0.239,0.381,0.213,,,,,,,,,,,,,,,,,,,,,
2024/05/08,3:35 PM.,12,W,OAK,TEX,away,Clear.,79,674370,11,12,1,0,0,10,7,16,42,1,11,26,674370,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.41,2.72,63.1,97.0,103.0,97.0,0.761,8.95,3.69,6.11,0.43,0.61,0.245,0.405,0.252,0.258,0.425,78.0,103.0,102.0,,,,102.0,95.0,92.0,102.0,89.0,87.0,131.0,103.0,111.0,0.099,0.394,0.211,,0.152,0.18,-0.7,1.83,,1.82,94.8,88.9,94.9,85.8,,0.203,0.297,0.287,0.197,0.311,0.27,0.304,0.478,0.146,0.121,0.152,0.343,,,,2.2,3,4,4,2,4,0,57,33,13.50,683004,Jack Leiter,4.0,4,3,93.0,99.0,96.0,0.143,2.25,86.9,0.152,0.212,0.197,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/10,6:40 PM.,13,L,COL,TEX,away,Partly Cloudy.,56,596295,4,2,1,0,1,8,4,5,32,1,2,9,596295,austingomber,Gomber,Left,Austin Gomber,COL,4.75,5.07,165.0,102.0,82.0,98.0,0.821,6.33,2.07,9.71,1.64,0.92,0.213,0.423,0.122,0.394,0.446,82.0,103.0,99.0,,,,71.0,98.0,91.0,51.0,110.0,96.0,91.0,103.0,102.0,0.001,0.404,0.167,,0.205,-1.23,-42.96,-0.17,,-0.15,90.4,81.1,90.1,83.8,,0.305,0.6,0.096,0.274,0.513,0.22,,,,0.28,0.409,0.273,0.22,0.368,0.269,6.2,5,2,1,2,5,1,82,58,3.43,592351,Jon Gray,6.0,1,7,,,,,,,,,,,,,,,,,,,,,,93.0,109.0,107.0,0.224,-0.08,77.6,,,,,,
2024/05/11,6:10 PM.,13,L,COL,TEX,away,Cloudy.,64,663372,8,3,0,0,1,7,3,8,34,1,3,9,663372,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.49,4.31,162.1,100.0,97.0,99.0,0.781,7.65,2.88,9.15,1.11,1.28,0.226,0.394,0.158,0.327,0.452,117.0,95.0,102.0,108.0,107.0,113.0,81.0,102.0,96.0,93.0,93.0,89.0,109.0,99.0,104.0,0.128,0.37,0.254,0.101,0.147,0.63,-0.45,-0.87,1.28,-1.02,94.6,85.2,94.2,87.4,79.2,0.24,0.376,0.177,0.355,0.523,0.226,0.299,0.403,0.159,0.299,0.485,0.394,0.164,0.26,0.248,6.0,5,2,2,2,4,0,84,53,5.20,571760,Andrew Heaney,5.0,2,8,,,,,,,,,,0.156,0.375,0.35,,,,,,,,,,,,,,,,,,,,,
2024/05/12,1:40 PM.,13,L,COL,TEX,away,Partly Cloudy.,52,621389,3,1,0,0,0,3,2,9,33,0,1,14,621389,tyblach,Blach,Left,Ty Blach,COL,6.94,7.32,71.1,101.0,71.0,88.0,0.875,4.54,2.27,13.0,2.14,1.17,0.248,0.374,0.104,0.356,0.463,71.0,99.0,87.0,38.0,90.0,88.0,92.0,82.0,73.0,58.0,109.0,91.0,,,,0.162,0.345,0.001,0.109,0.245,-1.64,-5.1,-3.5,-1.07,-2.05,89.1,80.0,89.3,85.0,79.2,0.371,0.571,0.072,,,,0.426,0.936,0.124,0.342,0.507,0.208,0.2,0.36,0.176,5.0,7,1,1,0,2,0,70,46,3.00,570632,José Ureña,6.2,2,3,77.0,107.0,88.0,0.137,-0.5,82.9,0.275,0.51,0.209,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/13,7:07 PM.,14,L,CLE,TEX,home,Roof Closed.,74,676440,7,0,1,0,0,10,2,4,31,0,0,11,676440,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.47,3.78,173.2,103.0,99.0,104.0,0.76,9.69,2.28,7.77,1.14,0.78,0.285,0.408,0.153,0.297,0.445,82.0,100.0,108.0,119.0,109.0,112.0,92.0,103.0,98.0,89.0,64.0,93.0,113.0,102.0,109.0,0.003,0.434,0.278,0.105,0.18,-0.69,-1.41,1.74,-0.9,0.13,94.6,82.5,93.9,86.2,81.3,0.282,0.476,0.213,0.196,0.411,0.299,,,,0.238,0.431,0.291,0.208,0.458,0.184,5.1,3,0,0,2,4,0,94,60,4.34,547179,Michael Lorenzen,7.0,0,4,,,,,,,0.141,0.225,0.368,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/14,7:08 PM.,14,L,CLE,TEX,home,Clear.,84,594902,7,4,2,0,3,10,5,7,34,0,4,10,594902,benlively,Lively,Right,Ben Lively,CLE,3.81,4.0,151.0,102.0,67.0,92.0,0.83,7.03,2.92,8.28,1.37,1.02,0.228,0.407,0.128,0.309,0.433,75.0,108.0,95.0,43.0,106.0,93.0,57.0,94.0,83.0,57.0,108.0,94.0,105.0,102.0,101.0,0.29,0.314,0.218,0.088,0.091,-0.21,0.56,-0.01,-0.11,-0.79,89.9,83.9,90.4,79.4,76.9,0.268,0.504,0.166,0.238,0.476,0.419,0.227,0.392,0.133,0.279,0.382,0.185,0.206,0.365,0.18,5.0,5,3,3,3,5,3,88,60,3.06,683004,Jack Leiter,1.2,6,1,,,,,,,,,,0.231,0.413,0.241,,,,,,,,,,,,,,,,,,,,,
2024/05/15,7:08 PM.,14,W,CLE,TEX,home,Roof Closed.,74,471911,0,4,0,1,2,4,4,7,31,0,4,18,471911,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.64,4.71,103.2,100.0,88.0,97.0,0.79,7.73,2.86,9.72,1.65,1.32,0.184,0.431,0.141,0.322,0.392,101.0,108.0,105.0,103.0,103.0,105.0,62.0,95.0,86.0,90.0,95.0,89.0,96.0,104.0,108.0,0.165,0.26,0.278,0.067,0.23,-0.84,-1.96,-0.96,1.49,-1.09,91.6,86.8,91.1,83.5,80.4,0.337,0.554,0.146,0.284,0.52,0.288,0.304,0.609,0.13,0.241,0.472,0.282,0.053,0.158,0.213,5.0,5,2,2,1,3,1,75,44,5.16,592351,Jon Gray,6.1,0,3,,,,,,,,,,0.25,0.313,0.357,,,,,,,,,,,,,,,,,,,,,
2024/05/17,7:07 PM.,15,L,LAA,TEX,home,Clear.,81,542881,9,3,1,0,2,5,2,5,32,0,3,7,542881,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.81,4.37,179.1,99.0,96.0,99.0,0.741,7.13,3.66,7.93,1.2,0.88,0.193,0.51,0.157,0.267,0.396,105.0,100.0,105.0,,,,89.0,99.0,96.0,66.0,95.0,83.0,80.0,141.0,142.0,0.033,0.396,0.013,0.001,0.371,-0.73,-3.87,-0.06,-3.14,1.32,89.4,78.9,88.1,81.3,71.6,0.272,0.494,0.183,0.0,0.0,0.357,0.261,0.696,0.152,0.185,0.259,0.396,,,,7.0,2,1,1,2,4,1,96,56,2.72,571760,Andrew Heaney,3.2,2,5,99.0,100.0,96.0,0.185,-0.41,84.3,0.264,0.455,0.247,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/18,6:15 PM.,15,W,LAA,TEX,home,Roof Closed.,74,663776,2,3,0,0,1,8,7,6,39,0,3,21,663776,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.25,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.132,0.312,0.421,95.0,101.0,104.0,96.0,94.0,100.0,56.0,95.0,83.0,63.0,96.0,88.0,150.0,98.0,105.0,0.174,0.16,0.293,0.09,0.283,-2.18,-1.81,0.27,2.03,0.73,93.7,82.9,93.7,86.8,76.3,0.381,0.524,0.16,0.265,0.434,0.243,0.413,0.565,0.142,0.208,0.292,0.39,0.118,0.118,0.279,6.0,3,1,1,3,5,1,99,56,4.59,570632,José Ureña,6.0,1,3,,,,,,,,,,0.235,0.471,0.281,,,,,,,,,,,,,,,,,,,,,
2024/05/19,1:37 PM.,15,L,LAA,TEX,home,Roof Closed.,74,667755,4,1,1,0,1,5,2,7,33,0,1,12,667755,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.42,4.14,113.0,95.0,100.0,99.0,0.779,7.73,3.58,7.25,0.64,2.69,0.212,0.399,0.171,0.294,0.404,,,,,,,96.0,92.0,86.0,95.0,95.0,96.0,117.0,92.0,99.0,0.464,0.146,0.055,,,-2.05,2.22,0.02,,,98.8,,97.7,91.5,,0.356,0.622,0.103,0.143,0.214,0.463,0.214,0.26,0.167,,,,0.226,0.376,0.402,7.2,5,1,1,2,5,1,93,65,3.30,547179,Michael Lorenzen,6.1,2,6,,,,,,,,,,,,,120.0,100.0,112.0,0.081,0.8,92.7,0.15,0.3,0.329,98.0,96.0,108.0,0.254,-0.42,86.4,,,,,,
2024/05/21,6:41 PM.,16,L,PHI,TEX,away,Partly Cloudy.,81,624133,5,2,2,0,1,13,2,9,36,1,2,18,624133,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,3.46,3.67,150.2,103.0,82.0,100.0,0.799,8.66,2.45,8.36,0.84,2.01,0.194,0.461,0.154,0.283,0.395,73.0,100.0,98.0,84.0,107.0,108.0,68.0,101.0,91.0,87.0,106.0,104.0,22.0,85.0,77.0,0.315,0.195,0.001,0.205,0.163,0.67,0.84,-4.62,1.02,-0.63,91.8,80.0,90.8,81.3,74.4,0.224,0.327,0.18,,,,0.27,0.381,0.101,0.229,0.323,0.35,0.189,0.342,0.339,7.0,5,1,1,2,10,0,108,70,1.36,592351,Jon Gray,5.0,2,4,101.0,98.0,93.0,0.121,-1.68,86.5,0.302,0.642,0.162,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/22,6:40 PM.,16,L,PHI,TEX,away,Partly Cloudy.,83,592836,11,4,0,0,2,8,5,7,32,0,4,19,592836,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,7.1,7.09,83.2,98.0,88.0,95.0,0.847,6.24,3.98,11.51,2.58,0.93,0.184,0.442,0.131,0.389,0.429,,,,87.0,96.0,97.0,61.0,93.0,83.0,78.0,98.0,91.0,56.0,108.0,104.0,0.275,0.126,0.178,0.108,,-2.65,-2.96,2.03,1.99,,91.5,,91.1,85.1,74.7,0.346,0.615,0.232,,,,0.378,0.684,0.082,,,,0.172,0.31,0.149,4.2,6,3,3,4,5,1,86,52,5.06,641540,Dane Dunning,3.1,3,4,95.0,91.0,87.0,0.094,-4.99,87.3,0.435,1.087,0.093,0.157,0.314,0.28,108.0,101.0,106.0,0.219,-4.16,86.7,0.38,0.652,0.163,,,,,,,,,,,,
2024/05/23,1:45 PM.,16,L,PHI,TEX,away,Cloudy.,80,554430,5,2,0,0,1,7,3,6,32,1,2,11,554430,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.57,2.8,200.0,104.0,106.0,108.0,0.747,10.08,2.34,6.26,0.9,1.09,0.245,0.35,0.209,0.29,0.42,,,,110.0,101.0,107.0,101.0,106.0,109.0,111.0,103.0,107.0,128.0,106.0,115.0,0.192,0.416,0.125,0.1,,0.88,2.68,1.04,-0.98,,95.3,,94.6,84.9,81.8,0.209,0.395,0.296,,,,0.189,0.259,0.142,,,,0.205,0.397,0.387,7.0,5,2,2,2,5,1,91,58,2.53,571760,Andrew Heaney,3.1,3,1,92.0,97.0,94.0,0.093,-0.23,91.1,0.226,0.371,0.183,0.152,0.273,0.335,94.0,110.0,110.0,0.074,1.47,86.1,0.137,0.196,0.402,,,,,,,,,,,,
