date,time,series,result,opponent,team,location,weather,temp,opposingPitcherId,oppRuns,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,hits,atBats,stolenBases,rbi,leftOnBase,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CU%,CH%,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFC,vCH,vSI,vSL,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,oppStarterIP,oppStarterH,oppStarterR,oppStarterER,oppStarterBB,oppStarterK,oppStarterHR,oppStarterP,oppStarterS,oppStarterERA,teamPitcherId,teamPitcherName,teamStarterIP,teamStarterER,teamStarterK,Stf+ FA,Loc+ FA,Pit+ FA,FA%,wFA/C,vFA,FF_ba,FF_slg,FF_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff
2024/04/30,6:38 PM.,10,L,PHI,LAA,home,Clear.,68,605513,7,5,2,0,2,9,0,9,36,2,5,13,605513,spencerturnbull,Turnbull,Right,Spencer Turnbull,PHI,2.65,4.05,54.1,99.0,112.0,100.0,0.76,9.61,3.31,6.13,0.99,1.32,0.194,0.41,0.137,0.309,0.383,125.0,107.0,103.0,103.0,100.0,102.0,88.0,99.0,93.0,127.0,97.0,102.0,,,,0.123,,0.385,0.09,0.053,,-1.59,1.98,2.0,1.35,,87.7,93.2,83.9,78.8,,,,0.067,0.067,0.594,0.071,0.071,0.4,0.0,0.0,0.167,0.238,0.667,0.111,0.145,0.226,0.308,5.1,4,2,2,0,6,1,98,60,1.67,542881,Tyler Anderson,6.0,3,6,92.0,95.0,94.0,0.348,-0.44,92.0,0.28,0.453,0.162,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/01,1:08 PM.,10,L,PHI,LAA,home,Sunny.,71,554430,2,1,2,0,1,11,2,10,37,0,1,18,554430,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.57,2.8,200.0,104.0,106.0,108.0,0.747,10.08,2.34,6.26,0.9,1.09,0.245,0.35,0.209,0.29,0.42,,,,110.0,101.0,107.0,111.0,103.0,107.0,128.0,106.0,115.0,92.0,97.0,94.0,0.192,0.093,0.125,0.1,,-0.23,2.68,1.04,-0.98,,91.1,,94.6,84.9,81.8,0.226,0.371,0.183,0.205,0.397,0.387,,,,,,,0.189,0.259,0.142,0.152,0.273,0.335,5.0,5,1,1,1,6,1,106,67,1.91,663776,Patrick Sandoval,5.0,2,10,101.0,106.0,109.0,0.416,0.88,95.3,0.209,0.395,0.296,94.0,110.0,110.0,0.074,1.47,86.1,0.137,0.196,0.402,,,,,,,,,,,,,,,
2024/05/03,7:11 PM.,11,W,CLE,LAA,away,Overcast.,67,676440,0,6,2,0,2,7,2,11,35,0,6,13,676440,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.47,3.78,173.2,103.0,99.0,104.0,0.76,9.69,2.28,7.77,1.14,0.78,0.285,0.408,0.153,0.297,0.445,82.0,100.0,108.0,119.0,109.0,112.0,89.0,64.0,93.0,113.0,102.0,109.0,,,,0.003,,0.278,0.105,0.18,,-1.41,1.74,-0.9,0.13,,82.5,93.9,86.2,81.3,0.141,0.225,0.368,0.208,0.458,0.184,0.196,0.411,0.299,0.238,0.431,0.291,,,,,,,5.0,8,6,6,1,4,2,91,65,4.46,667755,José Soriano,6.0,0,3,92.0,103.0,98.0,0.434,-0.69,94.6,0.282,0.476,0.213,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/04,6:10 PM.,11,L,CLE,LAA,away,Overcast.,73,594902,7,1,1,0,0,8,3,4,31,2,1,12,594902,benlively,Lively,Right,Ben Lively,CLE,3.81,4.0,151.0,102.0,67.0,92.0,0.83,7.03,2.92,8.28,1.37,1.02,0.228,0.407,0.128,0.309,0.433,75.0,108.0,95.0,43.0,106.0,93.0,57.0,108.0,94.0,105.0,102.0,101.0,,,,0.29,,0.218,0.088,0.091,,0.56,-0.01,-0.11,-0.79,,83.9,90.4,79.4,76.9,,,,0.206,0.365,0.18,0.238,0.476,0.419,0.279,0.382,0.185,0.227,0.392,0.133,0.231,0.413,0.241,6.0,4,1,1,3,5,0,85,54,2.08,672282,Reid Detmers,5.2,7,7,57.0,94.0,83.0,0.314,-0.21,89.9,0.268,0.504,0.166,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/05,1:41 PM.,11,L,CLE,LAA,away,Cloudy.,66,471911,4,1,3,0,0,7,3,6,29,2,1,8,471911,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.64,4.71,103.2,100.0,88.0,97.0,0.79,7.73,2.86,9.72,1.65,1.32,0.184,0.431,0.141,0.322,0.392,101.0,108.0,105.0,103.0,103.0,105.0,90.0,95.0,89.0,96.0,104.0,108.0,,,,0.165,,0.278,0.067,0.23,,-1.96,-0.96,1.49,-1.09,,86.8,91.1,83.5,80.4,,,,0.053,0.158,0.213,0.284,0.52,0.288,0.241,0.472,0.282,0.304,0.609,0.13,0.25,0.313,0.357,6.0,6,1,1,2,3,0,71,50,5.67,656288,Griffin Canning,6.0,2,5,62.0,95.0,86.0,0.26,-0.84,91.6,0.337,0.554,0.146,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/06,6:42 PM.,12,L,PIT,LAA,away,Partly Cloudy.,71,656605,4,1,2,0,1,5,1,5,30,0,1,8,656605,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,4.25,4.31,178.0,101.0,99.0,100.0,0.805,8.39,2.53,9.2,1.16,1.07,0.285,0.376,0.135,0.331,0.442,88.0,103.0,102.0,111.0,96.0,104.0,82.0,102.0,94.0,129.0,100.0,109.0,96.0,99.0,98.0,0.22,0.122,0.25,0.096,0.008,-1.0,-0.26,-1.04,-0.11,-12.5,90.4,89.8,93.4,84.7,78.4,0.272,0.593,0.195,0.233,0.442,0.293,0.338,0.636,0.248,0.667,1.333,0.0,0.266,0.405,0.125,0.204,0.331,0.25,9.0,5,1,1,1,5,1,109,75,4.41,542881,Tyler Anderson,6.1,4,5,86.0,103.0,96.0,0.304,0.3,94.4,0.257,0.4,0.24,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/07,7:00 PM.,12,W,PIT,LAA,away,Cloudy.,75,682990,0,9,3,0,2,6,3,15,43,1,9,19,682990,quinnpriester,Priester,Right,Quinn Priester,- - -,4.71,4.43,49.2,100.0,94.0,98.0,0.793,5.98,2.54,10.15,1.27,2.41,0.164,0.456,0.158,0.316,0.425,87.0,91.0,92.0,98.0,99.0,101.0,99.0,100.0,94.0,108.0,103.0,106.0,,,,0.302,,0.279,0.145,0.129,,0.06,-0.99,-1.2,1.51,,88.5,93.1,87.1,80.6,,,,0.375,0.5,0.438,0.246,0.443,0.254,0.161,0.194,0.212,0.29,0.493,0.132,,,,4.2,7,5,3,2,1,1,74,48,3.86,663776,Patrick Sandoval,7.0,0,7,59.0,103.0,93.0,0.144,-1.72,93.0,0.4,0.4,0.186,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/08,12:38 PM.,12,W,PIT,LAA,away,Sunny.,75,527048,4,5,3,0,1,9,1,10,34,0,5,11,527048,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.53,5.38,135.0,102.0,73.0,95.0,0.81,7.13,3.27,10.07,1.47,1.24,0.182,0.462,0.145,0.31,0.408,71.0,109.0,99.0,74.0,102.0,98.0,78.0,101.0,93.0,70.0,111.0,119.0,70.0,101.0,93.0,0.358,0.221,0.0,0.141,0.227,-0.61,0.57,-51.06,0.62,-1.27,87.9,83.4,90.7,82.8,77.9,0.28,0.57,0.212,0.246,0.354,0.29,,,,0.28,0.448,0.341,0.275,0.383,0.097,,,,5.0,8,4,4,0,5,1,73,52,3.60,667755,José Soriano,4.2,4,6,56.0,92.0,86.0,0.053,-8.23,91.3,0.458,0.917,0.043,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/09,6:38 PM.,13,L,KC,LAA,home,Clear.,67,608379,10,4,0,0,0,7,5,5,30,0,4,13,608379,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.35,4.05,166.2,102.0,91.0,99.0,0.784,7.83,2.43,8.32,0.92,0.93,0.258,0.429,0.213,0.282,0.436,111.0,109.0,112.0,72.0,89.0,92.0,78.0,103.0,89.0,97.0,89.0,90.0,78.0,100.0,92.0,0.153,0.114,0.092,0.081,0.322,-0.94,0.29,-2.39,-1.64,2.26,88.8,81.2,93.6,84.1,75.2,0.319,0.458,0.148,0.357,0.643,0.174,0.371,0.6,0.373,0.169,0.312,0.341,0.252,0.301,0.099,,,,6.0,3,3,2,5,6,0,103,67,5.15,672282,Reid Detmers,5.0,6,5,83.0,103.0,99.0,0.238,0.39,93.6,0.279,0.449,0.169,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/10,6:38 PM.,13,L,KC,LAA,home,Partly Cloudy.,66,679525,2,1,3,0,1,9,2,5,33,2,1,18,679525,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.53,4.97,129.0,99.0,100.0,99.0,0.789,8.58,2.72,8.58,1.33,0.92,0.249,0.42,0.182,0.329,0.429,88.0,95.0,94.0,103.0,105.0,103.0,98.0,99.0,97.0,117.0,99.0,107.0,,,,0.138,,0.228,0.164,0.1,,-1.16,-0.57,-1.2,0.84,,86.3,93.6,86.5,82.8,,,,0.263,0.5,0.274,0.29,0.462,0.294,0.204,0.296,0.177,0.317,0.524,0.099,0.2,0.433,0.464,5.1,4,1,1,2,7,1,85,59,2.53,656288,Griffin Canning,5.2,0,3,93.0,98.0,95.0,0.37,0.34,94.2,0.208,0.383,0.223,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/11,6:38 PM.,13,W,KC,LAA,home,Clear.,67,666142,3,9,1,1,1,4,3,10,33,1,8,8,666142,coleragans,Ragans,Left,Cole Ragans,KCR,3.14,3.31,186.1,100.0,108.0,104.0,0.705,10.77,3.24,7.05,0.72,1.01,0.281,0.395,0.176,0.3,0.409,114.0,98.0,103.0,,,,,,,132.0,106.0,114.0,88.0,94.0,91.0,,0.113,0.128,,0.237,0.26,,-0.34,,1.43,90.7,84.8,,86.0,,0.348,0.455,0.228,0.14,0.256,0.352,0.21,0.305,0.337,0.183,0.28,0.478,,,,,,,6.1,8,7,7,1,3,1,102,66,4.22,542881,Tyler Anderson,6.2,3,4,105.0,101.0,106.0,0.418,0.85,95.4,0.213,0.361,0.231,,,,,,,,,,101.0,97.0,101.0,0.104,0.9,80.8,,,,,,,,,
2024/05/12,1:07 PM.,13,L,KC,LAA,home,Sunny.,73,607625,4,2,2,0,1,12,0,6,33,0,2,7,607625,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.0,3.75,206.2,101.0,97.0,100.0,0.795,7.88,2.09,7.71,0.7,1.2,0.212,0.386,0.156,0.303,0.43,93.0,100.0,98.0,126.0,100.0,110.0,68.0,101.0,92.0,125.0,97.0,105.0,97.0,103.0,103.0,0.185,0.082,0.135,0.262,0.069,2.86,0.65,-0.67,1.44,0.08,90.1,87.4,92.1,85.2,79.4,0.228,0.228,0.23,0.178,0.271,0.339,0.213,0.387,0.2,0.208,0.333,0.291,0.274,0.381,0.129,0.375,0.75,0.109,8.0,5,1,1,0,12,0,112,77,1.66,663776,Patrick Sandoval,6.0,4,3,75.0,103.0,95.0,0.24,0.7,92.2,0.234,0.392,0.176,93.0,107.0,106.0,0.026,0.07,85.7,0.105,0.421,0.351,,,,,,,0.215,0.28,0.285,,,,,,
2024/05/13,6:38 PM.,14,L,STL,LAA,home,Clear.,65,669461,10,5,2,0,1,5,4,7,32,0,4,7,669461,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.4,4.2,86.0,101.0,98.0,100.0,0.777,7.95,2.93,8.48,1.15,1.05,0.238,0.361,0.147,0.294,0.469,49.0,89.0,90.0,134.0,100.0,107.0,79.0,108.0,103.0,137.0,101.0,108.0,98.0,105.0,103.0,0.204,0.128,0.276,0.065,0.044,-1.81,-0.76,1.9,-0.33,2.53,91.4,87.8,95.4,87.4,78.2,0.432,0.622,0.228,0.174,0.174,0.273,0.185,0.25,0.384,0.0,0.0,0.2,0.284,0.481,0.142,,,,3.1,5,4,4,2,1,1,60,38,4.56,667755,José Soriano,5.1,0,6,73.0,99.0,91.0,0.283,-0.28,94.7,0.262,0.615,0.195,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/14,6:38 PM.,14,L,STL,LAA,home,Clear.,66,543243,7,6,3,1,1,13,4,12,36,0,6,13,543243,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.84,3.67,166.1,103.0,110.0,105.0,0.723,10.98,2.11,7.68,1.14,1.2,0.219,0.421,0.151,0.341,0.426,69.0,91.0,86.0,119.0,96.0,97.0,93.0,114.0,112.0,152.0,114.0,125.0,92.0,98.0,96.0,0.178,0.178,0.201,0.139,0.064,0.19,1.64,0.94,0.7,-2.25,87.7,88.3,92.7,84.8,80.0,0.287,0.494,0.308,0.21,0.452,0.331,,,,0.357,0.714,0.328,0.2,0.385,0.208,0.142,0.205,0.444,6.0,8,5,5,2,9,1,89,66,3.05,672282,Reid Detmers,5.0,4,7,107.0,97.0,101.0,0.239,-0.05,92.4,0.333,0.567,0.182,,,,,,,,,,,,,0.0,-2.42,75.4,,,,,,,,,
2024/05/15,6:08 PM.,14,W,STL,LAA,home,Cloudy.,68,458681,2,7,2,0,3,10,4,14,35,1,6,23,458681,lancelynn,Lynn,Right,Lance Lynn,STL,3.84,4.94,117.1,100.0,83.0,94.0,0.795,8.36,3.38,8.67,1.23,0.88,0.243,0.384,0.161,0.308,0.401,61.0,88.0,82.0,112.0,96.0,99.0,66.0,93.0,84.0,102.0,101.0,109.0,91.0,101.0,94.0,0.167,0.223,0.013,0.062,0.063,-1.03,-0.46,-1.62,-1.98,-2.47,88.1,84.8,91.2,82.0,80.4,0.317,0.426,0.262,0.211,0.342,0.203,,,,0.292,0.292,0.225,0.284,0.469,0.11,0.25,0.25,0.0,5.0,8,4,4,2,5,1,106,64,4.17,656288,Griffin Canning,6.0,1,5,85.0,102.0,97.0,0.472,0.87,92.3,0.199,0.393,0.287,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/17,7:07 PM.,15,W,TEX,LAA,away,Clear.,81,571760,3,9,2,0,2,11,4,14,42,3,8,23,571760,andrewheaney,Heaney,Left,Andrew Heaney,TEX,4.28,4.46,160.0,102.0,80.0,99.0,0.76,8.94,2.31,8.94,1.29,0.75,0.247,0.407,0.148,0.306,0.428,83.0,102.0,94.0,126.0,105.0,103.0,34.0,82.0,74.0,79.0,100.0,103.0,20.0,51.0,51.0,0.014,0.001,0.278,0.036,0.17,-19.13,-4.52,-0.26,-3.31,0.46,86.6,83.7,92.2,82.5,75.6,,,,0.5,1.1,0.188,0.26,0.385,0.365,0.239,0.384,0.243,0.455,0.455,0.125,,,,3.2,5,3,2,2,5,1,83,50,4.43,542881,Tyler Anderson,7.0,1,4,77.0,102.0,98.0,0.501,0.15,91.5,0.23,0.412,0.213,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/18,6:15 PM.,15,L,TEX,LAA,away,Roof Closed.,74,570632,3,2,2,0,2,12,4,5,44,2,2,22,570632,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.43,109.0,98.0,83.0,95.0,0.797,5.78,3.22,8.67,1.07,1.57,0.24,0.411,0.146,0.297,0.397,76.0,94.0,88.0,,,,91.0,99.0,96.0,76.0,99.0,98.0,,,,0.409,,0.341,,0.187,,0.74,-0.19,,-0.66,,88.7,96.0,87.0,,,,,,,,0.242,0.363,0.331,0.2,0.471,0.321,0.271,0.372,0.121,,,,6.0,4,1,1,1,3,1,101,61,3.29,663776,Patrick Sandoval,6.0,1,5,88.0,97.0,93.0,0.063,-2.67,96.4,0.385,0.769,0.167,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/19,1:37 PM.,15,W,TEX,LAA,away,Roof Closed.,74,547179,1,4,1,1,0,7,4,6,31,0,4,10,547179,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.31,4.59,130.1,97.0,93.0,95.0,0.796,6.7,4.14,6.97,1.17,1.03,0.249,0.386,0.188,0.322,0.411,93.0,101.0,99.0,102.0,93.0,96.0,81.0,102.0,94.0,126.0,98.0,108.0,94.0,92.0,91.0,0.212,0.1,0.149,0.079,0.188,0.04,-0.25,-1.51,0.02,1.94,90.1,84.6,93.6,83.9,81.7,0.235,0.51,0.236,0.217,0.348,0.352,0.368,0.632,0.253,0.122,0.173,0.373,0.291,0.441,0.062,0.19,0.429,0.291,6.1,3,2,2,3,6,0,103,64,3.61,667755,José Soriano,7.2,1,5,84.0,95.0,89.0,0.272,1.0,93.8,0.155,0.309,0.184,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/20,7:12 PM.,16,W,HOU,LAA,away,Roof Closed.,73,664285,7,9,1,0,4,4,2,13,38,2,9,10,664285,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.91,3.41,176.1,97.0,114.0,102.0,0.744,8.63,2.81,7.15,0.66,3.02,0.205,0.416,0.129,0.321,0.425,130.0,96.0,104.0,129.0,96.0,108.0,98.0,99.0,97.0,107.0,102.0,110.0,,,,0.458,,0.043,0.313,0.175,,1.46,-0.2,1.59,0.62,,89.9,94.1,85.1,79.7,,,,0.121,0.187,0.398,0.233,0.467,0.383,0.226,0.278,0.354,0.276,0.399,0.116,,,,5.0,10,8,8,1,3,3,86,57,4.32,672282,Reid Detmers,4.0,6,3,60.0,102.0,94.0,0.012,-4.64,94.5,0.4,1.0,0.273,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/21,7:11 PM.,16,L,HOU,LAA,away,Roof Closed.,73,664299,6,5,2,0,2,8,4,11,39,0,5,14,664299,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.56,34.2,92.0,113.0,96.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,,,,,,,113.0,93.0,99.0,,,,,,0.295,,0.268,,,0.38,,1.39,,81.2,,77.5,,,,,0.5,0.667,0.143,0.205,0.341,0.25,0.194,0.306,0.276,,,,,,,4.0,8,4,4,3,1,1,71,40,3.89,656288,Griffin Canning,5.0,2,2,101.0,88.0,89.0,0.393,-1.3,91.7,0.256,0.535,0.27,,,,,,,,,,81.0,95.0,97.0,0.044,-5.23,75.2,,,,,,,,,
2024/05/22,1:10 PM.,16,W,HOU,LAA,away,Roof Closed.,73,686613,1,2,0,0,1,5,4,3,29,0,2,8,686613,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.49,3.31,170.0,101.0,103.0,101.0,0.778,9.48,3.18,8.26,0.95,1.61,0.271,0.35,0.192,0.218,0.421,84.0,101.0,102.0,,,,93.0,102.0,98.0,110.0,103.0,107.0,90.0,103.0,101.0,0.182,0.17,0.051,,0.126,0.14,0.92,1.7,,0.95,92.4,88.4,95.6,89.1,,0.23,0.363,0.216,0.237,0.421,0.305,0.2,0.2,0.236,0.221,0.26,0.296,0.275,0.321,0.161,,,,6.0,2,2,2,3,3,1,96,56,7.06,542881,Tyler Anderson,8.0,1,4,110.0,101.0,102.0,0.347,0.16,96.0,0.244,0.413,0.288,,,,,,,,,,127.0,100.0,106.0,0.125,-0.79,82.9,,,,,,,,,
2024/05/24,6:38 PM.,17,L,CLE,LAA,home,Partly Cloudy.,66,671106,10,4,2,0,3,10,2,9,35,0,4,8,671106,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.73,5.9,97.1,96.0,77.0,91.0,0.803,7.3,3.79,10.45,2.03,1.13,0.234,0.396,0.136,0.328,0.405,99.0,92.0,94.0,,,,,,,89.0,98.0,86.0,91.0,97.0,96.0,,0.146,0.187,,0.183,-0.03,,-2.55,,-0.92,85.3,81.7,,78.6,,0.245,0.491,0.202,,,,,,,0.237,0.438,0.269,,,,0.273,0.576,0.333,5.2,7,3,3,2,7,2,99,61,4.89,663776,Patrick Sandoval,3.2,8,4,60.0,98.0,88.0,0.484,-1.54,91.2,0.342,0.609,0.147,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/25,6:39 PM.,17,L,CLE,LAA,home,Partly Cloudy.,66,676440,4,3,2,0,1,11,1,8,33,0,3,13,676440,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.47,3.78,173.2,103.0,99.0,104.0,0.76,9.69,2.28,7.77,1.14,0.78,0.285,0.408,0.153,0.297,0.445,82.0,100.0,108.0,119.0,109.0,112.0,89.0,64.0,93.0,113.0,102.0,109.0,,,,0.003,,0.278,0.105,0.18,,-1.41,1.74,-0.9,0.13,,82.5,93.9,86.2,81.3,0.141,0.225,0.368,0.208,0.458,0.184,0.196,0.411,0.299,0.238,0.431,0.291,,,,,,,6.0,6,3,3,1,6,1,91,63,3.99,667755,José Soriano,6.0,4,8,92.0,103.0,98.0,0.434,-0.69,94.6,0.282,0.476,0.213,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/26,1:08 PM.,17,L,CLE,LAA,home,Partly Cloudy.,71,594902,5,4,1,0,1,8,2,9,34,0,4,7,594902,benlively,Lively,Right,Ben Lively,CLE,3.81,4.0,151.0,102.0,67.0,92.0,0.83,7.03,2.92,8.28,1.37,1.02,0.228,0.407,0.128,0.309,0.433,75.0,108.0,95.0,43.0,106.0,93.0,57.0,108.0,94.0,105.0,102.0,101.0,,,,0.29,,0.218,0.088,0.091,,0.56,-0.01,-0.11,-0.79,,83.9,90.4,79.4,76.9,,,,0.206,0.365,0.18,0.238,0.476,0.419,0.279,0.382,0.185,0.227,0.392,0.133,0.231,0.413,0.241,7.0,4,2,2,2,5,1,92,58,2.80,672282,Reid Detmers,5.0,3,8,57.0,94.0,83.0,0.314,-0.21,89.9,0.268,0.504,0.166,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/28,6:39 PM.,18,W,NYY,LAA,home,Clear.,69,641482,3,4,1,0,1,7,0,9,32,0,4,9,641482,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.77,3.62,174.1,101.0,101.0,101.0,0.79,8.36,2.01,8.36,1.24,0.64,0.253,0.37,0.164,0.317,0.432,86.0,102.0,94.0,,,,86.0,116.0,113.0,99.0,98.0,101.0,109.0,100.0,102.0,0.014,0.28,0.168,,0.097,1.32,1.37,-1.27,,-0.89,87.5,83.6,90.3,78.2,,0.249,0.378,0.251,,,,0.364,0.727,0.167,0.226,0.369,0.326,0.143,0.143,0.316,0.284,0.511,0.25,5.1,5,2,2,0,4,1,88,59,3.30,656288,Griffin Canning,5.0,3,5,99.0,103.0,100.0,0.442,0.25,92.1,0.235,0.443,0.215,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/29,6:38 PM.,18,L,NYY,LAA,home,Clear.,68,661563,2,1,0,0,1,9,3,3,29,0,1,7,661563,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.8,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,80.0,93.0,93.0,,,,,,,108.0,94.0,105.0,,,,,,0.259,,0.253,,,1.37,,0.37,,91.6,,87.5,,,,,,,,0.171,0.312,0.315,0.179,0.282,0.269,,,,,,,8.0,2,1,1,2,9,1,95,67,1.99,542881,Tyler Anderson,5.0,1,4,128.0,96.0,102.0,0.488,0.06,96.6,0.205,0.395,0.285,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/30,6:41 PM.,18,L,NYY,LAA,home,Clear.,68,607074,8,3,1,0,1,7,3,4,31,0,3,12,607074,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.96,4.14,175.0,97.0,122.0,103.0,0.716,10.03,2.93,8.07,1.59,0.69,0.257,0.399,0.143,0.329,0.396,129.0,92.0,106.0,103.0,86.0,93.0,,,,144.0,104.0,113.0,100.0,83.0,82.0,,0.035,0.26,0.083,0.129,-3.11,,-0.4,-1.32,1.44,91.8,85.5,,86.8,81.0,0.353,0.647,0.255,0.281,0.531,0.276,0.199,0.361,0.393,0.188,0.247,0.495,,,,,,,6.0,3,3,3,1,5,1,87,58,3.09,663776,Patrick Sandoval,6.0,2,7,114.0,98.0,101.0,0.494,0.05,95.4,0.262,0.514,0.214,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/31,7:10 PM.,19,L,SEA,LAA,away,Clear.,68,693433,5,4,1,0,1,8,2,7,31,2,4,9,693433,bryanwoo,Woo,Right,Bryan Woo,SEA,2.89,2.72,121.1,107.0,104.0,107.0,0.785,7.49,0.96,7.12,1.04,0.96,0.285,0.344,0.144,0.256,0.499,91.0,104.0,100.0,,,,116.0,109.0,109.0,113.0,101.0,107.0,,,,0.23,,0.187,,0.094,,1.85,1.23,,0.0,,89.6,94.7,84.2,,,,,,,,0.265,0.529,0.241,0.186,0.373,0.207,0.234,0.315,0.097,0.1,0.1,0.417,6.0,3,0,0,0,2,0,66,47,1.30,667755,José Soriano,6.0,4,3,97.0,109.0,107.0,0.489,1.44,94.8,0.218,0.355,0.273,,,,,,,,,,,,,,,,,,,,,,,,
2024/06/01,4:16 PM.,19,L,SEA,LAA,away,Cloudy.,65,682243,9,0,1,0,0,12,1,6,32,0,0,11,682243,brycemiller,"Miller, B",Right,Bryce Miller,SEA,2.94,3.72,180.1,101.0,112.0,105.0,0.774,8.53,2.25,6.54,1.05,0.86,0.249,0.404,0.14,0.318,0.442,,,,,,,100.0,102.0,99.0,122.0,96.0,101.0,93.0,80.0,85.0,0.171,0.023,0.168,,,0.14,1.55,-0.21,,,92.1,,94.7,84.5,,0.25,0.333,0.207,0.231,0.308,0.378,0.243,0.568,0.261,,,,0.248,0.358,0.092,0.24,0.4,0.188,6.0,3,0,0,1,9,0,83,55,3.18,672282,Reid Detmers,3.2,5,3,124.0,102.0,106.0,0.423,1.53,95.2,0.184,0.348,0.266,95.0,107.0,111.0,0.171,1.51,84.4,0.148,0.225,0.29,92.0,104.0,111.0,0.044,-0.4,85.0,,,,,,,,,
2024/06/02,1:12 PM.,19,L,SEA,LAA,away,Roof Closed.,60,622491,5,1,1,0,0,9,4,4,31,0,1,17,622491,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.64,3.91,175.1,105.0,101.0,102.0,0.768,8.98,2.41,8.11,1.28,0.94,0.26,0.409,0.159,0.319,0.406,89.0,104.0,97.0,,,,100.0,102.0,98.0,72.0,106.0,108.0,,,,0.179,,0.224,,0.143,,-0.41,0.65,,-1.63,,88.1,95.6,85.7,,,,,,,,0.207,0.357,0.358,0.287,0.545,0.265,0.298,0.457,0.105,,,,7.0,2,0,0,3,6,0,102,60,2.99,656288,Griffin Canning,6.2,1,4,120.0,105.0,103.0,0.454,0.97,95.6,0.203,0.365,0.273,,,,,,,,,,,,,,,,,,,,,,,,
