date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/09/27,6:45 PM.,PHI,WSH,home,Overcast.,76,1.0,0,0,0,0,1,0,9,2.76
2024/09/25,6:45 PM.,KC,WSH,home,Overcast.,71,0.0,3,2,2,0,0,0,8,2.86
2024/09/22,3:40 PM.,CHC,WSH,away,Rain.,68,1.0,1,0,0,0,1,0,18,2.22
2024/09/20,1:20 PM.,CHC,WSH,away,Partly Cloudy.,82,0.2,3,2,2,1,0,0,23,2.30
2024/09/17,7:12 PM.,NYM,WSH,away,Cloudy.,74,1.1,2,1,1,0,1,0,20,1.69
2024/09/15,1:36 PM.,MIA,WSH,home,Sunny.,79,0.1,2,1,1,0,1,1,8,1.42
2024/09/13,6:45 PM.,MIA,WSH,home,Partly Cloudy.,79,1.0,1,0,0,0,0,0,16,1.08
2024/09/08,1:35 PM.,PIT,WSH,away,Sunny.,66,1.0,1,0,0,0,1,0,9,1.13
2024/09/05,6:42 PM.,PIT,WSH,away,Clear.,81,0.1,0,0,0,2,0,0,11,1.17
2024/08/31,4:05 PM.,CHC,WSH,home,Cloudy.,83,0.2,1,0,0,0,0,0,9,1.19
2024/08/30,6:46 PM.,CHC,WSH,home,Overcast.,73,1.0,0,0,0,1,1,0,11,1.23
2024/08/27,6:46 PM.,NYY,WSH,home,Clear.,88,0.1,1,0,0,1,1,0,9,1.29
2024/08/25,12:06 PM.,ATL,WSH,away,Sunny.,82,1.2,0,0,0,1,2,0,29,1.31
2024/08/23,7:22 PM.,ATL,WSH,away,Clear.,82,1.2,0,1,0,0,1,0,18,1.42
2024/08/20,6:45 PM.,COL,WSH,home,Partly Cloudy.,71,0.1,0,0,0,0,1,0,9,1.56
2024/08/15,6:41 PM.,PHI,WSH,away,Partly Cloudy.,84,2.0,2,0,0,0,1,0,28,1.59
2024/08/14,6:37 PM.,BAL,WSH,away,Partly Cloudy.,83,1.0,1,0,0,1,2,0,23,1.80
2024/08/10,6:45 PM.,LAA,WSH,home,Cloudy.,88,2.0,1,0,0,1,0,0,21,1.93
2024/08/08,12:05 PM.,SF,WSH,home,Drizzle.,77,1.1,1,0,0,0,2,0,20,2.25
2024/08/07,6:45 PM.,SF,WSH,home,Overcast.,84,1.1,0,0,0,0,0,0,12,2.53
2024/08/05,6:45 PM.,SF,WSH,home,Clear.,90,1.0,2,0,0,0,1,0,20,2.89
2024/08/02,6:45 PM.,MIL,WSH,home,Cloudy.,95,0.2,1,0,0,1,1,0,12,3.24
2024/07/30,6:40 PM.,AZ,WSH,away,Roof Closed.,78,2.2,5,2,2,1,0,1,50,3.52
2024/07/27,8:19 PM.,STL,WSH,away,Overcast.,76,1.0,3,1,1,0,2,0,24,1.80
2024/07/14,1:10 PM.,MIL,WSH,away,Partly Cloudy.,82,2.0,0,0,0,2,4,0,32,0.00
2024/05/15,6:45 PM.,SF,LAD,away,Partly Cloudy.,58,2.0,3,1,0,2,3,0,45,0.00
