date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/09/29,2:10 PM.,BAL,MIN,home,Sunny.,79,0.1,1,2,2,1,1,0,13,3.28
2024/09/26,6:42 PM.,MIA,MIN,home,Clear.,82,1.0,1,1,0,0,2,0,17,3.04
2024/09/25,6:41 PM.,MIA,MIN,home,Clear.,76,1.0,0,0,0,0,3,0,16,3.09
2024/09/22,5:36 PM.,BOS,MIN,away,Cloudy.,64,0.1,2,3,3,0,0,0,20,3.13
2024/09/20,7:11 PM.,BOS,MIN,away,Cloudy.,64,1.0,1,0,0,0,3,0,16,2.75
2024/09/19,1:10 PM.,CLE,MIN,away,Sunny.,76,0.2,1,0,0,1,0,0,17,2.79
2024/09/17,6:41 PM.,CLE,MIN,away,Partly Cloudy.,76,1.0,0,0,0,0,1,0,14,2.82
2024/09/15,12:06 PM.,CIN,MIN,home,Partly Cloudy.,81,2.0,1,0,0,1,3,0,36,2.86
2024/09/11,6:10 PM.,LAA,MIN,home,Clear.,85,0.2,0,0,0,1,2,0,16,2.95
2024/09/08,1:13 PM.,KC,MIN,away,Sunny.,73,1.2,1,0,0,0,1,0,30,2.98
2024/09/02,6:50 PM.,TB,MIN,away,Dome.,72,1.0,1,1,1,0,2,1,17,3.06
2024/09/01,1:11 PM.,TOR,MIN,home,Sunny.,69,1.0,1,0,0,0,0,0,13,2.97
2024/08/27,6:40 PM.,ATL,MIN,home,Partly Cloudy.,75,1.0,0,0,0,0,0,0,6,3.02
2024/08/25,1:11 PM.,STL,MIN,home,Partly Cloudy.,82,2.0,1,0,0,0,2,0,26,3.07
2024/08/21,3:41 PM.,SD,MIN,away,Partly Cloudy.,78,1.0,1,0,0,0,2,0,15,3.18
2024/08/17,6:07 PM.,TEX,MIN,away,Roof Closed.,74,1.0,0,0,0,0,1,0,9,3.23
2024/08/16,7:07 PM.,TEX,MIN,away,Roof Closed.,74,0.2,3,0,0,0,1,0,18,3.29
2024/08/11,1:10 PM.,CLE,MIN,home,Sunny.,70,0.1,3,1,1,0,0,0,9,3.33
2024/08/09,7:10 PM.,CLE,MIN,home,Partly Cloudy.,65,1.1,0,0,0,0,2,0,18,3.19
2024/08/07,1:20 PM.,CHC,MIN,away,Sunny.,75,1.1,2,2,2,0,1,1,26,3.27
2024/08/04,1:11 PM.,CWS,MIN,home,Partly Cloudy.,78,2.0,2,0,0,1,2,0,33,3.00
2024/07/31,1:10 PM.,NYM,MIN,away,Partly Cloudy.,83,1.0,0,0,0,0,0,0,6,3.12
2024/07/29,7:11 PM.,NYM,MIN,away,Partly Cloudy.,80,1.2,1,0,0,0,1,0,23,3.19
2024/07/24,12:11 PM.,PHI,MIN,home,Partly Cloudy.,71,1.0,0,0,0,0,2,0,15,3.30
2024/07/22,8:11 PM.,PHI,MIN,home,Overcast.,75,2.0,0,0,0,0,2,0,30,3.38
2024/07/20,6:24 PM.,MIL,MIN,home,Cloudy.,83,0.1,1,2,1,0,0,0,10,3.74
2024/07/13,4:15 PM.,SF,MIN,away,Partly Cloudy.,64,1.2,0,0,0,0,1,0,16,3.56
2024/07/10,1:10 PM.,CWS,MIN,away,Sunny.,76,2.0,0,0,0,0,3,0,28,3.70
2024/07/06,1:11 PM.,HOU,MIN,home,Partly Cloudy.,78,2.0,2,0,0,0,2,0,28,3.89
2024/07/04,12:11 PM.,DET,MIN,home,Drizzle.,69,1.0,0,0,0,0,3,0,14,4.10
2024/06/30,1:12 PM.,SEA,MIN,away,Partly Cloudy.,68,0.1,2,0,0,0,0,0,15,4.21
2024/06/28,6:41 PM.,SEA,MIN,away,Cloudy.,66,0.1,0,1,0,0,0,0,5,4.25
2024/06/27,12:40 PM.,AZ,MIN,away,Roof Closed.,78,0.2,0,0,0,0,1,0,9,4.29
2024/06/25,6:40 PM.,AZ,MIN,away,Roof Closed.,78,1.0,0,0,0,0,0,0,9,4.37
2024/06/20,12:11 PM.,TB,MIN,home,Overcast.,69,1.0,0,0,0,1,3,0,20,4.50
2024/06/19,6:42 PM.,TB,MIN,home,Partly Cloudy.,72,0.1,2,1,1,1,0,0,23,4.64
2024/06/16,1:10 PM.,OAK,MIN,home,Cloudy.,82,0.2,2,1,1,1,1,0,27,4.41
2024/06/14,7:10 PM.,OAK,MIN,home,Partly Cloudy.,80,2.0,0,0,0,0,3,0,25,4.22
2024/06/11,6:40 PM.,COL,MIN,home,Clear.,82,2.2,2,1,1,0,1,1,33,4.50
2024/06/09,1:36 PM.,PIT,MIN,away,Partly Cloudy.,74,1.0,2,0,0,0,1,0,19,4.61
2024/06/06,7:08 PM.,NYY,MIN,away,Partly Cloudy.,76,1.0,2,1,1,0,2,0,16,4.78
2024/06/04,7:09 PM.,NYY,MIN,away,Partly Cloudy.,75,2.0,1,0,0,0,1,0,18,4.62
2024/05/31,7:10 PM.,HOU,MIN,away,Roof Closed.,73,1.0,0,0,0,0,1,0,13,5.01
2024/05/29,6:41 PM.,KC,MIN,home,Partly Cloudy.,71,1.0,1,0,0,0,1,0,18,5.24
2024/05/27,1:11 PM.,KC,MIN,home,Cloudy.,60,0.2,3,3,3,0,0,0,16,5.48
2024/05/25,1:11 PM.,TEX,MIN,home,Partly Cloudy.,72,2.0,0,0,0,0,2,0,22,4.35
2024/05/16,12:11 PM.,NYY,MIN,home,Partly Cloudy.,60,1.0,1,1,1,1,1,0,18,4.82
2024/05/12,1:38 PM.,TOR,MIN,away,Partly Cloudy.,60,0.0,1,1,1,1,0,0,12,4.58
2024/05/11,3:07 PM.,TOR,MIN,away,Roof Closed.,68,1.1,3,3,3,0,1,1,28,4.08
2024/05/07,6:41 PM.,SEA,MIN,home,Partly Cloudy.,68,1.0,0,0,0,0,1,0,13,2.76
2024/05/04,1:11 PM.,BOS,MIN,home,Overcast.,52,1.0,0,0,0,0,1,0,9,2.93
2024/05/03,7:11 PM.,BOS,MIN,home,Cloudy.,69,0.2,1,2,2,0,1,0,12,3.14
2024/04/30,6:40 PM.,CWS,MIN,away,Clear.,70,0.1,2,1,1,0,1,1,13,1.98
2024/04/28,1:09 PM.,LAA,MIN,away,Sunny.,73,1.2,2,1,1,0,3,0,35,1.35
2024/04/25,12:11 PM.,CWS,MIN,home,Partly Cloudy.,61,1.0,0,0,0,1,0,0,13,0.77
2024/04/23,6:41 PM.,CWS,MIN,home,Partly Cloudy.,52,1.0,1,0,0,0,1,0,18,0.84
2024/04/21,1:10 PM.,DET,MIN,home,Sunny.,56,1.1,1,0,0,0,2,0,23,0.93
2024/04/20,1:11 PM.,DET,MIN,home,Partly Cloudy.,42,0.2,1,0,0,0,1,0,10,1.08
2024/04/13,5:05 PM.,DET,MIN,away,Clear.,64,2.1,0,0,0,0,3,0,28,1.17
2024/04/09,6:40 PM.,LAD,MIN,home,Partly Cloudy.,60,2.0,1,0,0,1,4,0,35,1.69
2024/04/04,3:17 PM.,CLE,MIN,home,Partly Cloudy.,48,1.1,1,0,0,0,3,0,22,2.70
2024/03/31,1:10 PM.,KC,MIN,away,Overcast.,69,2.0,1,1,1,0,2,1,22,4.50
