date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/09/28,3:08 PM.,MIA,TOR,home,Roof Closed.,68,5.0,4,3,3,2,5,0,82,4.47
2024/09/21,4:10 PM.,TB,TOR,away,Dome.,72,4.0,4,3,3,3,3,1,81,4.41
2024/09/15,1:40 PM.,STL,TOR,home,Sunny.,74,4.1,3,1,1,1,2,0,62,4.29
2024/09/08,1:37 PM.,ATL,TOR,away,Partly Cloudy.,76,5.0,2,1,1,1,6,1,73,4.42
2024/09/01,1:11 PM.,MIN,TOR,away,Sunny.,69,3.0,3,0,0,2,3,0,57,4.61
2024/08/27,7:11 PM.,BOS,TOR,away,Clear.,79,5.0,8,6,6,1,3,1,79,4.82
2024/08/21,7:08 PM.,CIN,TOR,home,Partly Cloudy.,70,4.1,6,5,5,2,6,1,87,4.33
2024/08/16,1:20 PM.,CHC,TOR,away,Partly Cloudy.,81,5.0,4,4,4,2,5,3,88,3.93
2024/08/10,3:07 PM.,OAK,TOR,home,Partly Cloudy.,73,5.2,5,1,1,1,5,1,85,3.60
2024/08/04,1:39 PM.,NYY,TOR,away,Cloudy.,79,4.2,4,0,0,1,4,0,76,3.86
2024/07/29,3:06 PM.,BAL,TOR,away,Partly Cloudy.,90,0.2,1,4,3,4,1,0,43,4.31
2024/07/24,7:09 PM.,TB,TOR,home,Partly Cloudy.,78,5.2,2,2,2,1,6,0,73,3.69
2024/07/12,6:40 PM.,AZ,TOR,away,Roof Closed.,78,4.0,4,2,2,3,7,0,82,3.78
2024/07/06,1:11 PM.,SEA,TOR,away,Sunny.,78,6.0,1,0,0,2,6,0,82,3.68
2024/07/01,3:28 PM.,HOU,TOR,home,Sunny.,69,6.2,2,1,1,2,6,1,83,4.63
2024/06/26,7:12 PM.,BOS,TOR,away,Cloudy.,81,1.0,0,0,0,1,0,0,15,5.60
2024/06/21,7:11 PM.,CLE,TOR,away,Clear.,85,1.1,2,5,4,3,1,0,52,5.94
2024/04/29,7:07 PM.,KC,TOR,home,Roof Closed.,68,3.2,6,3,2,3,1,0,82,4.11
2024/04/24,6:40 PM.,KC,TOR,away,Clear.,74,4.0,6,3,3,2,2,0,69,3.86
2024/04/19,6:40 PM.,SD,TOR,away,Partly Cloudy.,62,4.0,3,1,1,1,7,1,83,2.35
2024/04/13,3:07 PM.,COL,TOR,home,Roof Closed.,68,3.2,4,1,1,2,6,1,68,2.45
