date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/10/03,6:08 PM.,NYM,MIL,home,Roof Closed.,73,1.0,0,0,0,0,0,0,13,5.40
2024/10/01,4:33 PM.,NYM,MIL,home,Roof Closed.,74,4.0,2,3,3,1,5,0,68,6.75
2024/09/25,6:41 PM.,PIT,MIL,away,Overcast.,76,5.1,2,2,2,2,7,0,96,3.68
2024/09/18,6:41 PM.,PHI,MIL,home,Clear.,73,5.0,2,1,1,2,9,1,91,3.69
2024/09/13,6:40 PM.,AZ,MIL,away,Roof Closed.,78,5.0,6,1,1,4,5,0,103,3.75
2024/09/08,1:11 PM.,COL,MIL,home,Partly Cloudy.,70,4.2,7,3,3,2,4,1,86,3.81
2024/09/02,1:10 PM.,STL,MIL,home,Partly Cloudy.,72,5.1,6,3,3,2,3,2,102,3.75
2024/08/28,7:10 PM.,SF,MIL,home,Roof Closed.,78,6.0,2,0,0,3,8,0,105,3.70
2024/08/22,1:15 PM.,STL,MIL,away,Sunny.,77,5.0,3,0,0,2,2,0,92,3.86
2024/08/17,6:15 PM.,CLE,MIL,home,Roof Closed.,79,6.0,4,1,1,2,3,1,81,4.00
2024/08/12,7:10 PM.,LAD,MIL,home,Clear.,78,6.0,5,4,4,2,4,2,96,4.11
2024/08/07,7:23 PM.,ATL,MIL,away,Clear.,92,5.0,8,4,4,2,6,1,93,4.02
2024/07/31,1:10 PM.,ATL,MIL,home,Sunny.,86,6.0,3,2,2,2,7,2,101,3.89
2024/07/26,7:11 PM.,MIA,MIL,home,Clear.,76,5.1,6,5,3,5,4,2,97,3.94
2024/07/20,6:24 PM.,MIN,MIL,away,Cloudy.,83,6.0,2,0,0,2,8,0,102,3.88
2024/07/12,7:10 PM.,WSH,MIL,home,Clear.,82,5.0,10,4,4,0,6,1,92,4.11
2024/07/06,4:18 PM.,LAD,MIL,away,Sunny.,85,4.0,4,3,3,3,4,1,104,3.95
2024/06/30,1:11 PM.,CHC,MIL,home,Sunny.,67,7.0,2,1,1,2,8,1,103,3.83
2024/06/24,7:10 PM.,TEX,MIL,home,Clear.,77,5.0,4,2,2,2,6,0,104,4.03
2024/06/19,6:38 PM.,LAA,MIL,away,Clear.,72,6.0,3,0,0,2,8,0,101,4.06
2024/06/14,7:10 PM.,CIN,MIL,home,Clear.,71,5.1,10,6,6,1,6,2,96,4.38
2024/06/08,4:11 PM.,DET,MIL,away,Cloudy.,77,3.1,4,4,3,5,3,0,94,3.95
2024/06/02,1:10 PM.,CWS,MIL,home,Partly Cloudy.,74,5.0,4,3,3,1,7,1,97,3.74
2024/05/28,6:40 PM.,CHC,MIL,home,Roof Closed.,69,5.2,3,1,1,2,11,1,111,3.61
2024/05/22,6:40 PM.,MIA,MIL,away,Roof Closed.,72,7.0,4,1,1,1,7,1,98,3.81
2024/05/17,7:10 PM.,HOU,MIL,away,Roof Closed.,73,5.0,8,5,5,1,6,2,97,4.17
2024/05/11,6:15 PM.,STL,MIL,home,Roof Closed.,68,6.0,8,3,3,1,8,0,100,3.63
2024/05/05,1:20 PM.,CHC,MIL,away,Sunny.,54,5.0,3,3,3,6,5,0,97,3.49
2024/04/30,6:40 PM.,TB,MIL,home,Roof Closed.,67,5.1,1,2,2,0,7,1,66,3.21
2024/04/25,12:36 PM.,PIT,MIL,away,Cloudy.,42,4.2,5,5,5,5,5,1,91,3.18
2024/04/19,7:16 PM.,STL,MIL,away,Cloudy.,58,6.0,4,0,0,2,7,0,100,1.90
2024/04/12,7:07 PM.,BAL,MIL,away,Cloudy.,62,6.0,5,1,1,0,11,1,90,2.55
2024/04/05,7:10 PM.,SEA,MIL,home,Roof Closed.,46,5.2,4,3,3,1,7,0,88,3.09
2024/03/29,1:44 PM.,NYM,MIL,away,Sunny.,53,6.0,1,1,1,1,8,1,92,1.50
