date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/10/17,8:09 PM.,LAD,NYM,home,Clear.,53,3.1,5,5,5,4,2,1,83,3.14
2024/10/09,5:09 PM.,PHI,NYM,home,Clear.,66,5.0,2,1,0,2,6,0,90,0.00
2024/10/03,6:08 PM.,MIL,NYM,away,Roof Closed.,73,6.0,4,0,0,1,5,0,94,0.00
2024/09/28,6:16 PM.,MIL,NYM,away,Clear.,71,4.1,5,2,2,2,9,0,92,3.75
2024/09/18,7:10 PM.,WSH,NYM,home,Cloudy.,72,7.0,2,0,0,2,4,0,90,3.74
2024/09/13,6:40 PM.,PHI,NYM,away,Partly Cloudy.,82,7.0,3,0,0,0,4,0,94,3.91
2024/09/07,5:16 PM.,CIN,NYM,home,Cloudy.,65,6.2,5,0,0,2,6,0,100,4.09
2024/08/31,6:10 PM.,CWS,NYM,away,Clear.,82,5.0,6,2,1,3,6,0,98,4.27
2024/08/25,1:11 PM.,SD,NYM,away,Sunny.,79,6.1,4,0,0,2,0,0,95,4.36
2024/08/20,7:11 PM.,BAL,NYM,home,Clear.,70,5.0,8,7,7,2,3,2,90,4.57
2024/08/15,1:11 PM.,OAK,NYM,home,Sunny.,85,4.0,7,4,4,4,1,1,92,4.26
2024/08/09,7:12 PM.,SEA,NYM,away,Clear.,73,6.2,4,5,5,2,8,1,100,4.10
2024/08/04,1:08 PM.,LAA,NYM,away,Sunny.,87,5.0,3,3,3,4,4,0,96,3.95
2024/07/29,7:11 PM.,MIN,NYM,home,Partly Cloudy.,80,6.0,5,1,1,1,5,0,97,3.89
2024/07/23,7:09 PM.,NYY,NYM,away,Cloudy.,76,5.0,3,1,1,5,6,1,94,4.02
2024/07/14,1:42 PM.,COL,NYM,home,Sunny.,92,5.2,6,5,5,1,8,4,86,4.13
2024/07/09,7:11 PM.,WSH,NYM,home,Cloudy.,83,7.0,1,0,0,1,5,0,103,3.91
2024/07/04,11:05 AM.,WSH,NYM,away,Partly Cloudy.,87,7.0,4,0,0,3,1,0,95,4.22
2024/06/28,7:11 PM.,HOU,NYM,home,Clear.,71,4.0,6,2,2,3,7,1,93,4.57
2024/06/21,1:20 PM.,CHC,NYM,away,Sunny.,79,6.1,4,1,0,1,8,0,103,4.58
2024/06/15,4:11 PM.,SD,NYM,home,Sunny.,81,6.0,2,1,1,2,6,1,88,4.98
2024/06/09,3:10 PM.,PHI,NYM,away,Cloudy.,61,3.2,6,3,3,2,1,0,69,5.29
2024/06/02,1:41 PM.,AZ,NYM,home,Sunny.,81,4.0,4,3,3,3,4,2,84,5.17
2024/05/28,7:41 PM.,LAD,NYM,home,Partly Cloudy.,76,6.0,8,3,3,0,3,2,89,5.06
2024/05/22,1:10 PM.,CLE,NYM,away,Overcast.,76,6.0,4,3,3,0,4,1,70,5.13
2024/05/16,6:41 PM.,PHI,NYM,away,Cloudy.,66,5.1,4,2,2,0,4,0,81,5.21
2024/05/10,8:05 PM.,ATL,NYM,home,Drizzle.,51,5.0,6,4,4,2,3,3,85,5.44
2024/05/03,6:50 PM.,TB,NYM,away,Dome.,72,2.2,10,8,8,1,2,0,65,5.20
2024/04/28,1:41 PM.,STL,NYM,home,Sunny.,67,8.0,3,1,1,1,3,0,99,3.48
2024/04/22,6:46 PM.,SF,NYM,away,Partly Cloudy.,58,5.0,7,5,5,3,4,1,91,4.21
2024/04/16,7:10 PM.,PIT,NYM,home,Clear.,67,5.0,4,1,1,3,4,0,93,3.05
2024/04/11,1:02 PM.,ATL,NYM,away,Partly Cloudy.,72,5.1,5,3,3,2,4,0,100,3.45
2024/04/05,6:41 PM.,CIN,NYM,away,Cloudy.,46,5.2,5,1,1,4,4,1,102,2.61
2024/03/29,1:44 PM.,MIL,NYM,home,Sunny.,53,4.2,6,2,2,2,4,1,85,3.86
