date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/09/29,2:10 PM.,MIN,BAL,away,Sunny.,79,6.0,4,2,2,1,4,2,71,3.70
2024/09/22,1:37 PM.,DET,BAL,home,Cloudy.,75,5.0,5,4,4,1,6,3,80,3.74
2024/09/17,6:37 PM.,SF,BAL,home,Overcast.,75,3.1,6,4,4,2,3,1,82,3.60
2024/09/10,7:12 PM.,BOS,BAL,away,Clear.,74,6.0,4,1,1,2,8,0,101,3.39
2024/09/04,6:37 PM.,CWS,BAL,home,Partly Cloudy.,77,4.1,8,6,6,2,2,3,66,3.49
2024/08/30,6:40 PM.,COL,BAL,away,Clear.,85,7.0,8,2,2,0,4,0,95,3.14
2024/08/24,4:09 PM.,HOU,BAL,home,Partly Cloudy.,84,5.2,4,2,2,2,3,2,91,3.18
2024/08/18,1:38 PM.,BOS,BAL,home,Cloudy.,81,6.0,7,0,0,0,6,0,99,3.18
2024/08/11,1:41 PM.,TB,BAL,away,Dome.,72,6.2,4,0,0,1,5,0,94,3.39
2024/08/06,7:09 PM.,TOR,BAL,away,Roof Closed.,71,5.0,2,0,0,2,6,0,73,3.66
2024/08/01,6:40 PM.,CLE,BAL,away,Partly Cloudy.,84,1.2,3,3,3,1,1,1,45,3.89
2024/07/28,1:37 PM.,SD,BAL,home,Partly Cloudy.,89,4.2,5,3,3,3,2,0,83,3.62
2024/07/23,6:42 PM.,MIA,BAL,away,Roof Closed.,72,2.0,8,6,6,1,3,1,60,3.48
2024/07/11,6:37 PM.,CHC,BAL,home,Cloudy.,89,5.0,6,4,4,2,4,0,90,2.82
2024/07/05,6:40 PM.,OAK,BAL,away,Clear.,76,6.0,4,2,2,1,6,2,86,2.48
2024/06/28,7:06 PM.,TEX,BAL,home,Partly Cloudy.,81,6.0,3,0,0,0,2,0,87,2.43
2024/06/23,1:12 PM.,HOU,BAL,away,Roof Closed.,73,5.0,10,5,5,3,3,1,78,2.70
2024/06/18,7:08 PM.,NYY,BAL,away,Partly Cloudy.,83,3.2,6,3,3,5,3,0,96,2.05
2024/06/11,6:37 PM.,ATL,BAL,home,Partly Cloudy.,74,5.1,4,0,0,3,4,0,97,1.61
2024/06/05,7:08 PM.,TOR,BAL,away,Roof Closed.,68,5.0,5,2,2,1,4,0,84,1.83
2024/05/31,7:06 PM.,TB,BAL,home,Clear.,74,5.0,4,1,1,2,5,0,95,1.57
2024/05/25,1:10 PM.,CWS,BAL,away,Sunny.,68,4.0,2,0,0,2,3,0,80,1.53
2024/05/22,12:46 PM.,STL,BAL,away,Cloudy.,76,0.2,0,0,0,0,0,0,11,1.78
2024/05/20,6:46 PM.,STL,BAL,away,Cloudy.,82,1.0,0,0,0,2,1,0,24,1.82
2024/05/18,7:03 PM.,SEA,BAL,home,Cloudy.,67,0.2,1,0,0,0,0,0,15,1.90
2024/05/12,1:37 PM.,AZ,BAL,home,Cloudy.,68,3.0,1,0,0,0,3,0,43,1.96
2024/05/10,7:07 PM.,AZ,BAL,home,Overcast.,55,0.1,1,0,0,0,0,0,6,2.25
2024/05/08,6:45 PM.,WSH,BAL,away,Partly Cloudy.,84,2.0,1,2,1,1,1,0,31,2.29
2024/05/05,4:11 PM.,CIN,BAL,away,Partly Cloudy.,80,2.1,0,0,0,0,1,0,24,2.04
2024/04/28,1:37 PM.,OAK,BAL,home,Sunny.,78,4.0,7,4,4,1,6,1,83,2.35
2024/04/22,6:38 PM.,LAA,BAL,away,Cloudy.,59,5.2,4,0,0,2,5,0,89,0.00
2024/04/17,1:07 PM.,MIN,BAL,home,Cloudy.,68,5.2,3,0,0,0,4,0,75,0.00
