date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/09/26,1:11 PM.,LAA,CWS,home,Sunny.,73,6.1,5,0,0,1,7,0,96,4.95
2024/09/21,5:44 PM.,SD,CWS,away,Partly Cloudy.,70,5.0,8,4,4,2,3,2,96,5.15
2024/09/14,6:11 PM.,OAK,CWS,home,Partly Cloudy.,81,5.0,6,0,0,2,8,0,99,5.09
2024/09/08,1:36 PM.,BOS,CWS,away,Sunny.,69,6.0,6,2,2,1,6,2,87,5.26
2024/09/02,3:07 PM.,BAL,CWS,away,Sunny.,81,3.1,7,3,3,2,5,1,95,5.36
2024/08/27,7:10 PM.,TEX,CWS,home,Cloudy.,77,6.1,9,3,3,2,4,0,95,5.29
2024/08/23,7:11 PM.,DET,CWS,home,Clear.,80,6.0,5,2,2,2,5,0,98,5.34
2024/08/17,6:10 PM.,HOU,CWS,away,Roof Closed.,73,4.0,7,4,4,1,1,0,73,5.46
2024/08/10,6:15 PM.,CHC,CWS,home,Partly Cloudy.,76,4.0,3,0,0,4,1,0,78,5.34
2024/08/04,1:11 PM.,MIN,CWS,away,Partly Cloudy.,78,1.2,7,8,6,3,3,1,70,5.53
2024/07/29,7:11 PM.,KC,CWS,home,Cloudy.,79,6.0,9,2,2,0,2,0,97,5.13
2024/07/24,7:09 PM.,TEX,CWS,away,Roof Closed.,74,4.2,7,3,3,2,3,1,105,5.25
2024/07/19,7:10 PM.,KC,CWS,away,Clear.,82,4.2,4,7,7,5,4,1,97,5.22
2024/07/13,1:11 PM.,PIT,CWS,home,Partly Cloudy.,85,6.0,5,2,2,2,4,0,78,4.82
2024/07/08,7:11 PM.,MIN,CWS,home,Partly Cloudy.,84,6.0,7,2,2,1,4,1,89,4.95
2024/07/02,6:40 PM.,CLE,CWS,away,Partly Cloudy.,83,6.0,6,6,3,1,3,2,101,5.08
2024/06/25,7:11 PM.,LAD,CWS,home,Partly Cloudy.,81,5.2,6,4,4,3,3,2,106,5.13
2024/06/20,1:11 PM.,HOU,CWS,home,Sunny.,77,6.0,5,1,1,3,6,1,96,5.03
2024/06/14,6:40 PM.,AZ,CWS,away,Roof Closed.,79,3.1,9,6,4,2,2,1,75,5.35
2024/06/09,1:11 PM.,BOS,CWS,home,Sunny.,78,5.0,2,2,2,2,3,1,89,5.06
2024/06/04,7:05 PM.,CHC,CWS,away,Cloudy.,75,5.0,3,1,1,0,4,0,63,5.19
2024/05/29,6:41 PM.,TOR,CWS,home,Clear.,60,5.0,4,2,2,5,6,0,90,5.50
2024/05/24,7:21 PM.,BAL,CWS,home,Cloudy.,73,4.2,5,4,4,2,2,1,84,5.69
2024/05/19,1:38 PM.,NYY,CWS,away,Partly Cloudy.,70,4.0,8,7,7,1,4,2,79,5.48
2024/05/14,3:40 PM.,WSH,CWS,home,Cloudy.,55,4.2,7,3,3,1,5,0,86,4.46
2024/05/08,6:50 PM.,TB,CWS,away,Dome.,72,6.0,3,1,1,1,8,0,96,4.29
2024/05/01,1:11 PM.,MIN,CWS,home,Sunny.,75,5.0,4,2,2,2,4,1,92,4.85
2024/04/26,6:41 PM.,TB,CWS,home,Cloudy.,53,5.0,2,0,0,3,2,0,72,5.11
2024/04/22,6:41 PM.,MIN,CWS,away,Partly Cloudy.,65,2.1,1,1,1,1,0,1,28,6.41
2024/04/19,6:42 PM.,PHI,CWS,away,Cloudy.,56,4.0,1,0,0,0,4,0,58,6.75
2024/04/12,6:40 PM.,CIN,CWS,home,Cloudy.,54,2.2,7,6,6,1,2,2,67,8.78
2024/04/06,6:10 PM.,KC,CWS,away,Clear.,71,6.1,6,3,3,2,4,1,77,5.91
2024/04/01,1:10 PM.,ATL,CWS,home,Cloudy.,46,4.1,6,4,4,3,1,0,85,8.31
