date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/10/09,5:09 PM.,NYM,PHI,away,Clear.,66,1.0,1,0,0,1,2,0,18,2.45
2024/10/08,5:09 PM.,NYM,PHI,away,Partly Cloudy.,68,1.0,1,0,0,0,0,0,10,3.38
2024/10/06,4:09 PM.,NYM,PHI,home,Sunny.,76,1.0,1,1,1,1,3,1,27,5.40
2024/10/05,4:09 PM.,NYM,PHI,home,Sunny.,77,0.2,1,0,0,0,0,0,8,0.00
2024/09/28,4:05 PM.,WSH,PHI,away,Partly Cloudy.,84,0.2,2,0,0,1,1,0,18,2.29
2024/09/25,6:06 PM.,CHC,PHI,home,Cloudy.,66,1.0,1,0,0,1,0,0,15,2.31
2024/09/21,4:11 PM.,NYM,PHI,away,Partly Cloudy.,77,0.2,2,3,3,1,2,0,25,2.35
2024/09/20,7:10 PM.,NYM,PHI,away,Clear.,73,1.0,0,0,0,0,1,0,21,1.93
2024/09/18,6:41 PM.,MIL,PHI,away,Clear.,73,1.0,0,0,0,0,2,0,16,1.96
2024/09/15,1:37 PM.,NYM,PHI,home,Partly Cloudy.,83,1.0,1,0,0,0,2,0,15,1.99
2024/09/14,4:05 PM.,NYM,PHI,home,Partly Cloudy.,86,1.0,0,0,0,0,1,0,12,2.03
2024/09/10,6:42 PM.,TB,PHI,home,Clear.,80,0.2,0,0,0,0,1,0,10,2.06
2024/09/09,6:42 PM.,TB,PHI,home,Partly Cloudy.,76,1.0,0,0,0,0,1,0,8,2.09
2024/09/05,6:41 PM.,MIA,PHI,away,Roof Closed.,72,1.0,1,1,0,0,2,0,22,2.13
2024/09/03,7:07 PM.,TOR,PHI,away,Clear.,69,1.0,1,0,0,0,0,0,11,2.17
2024/09/01,7:10 PM.,ATL,PHI,home,Partly Cloudy.,83,1.0,0,0,0,1,1,0,16,2.21
2024/08/29,6:42 PM.,ATL,PHI,home,Cloudy.,81,1.1,0,0,0,0,2,0,16,2.25
2024/08/26,6:41 PM.,HOU,PHI,home,Partly Cloudy.,84,1.0,1,0,0,0,1,0,18,2.31
2024/08/24,6:10 PM.,KC,PHI,away,Partly Cloudy.,91,1.0,0,0,0,0,1,0,10,2.36
2024/08/21,7:20 PM.,ATL,PHI,away,Partly Cloudy.,80,1.0,0,0,0,0,1,0,11,2.40
2024/08/20,7:21 PM.,ATL,PHI,away,Clear.,81,1.0,1,0,0,1,2,0,21,2.45
2024/08/15,6:41 PM.,WSH,PHI,home,Partly Cloudy.,84,1.0,2,1,1,0,1,1,19,2.51
2024/08/13,6:40 PM.,MIA,PHI,home,Partly Cloudy.,82,1.0,0,0,0,0,2,0,18,2.36
2024/08/11,1:10 PM.,AZ,PHI,away,Roof Closed.,78,1.0,2,1,0,0,3,0,23,2.42
2024/08/08,6:40 PM.,AZ,PHI,away,Roof Closed.,78,1.0,2,2,2,2,2,1,29,2.47
2024/08/07,7:10 PM.,LAD,PHI,away,Clear.,76,1.0,0,0,0,0,0,0,14,2.11
2024/08/03,6:42 PM.,SEA,PHI,away,Partly Cloudy.,72,1.0,1,0,0,1,0,0,13,2.16
2024/07/30,6:42 PM.,NYY,PHI,home,Partly Cloudy.,83,1.0,1,1,0,0,1,0,12,2.21
2024/07/28,1:36 PM.,CLE,PHI,home,Partly Cloudy.,87,1.0,2,0,0,0,0,0,16,2.27
2024/07/26,6:42 PM.,CLE,PHI,home,Partly Cloudy.,83,1.0,1,0,0,0,1,0,12,2.33
2024/07/24,12:11 PM.,MIN,PHI,away,Partly Cloudy.,71,0.1,0,3,3,2,1,0,22,2.39
2024/07/22,8:11 PM.,MIN,PHI,away,Overcast.,75,0.2,0,0,0,1,1,0,14,1.69
2024/07/19,6:42 PM.,PIT,PHI,away,Clear.,84,1.0,3,2,2,0,1,0,19,1.72
2024/07/14,1:36 PM.,OAK,PHI,home,Partly Cloudy.,94,1.0,0,0,0,0,0,0,11,1.26
2024/07/13,4:06 PM.,OAK,PHI,home,Partly Cloudy.,88,0.2,2,0,0,0,2,0,20,1.30
2024/07/10,7:08 PM.,LAD,PHI,home,Partly Cloudy.,88,0.1,2,0,0,0,1,0,14,1.32
2024/07/09,6:41 PM.,LAD,PHI,home,Cloudy.,93,1.0,1,0,0,0,0,0,8,1.34
2024/07/05,7:21 PM.,ATL,PHI,away,Cloudy.,79,1.0,1,0,0,0,2,0,20,1.38
2024/07/03,7:05 PM.,CHC,PHI,away,Partly Cloudy.,84,1.0,1,0,0,0,2,0,22,1.42
2024/07/02,7:08 PM.,CHC,PHI,away,Partly Cloudy.,83,1.0,0,0,0,0,1,0,12,1.47
2024/06/29,4:05 PM.,MIA,PHI,home,Cloudy.,86,1.0,1,0,0,0,1,0,13,1.52
2024/06/26,1:10 PM.,DET,PHI,away,Cloudy.,80,1.0,0,0,0,0,0,0,13,1.57
2024/06/24,6:40 PM.,DET,PHI,away,Partly Cloudy.,81,1.0,1,0,0,0,1,0,18,1.63
2024/06/19,1:08 PM.,SD,PHI,home,Sunny.,87,1.0,2,1,1,0,1,0,29,1.69
2024/06/18,6:42 PM.,SD,PHI,home,Partly Cloudy.,89,1.0,0,0,0,0,1,0,16,1.40
2024/06/14,7:07 PM.,BAL,PHI,away,Overcast.,87,1.0,0,1,0,1,2,0,22,1.46
2024/06/13,7:10 PM.,BOS,PHI,away,Partly Cloudy.,79,1.0,1,1,1,1,2,0,21,1.52
2024/06/08,6:11 PM.,NYM,PHI,away,Partly Cloudy.,66,1.1,0,0,0,0,3,0,24,1.19
2024/06/04,6:42 PM.,MIL,PHI,home,Clear.,82,1.0,0,0,0,0,2,0,10,1.27
2024/06/02,7:10 PM.,STL,PHI,home,Partly Cloudy.,80,1.0,0,0,0,0,1,0,16,1.33
2024/06/01,7:16 PM.,STL,PHI,home,Clear.,81,1.0,2,0,0,0,2,0,16,1.40
2024/05/28,6:46 PM.,SF,PHI,away,Clear.,60,1.0,0,0,0,0,2,0,18,1.47
2024/05/26,1:10 PM.,COL,PHI,away,Partly Cloudy.,66,1.0,2,0,0,0,0,0,15,1.56
2024/05/24,6:41 PM.,COL,PHI,away,Cloudy.,70,1.2,1,0,0,0,0,0,14,1.65
2024/05/22,6:40 PM.,TEX,PHI,home,Partly Cloudy.,83,1.0,0,0,0,0,1,0,17,1.84
2024/05/18,6:31 PM.,WSH,PHI,home,Rain.,63,1.0,2,1,1,0,1,0,24,1.98
2024/05/16,6:41 PM.,NYM,PHI,home,Cloudy.,66,1.0,1,0,0,0,3,0,27,1.42
2024/05/13,7:11 PM.,NYM,PHI,away,Partly Cloudy.,61,1.0,0,0,0,0,1,0,12,1.54
2024/05/12,1:41 PM.,MIA,PHI,away,Roof Closed.,72,1.0,0,0,0,0,1,0,7,1.69
2024/05/08,1:07 PM.,TOR,PHI,home,Partly Cloudy.,82,1.0,2,1,1,1,1,0,25,1.86
2024/05/06,4:06 PM.,SF,PHI,home,Cloudy.,72,1.0,0,0,0,0,0,0,14,1.04
2024/05/03,6:42 PM.,SF,PHI,home,Cloudy.,58,1.0,3,1,1,0,0,0,20,1.17
2024/05/01,1:08 PM.,LAA,PHI,away,Sunny.,71,1.0,0,0,0,1,2,0,22,0.00
2024/04/29,6:39 PM.,LAA,PHI,away,Clear.,71,1.0,1,0,0,0,0,0,9,0.00
2024/04/25,1:10 PM.,CIN,PHI,away,Sunny.,56,1.2,1,0,0,1,2,0,39,0.00
2024/04/23,6:41 PM.,CIN,PHI,away,Partly Cloudy.,66,1.0,0,0,0,0,0,0,11,0.00
2024/04/19,6:42 PM.,CWS,PHI,home,Cloudy.,56,1.0,0,0,0,0,1,0,18,0.00
2024/04/14,1:35 PM.,PIT,PHI,home,Sunny.,71,1.0,0,0,0,1,1,0,14,0.00
