date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/09/27,7:13 PM.,MIL,NYM,away,Cloudy.,68,1.0,1,1,1,0,2,1,22,2.87
2024/09/20,7:10 PM.,PHI,NYM,home,Clear.,73,1.2,2,0,0,0,1,0,28,2.45
2024/09/17,7:12 PM.,WSH,NYM,home,Cloudy.,74,1.0,1,0,0,0,1,0,21,2.77
2024/09/13,6:40 PM.,PHI,NYM,away,Partly Cloudy.,82,1.0,1,3,3,3,2,1,36,3.00
2024/09/10,7:09 PM.,TOR,NYM,away,Partly Cloudy.,71,0.2,1,0,0,0,1,0,14,0.82
2024/09/08,1:41 PM.,CIN,NYM,home,Sunny.,68,0.1,0,0,0,0,0,0,1,0.87
2024/09/04,7:13 PM.,BOS,NYM,home,Clear.,72,1.0,1,0,0,1,0,0,14,0.90
2024/08/09,7:12 PM.,SEA,NYM,away,Clear.,73,1.0,1,0,0,0,1,0,13,1.00
2024/08/06,6:41 PM.,COL,NYM,away,Partly Cloudy.,87,1.0,2,1,1,2,0,0,27,1.13
2024/08/03,6:38 PM.,LAA,NYM,away,Clear.,88,0.1,0,0,0,0,0,0,3,0.00
2024/07/28,1:41 PM.,ATL,NYM,home,Sunny.,86,1.0,0,0,0,0,1,0,9,0.00
2024/07/27,4:13 PM.,ATL,NYM,home,Partly Cloudy.,85,1.0,0,0,0,1,2,0,13,0.00
2024/07/24,7:08 PM.,NYY,NYM,away,Partly Cloudy.,76,2.0,1,0,0,0,2,0,24,0.00
2024/07/23,7:09 PM.,NYY,NYM,away,Cloudy.,76,0.2,0,0,0,0,0,0,10,0.00
2024/06/01,9:35 PM.,CHC,CIN,away,Drizzle.,62,0.1,0,0,0,0,0,0,1,0.00
2024/05/29,1:12 PM.,STL,CIN,home,Cloudy.,66,0.2,2,0,0,0,1,0,14,0.00
2024/05/28,6:41 PM.,STL,CIN,home,Partly Cloudy.,72,1.0,2,0,0,0,1,0,17,0.00
