date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/09/28,1:05 PM.,STL,SF,home,Partly Cloudy.,65,1.0,1,0,0,1,1,0,17,2.82
2024/09/22,1:11 PM.,KC,SF,away,Drizzle.,64,1.0,1,0,0,1,0,0,19,2.86
2024/09/20,7:11 PM.,KC,SF,away,Clear.,93,1.0,1,0,0,0,0,0,14,2.90
2024/09/18,6:37 PM.,BAL,SF,away,Cloudy.,75,1.0,0,0,0,0,1,0,16,2.94
2024/09/17,6:37 PM.,BAL,SF,away,Overcast.,75,1.0,1,0,0,0,1,0,17,2.98
2024/09/15,1:35 PM.,SD,SF,home,Partly Cloudy.,61,1.0,1,1,1,0,1,1,10,3.03
2024/09/08,1:11 PM.,SD,SF,away,Sunny.,91,0.2,0,0,0,0,1,0,8,2.94
2024/09/07,5:41 PM.,SD,SF,away,Clear.,88,1.0,0,0,0,0,0,0,12,2.97
2024/09/05,12:45 PM.,AZ,SF,home,Sunny.,70,1.0,0,0,0,0,1,0,16,3.02
2024/08/30,7:16 PM.,MIA,SF,home,Clear.,63,1.0,0,0,0,0,0,0,13,3.06
2024/08/27,7:10 PM.,MIL,SF,away,Partly Cloudy.,85,1.1,1,0,0,0,2,0,25,3.26
2024/08/25,1:11 PM.,SEA,SF,away,Partly Cloudy.,63,1.0,1,0,0,1,1,0,21,3.34
2024/08/23,7:10 PM.,SEA,SF,away,Roof Closed.,57,0.0,5,4,3,0,0,0,17,3.24
2024/08/20,6:45 PM.,CWS,SF,home,Clear.,69,1.0,0,0,0,0,0,0,10,2.78
2024/08/19,6:45 PM.,CWS,SF,home,Clear.,68,0.2,2,0,0,0,1,0,13,2.83
2024/08/18,1:07 PM.,OAK,SF,away,Partly Cloudy.,73,1.0,0,0,0,0,1,0,8,2.86
2024/08/15,12:45 PM.,ATL,SF,home,Sunny.,67,0.1,0,0,0,0,0,0,4,2.91
2024/08/12,6:46 PM.,ATL,SF,home,Partly Cloudy.,62,1.0,0,0,0,0,1,0,9,2.93
2024/08/10,1:06 PM.,DET,SF,home,Partly Cloudy.,66,1.0,0,0,0,0,1,0,11,2.98
2024/08/09,7:15 PM.,DET,SF,home,Cloudy.,61,1.0,0,0,0,0,1,0,14,3.04
2024/08/07,6:45 PM.,WSH,SF,away,Overcast.,84,1.0,0,0,0,0,1,0,12,3.10
2024/08/05,6:45 PM.,WSH,SF,away,Clear.,90,0.1,0,0,0,0,0,0,3,3.16
2024/08/04,12:06 PM.,CIN,SF,away,Partly Cloudy.,85,1.1,0,0,0,0,1,0,8,3.18
2024/07/27,4:06 PM.,COL,SF,home,Overcast.,62,1.0,0,0,0,0,1,0,11,3.26
2024/07/25,1:10 PM.,LAD,SF,away,Sunny.,89,1.0,2,2,2,0,0,2,19,3.33
2024/07/24,7:10 PM.,LAD,SF,away,Clear.,79,1.0,1,0,0,0,0,0,16,3.02
2024/07/21,1:11 PM.,COL,SF,away,Cloudy.,78,1.0,1,0,0,0,0,0,14,3.09
2024/07/19,6:40 PM.,COL,SF,away,Cloudy.,81,0.1,3,3,3,0,0,1,24,3.15
2024/07/14,1:05 PM.,MIN,SF,home,Partly Cloudy.,67,1.0,0,0,0,0,0,0,9,2.58
2024/07/12,7:15 PM.,MIN,SF,home,Partly Cloudy.,64,1.0,1,0,0,0,1,0,9,2.64
2024/07/11,12:45 PM.,TOR,SF,home,Partly Cloudy.,78,1.0,2,0,0,0,1,0,17,2.70
2024/07/05,7:36 PM.,CLE,SF,away,Partly Cloudy.,74,1.0,2,0,0,0,0,0,16,2.76
2024/07/04,7:21 PM.,ATL,SF,away,Cloudy.,89,1.0,0,0,0,0,1,0,9,2.83
2024/07/02,7:21 PM.,ATL,SF,away,Clear.,89,1.0,2,1,1,0,2,0,23,2.90
2024/06/30,1:05 PM.,LAD,SF,home,Sunny.,71,0.1,1,0,0,0,1,0,7,2.75
2024/06/28,7:15 PM.,LAD,SF,home,Clear.,64,1.0,1,0,0,0,1,0,13,2.77
2024/06/26,6:45 PM.,CHC,SF,home,Partly Cloudy.,63,1.0,2,0,0,1,0,0,14,2.84
2024/06/25,6:45 PM.,CHC,SF,home,Partly Cloudy.,62,1.0,0,0,0,0,0,0,15,2.92
2024/06/23,1:18 PM.,STL,SF,away,Sunny.,90,0.1,0,0,0,0,0,0,4,3.00
2024/06/20,6:36 PM.,STL,SF,away,Clear.,90,1.0,0,0,0,0,2,0,10,3.03
2024/06/18,7:05 PM.,CHC,SF,away,Partly Cloudy.,87,0.2,4,3,3,1,1,0,24,3.12
2024/06/16,1:06 PM.,LAA,SF,home,Sunny.,68,1.0,1,0,0,0,1,0,16,2.38
2024/06/12,12:45 PM.,HOU,SF,home,Sunny.,63,1.0,1,0,0,0,1,0,10,2.45
2024/06/08,3:07 PM.,TEX,SF,away,Roof Closed.,74,1.0,0,0,0,0,0,0,12,2.53
2024/06/07,7:08 PM.,TEX,SF,away,Roof Closed.,74,1.0,0,0,0,0,1,0,13,2.61
2024/06/05,12:40 PM.,AZ,SF,away,Roof Closed.,74,1.0,0,0,0,0,0,0,11,2.70
2024/06/03,6:40 PM.,AZ,SF,away,Roof Closed.,78,1.0,0,0,0,0,2,0,16,2.79
2024/06/02,1:06 PM.,NYY,SF,home,Sunny.,63,1.0,0,0,0,0,1,0,10,2.89
2024/05/29,12:46 PM.,PHI,SF,home,Sunny.,65,1.0,0,0,0,0,1,0,14,3.00
2024/05/28,6:46 PM.,PHI,SF,home,Clear.,60,1.0,1,0,0,0,1,0,14,3.12
2024/05/26,1:40 PM.,NYM,SF,away,Sunny.,81,0.1,4,3,3,1,0,0,16,3.24
2024/05/23,12:37 PM.,PIT,SF,away,Partly Cloudy.,75,1.0,1,0,0,0,0,0,12,2.19
2024/05/22,6:42 PM.,PIT,SF,away,Partly Cloudy.,82,1.0,0,0,0,0,1,0,10,2.28
2024/05/21,6:42 PM.,PIT,SF,away,Partly Cloudy.,86,1.0,1,0,0,0,0,0,8,2.38
2024/05/18,1:06 PM.,COL,SF,home,Sunny.,63,1.0,1,0,0,0,1,0,12,2.49
2024/05/17,7:15 PM.,COL,SF,home,Partly Cloudy.,58,1.0,0,0,0,0,1,0,11,2.61
2024/05/15,6:45 PM.,LAD,SF,home,Partly Cloudy.,58,1.0,2,1,1,0,1,0,20,2.75
2024/05/13,6:46 PM.,LAD,SF,home,Partly Cloudy.,59,1.0,1,0,0,0,1,0,14,2.41
2024/05/11,4:16 PM.,CIN,SF,home,Sunny.,66,1.0,1,0,0,0,1,0,10,2.55
2024/05/10,7:15 PM.,CIN,SF,home,Clear.,64,1.0,0,0,0,0,0,0,9,2.70
2024/05/08,6:41 PM.,COL,SF,away,Partly Cloudy.,56,1.0,1,0,0,0,1,0,14,2.87
2024/05/06,4:06 PM.,PHI,SF,away,Cloudy.,72,1.0,1,1,1,0,0,1,9,3.07
2024/05/02,1:36 PM.,BOS,SF,away,Partly Cloudy.,66,1.0,0,0,0,0,1,0,8,2.63
2024/04/27,6:05 PM.,PIT,SF,home,Partly Cloudy.,58,1.0,2,0,0,0,1,0,16,2.84
2024/04/26,7:15 PM.,PIT,SF,home,Partly Cloudy.,56,1.0,0,0,0,0,1,0,17,3.09
2024/04/23,6:46 PM.,NYM,SF,home,Cloudy.,59,0.1,3,1,1,0,0,0,14,3.38
