date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/09/25,1:10 PM.,SEA,HOU,home,Roof Closed.,73,6.0,4,2,0,1,8,0,98,4.05
2024/09/19,7:10 PM.,LAA,HOU,home,Roof Closed.,73,6.0,5,1,1,1,9,1,101,4.19
2024/09/13,6:37 PM.,LAA,HOU,away,Clear.,73,7.0,3,3,3,2,6,1,85,4.29
2024/09/07,3:10 PM.,AZ,HOU,home,Roof Closed.,73,6.0,7,4,4,0,6,2,99,4.31
2024/08/31,6:10 PM.,KC,HOU,home,Roof Closed.,73,7.0,5,1,1,0,12,0,101,4.24
2024/08/25,7:11 PM.,BAL,HOU,away,Partly Cloudy.,86,5.2,2,3,3,3,4,1,98,4.39
2024/08/19,7:10 PM.,BOS,HOU,home,Roof Closed.,73,5.2,6,3,1,1,7,1,99,4.37
2024/08/13,6:51 PM.,TB,HOU,away,Dome.,72,5.2,3,1,1,0,5,0,92,4.49
2024/08/07,1:38 PM.,TEX,HOU,away,Roof Closed.,74,5.1,4,2,2,3,8,1,100,4.62
2024/08/02,7:10 PM.,TB,HOU,home,Roof Closed.,73,5.2,3,2,2,3,11,1,95,4.67
2024/07/26,7:07 PM.,TEX,TOR,home,Clear.,75,4.2,8,5,5,2,5,1,96,4.75
2024/07/20,3:07 PM.,DET,TOR,home,Partly Cloudy.,75,5.0,5,4,4,2,8,0,94,4.54
2024/07/14,1:12 PM.,AZ,TOR,away,Roof Closed.,77,4.2,6,7,7,3,6,1,86,4.42
2024/07/09,6:45 PM.,SF,TOR,away,Partly Cloudy.,64,7.1,6,2,2,0,13,2,100,4.00
2024/07/03,7:08 PM.,HOU,TOR,home,Cloudy.,79,5.2,5,2,2,2,5,1,95,4.12
2024/06/28,7:08 PM.,NYY,TOR,home,Roof Closed.,68,5.0,4,4,4,1,7,1,84,4.18
2024/06/23,1:41 PM.,CLE,TOR,away,Cloudy.,78,2.0,8,4,4,1,3,0,63,4.00
2024/06/17,7:07 PM.,BOS,TOR,home,Clear.,75,4.0,7,5,5,0,7,4,79,3.65
2024/06/11,7:11 PM.,MIL,TOR,away,Roof Closed.,72,5.0,3,0,0,4,5,0,97,3.26
2024/06/06,1:07 PM.,BAL,TOR,home,Partly Cloudy.,73,6.0,4,1,1,1,6,1,89,3.48
2024/06/01,3:07 PM.,PIT,TOR,home,Partly Cloudy.,70,5.1,9,6,5,1,4,1,89,3.66
2024/05/26,11:35 AM.,DET,TOR,away,Partly Cloudy.,74,3.0,8,5,5,0,0,1,56,3.25
2024/05/21,7:06 PM.,CWS,TOR,home,Clear.,76,6.0,5,3,2,3,6,0,101,2.64
2024/05/15,12:36 PM.,BAL,TOR,away,Cloudy.,64,4.1,6,1,1,1,9,1,88,2.60
2024/05/10,7:08 PM.,MIN,TOR,home,Roof Closed.,68,8.0,4,2,2,0,3,1,97,2.64
2024/05/03,6:45 PM.,WSH,TOR,away,Partly Cloudy.,64,6.0,6,1,1,1,7,0,100,2.72
2024/04/27,3:07 PM.,LAD,TOR,home,Roof Closed.,68,6.0,9,4,4,0,3,0,91,2.94
2024/04/22,6:40 PM.,KC,TOR,away,Partly Cloudy.,69,6.0,5,2,2,0,4,1,81,2.28
2024/04/16,7:07 PM.,NYY,TOR,home,Roof Closed.,68,6.0,4,1,1,1,9,0,94,2.08
2024/04/10,3:07 PM.,SEA,TOR,home,Roof Closed.,68,6.0,3,1,1,2,9,0,89,2.30
2024/04/05,1:10 PM.,NYY,TOR,away,Partly Cloudy.,46,5.1,4,0,0,2,7,0,96,2.79
2024/03/30,4:09 PM.,TB,TOR,away,Dome.,72,4.1,6,3,3,3,4,1,90,6.23
