date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/10/02,4:38 PM.,KC,BAL,home,Cloudy.,69,1.1,0,0,0,0,1,0,17,0.00
2024/10/01,4:08 PM.,KC,BAL,home,Overcast.,66,0.1,0,0,0,0,1,0,3,0.00
2024/09/29,2:10 PM.,MIN,BAL,away,Sunny.,79,0.2,1,0,0,1,2,0,15,4.45
2024/09/27,7:10 PM.,MIN,BAL,away,Clear.,81,1.0,2,2,2,1,0,0,22,4.50
2024/09/24,7:10 PM.,NYY,BAL,away,Partly Cloudy.,65,0.2,0,0,0,0,0,0,7,4.26
2024/09/21,4:06 PM.,DET,BAL,home,Partly Cloudy.,79,0.2,0,0,0,1,0,0,20,4.31
2024/09/19,1:06 PM.,SF,BAL,home,Partly Cloudy.,79,0.1,1,1,1,2,0,0,17,4.37
2024/09/14,6:10 PM.,DET,BAL,away,Clear.,81,1.0,3,2,2,0,1,1,22,4.23
2024/09/11,7:11 PM.,BOS,BAL,away,Clear.,72,1.0,1,0,0,0,2,0,17,3.98
2024/09/10,7:12 PM.,BOS,BAL,away,Clear.,74,1.0,1,0,0,0,2,0,14,4.05
2024/09/06,7:07 PM.,TB,BAL,home,Partly Cloudy.,76,1.1,1,0,0,0,2,0,28,4.13
2024/08/30,6:40 PM.,COL,BAL,away,Clear.,85,1.0,2,1,1,0,2,1,24,4.24
2024/08/27,7:10 PM.,LAD,BAL,away,Clear.,75,1.0,1,0,0,1,1,0,32,4.14
2024/08/24,4:09 PM.,HOU,BAL,home,Partly Cloudy.,84,1.0,0,0,0,0,1,0,8,4.22
2024/08/23,7:06 PM.,HOU,BAL,home,Clear.,77,1.0,0,0,0,0,0,0,19,4.31
2024/08/21,1:10 PM.,NYM,BAL,away,Sunny.,71,0.1,1,1,1,0,1,1,12,4.40
2024/08/19,7:20 PM.,NYM,BAL,away,Cloudy.,76,0.1,1,1,1,0,1,1,8,4.24
2024/08/18,1:38 PM.,BOS,BAL,home,Cloudy.,81,1.1,1,1,1,0,3,1,17,4.08
2024/08/14,6:37 PM.,WSH,BAL,home,Partly Cloudy.,83,1.0,0,0,0,1,1,0,19,4.00
2024/08/10,7:16 PM.,TB,BAL,away,Dome.,72,1.0,0,0,0,1,1,0,18,4.09
2024/08/09,6:51 PM.,TB,BAL,away,Dome.,72,1.0,0,0,0,0,1,0,12,4.19
2024/08/07,7:08 PM.,TOR,BAL,away,Clear.,74,1.0,1,0,0,0,1,0,11,4.29
2024/08/04,1:41 PM.,CLE,BAL,away,Sunny.,83,1.0,0,0,0,1,1,0,16,4.39
2024/08/03,7:15 PM.,CLE,BAL,away,Partly Cloudy.,80,1.0,1,1,1,0,1,1,15,4.50
2024/07/30,6:36 PM.,TOR,BAL,home,Overcast.,79,1.0,0,0,0,0,2,0,11,4.38
2024/07/28,1:37 PM.,SD,BAL,home,Partly Cloudy.,89,1.0,0,0,0,0,1,0,10,4.50
2024/07/26,7:07 PM.,SD,BAL,home,Cloudy.,83,1.0,2,0,0,0,1,0,17,4.62
2024/07/22,8:11 PM.,MIN,PHI,away,Overcast.,75,1.0,2,1,1,0,1,0,22,4.75
2024/07/20,6:42 PM.,PIT,PHI,away,Partly Cloudy.,85,1.0,0,0,0,0,0,0,9,4.63
2024/07/14,1:36 PM.,OAK,PHI,home,Partly Cloudy.,94,1.1,3,4,4,1,1,2,29,4.76
2024/07/12,6:42 PM.,OAK,PHI,home,Drizzle.,78,1.0,1,0,0,0,0,0,13,3.86
2024/07/09,6:41 PM.,LAD,PHI,home,Cloudy.,93,1.0,0,0,0,1,2,0,22,3.98
2024/07/06,7:46 PM.,ATL,PHI,away,Cloudy.,75,1.0,0,0,0,0,3,0,16,4.11
2024/07/04,1:20 PM.,CHC,PHI,away,Cloudy.,80,2.0,1,1,1,0,5,1,28,4.25
2024/06/30,1:36 PM.,MIA,PHI,home,Cloudy.,81,1.0,1,0,0,1,1,0,23,4.23
2024/06/25,6:40 PM.,DET,PHI,away,Partly Cloudy.,84,1.0,0,0,0,1,1,0,23,4.39
2024/06/21,7:06 PM.,AZ,PHI,home,Clear.,93,0.2,2,1,1,0,0,0,15,4.56
2024/06/19,1:08 PM.,SD,PHI,home,Sunny.,87,0.1,2,3,0,0,1,0,11,4.32
2024/06/16,1:36 PM.,BAL,PHI,away,Cloudy.,83,1.0,0,0,0,0,3,0,17,4.38
2024/06/14,7:07 PM.,BAL,PHI,away,Overcast.,87,1.0,0,0,0,0,2,0,11,4.56
2024/06/12,7:11 PM.,BOS,PHI,away,Partly Cloudy.,75,0.2,0,0,0,0,1,0,11,4.76
2024/06/08,6:11 PM.,NYM,PHI,away,Partly Cloudy.,66,1.0,0,0,0,1,0,0,14,4.91
2024/06/04,6:42 PM.,MIL,PHI,home,Clear.,82,1.0,0,0,0,0,0,0,15,5.14
2024/06/01,7:16 PM.,STL,PHI,home,Clear.,81,1.0,0,0,0,0,1,0,19,5.40
2024/05/29,12:46 PM.,SF,PHI,away,Sunny.,65,1.0,0,0,0,0,0,0,12,5.68
2024/05/26,1:10 PM.,COL,PHI,away,Partly Cloudy.,66,1.0,1,0,0,0,1,0,16,6.00
2024/05/25,7:10 PM.,COL,PHI,away,Overcast.,68,1.0,1,0,0,0,1,0,17,6.35
2024/05/19,1:35 PM.,WSH,PHI,home,Sunny.,74,1.0,1,0,0,1,1,0,19,6.75
2024/05/15,6:40 PM.,NYM,PHI,home,Cloudy.,61,1.0,0,0,0,0,0,0,4,7.20
2024/05/13,7:11 PM.,NYM,PHI,away,Partly Cloudy.,61,0.2,1,1,1,2,0,0,25,7.71
2024/05/08,1:07 PM.,TOR,PHI,home,Partly Cloudy.,82,1.0,0,0,0,1,1,0,21,7.43
2024/05/04,7:15 PM.,SF,PHI,home,Rain.,51,1.0,1,0,0,0,1,0,11,8.03
2024/05/03,6:42 PM.,SF,PHI,home,Cloudy.,58,1.0,0,0,0,0,1,0,18,8.74
2024/04/29,6:39 PM.,LAA,PHI,away,Clear.,71,1.0,3,2,2,0,1,0,23,9.58
2024/04/26,6:40 PM.,SD,PHI,away,Cloudy.,61,1.0,0,0,0,0,1,0,11,8.68
2024/04/24,6:41 PM.,CIN,PHI,away,Partly Cloudy.,57,0.2,2,4,4,2,1,0,32,9.72
2024/04/20,6:05 PM.,CWS,PHI,home,Clear.,68,0.2,1,0,0,1,0,0,15,5.87
2024/04/15,6:42 PM.,COL,PHI,home,Partly Cloudy.,77,1.0,0,0,0,0,0,0,12,6.43
2024/04/14,1:35 PM.,PIT,PHI,home,Sunny.,71,1.0,1,1,1,0,3,1,20,7.50
2024/04/10,12:17 PM.,STL,PHI,away,Drizzle.,57,0.1,1,0,0,0,0,0,13,7.20
2024/04/08,6:46 PM.,STL,PHI,away,Clear.,76,1.0,1,1,1,0,1,1,14,7.71
2024/04/07,1:35 PM.,WSH,PHI,away,Partly Cloudy.,59,1.0,1,0,0,0,0,0,11,7.36
2024/04/05,6:45 PM.,WSH,PHI,away,Partly Cloudy.,48,1.0,0,0,0,0,1,0,10,10.13
