date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/06/30,1:10 PM.,AZ,OAK,away,Roof Closed.,78,1.0,1,1,1,2,0,0,28,6.30
2024/06/25,6:38 PM.,LAA,OAK,away,Clear.,79,1.1,1,1,1,2,1,1,23,6.00
2024/06/22,1:07 PM.,MIN,OAK,home,Sunny.,76,2.0,2,0,0,0,2,0,25,5.87
2024/06/21,6:41 PM.,MIN,OAK,home,Clear.,63,0.1,0,0,0,0,0,0,2,7.94
2024/06/13,6:41 PM.,MIN,OAK,away,Clear.,81,2.0,3,2,2,1,0,1,33,8.44
2024/06/10,6:40 PM.,SD,OAK,away,Cloudy.,66,1.1,1,3,3,2,1,0,38,8.10
2024/06/04,6:40 PM.,SEA,OAK,home,Clear.,77,2.0,1,0,0,1,3,0,35,0.00
