date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/10/17,5:08 PM.,NYY,CLE,home,Clear.,57,0.2,0,0,0,0,1,0,12,3.00
2024/10/14,7:39 PM.,NYY,CLE,away,Cloudy.,50,1.0,0,0,0,1,1,0,21,3.86
2024/10/12,1:09 PM.,DET,CLE,home,Sunny.,65,0.1,1,1,1,1,1,0,16,6.75
2024/10/09,3:08 PM.,DET,CLE,away,Partly Cloudy.,65,1.0,0,0,0,0,1,0,16,0.00
2024/09/28,6:11 PM.,HOU,CLE,home,Overcast.,73,1.0,1,0,0,1,0,0,21,0.00
2024/09/25,6:41 PM.,CIN,CLE,home,Overcast.,71,1.2,0,0,0,0,0,0,20,0.00
2024/09/22,1:16 PM.,STL,CLE,away,Overcast.,78,0.1,0,0,0,2,0,0,17,0.00
2024/09/21,6:15 PM.,STL,CLE,away,Overcast.,85,1.0,0,0,0,0,2,0,9,0.00
2024/09/19,1:10 PM.,MIN,CLE,home,Sunny.,76,0.2,0,0,0,0,1,0,9,0.00
2024/09/17,6:41 PM.,MIN,CLE,home,Partly Cloudy.,76,1.0,0,0,0,1,1,0,20,0.00
2024/09/16,6:40 PM.,MIN,CLE,home,Clear.,77,1.0,0,0,0,0,1,0,9,0.00
2024/09/13,7:11 PM.,TB,CLE,home,Clear.,76,1.0,0,0,0,0,1,0,13,0.00
2024/09/12,7:15 PM.,TB,CLE,home,Clear.,76,1.0,0,1,0,1,0,0,14,0.00
