date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/10/09,6:08 PM.,LAD,SD,home,Clear.,67,1.0,1,0,0,0,1,0,11,0.00
2024/09/29,12:10 PM.,AZ,SD,away,Roof Closed.,78,0.1,0,0,0,0,0,0,3,3.73
2024/09/28,5:10 PM.,AZ,SD,away,Roof Closed.,78,1.0,1,0,0,0,2,0,15,3.75
2024/09/26,7:10 PM.,LAD,SD,away,Clear.,69,0.1,1,0,0,1,1,0,7,3.82
2024/09/07,5:41 PM.,SF,SD,home,Clear.,88,1.0,1,2,2,1,2,1,26,3.84
2024/09/04,6:42 PM.,DET,SD,home,Clear.,80,1.1,1,2,2,1,1,1,25,3.60
2024/08/29,1:17 PM.,STL,SD,away,Sunny.,92,1.2,1,1,1,0,1,1,17,3.38
2024/08/27,6:45 PM.,STL,SD,away,Clear.,98,1.0,0,0,0,1,1,0,18,3.32
2024/08/24,5:40 PM.,NYM,SD,home,Clear.,71,1.0,1,1,1,0,3,1,18,3.38
2024/08/20,6:41 PM.,MIN,SD,home,Clear.,81,1.0,1,0,0,0,2,0,18,3.27
2024/08/18,1:09 PM.,COL,SD,away,Sunny.,92,1.2,0,0,0,0,0,0,27,3.33
2024/08/16,6:40 PM.,COL,SD,away,Clear.,91,1.1,1,0,0,0,2,0,19,3.44
2024/08/11,1:40 PM.,MIA,SD,away,Roof Closed.,72,1.0,2,1,1,0,2,1,25,3.53
2024/08/08,12:36 PM.,PIT,SD,away,Cloudy.,82,1.1,2,2,2,0,2,1,27,3.42
2024/08/07,6:42 PM.,PIT,SD,away,Overcast.,78,1.1,1,0,0,0,1,0,21,3.14
2024/08/04,1:12 PM.,COL,SD,home,Sunny.,77,1.0,1,0,0,0,2,0,10,3.23
2024/08/02,6:41 PM.,COL,SD,home,Clear.,78,1.0,0,0,0,0,1,0,11,3.30
2024/07/30,6:41 PM.,LAD,SD,home,Clear.,73,1.0,0,0,0,0,2,0,10,3.38
2024/07/26,7:07 PM.,BAL,SD,away,Cloudy.,83,1.0,1,0,0,0,0,0,13,3.45
2024/07/24,6:45 PM.,WSH,SD,away,Cloudy.,84,1.0,1,0,0,0,1,0,11,3.53
2024/07/20,7:11 PM.,CLE,SD,away,Partly Cloudy.,77,1.0,0,0,0,0,0,0,12,3.61
2024/07/19,7:11 PM.,CLE,SD,away,Clear.,74,1.0,0,0,0,0,3,0,17,3.70
2024/07/14,1:12 PM.,ATL,SD,home,Sunny.,75,1.0,0,0,0,0,0,0,15,3.79
2024/07/09,6:40 PM.,SEA,SD,home,Clear.,72,1.0,3,2,2,0,2,1,28,3.89
2024/07/06,6:41 PM.,AZ,SD,home,Clear.,73,1.0,2,1,1,0,1,0,21,3.52
