date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/09/29,12:11 PM.,OAK,SEA,home,Partly Cloudy.,56,1.0,3,2,2,0,2,0,23,3.72
2024/09/27,7:11 PM.,OAK,SEA,home,Clear.,60,1.0,1,0,0,0,2,0,20,2.95
2024/09/23,7:10 PM.,HOU,SEA,away,Roof Closed.,73,1.0,2,1,1,0,0,1,17,3.12
2024/09/21,6:07 PM.,TEX,SEA,away,Roof Closed.,74,0.2,1,2,2,3,2,0,33,2.76
2024/09/19,1:11 PM.,NYY,SEA,home,Partly Cloudy.,57,1.0,0,0,0,1,1,0,12,1.72
2024/09/18,6:42 PM.,NYY,SEA,home,Clear.,65,1.0,0,0,0,0,3,0,18,1.84
2024/09/14,6:40 PM.,TEX,SEA,home,Roof Closed.,57,1.0,1,0,0,0,2,0,19,1.98
2024/09/12,6:42 PM.,TEX,SEA,home,Partly Cloudy.,69,1.0,1,1,1,0,0,1,12,2.13
2024/09/11,6:42 PM.,SD,SEA,home,Partly Cloudy.,62,0.1,1,0,0,0,1,0,10,1.54
2024/09/06,7:15 PM.,STL,SEA,away,Partly Cloudy.,76,1.0,1,1,1,0,0,1,17,1.59
2024/09/05,12:37 PM.,OAK,SEA,away,Sunny.,76,1.0,0,0,0,0,0,0,7,0.87
2024/09/03,6:40 PM.,OAK,SEA,away,Clear.,80,1.0,0,0,0,0,2,0,12,0.96
2024/09/01,1:08 PM.,LAA,SEA,away,Sunny.,83,1.0,0,0,0,1,1,0,16,1.08
2024/08/30,6:39 PM.,LAA,SEA,away,Clear.,73,1.0,0,0,0,0,1,0,15,1.23
2024/08/27,6:40 PM.,TB,SEA,home,Partly Cloudy.,65,1.0,0,0,0,0,1,0,12,1.42
2024/08/23,7:10 PM.,SF,SEA,home,Roof Closed.,57,1.0,2,0,0,1,2,0,21,1.69
2024/08/21,7:11 PM.,LAD,SEA,away,Clear.,79,1.0,0,0,0,0,1,0,14,2.08
2024/08/18,1:37 PM.,PIT,SEA,away,Partly Cloudy.,78,1.0,0,0,0,0,0,0,8,2.70
2024/08/17,1:07 PM.,PIT,SEA,away,Cloudy.,83,1.0,0,0,0,0,1,0,12,3.86
2024/08/13,6:40 PM.,DET,SEA,away,Clear.,81,0.1,2,1,1,0,1,1,11,6.75
2024/08/11,4:11 PM.,NYM,SEA,home,Partly Cloudy.,69,1.0,0,0,0,1,2,0,19,0.00
