date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/09/26,1:09 PM.,COL,STL,away,Sunny.,86,4.0,5,5,4,3,5,1,75,4.24
2024/09/20,7:16 PM.,CLE,STL,home,Partly Cloudy.,93,6.0,6,4,3,3,2,2,78,4.13
2024/09/14,3:09 PM.,TOR,STL,away,Sunny.,68,5.1,4,5,1,3,1,1,95,4.11
2024/09/07,6:17 PM.,SEA,STL,home,Clear.,73,6.2,3,0,0,3,9,0,112,4.20
2024/08/31,1:08 PM.,NYY,STL,away,Cloudy.,74,7.0,5,1,1,0,6,0,93,4.39
2024/08/26,6:45 PM.,SD,STL,home,Clear.,92,4.1,5,7,7,4,2,1,90,4.54
2024/08/21,6:45 PM.,MIL,STL,home,Clear.,73,5.1,7,2,2,2,5,0,84,4.22
2024/08/14,6:41 PM.,CIN,STL,away,Partly Cloudy.,85,4.2,7,7,6,2,6,4,95,4.26
2024/08/08,6:15 PM.,TB,STL,home,Cloudy.,81,6.0,8,2,2,1,6,0,91,3.99
2024/08/03,1:20 PM.,CHC,STL,away,Sunny.,85,7.0,5,4,4,1,7,1,96,4.04
2024/07/27,8:19 PM.,WSH,STL,home,Overcast.,76,5.0,6,2,2,3,0,0,97,3.97
2024/07/20,1:20 PM.,ATL,STL,away,Cloudy.,77,6.2,3,1,1,2,6,0,100,3.99
2024/07/13,7:16 PM.,CHC,STL,home,Clear.,89,4.0,10,4,4,2,3,1,97,4.16
2024/07/07,1:35 PM.,WSH,STL,away,Partly Cloudy.,93,5.0,9,3,3,2,8,0,96,3.96
2024/07/02,6:42 PM.,PIT,STL,away,Clear.,87,5.0,5,4,4,1,8,2,79,3.88
2024/06/26,1:31 PM.,ATL,STL,home,Drizzle.,76,4.0,4,4,4,5,4,0,87,3.70
2024/06/14,1:20 PM.,CHC,STL,away,Sunny.,77,7.0,2,0,0,1,6,0,88,3.44
2024/06/08,3:16 PM.,COL,STL,home,Partly Cloudy.,81,6.0,8,3,3,2,7,1,93,3.76
2024/06/03,7:11 PM.,HOU,STL,away,Roof Closed.,73,5.2,5,3,3,3,8,1,96,3.69
2024/05/28,6:41 PM.,CIN,STL,away,Partly Cloudy.,72,6.0,2,1,1,2,6,1,95,3.60
2024/05/22,12:46 PM.,BAL,STL,home,Cloudy.,76,4.0,5,3,0,0,3,0,84,3.81
2024/05/17,7:15 PM.,BOS,STL,home,Partly Cloudy.,73,6.0,8,5,5,3,3,1,90,4.09
2024/05/11,6:15 PM.,MIL,STL,away,Roof Closed.,68,5.0,3,2,2,4,7,0,104,3.67
2024/05/06,6:45 PM.,NYM,STL,home,Clear.,76,6.0,7,3,2,2,4,0,91,3.68
2024/04/30,3:39 PM.,DET,STL,away,Sunny.,72,7.0,4,1,1,2,9,1,98,3.79
2024/04/24,12:15 PM.,AZ,STL,home,Sunny.,65,6.0,5,1,1,2,6,0,88,4.35
2024/04/19,7:16 PM.,MIL,STL,home,Cloudy.,58,6.0,3,1,1,4,3,0,89,5.04
2024/04/13,5:10 PM.,AZ,STL,away,Clear.,87,6.0,6,4,4,3,2,1,95,6.16
2024/04/07,1:15 PM.,MIA,STL,home,Cloudy.,63,6.0,7,7,7,1,5,2,94,6.23
2024/04/01,6:41 PM.,SD,STL,away,Clear.,61,7.0,4,2,2,2,4,2,94,2.57
