date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/09/28,6:41 PM.,LAA,TEX,away,Clear.,71,2.0,2,1,1,2,2,0,35,4.78
2024/09/21,6:07 PM.,SEA,TEX,home,Roof Closed.,74,0.1,1,0,0,0,1,0,10,4.81
2024/09/19,1:37 PM.,TOR,TEX,home,Roof Closed.,74,1.0,1,1,1,0,0,1,19,4.88
2024/09/15,1:12 PM.,SEA,TEX,away,Cloudy.,58,2.0,5,3,3,0,2,1,58,4.70
2024/09/12,6:42 PM.,SEA,TEX,away,Partly Cloudy.,69,0.1,1,2,2,1,1,0,13,3.86
2024/09/10,6:41 PM.,AZ,TEX,away,Roof Closed.,78,0.1,0,0,0,0,1,0,7,3.05
2024/09/06,7:07 PM.,LAA,TEX,home,Roof Closed.,74,2.2,3,2,2,1,1,0,51,3.10
2024/09/03,7:07 PM.,NYY,TEX,home,Roof Closed.,74,0.2,1,0,0,0,1,0,15,2.55
2024/08/18,1:38 PM.,MIN,TEX,home,Roof Closed.,74,4.0,0,0,0,1,3,0,46,2.65
2024/08/16,7:07 PM.,MIN,TEX,home,Roof Closed.,74,1.0,0,0,0,0,2,0,14,3.46
2024/08/12,7:12 PM.,BOS,TEX,away,Cloudy.,71,0.1,2,2,1,0,0,0,12,3.75
2024/08/10,4:42 PM.,NYY,TEX,away,Sunny.,85,1.2,2,3,3,1,2,2,30,3.09
2024/08/04,1:37 PM.,BOS,TEX,home,Roof Closed.,74,1.1,1,0,0,0,1,0,21,0.90
2024/07/30,7:15 PM.,STL,TEX,away,Cloudy.,82,2.0,0,0,0,1,0,0,29,1.04
2024/07/24,7:09 PM.,CWS,TEX,home,Roof Closed.,74,1.0,0,0,0,0,0,0,9,1.35
2024/06/07,7:08 PM.,SF,TEX,home,Roof Closed.,74,1.0,0,0,0,0,2,0,17,1.59
2024/06/01,4:11 PM.,MIA,TEX,away,Roof Closed.,72,1.0,2,0,0,1,1,0,22,1.93
2024/05/26,1:11 PM.,MIN,TEX,away,Overcast.,68,3.2,2,1,1,4,2,0,84,2.45
