date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/09/26,6:42 PM.,MIA,MIN,home,Clear.,82,4.1,7,4,3,1,5,0,72,4.90
2024/09/20,7:11 PM.,BOS,MIN,away,Cloudy.,64,5.0,4,1,1,3,6,0,103,4.80
2024/09/15,12:06 PM.,CIN,MIN,home,Partly Cloudy.,81,3.2,3,2,2,3,4,0,72,5.07
2024/09/09,6:41 PM.,LAA,MIN,home,Clear.,80,4.0,4,4,4,3,4,1,66,5.08
2024/09/03,6:50 PM.,TB,MIN,away,Dome.,72,5.0,5,2,2,1,7,0,90,4.75
2024/08/28,6:41 PM.,ATL,MIN,home,Partly Cloudy.,75,6.0,2,2,2,1,7,1,88,4.89
2024/08/23,7:11 PM.,STL,MIN,home,Partly Cloudy.,79,3.2,3,3,3,2,5,0,75,5.20
2024/08/17,6:07 PM.,TEX,MIN,away,Roof Closed.,74,5.0,6,2,2,0,6,0,81,4.96
2024/08/11,1:10 PM.,CLE,MIN,home,Sunny.,70,3.1,3,1,1,3,3,1,70,5.20
2024/08/05,7:05 PM.,CHC,MIN,away,Cloudy.,76,5.0,2,0,0,2,9,0,82,5.55
2024/07/30,7:10 PM.,NYM,MIN,away,Clear.,80,5.0,3,2,2,1,6,1,68,6.98
2024/07/24,12:11 PM.,PHI,MIN,home,Partly Cloudy.,71,4.1,4,1,1,2,7,1,73,8.16
2024/07/03,7:11 PM.,DET,MIN,home,Partly Cloudy.,83,5.0,9,7,7,0,6,3,81,10.80
2024/06/27,12:40 PM.,AZ,MIN,away,Roof Closed.,78,5.0,7,5,5,1,2,1,78,9.00
