date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/09/28,1:08 PM.,NYY,PIT,away,Overcast.,65,0.1,2,0,0,1,1,0,13,4.50
2024/09/26,12:35 PM.,MIL,PIT,home,Overcast.,70,1.0,2,0,0,0,0,0,19,4.52
2024/09/21,1:11 PM.,CIN,PIT,away,Sunny.,84,1.0,2,1,1,0,1,0,16,4.59
2024/09/18,6:45 PM.,STL,PIT,away,Partly Cloudy.,80,0.2,3,3,3,2,0,0,27,4.52
2024/09/16,6:45 PM.,STL,PIT,away,Partly Cloudy.,80,1.0,2,1,1,0,0,0,13,4.16
2024/09/14,1:07 PM.,KC,PIT,home,Sunny.,82,1.0,1,0,0,0,0,0,8,4.09
2024/09/11,12:38 PM.,MIA,PIT,home,Sunny.,80,0.1,1,0,0,0,0,0,7,4.15
2024/09/08,1:35 PM.,WSH,PIT,home,Sunny.,66,1.0,0,0,0,0,1,0,10,4.18
2024/09/07,1:35 PM.,WSH,PIT,home,Partly Cloudy.,66,1.1,0,0,0,0,1,0,15,4.24
2024/09/04,6:40 PM.,CHC,PIT,away,Clear.,73,2.0,3,2,2,0,1,0,27,4.33
2024/09/02,6:40 PM.,CHC,PIT,away,Clear.,70,0.2,0,0,0,0,1,0,8,4.18
2024/08/31,6:10 PM.,CLE,PIT,away,Cloudy.,76,0.1,1,0,0,1,0,0,9,4.22
2024/08/28,12:37 PM.,CHC,PIT,home,Sunny.,90,0.1,3,1,1,0,0,0,14,4.25
2024/08/27,6:41 PM.,CHC,PIT,home,Partly Cloudy.,92,0.1,1,2,0,0,1,0,9,4.12
2024/08/25,1:35 PM.,CIN,PIT,home,Partly Cloudy.,87,0.0,1,1,0,2,0,0,9,4.14
2024/08/24,6:41 PM.,CIN,PIT,home,Clear.,87,1.2,0,0,0,0,2,0,20,4.14
2024/08/19,7:07 PM.,TEX,PIT,away,Roof Closed.,74,0.2,0,0,0,0,1,0,10,4.26
2024/08/18,1:37 PM.,SEA,PIT,home,Partly Cloudy.,78,1.0,0,0,0,0,1,0,9,4.31
2024/08/12,6:41 PM.,SD,PIT,away,Clear.,77,0.1,2,1,0,0,1,0,13,4.39
2024/08/11,1:09 PM.,LAD,PIT,away,Sunny.,88,1.1,1,0,0,1,1,0,28,4.42
2024/08/08,12:36 PM.,SD,PIT,home,Cloudy.,82,0.1,0,0,0,0,0,0,4,4.53
2024/08/07,6:42 PM.,SD,PIT,home,Overcast.,78,1.0,0,0,0,0,0,0,15,4.56
2024/08/04,1:36 PM.,AZ,PIT,home,Partly Cloudy.,84,0.2,1,0,0,1,0,0,17,4.64
2024/08/03,6:43 PM.,AZ,PIT,home,Cloudy.,77,1.0,0,0,0,1,2,0,20,4.70
2024/08/02,6:42 PM.,AZ,PIT,home,Partly Cloudy.,86,0.2,1,0,0,0,1,0,10,4.80
2024/07/31,7:12 PM.,HOU,PIT,away,Roof Closed.,73,0.2,1,1,1,0,1,0,9,4.86
2024/07/22,6:40 PM.,BOS,COL,home,Partly Cloudy.,83,1.0,3,1,1,0,0,1,9,4.74
2024/07/21,1:11 PM.,SF,COL,home,Cloudy.,78,1.0,0,0,0,0,0,0,10,4.66
2024/07/19,6:40 PM.,SF,COL,home,Cloudy.,81,1.1,0,0,0,0,2,0,16,4.75
2024/07/14,1:42 PM.,NYM,COL,away,Sunny.,92,0.1,2,2,2,1,1,0,18,4.89
2024/07/13,4:10 PM.,NYM,COL,away,Sunny.,85,0.2,2,1,1,0,1,1,19,4.53
2024/07/10,7:14 PM.,CIN,COL,away,Clear.,79,1.0,3,2,2,0,0,0,21,4.40
2024/07/05,6:10 PM.,KC,COL,home,Partly Cloudy.,79,1.0,2,0,0,0,1,0,17,4.09
2024/07/04,6:10 PM.,MIL,COL,home,Partly Cloudy.,82,1.1,0,0,0,0,1,0,22,4.19
2024/07/02,6:41 PM.,MIL,COL,home,Partly Cloudy.,87,1.0,1,0,0,0,1,0,17,4.32
2024/06/30,1:10 PM.,CWS,COL,away,Sunny.,66,2.0,2,1,0,0,1,0,25,4.43
2024/06/29,1:10 PM.,CWS,COL,away,Sunny.,87,0.1,3,4,4,1,0,0,18,4.66
2024/06/23,1:10 PM.,WSH,COL,home,Sunny.,94,1.0,3,2,2,0,1,0,21,3.76
2024/06/22,7:10 PM.,WSH,COL,home,Cloudy.,83,1.1,0,0,0,0,1,0,9,3.38
2024/06/19,6:41 PM.,LAD,COL,home,Partly Cloudy.,73,1.0,1,0,0,0,1,0,12,3.50
2024/06/18,6:40 PM.,LAD,COL,home,Cloudy.,72,1.1,0,0,0,2,0,0,29,3.60
2024/06/15,7:10 PM.,PIT,COL,home,Cloudy.,89,1.0,1,0,0,0,0,0,17,3.74
2024/06/11,6:40 PM.,MIN,COL,away,Clear.,82,1.2,1,0,0,0,0,0,18,3.86
2024/06/08,3:16 PM.,STL,COL,away,Partly Cloudy.,81,1.0,0,0,0,0,2,0,13,4.06
2024/06/06,6:46 PM.,STL,COL,away,Clear.,80,1.2,0,0,0,0,2,0,21,4.20
2024/06/05,1:10 PM.,CIN,COL,home,Sunny.,84,0.2,3,5,5,1,0,1,24,4.45
2024/05/31,7:10 PM.,LAD,COL,away,Clear.,64,1.1,0,0,0,0,2,0,16,2.93
2024/05/29,6:40 PM.,CLE,COL,home,Clear.,78,1.0,0,0,0,0,1,0,9,3.08
2024/05/27,2:11 PM.,CLE,COL,home,Sunny.,74,1.0,2,1,1,0,2,0,18,3.20
2024/05/25,7:10 PM.,PHI,COL,home,Overcast.,68,1.1,1,1,1,1,1,0,23,2.96
2024/05/23,12:37 PM.,OAK,COL,away,Sunny.,65,0.2,2,1,1,0,1,1,16,2.74
2024/05/22,6:40 PM.,OAK,COL,away,Clear.,64,1.0,2,1,1,1,1,0,21,2.42
2024/05/19,1:06 PM.,SF,COL,away,Sunny.,61,1.0,2,0,0,0,1,0,26,2.11
2024/05/13,6:41 PM.,SD,COL,away,Partly Cloudy.,62,1.0,0,0,0,3,0,0,23,2.21
2024/05/12,1:40 PM.,TEX,COL,home,Partly Cloudy.,52,1.0,2,0,0,0,0,0,20,2.33
2024/05/10,6:40 PM.,TEX,COL,home,Partly Cloudy.,56,1.0,0,0,0,0,0,0,9,2.45
2024/05/09,1:09 PM.,SF,COL,home,Cloudy.,51,1.1,0,0,0,0,2,0,14,2.60
2024/05/03,6:42 PM.,PIT,COL,away,Cloudy.,74,0.2,1,1,1,0,2,1,10,2.81
2024/05/02,12:10 PM.,MIA,COL,away,Roof Closed.,72,0.1,1,0,0,1,0,0,12,2.35
2024/04/30,6:40 PM.,MIA,COL,away,Roof Closed.,72,1.0,2,2,1,1,1,0,29,2.40
2024/04/27,4:08 PM.,HOU,COL,home,Cloudy.,79,2.0,2,0,0,0,1,0,29,1.93
2024/04/23,6:40 PM.,SD,COL,home,Rain.,57,3.0,0,0,0,1,2,0,32,2.25
2024/04/21,6:11 PM.,SEA,COL,home,Partly Cloudy.,63,2.0,2,1,0,0,1,0,31,3.00
2024/04/15,6:42 PM.,PHI,COL,away,Partly Cloudy.,77,0.2,0,0,0,1,1,0,14,3.86
2024/04/14,1:39 PM.,TOR,COL,away,Roof Closed.,68,1.0,0,0,0,0,0,0,17,4.26
2024/04/09,6:39 PM.,AZ,COL,home,Partly Cloudy.,61,1.0,1,0,0,0,0,0,11,5.06
2024/04/06,6:11 PM.,TB,COL,home,Cloudy.,46,0.0,1,2,2,2,0,0,12,6.23
2024/04/05,2:10 PM.,TB,COL,home,Partly Cloudy.,75,0.2,0,0,0,0,0,0,17,2.08
2024/04/03,6:59 PM.,CHC,COL,away,Cloudy.,36,1.0,1,1,1,0,2,1,19,2.45
2024/03/30,5:10 PM.,AZ,COL,away,Roof Closed.,76,0.1,0,0,0,2,0,0,20,0.00
2024/03/28,7:11 PM.,AZ,COL,away,Overcast.,73,2.1,0,0,0,0,2,0,23,0.00
