date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/09/29,3:12 PM.,DET,CWS,away,Overcast.,72,1.1,1,0,0,0,0,0,11,5.20
2024/09/27,6:40 PM.,DET,CWS,away,Cloudy.,75,0.1,0,0,0,0,0,0,4,5.31
2024/09/25,6:40 PM.,LAA,CWS,home,Clear.,70,1.0,1,0,0,1,0,0,21,5.34
2024/09/21,5:44 PM.,SD,CWS,away,Partly Cloudy.,70,1.0,2,2,2,0,0,1,15,5.43
2024/09/18,1:08 PM.,LAA,CWS,away,Partly Cloudy.,75,1.2,0,0,0,2,2,0,25,5.22
2024/09/17,6:39 PM.,LAA,CWS,away,Partly Cloudy.,71,1.0,1,1,1,1,1,1,18,5.37
2024/09/14,6:11 PM.,OAK,CWS,home,Partly Cloudy.,81,2.1,0,0,0,0,1,0,24,5.31
2024/09/09,6:39 PM.,CLE,CWS,home,Clear.,79,1.1,1,1,1,0,1,1,24,5.53
2024/09/07,7:15 PM.,BOS,CWS,away,Cloudy.,71,2.0,2,1,1,1,0,1,23,5.50
2024/09/03,6:36 PM.,BAL,CWS,away,Clear.,73,1.0,1,0,0,0,0,0,20,5.54
2024/09/02,3:07 PM.,BAL,CWS,away,Sunny.,81,0.1,0,0,0,1,1,0,11,5.65
2024/08/31,6:10 PM.,NYM,CWS,home,Clear.,82,1.0,1,0,0,2,2,0,24,5.68
2024/08/29,1:09 PM.,TEX,CWS,home,Sunny.,81,1.1,0,0,0,0,1,0,18,5.80
2024/08/25,1:10 PM.,DET,CWS,home,Sunny.,90,1.0,2,2,2,0,2,1,20,5.96
2024/08/23,7:11 PM.,DET,CWS,home,Clear.,80,0.2,1,0,0,1,2,0,24,5.70
2024/08/12,7:10 PM.,CWS,NYY,away,Cloudy.,77,1.2,8,7,7,0,1,1,48,5.79
2024/08/08,7:08 PM.,LAA,NYY,home,Rain.,69,1.1,2,2,2,1,2,0,33,4.60
2024/08/07,4:09 PM.,LAA,NYY,home,Rain.,65,1.0,1,1,1,2,0,0,21,4.33
2024/08/04,1:39 PM.,TOR,NYY,home,Cloudy.,79,0.2,1,0,0,0,1,0,7,4.22
2024/08/02,8:31 PM.,TOR,NYY,home,Cloudy.,76,1.2,1,0,0,0,1,0,21,4.29
2024/07/28,1:37 PM.,BAL,SD,away,Partly Cloudy.,89,2.0,2,0,0,1,4,0,41,4.46
2024/07/24,6:45 PM.,WSH,SD,away,Cloudy.,84,1.0,0,0,0,0,1,0,15,4.70
2024/07/12,6:41 PM.,ATL,SD,home,Partly Cloudy.,69,1.0,1,1,1,0,1,1,19,4.82
2024/07/09,6:40 PM.,SEA,SD,home,Clear.,72,0.1,1,0,0,0,0,0,7,4.71
2024/07/07,1:10 PM.,AZ,SD,home,Sunny.,75,1.0,3,2,2,0,0,0,22,4.75
2024/07/05,6:41 PM.,AZ,SD,home,Clear.,70,0.2,2,3,3,1,1,0,21,4.37
2024/07/02,7:08 PM.,TEX,SD,away,Roof Closed.,74,1.0,0,0,0,1,1,0,13,3.67
2024/06/29,4:10 PM.,BOS,SD,away,Cloudy.,73,1.0,0,0,0,1,1,0,24,3.78
2024/06/24,6:40 PM.,WSH,SD,home,Clear.,77,0.2,2,3,2,0,1,1,22,3.90
2024/06/21,6:41 PM.,MIL,SD,home,Clear.,70,1.2,1,0,0,0,2,0,19,3.41
2024/06/20,6:40 PM.,MIL,SD,home,Clear.,70,0.1,0,0,0,0,0,0,3,3.60
2024/06/16,1:42 PM.,NYM,SD,away,Sunny.,77,0.2,0,0,0,0,0,0,2,3.64
2024/06/15,4:11 PM.,NYM,SD,away,Sunny.,81,1.0,2,1,1,0,2,1,23,3.72
2024/06/11,6:40 PM.,OAK,SD,home,Overcast.,65,0.2,2,2,2,0,2,1,23,3.54
2024/06/10,6:40 PM.,OAK,SD,home,Cloudy.,66,1.0,0,0,0,1,2,0,18,2.96
2024/06/07,6:40 PM.,AZ,SD,home,Cloudy.,65,1.0,1,0,0,0,1,0,20,3.08
2024/06/06,6:40 PM.,AZ,SD,home,Cloudy.,65,1.0,0,0,0,1,0,0,18,3.20
