date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/10/02,4:38 PM.,KC,BAL,home,Cloudy.,69,0.1,2,1,1,0,1,0,11,27.00
2024/09/28,6:15 PM.,MIN,BAL,away,Clear.,84,1.0,0,0,0,0,1,0,6,4.53
2024/09/26,7:09 PM.,NYY,BAL,away,Cloudy.,73,0.1,1,2,2,1,0,0,8,4.61
2024/09/24,7:10 PM.,NYY,BAL,away,Partly Cloudy.,65,0.2,2,2,2,0,0,0,12,4.30
2024/09/22,1:37 PM.,DET,BAL,home,Cloudy.,75,1.1,0,0,0,0,1,0,18,4.01
2024/09/21,4:06 PM.,DET,BAL,home,Partly Cloudy.,79,0.0,3,2,2,0,0,0,11,4.11
2024/09/19,1:06 PM.,SF,BAL,home,Partly Cloudy.,79,1.0,1,0,0,1,2,0,17,3.75
2024/09/14,6:10 PM.,DET,BAL,away,Clear.,81,1.0,2,0,0,0,0,0,10,3.83
2024/09/11,7:11 PM.,BOS,BAL,away,Clear.,72,0.2,1,0,0,1,0,0,14,3.91
2024/09/10,7:12 PM.,BOS,BAL,away,Clear.,74,1.1,1,1,1,0,1,0,20,3.97
2024/09/06,7:07 PM.,TB,BAL,home,Partly Cloudy.,76,0.2,0,0,0,0,1,0,11,3.88
2024/09/04,6:37 PM.,CWS,BAL,home,Partly Cloudy.,77,1.0,2,2,2,2,1,0,36,3.94
2024/08/31,6:11 PM.,COL,BAL,away,Clear.,89,0.1,0,0,0,2,0,0,13,3.63
2024/08/30,6:40 PM.,COL,BAL,away,Clear.,85,1.0,0,0,0,0,0,0,9,3.65
2024/08/27,7:10 PM.,LAD,BAL,away,Clear.,75,1.1,0,0,0,0,1,0,13,3.74
2024/08/25,7:11 PM.,HOU,BAL,home,Partly Cloudy.,86,1.0,1,1,0,1,1,0,17,3.86
2024/08/21,1:10 PM.,NYM,BAL,away,Sunny.,71,0.2,1,0,0,0,1,0,12,3.95
2024/08/20,7:11 PM.,NYM,BAL,away,Clear.,70,1.0,0,0,0,0,2,0,14,4.02
2024/08/18,1:38 PM.,BOS,BAL,home,Cloudy.,81,1.0,2,1,1,1,0,0,20,4.12
2024/08/15,6:36 PM.,BOS,BAL,home,Clear.,86,1.0,0,0,0,1,1,0,16,3.99
2024/08/14,6:37 PM.,WSH,BAL,home,Partly Cloudy.,83,1.0,0,0,0,0,1,0,10,4.10
2024/08/11,1:41 PM.,TB,BAL,away,Dome.,72,0.1,2,1,1,0,0,0,9,4.21
2024/08/10,7:16 PM.,TB,BAL,away,Dome.,72,0.1,0,0,0,2,0,0,15,4.00
2024/08/07,7:08 PM.,TOR,BAL,away,Clear.,74,1.0,0,0,0,0,1,0,11,4.04
2024/08/06,7:09 PM.,TOR,BAL,away,Roof Closed.,71,1.0,1,0,0,0,1,0,12,4.15
2024/08/04,1:41 PM.,CLE,BAL,away,Sunny.,83,0.2,0,0,0,0,0,0,4,4.28
2024/08/03,7:15 PM.,CLE,BAL,away,Partly Cloudy.,80,0.2,0,1,1,1,1,0,15,4.36
2024/07/30,6:36 PM.,TOR,BAL,home,Overcast.,79,0.2,1,0,0,0,0,0,9,4.18
2024/07/28,1:37 PM.,SD,BAL,home,Partly Cloudy.,89,1.0,0,0,0,0,0,0,19,4.26
2024/07/25,12:10 PM.,MIA,BAL,away,Roof Closed.,72,1.0,0,0,0,0,2,0,12,4.40
2024/07/24,6:40 PM.,MIA,BAL,away,Roof Closed.,72,1.0,2,2,2,1,1,0,18,4.55
2024/07/20,6:07 PM.,TEX,BAL,away,Roof Closed.,74,0.1,0,2,2,2,0,0,20,4.08
2024/07/12,7:06 PM.,NYY,BAL,home,Cloudy.,81,0.1,1,0,0,1,1,0,9,3.62
2024/07/10,6:35 PM.,CHC,BAL,home,Partly Cloudy.,90,1.0,0,0,0,0,1,0,18,3.67
2024/07/03,7:10 PM.,SEA,BAL,away,Clear.,71,1.0,1,0,0,0,1,0,12,3.81
2024/07/02,6:42 PM.,SEA,BAL,away,Partly Cloudy.,69,1.0,0,0,0,0,0,0,11,3.96
2024/06/29,7:16 PM.,TEX,BAL,home,Partly Cloudy.,90,0.1,1,0,0,0,0,0,6,4.13
2024/06/28,7:06 PM.,TEX,BAL,home,Partly Cloudy.,81,1.0,0,0,0,2,1,0,19,4.18
2024/06/26,6:36 PM.,CLE,BAL,home,Cloudy.,89,1.0,0,0,0,0,0,0,12,4.37
2024/06/24,6:36 PM.,CLE,BAL,home,Partly Cloudy.,84,1.1,0,0,0,1,1,0,19,4.57
2024/06/19,7:09 PM.,NYY,BAL,away,Clear.,81,0.1,2,2,2,2,0,0,22,4.87
2024/06/16,1:36 PM.,PHI,BAL,home,Cloudy.,83,1.0,2,1,1,0,1,0,17,4.05
2024/06/14,7:07 PM.,PHI,BAL,home,Overcast.,87,0.1,1,0,0,0,0,0,3,3.79
2024/06/13,1:06 PM.,ATL,BAL,home,Partly Cloudy.,85,1.0,2,2,1,0,1,0,19,3.86
2024/06/11,6:37 PM.,ATL,BAL,home,Partly Cloudy.,74,1.0,1,0,0,0,0,0,12,3.57
2024/06/09,1:40 PM.,TB,BAL,away,Dome.,72,1.0,0,0,0,0,1,0,13,3.78
2024/06/08,4:10 PM.,TB,BAL,away,Dome.,72,1.0,1,0,0,0,2,0,11,4.02
2024/06/01,4:06 PM.,TB,BAL,home,Partly Cloudy.,83,1.0,0,0,0,0,2,0,12,4.30
2024/05/31,7:06 PM.,TB,BAL,home,Clear.,74,1.0,0,0,0,0,1,0,14,4.61
2024/05/28,6:37 PM.,BOS,BAL,home,Partly Cloudy.,77,1.0,1,1,1,0,0,0,11,4.97
2024/05/27,1:05 PM.,BOS,BAL,home,Overcast.,82,1.0,0,0,0,0,2,0,11,4.63
2024/05/25,1:10 PM.,CWS,BAL,away,Sunny.,68,1.0,0,0,0,0,1,0,10,5.06
2024/05/20,6:46 PM.,STL,BAL,away,Cloudy.,82,1.2,2,1,1,2,2,0,36,5.59
2024/05/18,7:03 PM.,SEA,BAL,home,Cloudy.,67,1.2,1,0,0,1,2,0,32,5.63
2024/05/15,12:36 PM.,TOR,BAL,home,Cloudy.,64,1.1,0,0,0,1,1,0,16,7.11
2024/05/12,1:37 PM.,AZ,BAL,home,Cloudy.,68,0.1,3,3,3,1,1,0,16,9.00
2024/05/10,7:07 PM.,AZ,BAL,home,Overcast.,55,0.1,0,0,0,0,0,0,6,3.86
2024/05/08,6:45 PM.,WSH,BAL,away,Partly Cloudy.,84,1.1,0,0,0,1,0,0,11,4.15
2024/05/04,7:05 PM.,CIN,BAL,away,Cloudy.,74,1.0,1,0,0,0,0,0,9,6.00
2024/05/02,1:06 PM.,NYY,BAL,home,Sunny.,89,1.0,0,0,0,0,2,0,13,9.00
2024/04/29,6:36 PM.,NYY,BAL,home,Clear.,85,1.0,1,0,0,0,0,0,13,18.00
2024/03/30,4:07 PM.,LAA,BAL,home,Cloudy.,68,0.0,2,2,2,0,0,0,6,-.--
