date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/05/02,1:37 PM.,TEX,WSH,away,Roof Closed.,74,1.0,3,3,3,1,2,0,31,6.75
2024/04/29,6:41 PM.,MIA,WSH,away,Partly Cloudy.,80,1.0,0,0,0,0,1,0,11,5.11
2024/04/27,4:10 PM.,MIA,WSH,away,Roof Closed.,72,1.0,0,0,0,0,0,0,11,5.56
2024/04/24,6:45 PM.,LAD,WSH,home,Partly Cloudy.,71,1.0,4,3,3,0,0,0,18,6.10
2024/04/23,6:45 PM.,LAD,WSH,home,Clear.,71,1.0,1,1,1,0,1,1,17,3.86
2024/04/21,1:35 PM.,HOU,WSH,home,Cloudy.,53,1.0,1,0,0,0,1,0,13,3.24
2024/04/19,6:45 PM.,HOU,WSH,home,Overcast.,56,1.0,2,1,1,0,0,0,18,3.68
2024/04/15,7:10 PM.,LAD,WSH,away,Clear.,62,0.2,1,1,0,0,1,0,25,2.84
2024/04/14,1:07 PM.,OAK,WSH,away,Cloudy.,57,1.0,0,0,0,0,0,0,15,3.18
2024/04/08,6:45 PM.,SF,WSH,away,Clear.,62,1.0,1,0,0,0,1,0,12,3.86
2024/04/05,6:45 PM.,PHI,WSH,home,Partly Cloudy.,48,1.0,0,0,0,2,2,0,26,4.91
2024/04/04,5:15 PM.,PIT,WSH,home,Partly Cloudy.,46,1.0,0,0,0,0,0,0,10,6.75
2024/04/01,4:05 PM.,PIT,WSH,home,Cloudy.,53,0.2,3,2,2,1,1,0,21,10.80
2024/03/28,4:10 PM.,CIN,WSH,away,Clear.,56,1.0,0,0,0,0,0,0,9,0.00
