date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/09/04,6:40 PM.,WSH,MIA,home,Roof Closed.,72,1.0,1,0,0,1,1,0,23,3.19
2024/09/01,1:07 PM.,SF,MIA,away,Sunny.,69,1.0,0,0,0,0,3,0,13,3.25
2024/08/31,6:06 PM.,SF,MIA,away,Clear.,66,1.0,0,0,0,0,2,0,12,3.31
2024/08/29,1:11 PM.,COL,MIA,away,Sunny.,82,1.0,0,0,0,1,1,0,24,3.38
2024/08/27,6:40 PM.,COL,MIA,away,Clear.,84,1.0,0,0,0,0,3,0,18,3.44
2024/08/25,1:41 PM.,CHC,MIA,home,Roof Closed.,72,1.0,1,1,1,1,0,0,18,3.51
2024/08/21,6:40 PM.,AZ,MIA,home,Roof Closed.,72,1.0,3,2,2,0,1,0,28,3.40
2024/08/18,12:06 PM.,NYM,MIA,away,Cloudy.,76,1.0,2,0,0,0,2,0,21,3.09
2024/08/17,4:11 PM.,NYM,MIA,away,Cloudy.,79,1.0,0,0,0,0,1,0,11,3.15
2024/08/10,4:11 PM.,SD,MIA,home,Roof Closed.,72,1.0,0,0,0,1,2,0,19,3.22
2024/08/08,6:10 PM.,CIN,MIA,home,Roof Closed.,72,1.0,0,0,0,0,1,0,8,3.30
2024/08/07,6:40 PM.,CIN,MIA,home,Roof Closed.,72,1.0,1,0,0,1,0,0,29,3.38
2024/08/03,7:20 PM.,ATL,MIA,away,Partly Cloudy.,88,1.0,1,0,0,0,2,0,18,3.46
2024/08/02,7:21 PM.,ATL,MIA,away,Partly Cloudy.,81,1.0,3,3,3,2,1,0,23,3.54
2024/07/31,12:10 PM.,TB,MIA,away,Dome.,72,1.0,0,0,0,0,1,0,14,2.95
2024/07/27,6:10 PM.,MIL,MIA,away,Clear.,81,1.0,1,0,0,0,1,0,27,3.03
2024/07/25,12:10 PM.,BAL,MIA,home,Roof Closed.,72,1.0,2,1,0,0,1,0,13,3.11
2024/07/24,6:40 PM.,BAL,MIA,home,Roof Closed.,72,1.0,0,0,0,1,2,0,18,3.19
2024/07/21,1:40 PM.,NYM,MIA,home,Roof Closed.,72,1.0,1,0,0,0,2,0,15,3.28
2024/07/19,7:10 PM.,NYM,MIA,home,Roof Closed.,72,0.2,1,0,0,1,0,0,20,3.38
2024/07/12,7:11 PM.,CIN,MIA,away,Partly Cloudy.,84,1.0,2,0,0,0,0,0,18,3.44
2024/07/07,1:40 PM.,CWS,MIA,home,Roof Closed.,72,2.0,0,0,0,0,2,0,33,3.55
2024/07/04,1:10 PM.,BOS,MIA,home,Roof Closed.,72,1.0,2,2,1,1,1,0,19,3.77
2024/07/03,6:40 PM.,BOS,MIA,home,Roof Closed.,72,0.1,1,1,1,2,0,0,18,3.60
2024/06/29,4:05 PM.,PHI,MIA,away,Cloudy.,86,1.0,0,0,0,0,2,0,15,3.34
2024/06/28,6:21 PM.,PHI,MIA,away,Partly Cloudy.,79,0.2,2,1,1,1,0,0,24,3.45
2024/06/25,7:10 PM.,KC,MIA,away,Clear.,94,1.0,0,0,0,0,1,0,8,3.21
2024/06/23,1:40 PM.,SEA,MIA,home,Roof Closed.,72,1.0,0,0,0,0,2,0,14,3.33
2024/06/21,7:11 PM.,SEA,MIA,home,Roof Closed.,72,0.1,0,0,0,0,1,0,3,3.46
2024/06/18,6:10 PM.,STL,MIA,home,Roof Closed.,72,1.0,0,1,0,0,1,0,7,3.51
2024/06/17,6:40 PM.,STL,MIA,home,Roof Closed.,72,0.2,3,3,3,2,1,0,29,3.65
2024/06/13,7:10 PM.,NYM,MIA,away,Clear.,77,1.1,0,0,0,0,1,0,18,2.63
2024/06/07,7:10 PM.,CLE,MIA,home,Roof Closed.,72,0.1,1,0,0,1,0,0,7,2.78
2024/06/05,6:41 PM.,TB,MIA,home,Roof Closed.,72,1.0,1,0,0,1,2,0,23,2.82
2024/05/31,7:10 PM.,TEX,MIA,home,Roof Closed.,72,1.0,1,0,0,0,0,0,15,2.95
2024/05/29,1:11 PM.,SD,MIA,away,Partly Cloudy.,64,1.0,1,0,0,1,0,0,23,3.10
2024/05/26,1:10 PM.,AZ,MIA,away,Roof Closed.,74,1.0,1,1,1,0,2,0,16,3.26
2024/05/25,7:10 PM.,AZ,MIA,away,Clear.,89,1.0,0,0,0,0,2,0,15,2.95
2024/05/21,6:41 PM.,MIL,MIA,home,Roof Closed.,72,1.0,1,0,0,1,1,0,17,3.12
