date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/10/16,8:09 PM.,LAD,NYM,home,Clear.,51,4.2,3,2,0,4,3,0,95,3.24
2024/10/06,4:09 PM.,PHI,NYM,away,Sunny.,76,6.0,6,3,3,0,7,2,91,4.50
2024/10/01,4:33 PM.,MIL,NYM,away,Roof Closed.,74,6.0,8,4,3,2,3,0,105,4.50
2024/09/24,7:22 PM.,ATL,NYM,away,Partly Cloudy.,87,4.0,7,4,4,1,5,1,89,3.91
2024/09/19,7:16 PM.,PHI,NYM,home,Cloudy.,78,6.0,5,3,3,2,7,1,86,3.79
2024/09/14,4:05 PM.,PHI,NYM,away,Partly Cloudy.,86,6.0,3,3,3,1,5,2,86,3.77
2024/09/08,1:41 PM.,CIN,NYM,home,Sunny.,68,6.2,5,1,1,2,8,0,97,3.74
2024/09/02,7:10 PM.,BOS,NYM,home,Clear.,75,7.0,6,1,1,2,5,0,100,3.84
2024/08/28,6:40 PM.,AZ,NYM,away,Roof Closed.,74,4.2,8,4,4,1,9,2,100,3.96
2024/08/22,6:40 PM.,SD,NYM,away,Clear.,74,5.0,5,1,1,4,5,0,87,3.84
2024/08/17,4:11 PM.,MIA,NYM,home,Cloudy.,79,9.0,4,0,0,1,8,0,113,3.91
2024/08/11,4:11 PM.,SEA,NYM,away,Partly Cloudy.,69,5.0,6,4,4,2,8,2,92,4.17
2024/08/06,6:41 PM.,COL,NYM,away,Partly Cloudy.,87,5.0,8,5,4,0,5,1,89,4.06
2024/07/31,1:10 PM.,MIN,NYM,home,Partly Cloudy.,83,3.0,6,6,6,2,2,2,62,3.93
2024/07/25,7:10 PM.,ATL,NYM,home,Cloudy.,83,5.0,7,2,2,2,6,0,95,3.58
2024/07/20,4:11 PM.,MIA,NYM,away,Roof Closed.,72,6.0,2,0,0,3,7,0,91,3.58
2024/07/10,7:11 PM.,WSH,NYM,home,Partly Cloudy.,13,6.1,4,2,2,3,4,0,92,3.78
2024/07/05,6:43 PM.,PIT,NYM,away,Cloudy.,84,6.0,9,7,7,2,3,3,91,3.83
2024/06/30,1:40 PM.,HOU,NYM,home,Cloudy.,82,7.0,8,4,4,1,3,1,79,3.42
2024/06/23,6:10 PM.,CHC,NYM,away,Partly Cloudy.,73,6.0,3,0,0,0,10,0,102,3.29
2024/06/18,7:08 PM.,TEX,NYM,away,Roof Closed.,74,6.1,8,6,6,1,1,2,92,3.52
2024/06/13,7:10 PM.,MIA,NYM,home,Clear.,77,6.0,7,1,1,3,2,1,103,3.12
2024/06/05,5:30 PM.,WSH,NYM,away,Cloudy.,76,8.0,7,1,1,0,4,0,92,3.25
2024/05/31,7:10 PM.,AZ,NYM,home,Clear.,74,5.1,6,5,4,1,4,1,97,3.52
2024/05/25,1:41 PM.,SF,NYM,home,Sunny.,79,7.0,2,1,1,3,6,0,103,3.22
2024/05/18,4:10 PM.,MIA,NYM,away,Roof Closed.,72,6.2,6,5,5,3,3,1,95,3.48
2024/05/12,7:10 PM.,ATL,NYM,home,Partly Cloudy.,54,5.0,4,2,2,3,4,1,94,3.00
2024/05/05,1:40 PM.,TB,NYM,away,Dome.,72,5.0,4,4,4,6,6,0,98,2.93
2024/04/29,7:11 PM.,CHC,NYM,home,Cloudy.,70,8.0,1,1,1,2,5,0,101,2.31
2024/04/23,6:46 PM.,SF,NYM,away,Cloudy.,59,6.0,5,3,3,0,5,0,91,2.67
2024/04/17,1:10 PM.,PIT,NYM,home,Cloudy.,60,6.0,5,1,0,3,4,0,96,2.14
2024/04/12,7:10 PM.,KC,NYM,home,Partly Cloudy.,60,5.0,1,1,1,4,4,1,90,3.00
2024/04/06,4:11 PM.,CIN,NYM,away,Partly Cloudy.,57,5.0,3,2,1,2,7,0,99,3.60
2024/03/30,1:40 PM.,MIL,NYM,home,Sunny.,54,5.0,11,6,3,0,6,1,88,5.40
