date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/09/24,6:40 PM.,OAK,TEX,away,Partly Cloudy.,69,0.1,2,1,1,0,1,0,11,3.86
2024/08/07,1:38 PM.,HOU,TEX,home,Roof Closed.,74,0.2,0,0,0,0,0,0,8,3.38
2024/08/03,6:07 PM.,BOS,TEX,home,Roof Closed.,74,1.0,2,1,1,0,1,0,24,3.52
2024/07/29,6:46 PM.,STL,TEX,away,Partly Cloudy.,91,1.0,0,0,0,0,1,0,18,3.14
2024/07/26,7:07 PM.,TOR,TEX,away,Clear.,75,1.1,2,1,1,1,2,0,30,3.38
2024/07/23,7:07 PM.,CWS,TEX,home,Roof Closed.,74,0.2,1,1,1,0,1,1,13,3.00
2024/07/21,1:39 PM.,BAL,TEX,home,Roof Closed.,74,2.0,1,0,0,0,3,0,29,2.38
2024/07/14,1:10 PM.,HOU,TEX,away,Roof Closed.,73,2.0,0,0,0,0,1,0,20,2.89
2024/07/08,6:38 PM.,LAA,TEX,away,Clear.,78,1.0,0,0,0,0,1,0,10,3.68
2024/07/06,3:07 PM.,TB,TEX,home,Roof Closed.,74,1.0,2,2,2,0,1,0,14,4.26
2024/05/08,3:35 PM.,OAK,TEX,away,Clear.,79,0.0,0,0,0,2,0,0,8,1.69
2024/05/04,6:10 PM.,KC,TEX,away,Cloudy.,65,1.0,2,1,1,1,1,0,33,1.69
2024/04/28,1:37 PM.,CIN,TEX,home,Roof Closed.,74,0.2,2,1,0,0,1,0,22,0.00
2024/04/25,1:38 PM.,SEA,TEX,home,Roof Closed.,74,1.0,0,0,0,0,0,0,9,0.00
2024/04/06,6:08 PM.,HOU,TEX,home,Roof Closed.,74,0.2,0,0,0,0,0,0,8,0.00
2024/03/30,6:06 PM.,CHC,TEX,home,Roof Closed.,74,1.0,0,0,0,0,1,0,11,0.00
2024/03/28,6:41 PM.,CHC,TEX,home,Roof Closed.,74,1.0,2,0,0,0,2,0,16,0.00
