date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/08/30,6:41 PM.,ATL,PHI,home,Overcast.,74,2.0,2,1,1,1,0,0,24,6.92
2024/08/10,5:11 PM.,AZ,PHI,away,Roof Closed.,79,0.2,6,7,7,1,2,2,36,7.13
2024/08/07,7:10 PM.,LAD,PHI,away,Clear.,76,1.0,1,0,0,1,1,0,21,4.63
2024/08/02,6:41 PM.,SEA,PHI,away,Clear.,77,1.0,2,1,1,2,0,0,30,4.84
2024/07/31,12:38 PM.,NYY,PHI,home,Partly Cloudy.,87,1.0,0,0,0,1,1,0,17,4.64
2024/07/29,6:41 PM.,NYY,PHI,home,Partly Cloudy.,86,2.0,3,2,2,0,1,1,25,4.87
2024/07/22,8:11 PM.,MIN,PHI,away,Overcast.,75,1.0,3,3,3,3,2,0,36,4.42
2024/07/21,1:37 PM.,PIT,PHI,away,Sunny.,83,1.0,1,0,0,0,1,0,20,3.12
2024/07/04,1:20 PM.,CHC,PHI,away,Cloudy.,80,1.0,2,1,1,1,1,0,21,3.31
2024/07/02,7:08 PM.,CHC,PHI,away,Partly Cloudy.,83,1.0,0,0,0,0,0,0,10,2.93
2024/06/27,6:20 PM.,MIA,PHI,home,Partly Cloudy.,87,1.0,2,1,1,0,2,0,20,3.14
2024/04/30,6:38 PM.,LAA,PHI,away,Clear.,68,0.2,3,3,1,0,0,1,18,2.70
2024/04/28,1:10 PM.,SD,PHI,away,Sunny.,66,1.0,0,0,0,0,0,0,12,2.13
2024/04/23,6:41 PM.,CIN,PHI,away,Partly Cloudy.,66,2.0,4,2,2,0,1,1,33,2.31
2024/04/21,1:37 PM.,CWS,PHI,home,Cloudy.,51,1.0,0,0,0,1,1,0,18,0.93
2024/04/17,6:05 PM.,COL,PHI,home,Cloudy.,60,1.0,1,0,0,0,1,0,16,1.04
2024/04/12,6:40 PM.,PIT,PHI,home,Cloudy.,64,1.0,2,1,1,2,2,0,27,1.17
2024/04/11,6:41 PM.,PIT,PHI,home,Cloudy.,64,1.0,1,0,0,0,3,0,23,0.00
2024/04/07,1:35 PM.,WSH,PHI,away,Partly Cloudy.,59,1.2,0,0,0,1,1,0,23,0.00
2024/04/03,8:00 PM.,CIN,PHI,home,Cloudy.,48,1.0,0,0,0,0,1,0,11,0.00
2024/04/01,6:41 PM.,CIN,PHI,home,Cloudy.,52,1.0,0,0,0,0,1,0,8,0.00
2024/03/30,4:32 PM.,ATL,PHI,home,Partly Cloudy.,61,1.0,0,0,0,1,0,0,18,0.00
2024/03/29,3:06 PM.,ATL,PHI,home,Sunny.,56,1.0,1,0,0,0,1,0,15,0.00
