date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/10/09,6:08 PM.,NYY,KC,home,Clear.,81,0.1,0,0,0,0,1,0,6,0.00
2024/09/27,7:21 PM.,ATL,KC,away,Cloudy.,72,6.0,4,2,2,3,5,1,98,3.71
2024/09/21,4:10 PM.,SF,KC,home,Partly Cloudy.,87,5.1,7,6,6,1,6,4,88,3.73
2024/09/15,1:36 PM.,PIT,KC,away,Sunny.,83,5.0,6,4,4,4,6,0,89,3.53
2024/09/09,7:09 PM.,NYY,KC,away,Clear.,74,5.0,5,3,3,3,3,1,92,3.42
2024/09/03,6:40 PM.,CLE,KC,home,Clear.,79,5.2,5,2,2,2,3,0,99,3.35
2024/08/29,7:10 PM.,HOU,KC,away,Roof Closed.,73,6.0,5,2,2,1,6,0,101,3.36
2024/08/24,6:10 PM.,PHI,KC,home,Partly Cloudy.,91,5.0,11,5,5,0,5,1,100,3.38
2024/08/18,1:41 PM.,CIN,KC,away,Partly Cloudy.,79,6.0,5,0,0,1,6,0,94,3.18
2024/08/12,6:42 PM.,MIN,KC,away,Clear.,81,5.0,8,6,6,2,9,2,95,3.32
2024/08/05,7:10 PM.,BOS,KC,home,Clear.,95,5.2,10,4,4,1,6,0,107,3.03
2024/07/31,1:10 PM.,CWS,KC,away,Cloudy.,86,7.0,6,3,3,0,4,0,89,2.88
2024/07/26,7:10 PM.,CHC,KC,home,Clear.,88,7.0,2,0,0,2,5,0,99,2.82
2024/07/20,6:10 PM.,CWS,KC,home,Partly Cloudy.,76,7.0,5,0,0,2,7,0,93,3.00
2024/07/14,1:37 PM.,BOS,KC,away,Partly Cloudy.,91,2.2,8,4,4,1,3,2,74,3.20
2024/07/07,1:09 PM.,COL,KC,away,Partly Cloudy.,76,7.0,6,1,1,2,7,0,86,2.93
2024/07/02,7:10 PM.,TB,KC,home,Cloudy.,92,5.0,3,1,1,3,4,0,88,3.05
2024/06/26,1:10 PM.,MIA,KC,home,Partly Cloudy.,79,7.1,5,1,1,1,5,0,92,3.12
2024/06/21,7:08 PM.,TEX,KC,away,Roof Closed.,74,5.0,3,1,1,2,4,0,89,3.29
2024/06/16,1:11 PM.,LAD,KC,away,Sunny.,78,6.0,5,3,3,2,4,3,90,3.39
2024/06/11,7:10 PM.,NYY,KC,home,Partly Cloudy.,83,5.2,7,7,6,1,6,1,103,3.30
2024/06/06,1:10 PM.,CLE,KC,away,Sunny.,74,3.2,9,3,2,1,2,1,70,2.76
2024/05/25,4:10 PM.,TB,KC,away,Dome.,72,5.0,4,2,1,2,3,1,90,2.63
2024/05/19,1:11 PM.,OAK,KC,home,Sunny.,85,6.0,6,1,1,1,9,0,89,2.70
2024/05/13,6:41 PM.,SEA,KC,away,Cloudy.,61,5.0,9,4,4,1,6,1,108,2.84
2024/05/08,1:10 PM.,MIL,KC,home,Partly Cloudy.,67,5.1,5,1,1,2,4,0,89,2.36
2024/05/03,6:40 PM.,TEX,KC,home,Partly Cloudy.,74,6.0,4,1,1,0,8,0,105,2.45
2024/04/27,6:10 PM.,DET,KC,away,Partly Cloudy.,82,5.0,4,1,1,3,6,0,93,2.62
2024/04/22,6:40 PM.,TOR,KC,home,Partly Cloudy.,69,6.0,5,5,5,3,5,1,107,2.76
2024/04/17,1:10 PM.,CWS,KC,away,Cloudy.,62,5.0,3,2,2,3,5,1,93,1.54
2024/04/11,1:10 PM.,HOU,KC,home,Sunny.,61,5.0,5,1,1,2,4,1,87,0.98
2024/04/05,6:40 PM.,CWS,KC,home,Clear.,63,6.1,2,1,1,1,4,1,72,0.68
2024/03/31,1:10 PM.,MIN,KC,home,Overcast.,69,7.0,3,0,0,1,10,0,98,0.00
