date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/09/23,7:08 PM.,TOR,BOS,away,Roof Closed.,68,5.0,1,0,0,1,0,0,57,3.12
2024/09/18,6:50 PM.,TB,BOS,away,Dome.,72,4.0,4,1,1,0,4,0,60,3.21
2024/09/04,7:13 PM.,NYM,BOS,away,Clear.,72,5.0,5,4,4,1,7,1,84,3.24
2024/08/30,6:40 PM.,DET,BOS,away,Clear.,91,6.0,3,0,0,2,6,0,95,3.12
2024/08/25,1:36 PM.,AZ,BOS,home,Cloudy.,84,6.0,7,6,6,4,2,1,91,3.23
2024/08/19,7:10 PM.,HOU,BOS,away,Roof Closed.,73,6.0,8,3,2,0,8,0,90,3.01
2024/08/14,6:11 PM.,TEX,BOS,home,Cloudy.,77,6.2,6,2,2,2,3,1,108,3.01
2024/08/09,7:12 PM.,HOU,BOS,home,Cloudy.,82,6.0,4,1,1,3,1,0,82,3.02
2024/08/03,6:07 PM.,TEX,BOS,away,Roof Closed.,74,5.0,8,6,6,2,7,2,89,3.09
2024/07/28,7:10 PM.,NYY,BOS,home,Partly Cloudy.,74,6.0,5,4,3,4,2,0,97,2.79
2024/07/22,6:40 PM.,COL,BOS,away,Partly Cloudy.,83,6.0,10,4,4,3,2,1,92,2.71
2024/07/16,7:19 PM.,NL,AL,home,Roof Closed.,74,1.0,4,3,3,0,1,1,15,27.00
2024/07/11,7:10 PM.,OAK,BOS,home,Clear.,85,6.0,2,0,0,3,6,0,103,2.54
2024/07/05,7:08 PM.,NYY,BOS,away,Partly Cloudy.,83,3.1,2,3,1,4,1,0,68,2.68
2024/06/29,4:10 PM.,SD,BOS,home,Cloudy.,73,4.1,9,8,7,1,4,3,80,2.67
2024/06/24,7:11 PM.,TOR,BOS,home,Partly Cloudy.,77,6.2,5,3,2,1,7,0,101,2.18
2024/06/18,7:09 PM.,TOR,BOS,away,Partly Cloudy.,72,5.2,6,3,2,2,5,0,103,2.14
2024/06/13,7:10 PM.,PHI,BOS,home,Partly Cloudy.,79,6.0,8,3,3,0,5,0,94,2.08
2024/06/06,7:09 PM.,CWS,BOS,away,Cloudy.,76,7.0,3,2,2,0,9,1,93,1.91
2024/05/31,7:10 PM.,DET,BOS,home,Partly Cloudy.,73,7.0,3,1,1,2,6,0,95,1.85
2024/05/26,1:37 PM.,MIL,BOS,home,Sunny.,81,6.0,7,1,1,1,7,0,93,1.90
2024/05/20,6:50 PM.,TB,BOS,away,Dome.,72,7.0,2,0,0,1,5,0,94,1.94
2024/05/15,7:12 PM.,TB,BOS,home,Overcast.,67,5.2,5,3,1,3,7,0,112,2.17
2024/05/10,7:12 PM.,WSH,BOS,home,Clear.,51,7.0,6,3,3,1,4,0,95,2.24
2024/05/03,7:11 PM.,MIN,BOS,away,Cloudy.,69,6.0,6,4,3,2,5,0,99,1.99
2024/04/28,7:10 PM.,CHC,BOS,home,Cloudy.,66,6.2,4,1,1,0,9,0,95,1.60
2024/04/23,6:09 PM.,CLE,BOS,away,Overcast.,53,6.0,5,2,2,3,4,0,91,1.65
2024/04/17,7:11 PM.,CLE,BOS,home,Cloudy.,51,9.0,3,0,0,0,9,0,94,1.35
2024/04/12,7:12 PM.,LAA,BOS,home,Partly Cloudy.,54,5.2,12,7,4,0,2,1,98,2.04
2024/04/07,1:08 PM.,LAA,BOS,away,Partly Cloudy.,66,6.0,4,0,0,2,7,0,99,0.00
2024/04/01,6:40 PM.,OAK,BOS,away,Clear.,64,6.0,3,0,0,0,10,0,83,0.00
