date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/09/24,6:40 PM.,SF,AZ,home,Roof Closed.,78,1.1,1,0,0,1,1,0,16,8.15
2024/09/23,6:40 PM.,SF,AZ,home,Roof Closed.,78,1.0,0,0,0,1,1,0,17,8.82
2024/09/14,5:10 PM.,MIL,AZ,home,Roof Closed.,78,1.1,0,0,0,1,1,0,25,9.39
2024/06/28,6:40 PM.,OAK,AZ,home,Roof Closed.,79,1.0,3,3,3,0,1,3,26,10.29
2024/06/26,6:40 PM.,MIN,AZ,home,Roof Closed.,74,1.0,1,1,1,1,3,1,16,9.00
2024/06/23,11:36 AM.,PHI,AZ,away,Partly Cloudy.,91,1.1,1,0,0,0,3,0,24,9.00
2024/06/05,12:40 PM.,SF,AZ,home,Roof Closed.,74,2.0,4,3,3,3,1,1,50,10.13
2024/06/01,4:31 PM.,NYM,AZ,away,Sunny.,84,1.2,6,4,4,1,0,1,43,9.35
2024/05/30,7:10 PM.,NYM,AZ,away,Partly Cloudy.,69,1.2,1,1,1,1,2,1,27,6.43
2024/05/28,7:09 PM.,TEX,AZ,away,Roof Closed.,74,1.0,0,0,0,0,2,0,18,6.75
2024/05/26,1:10 PM.,MIA,AZ,home,Roof Closed.,74,1.0,0,0,0,0,2,0,17,8.31
2024/05/22,7:11 PM.,LAD,AZ,away,Clear.,62,0.2,1,0,0,0,0,0,8,10.80
2024/05/04,5:10 PM.,SD,AZ,home,Roof Closed.,77,0.1,4,4,4,0,0,1,18,13.50
2024/05/01,6:40 PM.,LAD,AZ,home,Partly Cloudy.,88,1.1,1,0,0,1,2,0,28,0.00
2024/04/30,8:35 PM.,LAD,AZ,home,Clear.,86,1.0,1,0,0,0,2,0,17,0.00
